ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
15,0,33,0,IRON_I,43,17,16716,77,0,130,0,IRON,IV,93,15,13343,52,0,61,0,BRONZE_IV,5,18,23063,155,0,142,0,BRONZE_IV,40,16,16312,13,0,18,0,IRON_I,100,16,15740,72,0,83,0,BRONZE_IV,16,17,17302,191,0,235,0,BRONZE_IV,0,17,17612,337,0,344,0,IRON_II,52,16,14930,46,0,70,0,BRONZE_IV,11,15,14633,93,0,111,0,IRON_III,2,16,15280
34,0,39,0,IRON_I,46,14,12836,77,0,130,0,IRON,IV,93,12,9323,100,0,114,0,BRONZE_IV,40,14,11648,60,0,76,0,BRONZE_IV,37,11,8519,96,0,123,0,IRON_II,42,10,7263,313,0,318,0,IRON_IV,80,12,8671,19,0,22,0,IRON_II,59,12,9907,224,0,239,0,BRONZE_IV,54,12,9141,164,0,199,0,BRONZE_IV,41,11,7849,5,0,25,0,IRON_III,23,10,6797
227,0,226,0,SILVER_IV,58,17,17577,77,0,130,0,IRON,IV,93,15,14321,180,0,198,0,BRONZE_III,63,16,15959,98,0,101,0,SILVER_IV,12,15,13640,80,0,93,0,SILVER_IV,47,15,13141,55,0,67,0,BRONZE_III,79,17,17443,573,0,577,0,BRONZE_II,0,17,17302,192,0,195,0,SILVER_IV,40,17,16903,81,0,88,0,BRONZE_II,24,14,12354,81,0,88,0,BRONZE_II,18,14,12042
106,0,137,0,IRON_I,75,12,8612,72,0,82,0,IRON_I,21,10,6825,25,0,38,0,IRON,IV,6,7,3644,47,0,75,0,BRONZE_IV,0,10,6907,95,0,119,0,IRON_II,15,10,6254,251,0,272,0,IRON_II,0,13,10610,37,0,59,0,BRONZE_IV,75,11,7473,259,0,278,0,BRONZE_IV,28,11,8370,181,0,212,0,IRON_III,65,12,9433,109,0,91,0,BRONZE_IV,37,10,7151
114,0,102,0,BRONZE_III,75,12,9844,186,0,191,0,BRONZE_IV,72,11,8030,25,0,38,0,IRON,IV,6,10,7205,112,0,110,0,BRONZE_III,34,11,7922,101,0,125,0,IRON_II,45,10,7247,25,0,38,0,BRONZE_III,33,11,7490,533,0,515,0,BRONZE_IV,90,10,6364,171,0,169,0,BRONZE_IV,90,11,8012,116,0,143,0,BRONZE_IV,25,8,5025,15,0,53,0,IRON_III,25,7,3828
79,0,81,0,BRONZE_IV,0,10,6446,178,0,185,0,BRONZE_IV,9,9,5510,25,0,38,0,IRON,IV,6,8,4179,219,0,218,0,BRONZE_IV,0,8,4704,41,0,78,0,IRON_IV,0,6,3143,156,0,174,0,BRONZE_IV,61,12,8933,39,0,61,0,IRON_I,25,9,5921,218,0,230,0,IRON_III,91,11,8003,93,0,89,0,BRONZE_IV,0,8,4934,81,0,126,0,IRON_III,42,9,5787
43,0,55,0,BRONZE_IV,18,15,14437,384,0,395,0,BRONZE_III,75,15,13212,25,0,38,0,IRON,IV,6,13,10025,29,0,35,0,IRON_III,48,12,9408,463,0,472,0,BRONZE_IV,13,12,8696,52,0,65,0,IRON_II,5,13,10464,30,0,55,0,IRON_III,96,12,8617,101,0,131,0,IRON_II,11,14,11773,43,0,88,0,IRON_IV,61,10,6281,145,0,165,0,IRON_I,57,11,7798
245,0,238,0,BRONZE_IV,15,15,13754,307,0,310,0,IRON_IV,74,14,11573,25,0,38,0,IRON,IV,6,15,13632,67,0,89,0,IRON_III,86,16,15996,32,0,70,0,IRON_III,31,13,11063,624,0,609,0,IRON_I,29,15,14495,215,0,269,0,IRON_III,28,14,11552,84,0,122,0,IRON_II,63,14,11641,258,0,284,0,IRON_IV,1,12,8892,85,0,91,0,IRON_I,32,10,6472
335,0,322,0,SILVER_III,34,17,17866,44,0,73,0,IRON,IV,66,13,10689,36,0,44,0,SILVER_IV,0,16,16073,241,0,241,0,SILVER_IV,85,15,14195,62,0,92,0,SILVER_IV,88,15,13327,139,0,153,0,BRONZE_I,14,17,16515,103,0,118,0,BRONZE_I,69,15,13385,123,0,130,0,BRONZE_II,53,14,12995,495,0,447,0,BRONZE_II,38,14,11940,213,0,205,0,BRONZE_I,0,13,11111
54,0,85,0,IRON_III,59,15,14621,44,0,73,0,IRON,IV,66,12,9946,95,0,122,0,IRON_III,11,15,13397,46,0,53,0,BRONZE_III,37,18,18689,198,0,216,0,SILVER_IV,40,14,12225,615,0,634,0,BRONZE_IV,0,17,17979,56,0,74,0,IRON_I,53,17,17802,22,0,33,0,IRON_I,59,17,18139,73,0,93,0,BRONZE_IV,38,15,13219,28,0,43,0,BRONZE_IV,14,14,12720
355,0,378,0,IRON_I,0,11,8075,44,0,73,0,IRON,IV,66,10,7110,46,0,64,0,BRONZE_IV,59,10,6773,384,0,366,0,BRONZE_IV,20,12,8925,198,0,216,0,SILVER_IV,40,12,8911,320,0,328,0,BRONZE_IV,0,10,6557,38,0,60,0,IRON_II,52,11,8380,19,0,42,0,BRONZE_IV,0,10,6758,565,0,563,0,BRONZE_IV,16,10,7245,58,0,87,0,BRONZE_IV,0,10,6564
235,0,250,0,IRON_III,0,15,13349,44,0,73,0,IRON,IV,66,11,8331,131,0,166,0,BRONZE_IV,79,14,11561,60,0,70,0,BRONZE_IV,51,17,17204,198,0,216,0,SILVER_IV,40,15,13142,144,0,139,0,BRONZE_IV,38,15,13435,66,0,67,0,BRONZE_IV,34,14,12071,105,0,119,0,IRON_II,36,14,12917,76,0,111,0,IRON_I,68,12,9611,25,0,31,0,IRON_II,89,14,12064
44,0,50,0,IRON_II,59,12,9298,44,0,73,0,IRON,IV,66,10,7095,76,0,91,0,BRONZE_IV,21,12,9846,10,0,24,0,BRONZE_IV,45,11,8480,100,0,109,0,BRONZE_IV,0,10,6798,299,0,308,0,BRONZE_IV,50,12,8879,25,0,85,0,IRON_IV,2,12,9291,88,0,154,0,IRON_III,4,13,10400,167,0,184,0,BRONZE_IV,0,10,6214,13,0,28,0,BRONZE_IV,95,9,5863
352,0,343,0,BRONZE_IV,0,9,6026,16,0,60,0,IRON,IV,75,9,5623,23,0,36,0,BRONZE_III,0,11,7331,9,0,29,0,BRONZE_IV,0,8,4304,7,0,3,0,BRONZE_IV,66,8,4507,112,0,102,0,BRONZE_IV,24,11,7571,74,0,78,0,BRONZE_II,0,11,7388,68,0,70,0,SILVER_IV,35,11,8510,415,0,450,0,IRON_I,50,10,7292,23,0,32,0,BRONZE_IV,23,9,5996
23,0,36,0,BRONZE_III,0,15,13879,16,0,60,0,IRON,IV,75,16,14702,323,0,282,0,SILVER_IV,22,18,21014,196,0,210,0,BRONZE_IV,5,14,12447,238,0,232,0,BRONZE_III,61,13,10863,181,0,165,0,BRONZE_IV,60,18,19407,270,0,269,0,BRONZE_III,15,18,19789,226,0,229,0,BRONZE_II,37,17,17167,203,0,200,0,BRONZE_I,78,17,16671,169,0,173,0,IRON_IV,92,16,15873
49,0,60,0,BRONZE_IV,57,17,17550,83,0,101,0,IRON_IV,53,15,13071,273,0,307,0,BRONZE_IV,16,15,14241,456,0,459,0,IRON_I,56,13,11314,77,0,91,0,BRONZE_IV,46,13,10842,99,0,126,0,IRON_IV,92,16,15604,543,0,560,0,BRONZE_IV,15,16,15453,283,0,406,0,IRON,IV,77,14,11442,45,0,55,0,BRONZE_II,0,17,18037,117,0,136,0,BRONZE_IV,72,16,16256
64,0,63,0,BRONZE_III,53,12,9245,149,0,142,0,BRONZE_IV,11,11,8526,333,0,353,0,IRON_II,75,12,8725,48,0,72,0,IRON_III,60,10,7080,104,0,101,0,IRON_I,0,9,5723,31,0,22,0,BRONZE_IV,17,11,8529,96,0,107,0,IRON_I,40,10,6862,283,0,406,0,IRON,IV,77,9,5864,192,0,178,0,BRONZE_II,51,12,9069,45,0,24,0,BRONZE_IV,69,9,5864
117,0,120,0,BRONZE_IV,0,18,25596,107,0,102,0,IRON_II,3,11,8259,54,0,73,0,IRON_II,32,15,14036,229,0,228,0,BRONZE_II,63,18,18583,28,0,23,0,BRONZE_IV,18,16,16232,25,0,29,0,BRONZE_IV,1,18,18613,215,0,217,0,BRONZE_IV,35,18,20317,283,0,406,0,IRON,IV,77,15,13030,98,0,98,0,BRONZE_IV,85,18,20133,48,0,94,0,IRON_IV,39,14,12400
89,0,118,0,BRONZE_III,34,14,11641,213,0,245,0,IRON_III,26,14,12019,77,0,113,0,IRON_IV,38,14,11827,446,0,463,0,IRON_IV,70,13,10909,65,0,89,0,IRON_III,42,12,8711,114,0,135,0,IRON_III,58,13,10464,636,0,666,0,IRON_III,8,12,9162,283,0,406,0,IRON,IV,77,11,7385,59,0,83,0,IRON_II,75,10,6744,111,0,134,0,IRON_II,10,10,7183
26,0,57,0,IRON_IV,47,10,6519,133,0,134,0,IRON_III,43,7,3493,636,0,666,0,IRON_III,8,10,7078,706,0,839,0,IRON_II,85,11,8353,366,0,349,0,BRONZE_III,30,10,7032,200,0,219,0,BRONZE_IV,13,14,11547,57,0,81,0,IRON_IV,53,11,7749,283,0,406,0,IRON,IV,77,10,6375,235,0,222,0,BRONZE_III,45,9,5387,100,0,130,0,IRON_III,39,11,8085
29,0,43,0,IRON_I,100,18,25260,200,0,173,0,BRONZE_II,0,17,17396,182,0,159,0,BRONZE_III,25,17,18000,6,0,7,0,IRON_I,39,17,16541,46,0,60,0,BRONZE_IV,19,16,15696,136,0,141,0,BRONZE_III,20,18,27687,27,0,30,0,IRON_I,29,18,19767,23,0,31,0,IRON,IV,65,18,21002,214,0,193,0,BRONZE_II,38,18,21508,123,0,131,0,BRONZE_IV,0,18,20908
158,0,157,0,BRONZE_IV,31,17,17002,151,0,158,0,BRONZE_IV,58,17,17122,201,0,215,0,BRONZE_III,0,16,15143,125,0,150,0,BRONZE_IV,22,16,15869,57,0,62,0,IRON_II,48,16,15188,387,0,372,0,BRONZE_III,16,15,14371,326,0,363,0,BRONZE_III,56,15,14452,23,0,31,0,IRON,IV,65,14,12831,246,0,276,0,BRONZE_III,59,15,14612,80,0,101,0,BRONZE_IV,28,14,12732
240,0,235,0,IRON_I,17,15,13873,64,0,47,0,BRONZE_IV,29,18,21422,345,0,340,0,BRONZE_IV,0,15,14312,124,0,154,0,IRON_II,70,17,18047,35,0,42,0,BRONZE_IV,42,16,15117,51,0,60,0,BRONZE_IV,11,16,15030,327,0,314,0,BRONZE_IV,90,15,13187,23,0,31,0,IRON,IV,65,13,10978,65,0,91,0,BRONZE_IV,0,16,15428,109,0,77,0,SILVER_IV,11,14,12637
164,0,160,0,BRONZE_III,0,10,6665,34,0,19,0,BRONZE_III,32,9,5216,219,0,227,0,BRONZE_IV,43,10,6405,147,0,158,0,IRON_IV,17,8,4365,105,0,129,0,IRON_II,22,9,5552,252,0,224,0,SILVER_IV,0,12,9153,108,0,123,0,BRONZE_IV,0,10,6668,23,0,31,0,IRON,IV,65,9,5712,261,0,301,0,IRON_I,10,12,9415,67,0,88,0,BRONZE_IV,26,9,5645
59,0,69,0,IRON_II,75,13,10290,107,0,129,0,IRON_III,25,13,10812,127,0,117,0,BRONZE_I,9,15,13571,463,0,558,0,IRON_III,72,13,9988,283,0,274,0,BRONZE_IV,95,11,8191,436,0,404,0,BRONZE_IV,6,13,10443,27,0,37,0,IRON_III,94,12,8580,23,0,31,0,IRON,IV,65,13,10527,360,0,343,0,IRON_I,50,12,9188,85,0,90,0,BRONZE_IV,59,12,9339
203,0,206,0,BRONZE_IV,0,15,13057,54,0,78,0,BRONZE_IV,0,14,11639,59,0,87,0,IRON_III,58,14,12763,101,0,131,0,IRON_II,17,11,8411,107,0,153,0,IRON,IV,18,11,8002,83,0,102,0,BRONZE_IV,0,12,9940,100,0,122,0,BRONZE_IV,59,14,12497,30,0,56,0,IRON_IV,44,12,9833,101,0,139,0,IRON_III,66,11,8016,49,0,74,0,IRON_III,75,11,7459
145,0,166,0,BRONZE_IV,10,14,11869,665,0,696,0,IRON_III,30,14,11634,29,0,30,0,BRONZE_III,16,15,14213,9,0,31,0,IRON,IV,35,14,11910,101,0,107,0,BRONZE_IV,75,13,10241,26,0,13,0,IRON_I,77,15,14682,79,0,72,0,BRONZE_III,31,15,13813,247,0,242,0,BRONZE_II,28,16,16168,322,0,312,0,BRONZE_III,42,14,11566,141,0,139,0,IRON_I,81,13,11358
45,0,66,0,BRONZE_I,33,18,26371,34,0,51,0,IRON_III,50,18,19646,124,0,122,0,BRONZE_IV,69,18,21551,9,0,31,0,IRON,IV,35,18,22825,213,0,245,0,IRON_III,26,18,19137,430,0,423,0,BRONZE_IV,58,18,27019,71,0,82,0,IRON_III,50,18,24203,31,0,46,0,IRON_II,62,18,18787,87,0,97,0,IRON_III,23,17,17747,169,0,152,0,BRONZE_II,0,18,25767
410,0,453,0,IRON_III,54,13,10509,487,0,457,0,SILVER_IV,49,11,8262,28,0,37,0,IRON_I,18,12,9570,9,0,31,0,IRON,IV,35,10,6754,242,0,244,0,BRONZE_III,3,10,6715,306,0,301,0,BRONZE_IV,96,14,11744,210,0,237,0,BRONZE_IV,80,11,7879,300,0,269,0,SILVER_IV,0,12,9468,14,0,18,0,IRON_III,15,11,7978,189,0,227,0,IRON_IV,32,10,6920
228,0,223,0,BRONZE_III,48,15,14045,71,0,123,0,IRON_III,31,14,12690,129,0,127,0,BRONZE_IV,67,16,16142,9,0,31,0,IRON,IV,35,14,12666,378,0,350,0,BRONZE_I,0,14,12562,540,0,548,0,BRONZE_III,6,16,16176,142,0,149,0,BRONZE_IV,44,17,18305,618,0,595,0,BRONZE_IV,0,16,16243,75,0,102,0,IRON_III,0,17,16655,348,0,335,0,BRONZE_II,15,14,12401
308,0,310,0,BRONZE_III,52,18,22256,15,0,26,0,IRON_II,46,18,23621,409,0,394,0,BRONZE_II,75,18,24028,9,0,31,0,IRON,IV,35,18,20011,160,0,155,0,BRONZE_III,75,18,25945,305,0,323,0,IRON_II,0,18,20413,151,0,141,0,BRONZE_II,18,18,22010,91,0,144,0,IRON_IV,48,18,20387,296,0,342,0,IRON_IV,35,18,20781,160,0,157,0,BRONZE_IV,66,18,20218
345,0,340,0,BRONZE_IV,0,18,19228,111,0,112,0,IRON,IV,46,16,15297,84,0,107,0,BRONZE_IV,0,18,18580,9,0,20,0,BRONZE_IV,59,15,14493,89,0,111,0,BRONZE_IV,81,17,16548,100,0,104,0,BRONZE_III,40,18,19770,399,0,415,0,BRONZE_III,9,18,20167,375,0,362,0,BRONZE_III,85,17,17024,154,0,206,0,IRON_I,54,17,16769,325,0,313,0,IRON_I,46,17,18024
137,0,144,0,BRONZE_III,0,14,11884,111,0,112,0,IRON,IV,46,12,9713,195,0,220,0,BRONZE_IV,0,12,9872,143,0,132,0,BRONZE_IV,57,13,11085,201,0,225,0,BRONZE_IV,0,11,7727,171,0,205,0,BRONZE_IV,29,16,15417,32,0,55,0,BRONZE_IV,27,15,13084,5,0,8,0,IRON_I,61,16,15085,97,0,136,0,IRON_I,12,13,10994,23,0,25,0,BRONZE_IV,33,12,9694
329,0,354,0,BRONZE_IV,0,13,9962,111,0,112,0,IRON,IV,46,9,5942,776,0,788,0,BRONZE_IV,36,12,9762,17,0,42,0,IRON_I,42,10,6500,11,0,20,0,IRON_I,52,9,5466,58,0,76,0,IRON_III,26,12,8633,27,0,26,0,IRON_I,73,11,8251,91,0,131,0,BRONZE_IV,0,13,10226,116,0,122,0,BRONZE_II,42,13,10975,347,0,308,0,BRONZE_III,65,11,8422
24,0,44,0,BRONZE_IV,6,12,8613,111,0,112,0,IRON,IV,46,9,5847,104,0,101,0,BRONZE_IV,26,12,8724,68,0,91,0,IRON_I,0,9,5415,114,0,141,0,BRONZE_IV,10,10,6126,98,0,109,0,BRONZE_IV,45,12,9839,151,0,165,0,BRONZE_IV,0,12,9871,230,0,244,0,BRONZE_IV,81,12,8632,256,0,272,0,IRON_III,75,11,7504,873,0,1000,0,IRON_IV,76,11,8537
110,0,108,0,IRON_II,78,7,3931,111,0,112,0,IRON,IV,46,7,3504,42,0,41,0,BRONZE_I,36,8,4597,92,0,130,0,IRON_II,58,6,3133,9,0,20,0,BRONZE_IV,69,7,3193,41,0,31,0,BRONZE_I,100,10,6310,166,0,156,0,IRON_I,54,9,5459,76,0,92,0,IRON_I,30,8,4740,87,0,90,0,BRONZE_IV,74,8,4169,62,0,81,0,IRON_II,46,7,3985
250,0,227,0,IRON_I,66,13,10746,43,0,64,0,IRON_I,53,13,10973,35,0,62,0,IRON,IV,0,14,12297,119,0,157,0,IRON_IV,82,14,12581,247,0,270,0,BRONZE_IV,19,13,10788,86,0,92,0,BRONZE_IV,36,16,16004,168,0,189,0,BRONZE_III,45,14,12175,134,0,154,0,IRON_IV,16,13,10682,49,0,52,0,BRONZE_I,1,12,9194,27,0,61,0,IRON_III,16,11,7445
194,0,214,0,IRON_I,39,14,12755,281,0,266,0,BRONZE_III,53,12,9363,35,0,62,0,IRON,IV,0,16,15545,184,0,165,0,BRONZE_III,59,13,11088,388,0,419,0,BRONZE_IV,27,13,10055,134,0,147,0,BRONZE_IV,30,13,10015,35,0,35,0,BRONZE_II,19,12,9779,20,0,24,0,IRON_III,53,14,11854,162,0,168,0,IRON_III,0,12,9444,160,0,164,0,BRONZE_IV,0,12,9810
156,0,174,0,BRONZE_IV,61,12,9424,109,0,150,0,BRONZE_IV,0,12,9780,35,0,62,0,IRON,IV,0,13,10807,91,0,96,0,IRON_II,3,11,7716,501,0,513,0,BRONZE_II,58,10,6953,328,0,333,0,BRONZE_IV,73,10,6473,195,0,220,0,BRONZE_IV,13,8,4756,89,0,119,0,IRON_III,5,10,6552,177,0,166,0,BRONZE_IV,71,9,5356,282,0,267,0,BRONZE_IV,68,8,4693
66,0,64,0,SILVER_III,11,12,9526,391,0,380,0,BRONZE_IV,16,11,8034,35,0,62,0,IRON,IV,0,9,5702,168,0,197,0,BRONZE_IV,66,8,4696,109,0,105,0,BRONZE_III,77,9,5594,269,0,282,0,BRONZE_IV,0,11,7973,203,0,214,0,BRONZE_II,41,11,7613,150,0,148,0,BRONZE_II,3,13,11002,172,0,153,0,BRONZE_II,31,11,7807,246,0,248,0,BRONZE_IV,6,9,5669
228,0,226,0,BRONZE_IV,43,13,10158,116,0,130,0,BRONZE_IV,13,12,9119,35,0,62,0,IRON,IV,0,10,6576,167,0,171,0,BRONZE_III,0,12,8905,18,0,37,0,BRONZE_III,0,9,5988,117,0,149,0,BRONZE_IV,17,14,12219,88,0,95,0,BRONZE_II,32,13,10982,508,0,521,0,BRONZE_IV,68,14,12431,52,0,64,0,IRON_II,47,11,8502,103,0,123,0,IRON_II,19,12,9143
54,0,77,0,BRONZE_IV,16,14,12432,160,0,173,0,BRONZE_IV,23,13,10079,22,0,71,0,IRON,IV,0,11,8575,157,0,146,0,BRONZE_IV,61,12,9373,161,0,172,0,BRONZE_IV,50,11,8095,125,0,147,0,IRON_III,42,14,11563,27,0,52,0,BRONZE_II,44,15,13804,12,0,18,0,BRONZE_IV,21,16,14962,41,0,38,0,BRONZE_IV,30,15,14375,589,0,578,0,IRON_I,47,15,13078
96,0,116,0,IRON_II,39,13,10996,27,0,39,0,BRONZE_IV,0,13,10613,22,0,71,0,IRON,IV,0,13,10040,188,0,195,0,IRON_II,1,13,10026,27,0,26,0,IRON_I,71,12,9372,105,0,137,0,BRONZE_IV,42,15,13864,23,0,29,0,IRON_III,48,15,13346,134,0,133,0,IRON_III,5,15,13443,247,0,260,0,BRONZE_IV,7,13,10802,110,0,124,0,IRON_I,6,12,8772
143,0,107,0,SILVER_III,79,14,11590,87,0,87,0,SILVER_III,6,15,13660,22,0,71,0,IRON,IV,0,12,9531,88,0,108,0,SILVER_IV,0,14,12281,231,0,219,0,SILVER_II,0,12,9842,134,0,134,0,BRONZE_II,61,14,11688,69,0,94,0,BRONZE_IV,18,12,8741,257,0,251,0,SILVER_IV,31,15,13807,28,0,37,0,BRONZE_I,0,12,9303,20,0,21,0,BRONZE_II,71,11,7465
78,0,95,0,BRONZE_IV,24,15,13953,247,0,239,0,BRONZE_IV,38,11,8221,438,0,419,0,BRONZE_IV,92,12,8747,176,0,204,0,BRONZE_IV,6,12,8723,303,0,297,0,BRONZE_II,18,11,8122,45,0,38,0,IRON,IV,86,13,11023,147,0,134,0,BRONZE_II,24,13,10155,66,0,48,0,BRONZE_II,58,15,13850,209,0,217,0,IRON_II,47,13,10241,24,0,20,0,BRONZE_IV,25,12,8693
87,0,80,0,BRONZE_IV,38,16,14912,104,0,131,0,BRONZE_II,7,14,12001,405,0,419,0,BRONZE_IV,0,15,14158,296,0,296,0,BRONZE_III,0,14,12406,158,0,148,0,BRONZE_II,27,14,11921,45,0,38,0,IRON,IV,86,13,10832,155,0,162,0,BRONZE_III,14,18,20823,347,0,348,0,BRONZE_IV,90,15,14383,62,0,72,0,IRON_I,100,17,16816,183,0,168,0,SILVER_IV,75,16,15205
43,0,64,0,IRON_IV,61,12,9618,199,0,189,0,BRONZE_III,62,12,8649,56,0,43,0,BRONZE_IV,57,13,11099,286,0,290,0,BRONZE_IV,90,11,8219,189,0,207,0,IRON_I,8,8,4959,45,0,38,0,IRON,IV,86,12,8602,68,0,78,0,IRON_IV,21,8,5022,182,0,190,0,BRONZE_IV,46,8,4119,369,0,379,0,BRONZE_I,33,11,7579,29,0,65,0,IRON_III,34,8,4778
55,0,70,0,BRONZE_IV,82,17,17400,77,0,88,0,BRONZE_IV,73,14,12638,32,0,46,0,BRONZE_III,47,15,13498,64,0,71,0,BRONZE_III,16,15,13916,92,0,109,0,BRONZE_IV,1,13,10147,45,0,38,0,IRON,IV,86,15,13385,47,0,57,0,BRONZE_I,62,16,15928,50,0,50,0,BRONZE_II,44,17,17895,23,0,27,0,BRONZE_II,62,15,14322,206,0,196,0,SILVER_IV,56,16,15929
331,0,335,0,BRONZE_IV,76,16,15177,258,0,208,0,BRONZE_II,63,17,17945,31,0,66,0,IRON_IV,63,14,12655,4,0,18,0,IRON_IV,60,13,10156,137,0,176,0,BRONZE_IV,0,15,13580,45,0,38,0,IRON,IV,86,5,2207,276,0,344,0,IRON_IV,58,15,14358,170,0,186,0,BRONZE_IV,1,15,14425,113,0,104,0,BRONZE_III,10,13,11339,205,0,225,0,IRON_II,12,13,10842
227,0,240,0,BRONZE_IV,66,15,13708,2,0,34,0,IRON_IV,0,12,9228,15,0,67,0,IRON,IV,10,15,13843,105,0,126,0,BRONZE_IV,0,14,12176,25,0,53,0,BRONZE_IV,8,11,8524,107,0,134,0,BRONZE_IV,14,15,13373,7,0,8,0,IRON_I,38,16,15642,225,0,218,0,BRONZE_IV,15,16,15081,29,0,61,0,IRON_IV,75,15,13819,72,0,101,0,IRON_II,21,14,12434
105,0,118,0,BRONZE_IV,44,12,9229,348,0,381,0,BRONZE_IV,0,14,12464,15,0,67,0,IRON,IV,10,13,10996,210,0,212,0,BRONZE_III,0,13,10223,273,0,277,0,BRONZE_IV,32,12,8601,83,0,93,0,BRONZE_IV,0,12,9790,54,0,44,0,BRONZE_IV,35,11,7986,68,0,82,0,BRONZE_IV,8,11,8496,37,0,51,0,IRON_III,34,11,7933,56,0,72,0,IRON_III,57,10,6712
32,0,57,0,IRON_I,75,18,25009,2,0,34,0,IRON_IV,0,14,12417,15,0,67,0,IRON,IV,10,18,18466,247,0,284,0,BRONZE_IV,23,18,31042,30,0,55,0,IRON_II,25,15,13509,240,0,251,0,IRON_II,15,18,30459,53,0,64,0,BRONZE_II,53,18,20111,137,0,121,0,BRONZE_IV,0,18,21485,6,0,44,0,IRON_III,3,15,13159,145,0,164,0,BRONZE_III,16,18,18613
2,0,34,0,IRON_IV,0,13,11217,224,0,212,0,BRONZE_II,16,14,11625,15,0,67,0,IRON,IV,10,13,11225,109,0,149,0,BRONZE_IV,43,14,12452,246,0,260,0,BRONZE_III,21,12,9830,62,0,64,0,BRONZE_III,53,17,17385,44,0,63,0,BRONZE_IV,32,15,13843,42,0,58,0,IRON_I,11,15,14682,85,0,110,0,IRON_III,42,15,14047,114,0,153,0,IRON_IV,51,13,11036
222,0,210,0,BRONZE_III,11,18,20752,126,0,115,0,IRON_I,5,18,19544,15,0,67,0,IRON,IV,10,18,23446,94,0,105,0,BRONZE_III,47,13,10715,332,0,301,0,BRONZE_I,97,16,15040,182,0,177,0,BRONZE_IV,33,18,18706,346,0,386,0,BRONZE_IV,4,18,23069,423,0,402,0,BRONZE_II,13,18,22295,70,0,108,0,IRON_IV,33,17,17782,542,0,554,0,BRONZE_IV,69,17,17888
52,0,67,0,IRON_I,12,15,14658,150,0,174,0,BRONZE_IV,0,14,12040,24,0,45,0,IRON_II,75,12,9512,210,0,334,0,IRON_III,49,14,11689,604,0,597,0,BRONZE_IV,90,12,9683,135,0,153,0,BRONZE_IV,40,14,11668,14,0,33,0,IRON_I,53,12,9900,319,0,331,0,IRON_II,74,13,10357,21,0,44,0,IRON,IV,0,11,7685,172,0,196,0,BRONZE_IV,67,11,7594
50,0,71,0,IRON_III,20,16,15102,104,0,113,0,BRONZE_IV,24,14,11824,128,0,149,0,IRON_II,5,14,12260,142,0,162,0,BRONZE_III,7,15,14265,275,0,274,0,BRONZE_IV,45,13,11187,40,0,60,0,IRON_I,62,14,12462,255,0,271,0,BRONZE_IV,59,14,11826,258,0,303,0,BRONZE_IV,33,15,13389,21,0,44,0,IRON,IV,0,12,9560,195,0,219,0,BRONZE_IV,32,13,10019
2,0,10,0,IRON_II,54,17,16853,290,0,310,0,IRON_II,90,18,21692,80,0,120,0,IRON_III,37,18,18576,55,0,84,0,BRONZE_IV,81,18,18445,419,0,487,0,IRON_III,74,17,16798,332,0,289,0,BRONZE_IV,15,18,22083,51,0,70,0,BRONZE_IV,13,17,17171,123,0,144,0,IRON_I,20,17,17344,21,0,44,0,IRON,IV,0,16,15573,69,0,94,0,IRON_I,16,18,21283
39,0,53,0,IRON_I,54,16,16447,7,0,12,0,IRON_I,44,15,14507,67,0,101,0,IRON_III,32,15,13418,521,0,559,0,BRONZE_III,0,18,18698,462,0,473,0,IRON_II,74,17,16890,250,0,272,0,IRON_III,26,18,21899,124,0,145,0,BRONZE_III,47,17,17943,36,0,28,0,BRONZE_IV,18,18,18704,21,0,44,0,IRON,IV,0,14,12285,13,0,36,0,IRON_II,75,14,12900
