rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
261,0,259,0,PLATINUM_IV,45,12,8935,52,0,41,0,DIAMOND_IV,1,14,12781,451,0,433,0,DIAMOND_IV,40,15,13263,92,0,86,0,PLATINUM_IV,0,13,10488,59,0,70,0,PLATINUM_I,0,12,8891,10,0,4,0,PLATINUM_IV,44,16,14823,505,0,500,0,PLATINUM_III,16,15,14202,322,0,307,0,PLATINUM_II,76,16,15454,142,0,147,0,PLATINUM_II,24,13,11341,419,0,361,0,DIAMOND_IV,0,13,11317
376,0,361,0,GOLD_I,100,15,13629,91,0,76,0,GOLD_II,90,13,10541,39,0,32,0,GOLD_I,3,15,13272,135,0,116,0,PLATINUM_IV,20,13,10412,460,0,445,0,PLATINUM_IV,54,11,7474,59,0,48,0,GOLD_I,33,12,8854,123,0,123,0,PLATINUM_IV,13,11,7925,58,0,54,0,GOLD_I,100,11,8207,148,0,166,0,PLATINUM_IV,0,12,9633,128,0,110,0,PLATINUM_IV,0,11,8139
31,0,23,0,GOLD_II,18,16,15374,816,0,802,0,GOLD_I,5,15,14626,177,0,167,0,GOLD_I,66,16,15568,313,0,297,0,PLATINUM_IV,0,15,14465,46,0,31,0,GOLD_II,34,14,12959,110,0,104,0,GOLD_I,32,14,12435,149,0,136,0,GOLD_II,74,13,10369,54,0,46,0,GOLD_II,86,14,12164,112,0,106,0,GOLD_II,75,13,10471,128,0,110,0,PLATINUM_IV,0,12,8726
586,0,577,0,PLATINUM_IV,24,17,16676,229,0,208,0,PLATINUM_IV,55,14,12615,575,0,560,0,PLATINUM_IV,38,16,15608,374,0,339,0,PLATINUM_IV,60,15,13833,74,0,80,0,GOLD_I,46,12,9880,201,0,201,0,PLATINUM_IV,32,16,16102,372,0,358,0,PLATINUM_IV,0,18,20718,212,0,204,0,PLATINUM_IV,24,17,17515,85,0,95,0,GOLD_I,40,14,12450,128,0,110,0,PLATINUM_IV,0,17,18354
203,0,177,0,PLATINUM_IV,60,17,17258,103,0,120,0,GOLD_I,15,16,16079,97,0,88,0,GOLD_II,75,17,17839,132,0,129,0,PLATINUM_IV,29,16,15285,104,0,125,0,PLATINUM_IV,56,13,10558,70,0,59,0,GOLD_II,75,14,12289,423,0,431,0,PLATINUM_IV,0,16,15381,346,0,356,0,PLATINUM_IV,0,15,14119,101,0,92,0,PLATINUM_IV,0,12,9614,128,0,110,0,PLATINUM_IV,0,13,10801
435,0,419,0,PLATINUM_IV,69,18,21295,107,0,98,0,GOLD_II,94,17,17931,40,0,28,0,GOLD_I,74,18,23108,270,0,232,0,PLATINUM_IV,1,18,21024,273,0,243,0,PLATINUM_IV,65,18,19762,59,0,45,0,GOLD_II,61,18,20858,311,0,315,0,GOLD_III,23,18,20049,217,0,224,0,PLATINUM_III,0,18,20440,216,0,227,0,GOLD_I,20,18,19000,176,0,184,0,PLATINUM_IV,27,17,17237
128,0,115,0,PLATINUM_IV,0,16,16356,106,0,128,0,PLATINUM_IV,0,17,18027,579,0,548,0,GOLD_I,82,15,13501,111,0,103,0,GOLD_I,47,14,11528,273,0,243,0,PLATINUM_IV,65,17,17907,435,0,419,0,PLATINUM_IV,69,17,16714,184,0,185,0,PLATINUM_IV,11,14,12170,335,0,329,0,PLATINUM_IV,25,15,14537,78,0,73,0,GOLD_I,0,13,10184,229,0,230,0,PLATINUM_IV,25,13,10445
350,0,335,0,PLATINUM_IV,9,11,7758,140,0,138,0,PLATINUM_IV,13,11,7654,124,0,143,0,PLATINUM_IV,12,10,7248,73,0,65,0,GOLD_I,31,9,5735,273,0,243,0,PLATINUM_IV,65,11,7839,136,0,148,0,GOLD_I,12,10,6662,212,0,199,0,PLATINUM_IV,15,8,4871,188,0,198,0,GOLD_I,0,9,5465,66,0,73,0,PLATINUM_IV,0,8,4658,53,0,50,0,GOLD_I,9,8,4887
68,0,66,0,GOLD_II,48,18,23166,107,0,109,0,GOLD_III,77,18,23838,184,0,180,0,GOLD_I,58,18,25840,130,0,112,0,GOLD_I,0,18,21539,273,0,243,0,PLATINUM_IV,65,17,17663,211,0,219,0,PLATINUM_IV,0,18,21760,153,0,156,0,GOLD_I,14,18,21439,26,0,24,0,GOLD_II,0,18,20880,330,0,334,0,PLATINUM_IV,12,18,22883,225,0,210,0,GOLD_II,58,17,17607
57,0,47,0,PLATINUM_IV,21,16,16127,100,0,88,0,PLATINUM_IV,46,17,16564,40,0,32,0,GOLD_III,17,18,18558,80,0,78,0,GOLD_I,0,16,15793,273,0,243,0,PLATINUM_IV,65,15,13752,68,0,66,0,GOLD_II,48,17,18050,136,0,116,0,GOLD_III,40,14,11923,160,0,168,0,PLATINUM_IV,63,16,16229,263,0,230,0,PLATINUM_III,0,15,13223,169,0,129,0,PLATINUM_II,6,13,10481
72,0,71,0,PLATINUM_II,46,18,23298,337,0,317,0,PLATINUM_II,57,18,23042,434,0,436,0,PLATINUM_II,14,18,21988,288,0,294,0,PLATINUM_II,1,18,26285,93,0,95,0,PLATINUM_II,5,18,18532,159,0,144,0,PLATINUM_II,0,18,24198,386,0,362,0,PLATINUM_II,31,18,19122,257,0,225,0,PLATINUM_II,79,18,24010,247,0,251,0,DIAMOND_IV,1,18,22268,100,0,96,0,PLATINUM_IV,42,16,16062
347,0,336,0,PLATINUM_IV,41,17,18239,271,0,288,0,PLATINUM_IV,64,18,20102,211,0,204,0,PLATINUM_IV,0,16,16307,155,0,161,0,GOLD_II,59,18,22310,222,0,227,0,PLATINUM_IV,0,17,17021,389,0,383,0,PLATINUM_III,9,18,23011,71,0,61,0,PLATINUM_IV,85,18,22269,226,0,226,0,PLATINUM_IV,70,18,21021,442,0,470,0,PLATINUM_IV,0,18,18600,523,0,496,0,PLATINUM_IV,14,18,19622
310,0,289,0,PLATINUM_IV,10,17,17962,331,0,315,0,GOLD_I,88,16,14835,205,0,185,0,GOLD_I,99,16,14956,103,0,109,0,PLATINUM_IV,28,15,13300,222,0,227,0,PLATINUM_IV,0,15,13788,129,0,129,0,PLATINUM_IV,42,18,19551,38,0,25,0,GOLD_I,53,18,19478,137,0,145,0,PLATINUM_IV,34,18,18622,73,0,71,0,PLATINUM_IV,13,14,12312,56,0,53,0,GOLD_I,99,16,15923
11,0,7,0,GOLD_III,91,16,16464,69,0,103,0,GOLD_II,42,17,16778,103,0,88,0,PLATINUM_IV,20,14,12390,51,0,47,0,GOLD_II,30,15,13555,222,0,227,0,PLATINUM_IV,0,15,14205,212,0,212,0,PLATINUM_IV,0,14,12127,370,0,364,0,GOLD_I,45,13,11101,183,0,181,0,PLATINUM_IV,41,15,13965,398,0,408,0,GOLD_II,89,13,11391,465,0,439,0,GOLD_I,8,14,12006
507,0,505,0,PLATINUM_IV,71,11,8000,72,0,69,0,GOLD_II,15,12,9724,126,0,132,0,PLATINUM_IV,25,12,8841,77,0,61,0,GOLD_III,61,9,6034,222,0,227,0,PLATINUM_IV,0,12,9317,81,0,80,0,GOLD_I,100,14,12543,70,0,70,0,PLATINUM_IV,18,11,8553,239,0,238,0,PLATINUM_IV,18,13,10854,73,0,60,0,PLATINUM_IV,0,11,8052,93,0,81,0,PLATINUM_IV,0,14,11555
352,0,373,0,GOLD_III,41,11,7473,139,0,145,0,PLATINUM_IV,5,11,7954,108,0,90,0,PLATINUM_III,89,11,8501,51,0,44,0,GOLD_I,8,11,7830,222,0,227,0,PLATINUM_IV,0,10,6202,107,0,87,0,PLATINUM_IV,21,14,12514,431,0,424,0,PLATINUM_IV,19,13,10613,51,0,50,0,GOLD_III,33,12,9894,68,0,54,0,PLATINUM_IV,1,12,9086,27,0,24,0,GOLD_I,90,11,7369
120,0,99,0,PLATINUM_IV,34,13,10005,112,0,114,0,PLATINUM_III,0,13,10939,241,0,218,0,PLATINUM_IV,59,15,14075,35,0,23,0,GOLD_III,73,12,9373,17,0,11,0,PLATINUM_IV,62,11,7792,97,0,83,0,PLATINUM_III,5,15,14525,86,0,65,0,DIAMOND_IV,20,16,15575,40,0,26,0,PLATINUM_II,43,16,16065,232,0,256,0,PLATINUM_IV,0,15,13278,438,0,419,0,PLATINUM_II,12,14,11983
396,0,399,0,PLATINUM_III,29,15,13336,60,0,42,0,PLATINUM_I,53,13,11434,44,0,29,0,PLATINUM_IV,75,14,11895,35,0,23,0,GOLD_III,73,11,8477,17,0,11,0,PLATINUM_IV,62,12,9166,12,0,18,0,GOLD_I,41,12,8674,5,0,9,0,GOLD_II,43,12,8600,20,0,20,0,PLATINUM_IV,45,13,10882,93,0,75,0,PLATINUM_III,49,11,7868,41,0,40,0,GOLD_I,0,10,6723
18,0,8,0,PLATINUM_IV,1,17,16801,16,0,18,0,GOLD_I,79,15,14489,67,0,60,0,PLATINUM_IV,35,17,16603,35,0,23,0,GOLD_III,73,14,11604,17,0,11,0,PLATINUM_IV,62,14,11697,67,0,49,0,PLATINUM_III,19,15,14650,60,0,42,0,PLATINUM_I,53,13,11382,62,0,47,0,PLATINUM_IV,36,15,13816,42,0,32,0,GOLD_I,100,13,11397,42,0,33,0,GOLD_I,100,12,9688
18,0,14,0,GOLD_II,56,15,14501,64,0,54,0,PLATINUM_IV,16,17,16739,36,0,33,0,PLATINUM_IV,48,16,15329,19,0,25,0,GOLD_II,18,15,13888,94,0,81,0,PLATINUM_IV,19,14,11811,46,0,56,0,GOLD_I,53,15,13564,30,0,17,0,PLATINUM_IV,35,14,11662,22,0,40,0,GOLD_II,8,14,12383,112,0,122,0,GOLD_IV,0,13,10853,242,0,256,0,PLATINUM_IV,14,12,8697
171,0,173,0,GOLD_II,90,16,15539,50,0,47,0,GOLD_II,0,16,14970,144,0,137,0,PLATINUM_IV,0,14,12356,79,0,57,0,PLATINUM_IV,10,14,12063,93,0,76,0,GOLD_I,92,14,11934,240,0,272,0,GOLD_IV,0,17,18267,64,0,66,0,PLATINUM_IV,0,16,15904,56,0,47,0,PLATINUM_IV,1,16,15136,158,0,141,0,PLATINUM_IV,16,16,16241,40,0,40,0,GOLD_II,60,14,11514
130,0,112,0,PLATINUM_III,80,16,15254,50,0,47,0,GOLD_II,0,14,11782,240,0,272,0,GOLD_IV,0,14,11905,79,0,57,0,PLATINUM_IV,10,13,10617,93,0,97,0,GOLD_I,16,13,10535,108,0,108,0,GOLD_II,77,16,15059,661,0,638,0,PLATINUM_III,0,17,16730,217,0,227,0,GOLD_II,16,17,17887,522,0,518,0,GOLD_III,34,14,12383,195,0,185,0,PLATINUM_III,12,14,12413
41,0,39,0,GOLD_I,46,15,13696,50,0,47,0,GOLD_II,0,15,13204,186,0,186,0,PLATINUM_IV,9,17,16607,79,0,57,0,PLATINUM_IV,10,14,12896,215,0,223,0,GOLD_II,58,13,9998,88,0,103,0,GOLD_III,58,15,13685,156,0,142,0,GOLD_I,65,12,9922,249,0,245,0,PLATINUM_IV,11,14,12645,50,0,36,0,GOLD_I,13,10,6310,34,0,36,0,GOLD_III,12,11,7918
48,0,43,0,GOLD_I,100,14,12361,50,0,47,0,GOLD_II,0,14,12848,249,0,260,0,GOLD_II,65,14,11965,79,0,57,0,PLATINUM_IV,10,13,10577,366,0,375,0,GOLD_II,15,12,8744,154,0,141,0,PLATINUM_III,62,16,15618,259,0,270,0,GOLD_III,8,15,13590,82,0,86,0,GOLD_IV,72,14,12884,222,0,200,0,PLATINUM_II,41,15,14538,73,0,64,0,GOLD_II,58,15,13174
130,0,130,0,PLATINUM_IV,1,17,16968,50,0,47,0,GOLD_II,0,17,18029,104,0,93,0,PLATINUM_IV,95,17,17016,79,0,57,0,PLATINUM_IV,10,12,9791,75,0,68,0,GOLD_IV,61,14,12301,239,0,213,0,PLATINUM_III,1,14,11952,260,0,274,0,GOLD_III,45,13,10762,47,0,42,0,GOLD_I,18,15,13145,103,0,104,0,GOLD_II,30,13,10995,60,0,59,0,GOLD_I,100,12,9720
56,0,51,0,PLATINUM_IV,52,15,13782,57,0,85,0,PLATINUM_III,75,14,12344,175,0,152,0,PLATINUM_III,1,17,17511,251,0,231,0,PLATINUM_IV,73,14,12393,203,0,182,0,PLATINUM_III,86,14,11906,623,0,612,0,PLATINUM_IV,75,15,14470,237,0,199,0,PLATINUM_IV,55,15,14230,192,0,193,0,PLATINUM_III,24,15,13650,321,0,319,0,PLATINUM_IV,44,14,12765,168,0,170,0,PLATINUM_IV,59,11,8273
223,0,221,0,PLATINUM_III,30,18,19259,153,0,152,0,PLATINUM_III,75,17,16810,168,0,180,0,PLATINUM_IV,16,17,17860,149,0,138,0,PLATINUM_III,0,16,16237,293,0,278,0,PLATINUM_III,37,15,13402,623,0,612,0,PLATINUM_IV,75,17,17952,239,0,198,0,PLATINUM_II,24,17,16731,259,0,233,0,GOLD_I,6,17,17171,641,0,625,0,PLATINUM_IV,62,17,17462,96,0,87,0,PLATINUM_IV,42,14,12132
182,0,186,0,PLATINUM_III,29,12,9050,85,0,65,0,PLATINUM_IV,0,9,6063,171,0,169,0,PLATINUM_III,11,10,6909,37,0,35,0,PLATINUM_IV,0,9,5787,79,0,81,0,PLATINUM_IV,45,9,5041,623,0,612,0,PLATINUM_IV,75,12,9503,413,0,405,0,PLATINUM_III,0,11,7945,72,0,71,0,PLATINUM_III,9,12,9483,398,0,391,0,PLATINUM_IV,13,11,8277,186,0,158,0,PLATINUM_I,15,11,8222
186,0,196,0,PLATINUM_IV,0,16,16219,110,0,115,0,PLATINUM_IV,3,16,15744,173,0,172,0,PLATINUM_IV,0,16,15934,268,0,208,0,PLATINUM_III,55,17,16693,212,0,190,0,PLATINUM_III,36,15,13325,623,0,612,0,PLATINUM_IV,75,16,16312,131,0,154,0,PLATINUM_III,52,16,15815,218,0,184,0,PLATINUM_IV,39,18,21168,224,0,224,0,PLATINUM_III,7,16,16321,50,0,48,0,PLATINUM_IV,46,14,12953
127,0,111,0,PLATINUM_IV,59,11,7731,76,0,56,0,GOLD_I,100,10,7018,129,0,95,0,PLATINUM_IV,60,11,8009,319,0,319,0,PLATINUM_IV,64,11,7552,64,0,56,0,PLATINUM_III,65,9,5998,623,0,612,0,PLATINUM_IV,75,13,11078,177,0,163,0,GOLD_III,78,13,10033,145,0,142,0,PLATINUM_II,42,12,9738,139,0,135,0,PLATINUM_III,5,11,8361,245,0,234,0,PLATINUM_III,13,10,6860
258,0,257,0,PLATINUM_III,0,16,15006,56,0,61,0,GOLD_II,86,15,13308,312,0,288,0,PLATINUM_IV,55,15,14166,10,0,8,0,GOLD_I,9,16,15697,33,0,25,0,GOLD_I,30,12,9661,25,0,16,0,GOLD_I,20,15,13462,163,0,162,0,PLATINUM_IV,18,13,11294,252,0,233,0,PLATINUM_II,15,14,12316,159,0,150,0,PLATINUM_IV,64,14,12562,25,0,18,0,GOLD_IV,78,13,10241
380,0,370,0,PLATINUM_IV,22,14,12420,126,0,93,0,PLATINUM_IV,55,14,12918,312,0,288,0,PLATINUM_IV,55,15,13709,74,0,78,0,PLATINUM_IV,12,14,11637,323,0,311,0,PLATINUM_III,34,12,9391,240,0,225,0,PLATINUM_III,16,17,16653,199,0,200,0,PLATINUM_IV,79,16,15690,361,0,353,0,PLATINUM_IV,20,17,18239,153,0,162,0,PLATINUM_III,75,15,14612,50,0,49,0,PLATINUM_III,0,13,10284
239,0,198,0,PLATINUM_II,24,12,8809,259,0,233,0,GOLD_I,6,11,8254,312,0,288,0,PLATINUM_IV,55,13,10671,40,0,50,0,PLATINUM_II,22,11,8194,112,0,138,0,GOLD_II,0,9,5519,429,0,440,0,PLATINUM_III,19,9,5686,71,0,79,0,PLATINUM_III,46,10,6757,79,0,60,0,GOLD_II,54,11,8357,179,0,188,0,PLATINUM_II,8,10,7071,186,0,193,0,PLATINUM_IV,61,9,5461
179,0,186,0,PLATINUM_IV,54,15,13246,35,0,35,0,GOLD_I,30,13,10668,312,0,288,0,PLATINUM_IV,55,15,13535,373,0,377,0,PLATINUM_IV,0,10,7172,12,0,8,0,GOLD_I,11,12,9405,254,0,276,0,PLATINUM_IV,52,15,13882,48,0,48,0,PLATINUM_IV,14,15,14093,101,0,91,0,PLATINUM_IV,15,15,13680,57,0,50,0,PLATINUM_IV,46,13,11344,133,0,120,0,PLATINUM_IV,1,14,11513
45,0,37,0,GOLD_I,54,13,10304,280,0,263,0,PLATINUM_IV,58,12,9911,312,0,288,0,PLATINUM_IV,55,11,7892,197,0,185,0,PLATINUM_IV,90,10,6811,29,0,40,0,GOLD_I,65,10,7293,125,0,132,0,PLATINUM_III,6,14,11922,113,0,85,0,PLATINUM_III,34,12,9198,79,0,72,0,PLATINUM_III,5,14,11986,112,0,101,0,PLATINUM_IV,7,12,9292,553,0,522,0,PLATINUM_IV,67,10,7214
27,0,9,0,PLATINUM_IV,1,17,17616,148,0,137,0,GOLD_IV,90,17,16547,99,0,98,0,GOLD_IV,0,16,15903,38,0,34,0,BRONZE_IV,54,14,11998,109,0,94,0,SILVER_II,16,15,13201,14,0,24,0,BRONZE_II,76,16,16388,301,0,303,0,GOLD_IV,1,13,10891,52,0,52,0,SILVER_II,0,17,18222,93,0,107,0,BRONZE_II,8,15,13724,22,0,22,0,GOLD_IV,32,14,12442
43,0,37,0,GOLD_I,60,16,15668,323,0,310,0,PLATINUM_IV,90,17,18167,253,0,270,0,PLATINUM_III,0,17,17211,326,0,298,0,PLATINUM_IV,15,17,18041,143,0,146,0,PLATINUM_IV,57,15,14470,100,0,79,0,PLATINUM_IV,0,17,17627,86,0,94,0,PLATINUM_IV,30,16,15123,255,0,265,0,PLATINUM_IV,24,16,15240,233,0,222,0,PLATINUM_IV,45,15,14047,154,0,153,0,PLATINUM_IV,32,14,12986
75,0,61,0,GOLD_III,10,18,21190,330,0,305,0,PLATINUM_III,14,18,19249,31,0,15,0,PLATINUM_III,11,18,20739,222,0,190,0,PLATINUM_IV,40,18,20312,77,0,68,0,GOLD_I,26,18,18884,151,0,119,0,PLATINUM_IV,50,18,24631,229,0,220,0,PLATINUM_IV,0,18,24421,248,0,231,0,PLATINUM_IV,9,18,19875,197,0,186,0,PLATINUM_IV,15,18,21327,154,0,153,0,PLATINUM_IV,32,17,18039
398,0,399,0,GOLD_I,90,14,12501,183,0,164,0,PLATINUM_IV,1,13,11231,131,0,91,0,PLATINUM_IV,15,15,13252,62,0,49,0,PLATINUM_IV,0,13,10532,98,0,81,0,PLATINUM_IV,27,13,9974,134,0,139,0,PLATINUM_IV,10,14,11675,329,0,316,0,PLATINUM_IV,21,12,9695,276,0,272,0,GOLD_I,23,12,8692,128,0,113,0,PLATINUM_III,14,13,10011,356,0,352,0,PLATINUM_IV,38,11,7792
96,0,95,0,GOLD_I,9,15,13989,46,0,44,0,PLATINUM_IV,14,14,12442,246,0,223,0,PLATINUM_IV,44,16,15901,32,0,39,0,PLATINUM_IV,0,15,14040,84,0,70,0,GOLD_II,18,14,12594,134,0,139,0,PLATINUM_IV,10,17,17767,173,0,159,0,PLATINUM_IV,26,18,18879,401,0,416,0,PLATINUM_IV,3,17,17844,243,0,241,0,GOLD_II,17,16,15805,456,0,467,0,PLATINUM_IV,21,14,12393
46,0,63,0,PLATINUM_IV,0,18,18434,392,0,364,0,PLATINUM_IV,85,18,20742,189,0,185,0,GOLD_III,45,18,18815,171,0,148,0,GOLD_II,56,18,19604,75,0,66,0,GOLD_I,61,15,13224,134,0,139,0,PLATINUM_IV,10,17,17691,50,0,61,0,GOLD_IV,7,17,17520,22,0,13,0,GOLD_II,78,18,19160,177,0,161,0,PLATINUM_IV,10,17,16632,171,0,165,0,PLATINUM_IV,0,15,14691
81,0,79,0,PLATINUM_IV,51,16,16356,292,0,291,0,PLATINUM_IV,71,16,16308,149,0,137,0,PLATINUM_IV,85,16,15653,186,0,181,0,PLATINUM_IV,0,16,15327,29,0,36,0,GOLD_I,27,16,16043,134,0,139,0,PLATINUM_IV,10,16,14748,26,0,44,0,GOLD_II,75,16,14932,411,0,406,0,PLATINUM_IV,61,15,13452,23,0,17,0,GOLD_I,100,15,13894,23,0,35,0,GOLD_III,47,13,10894
458,0,446,0,PLATINUM_II,44,18,19335,95,0,102,0,PLATINUM_IV,27,15,14186,215,0,229,0,GOLD_III,31,17,18076,167,0,159,0,PLATINUM_IV,48,14,12951,134,0,153,0,GOLD_III,60,14,11561,134,0,139,0,PLATINUM_IV,10,17,17464,65,0,69,0,PLATINUM_IV,22,17,16918,164,0,190,0,GOLD_I,11,16,15575,216,0,215,0,PLATINUM_IV,47,17,16972,310,0,300,0,PLATINUM_IV,0,15,14428
262,0,261,0,PLATINUM_IV,46,13,9961,263,0,265,0,PLATINUM_IV,12,11,8119,165,0,164,0,PLATINUM_III,11,11,8527,217,0,228,0,PLATINUM_IV,68,13,10219,122,0,121,0,PLATINUM_IV,0,11,7725,150,0,162,0,PLATINUM_IV,59,16,15064,74,0,69,0,PLATINUM_IV,84,14,11907,550,0,544,0,PLATINUM_IV,56,15,14554,293,0,268,0,PLATINUM_IV,36,12,9224,106,0,99,0,PLATINUM_III,65,13,10018
191,0,201,0,PLATINUM_IV,51,15,13779,108,0,122,0,PLATINUM_IV,23,14,12827,336,0,298,0,PLATINUM_III,60,15,13093,43,0,27,0,GOLD_I,0,14,11694,127,0,97,0,PLATINUM_IV,51,12,9665,34,0,25,0,GOLD_I,53,17,17478,74,0,69,0,PLATINUM_IV,84,15,13803,336,0,327,0,PLATINUM_III,65,16,14953,53,0,48,0,PLATINUM_IV,43,16,16273,64,0,53,0,PLATINUM_IV,18,14,11845
198,0,228,0,PLATINUM_IV,39,15,14551,530,0,511,0,PLATINUM_III,10,15,14152,85,0,63,0,PLATINUM_IV,18,14,12996,81,0,80,0,PLATINUM_IV,62,15,13243,78,0,69,0,PLATINUM_IV,34,14,11806,53,0,54,0,PLATINUM_IV,35,14,12587,74,0,69,0,PLATINUM_IV,84,14,13003,181,0,181,0,PLATINUM_IV,0,13,10466,80,0,88,0,PLATINUM_IV,64,13,10929,72,0,57,0,GOLD_I,79,12,9856
