rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
82,0,100,0,DIAMOND_III,20,13,10206,132,0,121,0,DIAMOND_III,8,11,7829,121,0,128,0,DIAMOND_III,4,12,9939,424,0,417,0,DIAMOND_III,90,11,7794,123,0,127,0,DIAMOND_III,75,10,6474,80,0,47,0,DIAMOND_III,0,14,11707,203,0,174,0,DIAMOND_II,1,13,10280,313,0,303,0,DIAMOND_III,52,14,11926,100,0,93,0,DIAMOND_II,6,11,8539,145,0,148,0,DIAMOND_III,3,11,8422
109,0,102,0,DIAMOND_IV,59,12,9622,132,0,121,0,DIAMOND_III,8,11,7490,493,0,497,0,DIAMOND_IV,90,11,8155,131,0,113,0,PLATINUM_I,38,10,6734,203,0,170,0,DIAMOND_IV,50,8,4603,245,0,241,0,DIAMOND_III,0,13,11086,166,0,158,0,DIAMOND_IV,75,12,9294,129,0,110,0,DIAMOND_IV,35,13,10422,217,0,219,0,DIAMOND_III,0,12,9780,58,0,34,0,PLATINUM_I,62,11,7744
355,0,330,0,DIAMOND_II,57,14,12524,52,0,36,0,DIAMOND_III,0,15,13573,365,0,333,0,DIAMOND_II,72,14,11828,290,0,307,0,DIAMOND_III,75,14,11491,129,0,135,0,DIAMOND_III,55,12,9544,299,0,284,0,DIAMOND_II,76,16,15094,48,0,34,0,DIAMOND_III,47,15,13790,37,0,30,0,DIAMOND_III,74,16,15873,625,0,604,0,DIAMOND_II,53,15,14396,414,0,353,0,DIAMOND_II,29,15,13463
249,0,202,0,DIAMOND_I,100,15,14586,52,0,36,0,DIAMOND_III,0,15,13525,334,0,317,0,DIAMOND_I,46,13,10534,521,0,503,0,DIAMOND_II,34,12,9468,133,0,146,0,DIAMOND_I,0,12,9000,262,0,272,0,DIAMOND_III,0,13,10111,749,0,719,0,DIAMOND_I,77,11,7733,384,0,348,0,DIAMOND_II,31,12,9384,211,0,208,0,DIAMOND_II,37,13,10206,286,0,279,0,DIAMOND_III,79,12,8984
230,0,206,0,DIAMOND_III,80,17,18017,52,0,36,0,DIAMOND_III,0,18,19396,241,0,231,0,DIAMOND_II,15,18,22567,210,0,169,0,DIAMOND_II,39,18,20115,272,0,251,0,DIAMOND_II,12,17,17530,345,0,330,0,DIAMOND_II,14,17,16599,51,0,35,0,DIAMOND_IV,50,17,18018,557,0,555,0,DIAMOND_II,0,18,19345,512,0,507,0,DIAMOND_IV,59,16,15628,173,0,187,0,DIAMOND_III,19,15,13996
133,0,125,0,DIAMOND_III,63,17,16976,52,0,36,0,DIAMOND_III,0,16,16080,162,0,132,0,DIAMOND_IV,63,16,15273,367,0,335,0,DIAMOND_II,10,15,14449,179,0,189,0,DIAMOND_IV,14,15,13673,307,0,317,0,DIAMOND_III,46,14,12893,63,0,71,0,DIAMOND_IV,36,13,11279,162,0,170,0,DIAMOND_IV,60,17,16699,256,0,250,0,DIAMOND_III,65,14,11952,52,0,53,0,PLATINUM_I,73,13,10455
112,0,107,0,DIAMOND_III,89,15,14128,52,0,36,0,DIAMOND_III,0,17,16746,185,0,180,0,DIAMOND_III,73,16,15680,89,0,71,0,DIAMOND_III,30,15,13493,285,0,290,0,DIAMOND_I,6,13,11108,83,0,94,0,DIAMOND_III,19,16,15555,76,0,67,0,PLATINUM_I,54,14,12683,532,0,511,0,DIAMOND_III,35,16,15959,44,0,38,0,DIAMOND_IV,48,14,12308,161,0,147,0,DIAMOND_III,27,12,8709
188,0,159,0,DIAMOND_III,62,13,10376,113,0,100,0,DIAMOND_IV,21,13,10464,254,0,242,0,DIAMOND_II,79,14,12240,118,0,101,0,DIAMOND_II,11,14,12071,26,0,16,0,DIAMOND_III,1,12,9379,282,0,252,0,DIAMOND_I,92,13,10649,37,0,51,0,PLATINUM_III,34,12,8629,29,0,16,0,PLATINUM_I,71,11,8147,87,0,83,0,DIAMOND_IV,76,13,10154,746,0,757,0,DIAMOND_III,65,13,10338
77,0,62,0,DIAMOND_II,1,14,12644,83,0,104,0,DIAMOND_IV,49,14,12173,31,0,28,0,PLATINUM_II,4,17,16623,118,0,101,0,DIAMOND_II,11,14,12132,26,0,16,0,DIAMOND_III,1,14,11664,175,0,188,0,DIAMOND_II,26,15,13917,71,0,72,0,DIAMOND_IV,90,16,15389,966,0,976,0,DIAMOND_I,65,15,14045,257,0,252,0,DIAMOND_II,51,15,14691,43,0,53,0,DIAMOND_IV,49,13,11262
353,0,362,0,DIAMOND_IV,91,12,8925,671,0,648,0,DIAMOND_III,55,11,7688,118,0,101,0,DIAMOND_II,11,12,8964,313,0,270,0,DIAMOND_I,11,12,8888,26,0,16,0,DIAMOND_III,1,10,7208,84,0,54,0,DIAMOND_IV,19,12,9086,126,0,124,0,DIAMOND_IV,27,12,8728,190,0,178,0,DIAMOND_IV,74,11,7544,99,0,82,0,DIAMOND_II,14,10,6785,36,0,25,0,DIAMOND_IV,23,7,3843
256,0,226,0,MASTER_I,131,13,11164,151,0,152,0,DIAMOND_I,61,13,11318,108,0,121,0,DIAMOND_II,49,14,11541,488,0,501,0,DIAMOND_II,15,11,7446,26,0,16,0,DIAMOND_III,1,13,10738,66,0,63,0,DIAMOND_II,75,14,12546,605,0,634,0,DIAMOND_IV,28,15,13669,232,0,215,0,DIAMOND_I,76,15,13093,157,0,160,0,DIAMOND_I,65,15,13702,173,0,148,0,DIAMOND_I,95,12,9695
291,0,266,0,PLATINUM_I,3,11,7334,143,0,112,0,DIAMOND_IV,28,11,8558,164,0,159,0,PLATINUM_II,60,11,8375,70,0,55,0,PLATINUM_I,5,12,9845,151,0,149,0,PLATINUM_I,27,12,9000,212,0,235,0,DIAMOND_III,0,16,16154,295,0,238,0,PLATINUM_I,55,14,12815,144,0,120,0,PLATINUM_I,23,14,12363,208,0,178,0,PLATINUM_II,46,12,9391,200,0,155,0,DIAMOND_III,1,11,8520
84,0,61,0,PLATINUM_I,50,16,15661,313,0,323,0,PLATINUM_I,19,15,13313,602,0,600,0,DIAMOND_III,21,14,12013,266,0,246,0,PLATINUM_I,19,12,9519,158,0,177,0,DIAMOND_IV,0,11,7807,110,0,119,0,PLATINUM_I,18,17,16821,427,0,403,0,DIAMOND_IV,0,15,13593,460,0,445,0,PLATINUM_I,78,16,16117,208,0,178,0,PLATINUM_II,46,14,11775,200,0,155,0,DIAMOND_III,1,13,10174
449,0,461,0,DIAMOND_IV,62,10,7202,202,0,193,0,DIAMOND_III,0,9,5601,189,0,170,0,PLATINUM_I,16,11,7300,422,0,434,0,DIAMOND_IV,42,9,5055,198,0,180,0,DIAMOND_III,0,7,4023,254,0,263,0,DIAMOND_IV,48,6,3084,157,0,117,0,PLATINUM_I,78,9,5231,587,0,574,0,DIAMOND_IV,75,10,7112,208,0,178,0,PLATINUM_II,46,7,4028,200,0,155,0,DIAMOND_III,1,8,4268
376,0,364,0,DIAMOND_III,35,16,15952,741,0,735,0,DIAMOND_IV,5,14,12539,269,0,253,0,DIAMOND_IV,75,15,13779,133,0,120,0,DIAMOND_II,14,14,12205,188,0,159,0,DIAMOND_IV,0,12,9730,346,0,334,0,DIAMOND_III,74,14,12852,73,0,84,0,DIAMOND_III,34,13,11311,317,0,319,0,DIAMOND_III,33,14,11549,75,0,64,0,DIAMOND_III,13,12,9715,89,0,99,0,DIAMOND_III,0,11,7994
634,0,630,0,DIAMOND_III,97,16,16124,320,0,324,0,DIAMOND_IV,94,15,13055,386,0,384,0,DIAMOND_III,75,15,13068,117,0,130,0,DIAMOND_IV,63,16,15315,245,0,233,0,DIAMOND_III,26,14,11756,108,0,51,0,DIAMOND_I,0,18,19354,73,0,84,0,DIAMOND_III,34,17,17620,341,0,317,0,DIAMOND_II,52,15,14362,269,0,227,0,DIAMOND_II,57,16,14808,123,0,100,0,DIAMOND_III,64,14,12839
140,0,152,0,DIAMOND_II,0,13,11011,104,0,92,0,DIAMOND_IV,20,11,8353,117,0,109,0,DIAMOND_III,47,13,10716,285,0,282,0,DIAMOND_III,61,14,11505,267,0,237,0,DIAMOND_II,28,10,6701,382,0,366,0,DIAMOND_III,8,14,11706,73,0,84,0,DIAMOND_III,34,13,10612,77,0,44,0,PLATINUM_I,100,15,14165,276,0,244,0,DIAMOND_I,11,12,9554,192,0,155,0,DIAMOND_II,7,10,7148
174,0,170,0,DIAMOND_III,39,15,13749,316,0,293,0,DIAMOND_III,59,15,14241,217,0,193,0,DIAMOND_IV,37,14,12737,528,0,498,0,DIAMOND_IV,56,14,12066,179,0,163,0,DIAMOND_II,75,13,10628,456,0,420,0,DIAMOND_III,0,14,12621,169,0,133,0,DIAMOND_III,56,12,8986,460,0,453,0,DIAMOND_IV,47,15,13509,167,0,144,0,DIAMOND_III,58,11,8576,291,0,299,0,DIAMOND_IV,77,10,6445
462,0,444,0,DIAMOND_II,0,14,11612,62,0,47,0,DIAMOND_IV,21,12,8664,776,0,726,0,DIAMOND_II,92,12,9754,349,0,358,0,DIAMOND_II,37,10,7245,33,0,21,0,DIAMOND_III,54,10,7049,391,0,367,0,DIAMOND_I,0,12,9437,169,0,133,0,DIAMOND_III,56,7,3834,55,0,34,0,DIAMOND_II,3,11,7455,211,0,174,0,DIAMOND_II,0,10,6840,554,0,514,0,DIAMOND_II,74,10,6353
20,0,25,0,PLATINUM_I,44,16,16061,508,0,458,0,DIAMOND_I,18,17,16726,177,0,181,0,DIAMOND_II,24,14,12239,148,0,121,0,DIAMOND_III,58,15,13049,251,0,224,0,DIAMOND_III,75,12,8991,301,0,277,0,DIAMOND_III,58,13,10971,23,0,18,0,PLATINUM_I,33,13,10186,79,0,60,0,DIAMOND_IV,93,13,11213,205,0,199,0,DIAMOND_III,0,13,10994,317,0,287,0,DIAMOND_I,15,12,8978
326,0,319,0,DIAMOND_III,41,16,16260,599,0,561,0,DIAMOND_III,15,17,17192,295,0,259,0,DIAMOND_III,17,18,18639,148,0,121,0,DIAMOND_III,58,16,15017,286,0,290,0,DIAMOND_I,21,14,11904,51,0,48,0,DIAMOND_IV,0,16,16427,85,0,67,0,DIAMOND_IV,0,16,15605,109,0,79,0,DIAMOND_IV,0,17,16504,54,0,59,0,PLATINUM_I,81,15,14118,252,0,192,0,DIAMOND_IV,0,12,9141
332,0,305,0,DIAMOND_II,32,18,18758,272,0,262,0,PLATINUM_II,52,17,16487,45,0,36,0,PLATINUM_I,100,17,17913,148,0,121,0,DIAMOND_III,58,17,17609,601,0,573,0,DIAMOND_IV,77,16,16047,399,0,389,0,DIAMOND_III,15,18,22566,32,0,30,0,PLATINUM_I,90,18,19527,12,0,19,0,PLATINUM_II,48,18,22404,163,0,127,0,DIAMOND_IV,19,18,23340,44,0,74,0,DIAMOND_IV,1,15,14469
196,0,191,0,DIAMOND_III,16,17,18293,589,0,579,0,PLATINUM_I,67,15,13746,203,0,198,0,DIAMOND_III,32,17,16973,148,0,121,0,DIAMOND_III,58,15,14464,163,0,188,0,DIAMOND_II,15,15,13284,81,0,64,0,DIAMOND_III,0,14,12243,106,0,100,0,DIAMOND_III,0,15,14303,119,0,128,0,DIAMOND_III,38,15,14424,489,0,481,0,DIAMOND_III,24,13,10440,35,0,46,0,PLATINUM_I,15,12,9267
460,0,461,0,DIAMOND_II,22,11,7567,30,0,2,0,GOLD_I,45,9,6072,176,0,182,0,DIAMOND_IV,46,11,8004,148,0,121,0,DIAMOND_III,58,9,5349,32,0,9,0,PLATINUM_IV,50,8,4955,60,0,46,0,DIAMOND_IV,20,10,6225,510,0,509,0,DIAMOND_III,21,9,5413,174,0,150,0,DIAMOND_III,76,9,5290,86,0,68,0,DIAMOND_I,4,8,4129,163,0,188,0,DIAMOND_II,15,7,3909
247,0,237,0,DIAMOND_III,45,11,7886,122,0,119,0,DIAMOND_IV,47,12,9687,90,0,65,0,DIAMOND_II,43,13,11044,290,0,308,0,DIAMOND_III,60,11,7355,82,0,84,0,DIAMOND_III,57,9,5120,365,0,333,0,DIAMOND_II,72,14,12673,482,0,417,0,DIAMOND_II,44,14,12548,632,0,616,0,DIAMOND_II,6,14,12419,23,0,14,0,DIAMOND_III,12,13,10767,119,0,83,0,DIAMOND_III,20,12,9360
247,0,237,0,DIAMOND_III,45,14,11901,175,0,148,0,DIAMOND_I,47,15,14394,179,0,134,0,DIAMOND_I,1,14,11775,435,0,438,0,DIAMOND_II,31,14,11706,1058,0,1037,0,DIAMOND_II,27,12,8959,217,0,181,0,DIAMOND_II,71,14,12401,158,0,154,0,DIAMOND_II,0,12,8716,414,0,372,0,DIAMOND_II,0,14,12892,299,0,283,0,DIAMOND_IV,60,11,7981,423,0,414,0,DIAMOND_II,57,10,6729
247,0,237,0,DIAMOND_III,45,12,9465,134,0,128,0,DIAMOND_III,0,11,8127,331,0,294,0,DIAMOND_II,15,11,7715,315,0,292,0,DIAMOND_I,2,11,7709,206,0,179,0,DIAMOND_II,10,7,4027,659,0,648,0,DIAMOND_II,16,12,9406,222,0,217,0,DIAMOND_II,17,12,9579,75,0,92,0,DIAMOND_II,54,12,9046,147,0,130,0,DIAMOND_II,6,11,7467,76,0,61,0,DIAMOND_IV,99,10,6183
45,0,58,0,DIAMOND_IV,22,10,7088,242,0,219,0,DIAMOND_III,58,9,5412,275,0,257,0,DIAMOND_IV,49,10,6585,737,0,711,0,DIAMOND_III,75,9,5559,166,0,166,0,DIAMOND_IV,76,8,4583,522,0,512,0,DIAMOND_III,58,11,7791,151,0,82,0,DIAMOND_III,18,11,8068,369,0,346,0,DIAMOND_II,40,11,8230,342,0,314,0,DIAMOND_III,69,11,7657,321,0,308,0,DIAMOND_II,65,9,5539
509,0,481,0,DIAMOND_III,46,12,9020,372,0,349,0,DIAMOND_III,65,11,8217,74,0,73,0,DIAMOND_IV,1,11,7811,35,0,19,0,PLATINUM_II,36,11,7702,319,0,326,0,DIAMOND_IV,77,11,7524,167,0,193,0,DIAMOND_III,87,11,8424,151,0,82,0,DIAMOND_III,18,11,7628,339,0,320,0,DIAMOND_III,74,10,6886,124,0,127,0,DIAMOND_IV,7,8,4633,47,0,48,0,PLATINUM_I,100,8,4590
260,0,220,0,DIAMOND_III,38,16,15257,555,0,541,0,DIAMOND_II,30,16,16223,77,0,61,0,DIAMOND_III,61,17,16684,417,0,385,0,DIAMOND_III,81,18,18474,342,0,319,0,DIAMOND_III,74,14,12748,147,0,125,0,DIAMOND_III,47,15,14699,151,0,82,0,DIAMOND_III,18,16,15875,239,0,225,0,DIAMOND_III,54,18,19486,248,0,222,0,DIAMOND_III,35,16,15483,220,0,207,0,DIAMOND_III,42,15,13777
80,0,73,0,DIAMOND_IV,81,13,10829,196,0,191,0,DIAMOND_III,16,11,8457,210,0,215,0,DIAMOND_IV,75,12,9802,168,0,143,0,DIAMOND_IV,63,11,7493,256,0,235,0,DIAMOND_II,15,9,5800,128,0,135,0,DIAMOND_II,6,14,11695,151,0,82,0,DIAMOND_III,18,14,12622,117,0,109,0,DIAMOND_III,47,13,11369,54,0,34,0,DIAMOND_IV,1,13,10819,344,0,344,0,PLATINUM_I,78,11,7774
198,0,206,0,PLATINUM_I,35,13,10304,154,0,160,0,DIAMOND_IV,0,12,8910,241,0,211,0,DIAMOND_IV,52,12,9491,436,0,403,0,DIAMOND_IV,16,11,7319,902,0,927,0,DIAMOND_II,0,10,6483,498,0,506,0,DIAMOND_II,3,14,11450,151,0,82,0,DIAMOND_III,18,14,12429,368,0,369,0,DIAMOND_III,0,14,12749,95,0,65,0,DIAMOND_IV,41,12,9006,206,0,186,0,DIAMOND_IV,1,11,8455
96,0,81,0,DIAMOND_I,67,14,12451,103,0,85,0,DIAMOND_II,95,13,10087,305,0,260,0,DIAMOND_III,6,13,10443,439,0,384,0,MASTER_I,1,11,8031,58,0,60,0,DIAMOND_I,71,10,6631,287,0,267,0,DIAMOND_III,59,12,9356,120,0,111,0,DIAMOND_IV,34,11,7757,379,0,383,0,DIAMOND_I,93,10,7168,138,0,131,0,DIAMOND_I,10,10,6628,264,0,263,0,DIAMOND_III,75,9,5151
96,0,81,0,DIAMOND_I,67,15,14158,606,0,574,0,DIAMOND_III,40,15,13558,305,0,260,0,DIAMOND_III,6,16,14905,246,0,223,0,DIAMOND_II,44,16,14800,250,0,225,0,DIAMOND_III,0,12,9389,544,0,524,0,DIAMOND_II,25,14,11464,92,0,97,0,DIAMOND_IV,46,14,13000,58,0,50,0,DIAMOND_IV,81,15,14370,160,0,166,0,DIAMOND_II,67,13,10704,228,0,214,0,DIAMOND_II,13,12,9166
100,0,105,0,PLATINUM_I,48,12,9769,475,0,412,0,DIAMOND_IV,78,11,7465,305,0,260,0,DIAMOND_III,6,12,9561,178,0,189,0,PLATINUM_II,60,10,6818,145,0,110,0,DIAMOND_II,45,8,4990,353,0,362,0,DIAMOND_IV,91,10,6620,218,0,207,0,DIAMOND_III,11,7,3596,35,0,24,0,PLATINUM_II,75,10,6322,327,0,303,0,DIAMOND_IV,35,8,4810,206,0,158,0,DIAMOND_IV,42,9,5047
337,0,345,0,DIAMOND_II,36,16,16129,475,0,412,0,DIAMOND_IV,78,15,13621,305,0,260,0,DIAMOND_III,6,15,14144,222,0,174,0,DIAMOND_II,0,14,11713,229,0,241,0,DIAMOND_III,35,13,10549,564,0,575,0,DIAMOND_IV,3,13,10327,92,0,50,0,PLATINUM_II,33,12,9394,35,0,24,0,PLATINUM_II,75,15,13117,184,0,154,0,DIAMOND_IV,72,12,9514,55,0,32,0,DIAMOND_IV,1,12,8700
312,0,279,0,DIAMOND_II,63,18,21720,475,0,412,0,DIAMOND_IV,78,18,20094,305,0,260,0,DIAMOND_III,6,18,22918,165,0,129,0,DIAMOND_III,52,18,19252,306,0,296,0,DIAMOND_IV,31,16,16035,42,0,61,0,PLATINUM_I,36,17,17811,50,0,50,0,DIAMOND_II,0,17,17917,77,0,44,0,PLATINUM_I,100,18,21036,88,0,85,0,DIAMOND_IV,18,17,18340,352,0,338,0,PLATINUM_II,71,14,12840
169,0,141,0,DIAMOND_III,38,15,14351,226,0,221,0,DIAMOND_III,52,15,14125,195,0,173,0,DIAMOND_IV,63,15,13387,145,0,121,0,DIAMOND_III,0,15,14573,239,0,213,0,DIAMOND_III,13,14,11767,160,0,162,0,DIAMOND_IV,10,13,11358,188,0,184,0,DIAMOND_III,58,14,11612,147,0,108,0,DIAMOND_IV,40,13,10108,222,0,217,0,DIAMOND_II,17,14,12919,76,0,61,0,DIAMOND_IV,99,12,8596
4,0,6,0,PLATINUM_IV,91,14,12742,217,0,186,0,PLATINUM_II,59,13,10656,10,0,7,0,SILVER_IV,67,14,12752,37,0,34,0,DIAMOND_III,22,14,11506,114,0,108,0,DIAMOND_III,64,11,8149,87,0,74,0,DIAMOND_IV,34,17,17705,188,0,184,0,DIAMOND_III,58,15,14692,6,0,13,0,IRON_I,22,15,13502,491,0,465,0,MASTER_I,99,14,12170,491,0,465,0,MASTER_I,99,13,11081
156,0,126,0,DIAMOND_III,24,14,12964,121,0,118,0,MASTER_I,141,16,15561,37,0,42,0,PLATINUM_III,86,15,13931,144,0,117,0,PLATINUM_I,15,14,11859,97,0,104,0,DIAMOND_IV,43,13,10358,110,0,114,0,MASTER_I,40,15,13533,188,0,184,0,DIAMOND_III,58,14,11992,90,0,98,0,DIAMOND_I,61,14,11987,17,0,30,0,GOLD_III,17,12,9629,296,0,287,0,MASTER_I,334,12,8907
78,0,78,0,DIAMOND_III,5,17,16757,26,0,42,0,PLATINUM_II,95,16,14874,133,0,140,0,PLATINUM_III,62,17,16843,23,0,17,0,PLATINUM_III,76,17,17184,55,0,60,0,DIAMOND_IV,25,15,14418,24,0,19,0,PLATINUM_II,64,16,15880,188,0,184,0,DIAMOND_III,58,11,8163,17,0,23,0,PLATINUM_I,48,15,13674,90,0,98,0,DIAMOND_I,61,15,13379,11,0,21,0,PLATINUM_III,50,12,9665
311,0,324,0,PLATINUM_I,81,14,13018,81,0,58,0,DIAMOND_III,55,14,12331,350,0,318,0,DIAMOND_III,0,13,10532,414,0,357,0,DIAMOND_III,0,14,12802,62,0,57,0,PLATINUM_I,37,11,8574,193,0,181,0,DIAMOND_III,0,11,8481,422,0,398,0,DIAMOND_III,34,15,14622,625,0,595,0,DIAMOND_III,0,15,14038,173,0,140,0,DIAMOND_IV,80,12,9677,323,0,294,0,DIAMOND_III,53,13,11329
468,0,457,0,DIAMOND_III,76,18,28208,81,0,58,0,DIAMOND_III,55,18,22177,80,0,63,0,DIAMOND_II,39,18,31616,286,0,279,0,DIAMOND_III,79,18,18551,387,0,375,0,DIAMOND_III,47,18,20935,168,0,132,0,DIAMOND_III,0,18,21673,305,0,299,0,MASTER_I,144,18,22890,460,0,494,0,DIAMOND_III,85,18,19438,128,0,119,0,DIAMOND_I,25,18,21305,222,0,231,0,DIAMOND_III,63,18,18538
93,0,80,0,DIAMOND_II,20,17,17046,81,0,58,0,DIAMOND_III,55,16,15029,148,0,145,0,DIAMOND_III,8,15,14603,199,0,215,0,DIAMOND_I,26,14,12824,101,0,107,0,DIAMOND_I,9,14,11784,396,0,407,0,DIAMOND_II,38,15,13192,580,0,551,0,DIAMOND_III,60,13,10471,332,0,305,0,DIAMOND_II,32,15,14296,218,0,238,0,DIAMOND_IV,90,12,9592,168,0,149,0,DIAMOND_II,71,12,9909
19,0,23,0,PLATINUM_I,79,17,17859,81,0,58,0,DIAMOND_III,55,16,16143,44,0,26,0,DIAMOND_II,61,17,18069,23,0,19,0,PLATINUM_II,94,17,17561,39,0,44,0,PLATINUM_I,58,15,14549,96,0,91,0,DIAMOND_IV,44,17,18167,173,0,141,0,DIAMOND_IV,1,18,19733,59,0,70,0,DIAMOND_IV,3,18,19319,128,0,97,0,DIAMOND_I,5,18,20320,34,0,37,0,DIAMOND_IV,99,17,16483
17,0,6,0,PLATINUM_I,90,11,7793,81,0,58,0,DIAMOND_III,55,12,8981,44,0,26,0,DIAMOND_II,61,13,10390,110,0,103,0,DIAMOND_I,6,11,7561,34,0,37,0,DIAMOND_IV,99,10,6848,73,0,57,0,PLATINUM_I,100,15,13437,34,0,19,0,DIAMOND_IV,1,14,12161,13,0,9,0,DIAMOND_II,80,13,11147,20,0,18,0,PLATINUM_I,81,13,9986,145,0,140,0,MASTER_I,16,12,9484
141,0,81,0,DIAMOND_II,71,13,11031,135,0,133,0,DIAMOND_I,100,14,11455,201,0,191,0,DIAMOND_II,16,11,8097,575,0,569,0,DIAMOND_III,42,12,8929,181,0,171,0,DIAMOND_III,42,10,7296,422,0,400,0,DIAMOND_II,23,12,9167,288,0,294,0,DIAMOND_II,48,11,7489,151,0,97,0,DIAMOND_I,6,12,8745,69,0,80,0,DIAMOND_III,75,9,5529,83,0,61,0,DIAMOND_III,83,9,5463
