rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
54,0,63,0,SILVER_III,43,18,20566,20,0,16,0,SILVER_IV,0,18,19998,136,0,132,0,SILVER_II,0,18,18574,138,0,134,0,GOLD_IV,12,17,16649,35,0,36,0,BRONZE_I,27,16,16437,27,0,41,0,BRONZE_II,12,16,16384,103,0,123,0,SILVER_IV,0,16,15586,16,0,20,0,BRONZE_I,59,16,16335,53,0,62,0,SILVER_IV,70,15,13291,5,0,11,0,BRONZE_II,70,14,11932
53,0,60,0,SILVER_III,77,17,18221,49,0,67,0,SILVER_IV,67,15,14219,277,0,254,0,SILVER_I,60,16,15780,61,0,57,0,GOLD_IV,43,15,13344,90,0,82,0,SILVER_III,16,15,13097,405,0,407,0,GOLD_IV,0,18,20161,81,0,82,0,SILVER_III,83,18,19099,71,0,62,0,GOLD_IV,0,17,18148,30,0,36,0,SILVER_III,75,16,15212,5,0,11,0,BRONZE_II,70,18,20672
28,0,40,0,SILVER_III,97,16,14992,28,0,40,0,SILVER_III,97,14,12600,60,0,49,0,GOLD_IV,32,15,14035,25,0,21,0,SILVER_I,27,13,11408,104,0,117,0,BRONZE_II,12,12,9773,194,0,195,0,SILVER_II,45,13,10138,70,0,63,0,SILVER_II,72,12,9709,73,0,79,0,SILVER_III,75,11,7620,30,0,36,0,SILVER_III,75,11,7960,5,0,11,0,BRONZE_II,70,14,12423
185,0,193,0,SILVER_IV,44,13,11133,104,0,120,0,BRONZE_II,24,12,9736,15,0,16,0,BRONZE_I,100,12,9552,39,0,41,0,SILVER_IV,33,11,7664,568,0,538,0,SILVER_IV,61,11,7655,126,0,145,0,SILVER_IV,27,11,8065,143,0,164,0,SILVER_IV,0,12,9267,132,0,143,0,SILVER_IV,0,11,7898,41,0,48,0,BRONZE_II,61,11,7761,30,0,26,0,BRONZE_I,98,10,6542
43,0,50,0,BRONZE_II,58,17,17669,106,0,99,0,BRONZE_I,0,17,17851,39,0,44,0,BRONZE_II,95,16,16073,302,0,315,0,SILVER_IV,0,16,16141,85,0,76,0,BRONZE_I,51,15,14253,302,0,282,0,SILVER_IV,37,16,15364,243,0,243,0,SILVER_IV,37,16,14818,491,0,432,0,BRONZE_I,31,15,13736,41,0,48,0,BRONZE_II,61,15,14508,209,0,200,0,BRONZE_II,38,14,12748
365,0,379,0,BRONZE_II,0,18,23482,233,0,238,0,BRONZE_I,56,18,22302,36,0,48,0,SILVER_IV,31,17,16909,50,0,58,0,BRONZE_II,14,17,18147,355,0,376,0,BRONZE_III,37,17,17764,49,0,51,0,BRONZE_II,53,18,23461,7,0,10,0,BRONZE_IV,39,18,24174,116,0,113,0,BRONZE_II,15,18,25182,108,0,121,0,BRONZE_I,23,18,19929,240,0,210,0,BRONZE_I,32,18,19493
48,0,41,0,BRONZE_II,29,15,14505,83,0,71,0,BRONZE_II,15,13,10518,81,0,92,0,BRONZE_III,48,15,13138,125,0,130,0,BRONZE_I,48,12,9176,16,0,15,0,BRONZE_IV,64,10,7207,42,0,51,0,BRONZE_III,63,14,11511,269,0,262,0,BRONZE_II,25,12,9215,116,0,113,0,BRONZE_II,15,12,9789,248,0,276,0,BRONZE_III,87,10,6809,48,0,59,0,BRONZE_II,65,11,7782
59,0,75,0,BRONZE_II,19,14,11824,161,0,153,0,BRONZE_III,81,12,8918,259,0,230,0,BRONZE_II,69,12,9211,65,0,71,0,BRONZE_II,18,11,7711,104,0,96,0,BRONZE_I,6,10,6888,121,0,108,0,BRONZE_II,38,12,9693,154,0,154,0,BRONZE_II,38,11,8233,116,0,113,0,BRONZE_II,15,12,9896,43,0,56,0,BRONZE_II,14,9,6097,468,0,442,0,BRONZE_II,55,9,5599
105,0,118,0,BRONZE_III,60,18,21048,78,0,78,0,BRONZE_III,45,16,15750,376,0,378,0,BRONZE_III,24,17,17394,120,0,131,0,BRONZE_III,37,16,15651,181,0,172,0,BRONZE_III,49,14,12502,38,0,69,0,BRONZE_III,16,16,15792,252,0,236,0,BRONZE_II,37,17,17970,116,0,113,0,BRONZE_II,15,17,17629,118,0,137,0,BRONZE_III,32,17,16517,29,0,37,0,BRONZE_III,17,16,15590
107,0,122,0,BRONZE_III,36,15,14492,112,0,112,0,BRONZE_III,30,18,19111,87,0,78,0,BRONZE_II,0,17,17707,30,0,30,0,BRONZE_III,0,17,17063,134,0,115,0,BRONZE_II,0,15,14267,457,0,471,0,BRONZE_III,36,18,19343,52,0,72,0,IRON_II,79,17,17672,38,0,42,0,SILVER_III,65,18,18891,11,0,26,0,BRONZE_III,2,15,14535,119,0,130,0,BRONZE_II,33,17,16769
223,0,208,0,BRONZE_I,32,12,9083,142,0,157,0,SILVER_IV,19,12,9321,275,0,244,0,BRONZE_III,0,10,7117,34,0,43,0,SILVER_IV,25,10,7059,97,0,117,0,BRONZE_IV,23,9,6054,17,0,34,0,BRONZE_IV,36,9,6025,75,0,70,0,BRONZE_III,48,9,5455,191,0,179,0,BRONZE_II,61,10,7137,29,0,32,0,BRONZE_II,69,8,4335,79,0,67,0,BRONZE_III,61,8,4173
94,0,98,0,SILVER_III,50,15,14535,62,0,92,0,BRONZE_IV,36,14,11516,150,0,136,0,BRONZE_II,14,14,12135,52,0,58,0,BRONZE_II,50,15,13251,316,0,333,0,BRONZE_III,47,12,9076,243,0,247,0,BRONZE_I,25,15,14451,17,0,34,0,BRONZE_IV,36,11,7602,191,0,179,0,BRONZE_II,61,11,7331,181,0,201,0,BRONZE_IV,38,12,9469,302,0,294,0,SILVER_III,32,12,8909
161,0,169,0,BRONZE_III,72,15,13555,145,0,191,0,BRONZE_IV,38,14,11610,205,0,187,0,SILVER_IV,0,15,13574,87,0,98,0,BRONZE_I,68,13,10947,22,0,27,0,IRON_II,90,12,9145,82,0,100,0,BRONZE_IV,42,18,18672,17,0,34,0,BRONZE_IV,36,14,12657,191,0,179,0,BRONZE_II,61,16,15749,136,0,168,0,BRONZE_IV,0,15,14135,144,0,148,0,BRONZE_IV,33,15,13609
81,0,83,0,SILVER_IV,45,13,10797,30,0,36,0,BRONZE_I,41,12,8901,74,0,84,0,BRONZE_II,58,13,11087,17,0,26,0,BRONZE_II,28,11,8290,63,0,62,0,SILVER_IV,17,11,8092,298,0,292,0,SILVER_III,23,14,11704,308,0,323,0,BRONZE_II,41,14,11772,191,0,179,0,BRONZE_II,61,14,12220,93,0,75,0,SILVER_IV,13,15,13033,297,0,313,0,BRONZE_I,28,14,11606
316,0,350,0,BRONZE_I,3,15,14601,97,0,84,0,SILVER_III,82,15,14393,42,0,64,0,BRONZE_II,72,15,14102,240,0,258,0,SILVER_IV,0,15,13186,271,0,253,0,SILVER_IV,44,16,14828,564,0,537,0,SILVER_III,43,14,12005,165,0,132,0,SILVER_IV,10,15,13783,191,0,179,0,BRONZE_II,61,12,8673,224,0,213,0,SILVER_IV,14,13,10160,144,0,156,0,SILVER_IV,0,12,9410
53,0,56,0,BRONZE_II,41,17,16618,633,0,638,0,BRONZE_I,46,17,16847,56,0,55,0,BRONZE_II,0,16,15365,61,0,65,0,BRONZE_III,84,17,17170,87,0,106,0,BRONZE_III,61,15,13214,718,0,764,0,BRONZE_IV,0,18,21944,208,0,208,0,BRONZE_II,54,18,19900,64,0,61,0,BRONZE_II,60,17,17059,141,0,147,0,BRONZE_III,69,18,19033,158,0,141,0,SILVER_IV,20,17,16919
67,0,67,0,SILVER_IV,76,11,8348,193,0,241,0,SILVER_IV,0,10,6848,371,0,387,0,BRONZE_II,41,11,8149,208,0,211,0,SILVER_IV,34,9,5761,142,0,149,0,SILVER_IV,13,8,4856,54,0,75,0,BRONZE_I,0,10,6197,144,0,142,0,SILVER_III,0,8,4276,64,0,61,0,BRONZE_II,60,8,4561,76,0,78,0,SILVER_IV,5,8,4434,60,0,64,0,SILVER_IV,22,7,3622
67,0,48,0,SILVER_IV,45,14,11567,34,0,16,0,SILVER_III,0,13,10102,90,0,112,0,SILVER_IV,39,12,9625,43,0,49,0,BRONZE_II,25,13,10009,186,0,184,0,SILVER_IV,0,10,6627,72,0,72,0,BRONZE_II,63,11,8123,71,0,76,0,BRONZE_III,0,12,9550,64,0,61,0,BRONZE_II,60,12,9022,60,0,75,0,SILVER_IV,42,11,8414,10,0,22,0,BRONZE_IV,45,9,6099
225,0,209,0,SILVER_IV,14,18,22221,124,0,118,0,BRONZE_I,74,18,25104,184,0,175,0,SILVER_IV,0,18,22356,170,0,171,0,BRONZE_II,78,18,19426,365,0,367,0,BRONZE_II,3,17,17586,42,0,46,0,BRONZE_II,47,18,23421,684,0,695,0,SILVER_IV,66,18,20436,64,0,61,0,BRONZE_II,60,16,16175,270,0,266,0,BRONZE_II,80,18,18622,92,0,107,0,BRONZE_II,26,17,17391
71,0,87,0,BRONZE_I,25,18,21153,107,0,100,0,SILVER_IV,44,18,22286,24,0,27,0,BRONZE_I,67,18,19141,116,0,110,0,SILVER_IV,13,18,19857,86,0,64,0,BRONZE_IV,39,17,17934,81,0,60,0,BRONZE_I,100,18,20351,36,0,33,0,BRONZE_III,16,18,18712,64,0,61,0,BRONZE_II,60,16,16220,145,0,140,0,SILVER_II,0,18,18361,29,0,38,0,BRONZE_IV,62,16,15587
90,0,96,0,BRONZE_II,63,17,16982,127,0,118,0,BRONZE_I,55,16,15224,294,0,322,0,BRONZE_IV,70,16,15572,143,0,156,0,BRONZE_III,6,16,16096,99,0,122,0,BRONZE_II,20,14,12833,193,0,193,0,BRONZE_II,75,16,14763,69,0,89,0,BRONZE_III,69,14,12043,217,0,243,0,BRONZE_III,0,15,14440,50,0,69,0,BRONZE_IV,35,13,10916,74,0,78,0,BRONZE_II,65,13,10685
48,0,55,0,BRONZE_II,43,18,19221,539,0,542,0,BRONZE_I,38,18,18731,284,0,274,0,BRONZE_III,95,18,18567,563,0,557,0,BRONZE_III,34,17,17461,249,0,227,0,SILVER_IV,75,18,19926,193,0,193,0,BRONZE_II,75,15,13919,133,0,111,0,SILVER_III,29,17,17986,66,0,72,0,BRONZE_II,46,17,17265,139,0,142,0,SILVER_IV,0,16,14985,102,0,107,0,BRONZE_I,6,15,13498
326,0,327,0,SILVER_IV,45,15,13604,257,0,263,0,BRONZE_II,65,14,12691,178,0,215,0,BRONZE_IV,46,12,9240,104,0,126,0,BRONZE_III,47,13,10119,15,0,18,0,BRONZE_III,82,13,10435,193,0,193,0,BRONZE_II,75,16,15103,544,0,582,0,BRONZE_III,38,16,15912,211,0,263,0,BRONZE_III,40,15,13877,131,0,126,0,SILVER_III,11,15,13399,15,0,22,0,BRONZE_III,76,13,10576
123,0,127,0,BRONZE_I,24,14,12838,299,0,295,0,SILVER_II,57,15,13302,353,0,366,0,SILVER_IV,59,16,15928,183,0,161,0,SILVER_II,38,13,10947,117,0,116,0,SILVER_IV,0,13,10578,193,0,193,0,BRONZE_II,75,15,13323,50,0,45,0,SILVER_III,0,13,11118,219,0,211,0,SILVER_IV,59,13,10792,179,0,175,0,BRONZE_II,41,13,10222,210,0,208,0,SILVER_III,75,11,8477
66,0,55,0,SILVER_III,83,12,9612,11,0,5,0,BRONZE_III,63,11,7865,50,0,42,0,SILVER_II,42,13,11144,50,0,42,0,SILVER_II,42,10,6620,446,0,452,0,BRONZE_IV,74,10,6221,193,0,193,0,BRONZE_II,75,14,12041,53,0,57,0,BRONZE_I,14,12,8959,58,0,58,0,BRONZE_II,62,12,8709,19,0,19,0,BRONZE_I,18,11,8197,48,0,34,0,BRONZE_II,38,10,7229
108,0,97,0,SILVER_III,48,14,12129,10,0,10,0,BRONZE_II,33,15,14503,18,0,17,0,BRONZE_II,59,14,11459,41,0,52,0,SILVER_IV,24,13,10895,175,0,161,0,BRONZE_II,36,12,9423,48,0,43,0,SILVER_II,5,16,14737,390,0,407,0,SILVER_IV,30,16,16326,74,0,105,0,SILVER_IV,71,15,14277,130,0,141,0,BRONZE_I,50,15,14138,81,0,71,0,BRONZE_II,17,13,10999
93,0,80,0,SILVER_IV,96,13,10440,10,0,10,0,BRONZE_II,33,14,12481,18,0,17,0,BRONZE_II,59,14,12160,310,0,304,0,SILVER_III,75,13,10956,35,0,30,0,BRONZE_II,29,12,9805,130,0,156,0,SILVER_IV,0,14,12156,34,0,49,0,BRONZE_I,37,12,9469,33,0,36,0,BRONZE_I,20,13,10191,71,0,81,0,SILVER_IV,1,12,9051,50,0,53,0,BRONZE_I,41,10,6793
367,0,354,0,SILVER_IV,63,17,17818,10,0,10,0,BRONZE_II,33,17,17662,18,0,17,0,BRONZE_II,59,17,16785,198,0,191,0,SILVER_IV,22,15,13611,362,0,386,0,BRONZE_I,38,16,15787,54,0,60,0,BRONZE_II,64,17,17954,116,0,138,0,SILVER_III,63,17,16510,110,0,112,0,BRONZE_II,39,16,16004,13,0,11,0,BRONZE_III,84,16,14938,32,0,26,0,SILVER_IV,46,15,14631
20,0,24,0,SILVER_III,44,14,11736,10,0,10,0,BRONZE_II,33,12,9821,36,0,53,0,SILVER_IV,0,14,12050,98,0,105,0,GOLD_IV,0,15,13122,12,0,12,0,SILVER_I,1,14,11635,22,0,26,0,SILVER_II,58,16,15570,36,0,45,0,SILVER_IV,66,15,14443,44,0,45,0,SILVER_II,0,16,16066,103,0,104,0,SILVER_I,0,16,14868,252,0,269,0,SILVER_IV,63,13,11105
201,0,175,0,SILVER_II,53,16,15518,34,0,48,0,BRONZE_II,12,13,11404,124,0,118,0,SILVER_IV,46,15,14457,124,0,125,0,SILVER_IV,0,14,12553,27,0,30,0,BRONZE_II,44,15,13557,41,0,53,0,SILVER_IV,19,16,15185,90,0,103,0,SILVER_IV,0,16,16399,40,0,49,0,SILVER_III,82,17,18132,50,0,61,0,BRONZE_I,0,16,15139,262,0,254,0,SILVER_III,44,16,15600
201,0,175,0,SILVER_II,53,18,22264,478,0,473,0,SILVER_II,15,18,19341,360,0,362,0,SILVER_IV,14,18,20441,46,0,67,0,BRONZE_II,68,16,16134,27,0,30,0,BRONZE_II,44,15,14606,125,0,96,0,SILVER_II,82,18,19369,130,0,135,0,BRONZE_II,16,18,19429,242,0,218,0,SILVER_III,32,18,18792,199,0,216,0,SILVER_IV,27,16,15564,425,0,423,0,SILVER_III,82,16,16094
201,0,175,0,SILVER_II,53,15,13321,408,0,407,0,SILVER_IV,52,14,11833,65,0,79,0,BRONZE_II,61,15,14315,229,0,219,0,SILVER_IV,38,13,11053,27,0,30,0,BRONZE_II,44,14,12268,125,0,133,0,SILVER_IV,0,14,12945,151,0,166,0,BRONZE_I,100,13,10422,285,0,283,0,SILVER_IV,22,15,14009,128,0,148,0,SILVER_III,56,12,9509,510,0,472,0,SILVER_IV,38,12,9025
53,0,64,0,BRONZE_II,41,10,6685,32,0,27,0,BRONZE_II,56,9,5892,123,0,142,0,BRONZE_III,40,9,5317,80,0,74,0,SILVER_IV,17,8,4641,27,0,30,0,BRONZE_II,44,10,6307,117,0,142,0,BRONZE_II,69,11,7875,150,0,149,0,BRONZE_I,36,11,7545,451,0,428,0,SILVER_IV,78,12,8906,348,0,358,0,BRONZE_I,0,9,5669,151,0,163,0,BRONZE_III,33,8,4450
349,0,365,0,BRONZE_III,28,16,15395,263,0,244,0,BRONZE_I,80,14,12956,77,0,64,0,SILVER_IV,50,17,16834,113,0,114,0,SILVER_IV,0,14,11973,27,0,30,0,BRONZE_II,44,14,12993,273,0,244,0,SILVER_III,0,17,17230,55,0,62,0,SILVER_IV,13,17,16727,186,0,186,0,BRONZE_I,67,17,16773,156,0,114,0,SILVER_IV,2,16,15131,99,0,99,0,SILVER_IV,70,15,14121
41,0,52,0,BRONZE_I,54,18,24115,46,0,62,0,SILVER_IV,4,18,28332,201,0,194,0,BRONZE_I,56,18,26869,133,0,153,0,BRONZE_IV,69,18,21395,32,0,33,0,SILVER_IV,6,18,20908,17,0,21,0,BRONZE_II,1,18,27536,123,0,159,0,BRONZE_I,40,18,23945,442,0,468,0,BRONZE_III,10,18,33971,101,0,82,0,SILVER_IV,74,18,25288,122,0,127,0,SILVER_IV,0,18,20069
96,0,99,0,SILVER_IV,55,18,25766,39,0,39,0,BRONZE_I,35,18,26088,14,0,24,0,BRONZE_II,0,18,25634,23,0,15,0,BRONZE_IV,77,18,22257,7,0,5,0,BRONZE_I,46,18,20886,17,0,21,0,BRONZE_II,1,18,22151,28,0,31,0,BRONZE_II,47,18,23384,62,0,70,0,BRONZE_II,51,18,31907,26,0,34,0,BRONZE_III,15,18,24168,56,0,60,0,BRONZE_III,50,18,22283
22,0,25,0,BRONZE_II,66,16,14789,72,0,83,0,SILVER_IV,0,12,9851,12,0,16,0,BRONZE_III,74,11,8343,227,0,190,0,BRONZE_I,46,14,12074,15,0,34,0,IRON_I,75,13,10579,17,0,21,0,BRONZE_II,1,15,13211,11,0,12,0,BRONZE_II,75,14,12270,108,0,130,0,BRONZE_III,75,14,12946,25,0,32,0,BRONZE_I,6,14,12788,20,0,24,0,BRONZE_I,100,12,9522
167,0,150,0,SILVER_IV,52,18,26658,80,0,84,0,BRONZE_II,42,18,29891,138,0,144,0,BRONZE_I,37,18,25253,176,0,185,0,BRONZE_III,13,18,24186,399,0,395,0,BRONZE_II,53,18,19326,17,0,21,0,BRONZE_II,1,18,25366,612,0,620,0,GOLD_IV,10,18,31207,241,0,246,0,BRONZE_II,8,18,30223,264,0,273,0,BRONZE_II,38,18,27556,200,0,193,0,SILVER_III,55,18,22866
138,0,164,0,BRONZE_III,42,13,10923,97,0,100,0,BRONZE_II,73,11,8175,217,0,224,0,BRONZE_I,45,12,9489,16,0,20,0,BRONZE_III,4,10,6600,85,0,68,0,BRONZE_II,38,11,7648,17,0,21,0,BRONZE_II,1,13,11400,73,0,79,0,SILVER_IV,74,14,12749,79,0,84,0,BRONZE_III,40,14,11610,249,0,199,0,SILVER_IV,11,13,10317,44,0,40,0,BRONZE_I,51,12,9299
4,0,9,0,BRONZE_III,57,16,14753,574,0,555,0,BRONZE_I,26,16,15397,86,0,105,0,BRONZE_III,64,18,19851,100,0,109,0,BRONZE_II,0,13,11193,402,0,424,0,BRONZE_I,7,15,13454,253,0,242,0,BRONZE_II,60,15,14698,187,0,206,0,BRONZE_I,14,13,10538,110,0,99,0,SILVER_IV,0,13,11389,207,0,221,0,BRONZE_II,51,14,12981,496,0,482,0,BRONZE_II,52,13,10852
4,0,13,0,BRONZE_III,15,12,9190,7,0,7,0,BRONZE_II,67,14,12500,34,0,50,0,BRONZE_IV,19,14,11721,107,0,106,0,BRONZE_II,36,14,11896,13,0,18,0,BRONZE_III,44,11,7811,270,0,236,0,BRONZE_I,28,16,15010,146,0,162,0,BRONZE_II,75,16,14729,31,0,37,0,BRONZE_II,24,14,12500,207,0,221,0,BRONZE_II,51,15,13187,163,0,132,0,BRONZE_II,56,13,10068
83,0,98,0,BRONZE_II,44,11,8208,247,0,210,0,BRONZE_I,56,9,5214,137,0,137,0,BRONZE_II,86,9,5516,192,0,199,0,BRONZE_I,0,8,4441,137,0,127,0,BRONZE_I,5,8,4278,27,0,37,0,BRONZE_II,57,11,7336,280,0,280,0,BRONZE_I,29,10,6223,141,0,127,0,BRONZE_I,60,11,7697,207,0,221,0,BRONZE_II,51,10,6193,158,0,139,0,BRONZE_I,13,8,4633
217,0,233,0,BRONZE_I,20,1,0,105,0,130,0,BRONZE_II,0,3,703,125,0,122,0,BRONZE_I,0,3,1116,677,0,672,0,BRONZE_II,78,2,470,52,0,43,0,BRONZE_I,15,3,681,283,0,240,0,BRONZE_II,36,4,1145,48,0,66,0,BRONZE_III,63,1,0,136,0,153,0,BRONZE_II,81,3,1086,207,0,221,0,BRONZE_II,51,2,601,35,0,44,0,BRONZE_II,8,2,540
365,0,370,0,BRONZE_II,41,17,17962,130,0,144,0,BRONZE_II,92,16,15491,434,0,436,0,SILVER_III,15,18,19592,45,0,64,0,BRONZE_IV,13,16,15425,89,0,101,0,BRONZE_II,64,14,12758,204,0,202,0,SILVER_III,15,16,15325,263,0,291,0,BRONZE_IV,12,15,13856,173,0,161,0,BRONZE_II,59,13,10493,207,0,221,0,BRONZE_II,51,17,17459,264,0,267,0,BRONZE_II,56,14,12549
238,0,235,0,SILVER_II,0,18,21558,38,0,58,0,BRONZE_II,7,18,18925,54,0,54,0,SILVER_IV,0,17,17948,321,0,332,0,SILVER_III,17,17,18207,337,0,332,0,SILVER_IV,81,16,15360,163,0,157,0,SILVER_III,5,18,21495,236,0,220,0,SILVER_IV,25,18,22397,461,0,432,0,SILVER_III,22,18,20285,192,0,163,0,SILVER_III,11,18,18746,9,0,5,0,BRONZE_II,25,18,19505
155,0,138,0,SILVER_III,45,14,11447,143,0,155,0,SILVER_IV,35,13,10469,217,0,224,0,SILVER_III,0,13,11407,361,0,337,0,SILVER_III,12,13,10145,212,0,214,0,SILVER_IV,54,10,6968,73,0,103,0,SILVER_IV,0,15,13959,13,0,13,0,SILVER_II,34,15,14118,62,0,69,0,BRONZE_III,24,14,11569,192,0,163,0,SILVER_III,11,13,11320,9,0,5,0,BRONZE_II,25,13,11107
16,0,28,0,BRONZE_II,5,15,14124,273,0,283,0,BRONZE_III,54,16,15963,68,0,54,0,SILVER_IV,54,17,17806,47,0,40,0,SILVER_IV,72,18,18729,352,0,347,0,SILVER_III,79,16,15701,57,0,65,0,SILVER_IV,0,18,19073,358,0,371,0,SILVER_III,54,18,19519,346,0,328,0,SILVER_III,59,17,17301,261,0,271,0,BRONZE_II,72,17,17940,407,0,437,0,SILVER_IV,0,16,14982
16,0,28,0,BRONZE_II,5,12,9668,366,0,367,0,SILVER_III,52,13,10221,74,0,83,0,SILVER_IV,75,14,12069,337,0,348,0,SILVER_IV,40,14,11919,121,0,135,0,SILVER_IV,89,13,10593,93,0,99,0,SILVER_III,10,15,13028,368,0,345,0,SILVER_I,0,16,15294,109,0,102,0,SILVER_II,11,14,11465,359,0,370,0,SILVER_III,0,14,12274,532,0,503,0,SILVER_I,19,12,9540
16,0,28,0,BRONZE_II,5,18,19522,226,0,222,0,SILVER_IV,51,18,21162,74,0,83,0,SILVER_IV,75,18,21461,228,0,218,0,SILVER_IV,75,18,18758,135,0,135,0,SILVER_IV,48,17,17692,95,0,105,0,SILVER_III,67,17,17203,91,0,60,0,SILVER_II,80,18,20117,81,0,85,0,SILVER_IV,19,18,22219,159,0,145,0,SILVER_II,0,18,20454,409,0,390,0,SILVER_IV,31,18,19593
16,0,28,0,BRONZE_II,5,15,13142,108,0,102,0,SILVER_III,47,16,16336,74,0,83,0,SILVER_IV,75,16,15995,150,0,165,0,BRONZE_I,56,13,10679,158,0,141,0,SILVER_IV,20,12,9596,753,0,711,0,SILVER_IV,11,16,15903,52,0,49,0,BRONZE_III,75,15,14056,10,0,16,0,BRONZE_II,55,15,13651,59,0,65,0,SILVER_I,0,16,16416,33,0,49,0,BRONZE_III,18,15,13696
16,0,28,0,BRONZE_II,5,17,17492,74,0,83,0,SILVER_IV,75,15,13241,272,0,259,0,SILVER_IV,34,16,16117,292,0,298,0,SILVER_III,28,15,13191,247,0,220,0,SILVER_IV,55,14,11784,105,0,121,0,SILVER_IV,9,16,14714,436,0,429,0,SILVER_IV,11,14,12281,228,0,202,0,SILVER_IV,62,15,14163,92,0,80,0,SILVER_III,36,13,10821,394,0,362,0,SILVER_II,65,12,9403
51,0,67,0,SILVER_IV,0,16,14808,45,0,55,0,SILVER_IV,22,14,12742,338,0,349,0,SILVER_IV,42,17,16971,162,0,177,0,SILVER_IV,0,15,13861,17,0,18,0,BRONZE_II,57,13,10793,25,0,23,0,BRONZE_II,2,14,11677,71,0,63,0,SILVER_IV,60,14,12667,197,0,202,0,BRONZE_II,72,14,11734,169,0,181,0,SILVER_IV,37,12,9888,9,0,21,0,BRONZE_III,91,12,9933
49,0,56,0,BRONZE_I,4,15,14621,94,0,73,0,SILVER_IV,82,14,12745,95,0,91,0,BRONZE_I,19,13,11355,231,0,240,0,SILVER_IV,0,13,10088,160,0,138,0,SILVER_III,0,12,9021,25,0,23,0,BRONZE_II,2,15,13084,58,0,67,0,BRONZE_I,6,16,16148,56,0,63,0,SILVER_IV,0,14,12789,449,0,489,0,BRONZE_II,47,15,13350,26,0,36,0,BRONZE_I,0,13,10791
232,0,266,0,SILVER_IV,0,18,21281,50,0,47,0,SILVER_III,42,18,18822,168,0,119,0,BRONZE_II,30,18,19498,38,0,37,0,SILVER_II,13,18,19935,69,0,78,0,BRONZE_I,20,16,15649,70,0,67,0,SILVER_III,8,18,23465,109,0,113,0,SILVER_IV,0,17,18049,418,0,432,0,SILVER_IV,7,18,18565,12,0,4,0,BRONZE_II,42,16,15761,20,0,13,0,SILVER_IV,9,17,18199
20,0,13,0,SILVER_IV,9,15,14345,128,0,156,0,BRONZE_IV,28,12,9861,163,0,133,0,SILVER_IV,0,13,10979,38,0,41,0,SILVER_II,31,12,9583,197,0,214,0,BRONZE_III,64,12,9192,221,0,236,0,BRONZE_III,76,16,16206,106,0,117,0,SILVER_IV,0,17,17619,40,0,45,0,BRONZE_I,0,14,12451,12,0,4,0,BRONZE_II,42,15,13869,44,0,42,0,BRONZE_I,11,15,13584
9,0,8,0,BRONZE_II,66,12,9081,28,0,27,0,SILVER_IV,5,10,7115,9,0,7,0,BRONZE_I,0,11,7938,14,0,11,0,SILVER_IV,27,10,6908,99,0,100,0,SILVER_IV,72,9,5861,26,0,32,0,BRONZE_I,100,13,10560,32,0,58,0,IRON_I,100,12,9818,115,0,107,0,SILVER_II,19,13,11045,115,0,107,0,SILVER_II,19,13,10065,13,0,4,0,GOLD_III,70,10,6696
9,0,8,0,BRONZE_II,66,15,14422,151,0,153,0,SILVER_III,45,15,14623,6,0,10,0,BRONZE_II,19,14,11943,11,0,9,0,BRONZE_II,40,14,12047,30,0,31,0,SILVER_II,13,13,11382,24,0,23,0,SILVER_IV,27,15,14658,33,0,51,0,SILVER_IV,13,15,13569,39,0,46,0,SILVER_IV,75,15,14380,117,0,103,0,GOLD_I,31,16,15370,420,0,409,0,SILVER_IV,24,13,10155
