main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
39,0,46,0,SILVER_IV,99,16,16199,164,0,178,0,SILVER_IV,0,15,13293,140,0,148,0,SILVER,III,14,16,15696,53,0,62,0,BRONZE_I,100,15,14218,188,0,160,0,SILVER_III,75,14,12225,33,0,44,0,SILVER_IV,45,15,13607,107,0,96,0,SILVER_IV,24,15,14045,203,0,185,0,SILVER_IV,75,17,17161,52,0,63,0,SILVER_IV,55,15,14517,66,0,78,0,SILVER_IV,95,15,13505
254,0,236,0,SILVER_IV,46,15,13445,328,0,332,0,SILVER_III,63,15,13241,140,0,148,0,SILVER,III,14,15,14186,49,0,57,0,SILVER_III,56,13,11347,283,0,269,0,SILVER_III,65,13,10316,16,0,25,0,SILVER_IV,55,14,11597,146,0,159,0,SILVER_III,3,13,11055,123,0,134,0,BRONZE_III,75,15,13180,60,0,64,0,SILVER_III,45,13,10019,171,0,165,0,SILVER_IV,23,11,8291
172,0,171,0,SILVER_III,51,16,14747,103,0,95,0,SILVER_IV,82,13,10396,140,0,148,0,SILVER,III,14,14,11900,221,0,223,0,SILVER_III,58,12,9592,65,0,59,0,SILVER_III,58,12,9487,301,0,281,0,SILVER_III,61,12,9064,7,0,26,0,SILVER_IV,4,12,9296,172,0,156,0,SILVER_III,44,13,10358,411,0,404,0,SILVER_IV,0,12,9114,46,0,54,0,SILVER_IV,35,10,6436
187,0,168,0,SILVER_II,2,14,11697,186,0,172,0,SILVER_III,17,14,11805,132,0,122,0,SILVER_IV,1,15,13045,447,0,423,0,SILVER_IV,16,13,10934,79,0,74,0,SILVER_IV,31,13,10086,159,0,130,0,SILVER_III,45,17,17280,17,0,22,0,BRONZE_I,0,15,13563,254,0,275,0,SILVER_III,16,16,14927,102,0,98,0,SILVER,III,43,13,11008,179,0,195,0,SILVER_IV,63,14,12366
315,0,310,0,SILVER_II,71,16,16474,135,0,107,0,SILVER_III,61,16,16261,221,0,216,0,SILVER_III,60,16,15910,172,0,187,0,SILVER_III,45,14,12833,412,0,393,0,SILVER_IV,74,14,12905,237,0,228,0,SILVER_II,0,17,17964,109,0,148,0,SILVER_IV,34,15,13584,41,0,29,0,SILVER_III,84,13,10270,102,0,98,0,SILVER,III,43,15,13068,141,0,135,0,SILVER_III,9,13,10777
93,0,91,0,SILVER_II,66,10,6453,95,0,77,0,PLATINUM_IV,0,9,5739,417,0,390,0,DIAMOND_IV,58,12,9915,179,0,172,0,GOLD_III,65,9,5992,33,0,37,0,SILVER,III,77,8,4992,176,0,177,0,GOLD_IV,90,11,7383,26,0,49,0,IRON_II,24,9,5087,102,0,95,0,GOLD_IV,44,9,5416,207,0,218,0,SILVER_II,48,9,6069,174,0,136,0,GOLD_II,63,8,4069
109,0,123,0,SILVER_III,53,15,13741,23,0,33,0,SILVER_III,58,13,10660,69,0,77,0,SILVER,III,47,16,15243,29,0,36,0,SILVER_IV,0,15,13388,75,0,80,0,SILVER_II,3,13,10292,239,0,241,0,SILVER_III,91,17,17151,340,0,352,0,SILVER_III,60,17,17287,12,0,10,0,SILVER_III,91,15,14266,44,0,14,0,SILVER_I,16,17,16940,296,0,329,0,BRONZE_II,61,12,9882
90,0,114,0,SILVER_III,50,17,17015,71,0,79,0,SILVER_III,76,16,15036,69,0,77,0,SILVER,III,47,16,16250,193,0,175,0,SILVER_II,87,14,12258,28,0,27,0,SILVER_II,5,12,9245,751,0,736,0,SILVER_IV,78,16,15151,273,0,260,0,SILVER_II,44,17,17131,557,0,548,0,SILVER_II,44,16,15557,244,0,233,0,SILVER_I,44,17,17296,113,0,107,0,SILVER_I,31,15,13028
62,0,54,0,SILVER_III,30,14,12255,303,0,319,0,SILVER_III,58,13,10947,69,0,77,0,SILVER,III,47,15,13209,43,0,46,0,SILVER_II,18,14,11617,189,0,182,0,SILVER_II,23,11,8369,172,0,170,0,SILVER_III,1,15,14515,711,0,706,0,SILVER_III,81,14,12541,278,0,263,0,SILVER_I,75,15,14276,170,0,164,0,SILVER_II,14,14,12025,259,0,239,0,SILVER_I,53,13,11027
186,0,179,0,SILVER_I,36,18,21830,217,0,235,0,SILVER_III,74,16,16407,69,0,77,0,SILVER,III,47,17,16973,21,0,35,0,SILVER_III,58,17,16573,21,0,40,0,BRONZE_I,19,15,13454,31,0,42,0,SILVER_III,20,18,20402,11,0,6,0,BRONZE_I,57,17,17910,66,0,68,0,SILVER_II,25,17,17641,123,0,130,0,SILVER_II,43,17,17269,132,0,105,0,SILVER_I,50,16,15075
85,0,82,0,SILVER_II,2,15,13210,118,0,104,0,SILVER_II,10,14,11538,69,0,77,0,SILVER,III,47,12,9074,132,0,141,0,SILVER_I,0,13,10302,161,0,169,0,SILVER_I,58,11,7940,127,0,103,0,GOLD_IV,34,15,13875,140,0,117,0,GOLD_III,48,14,11544,200,0,229,0,SILVER_III,76,15,13398,149,0,137,0,SILVER_II,69,13,10614,80,0,85,0,SILVER_II,46,13,10454
72,0,76,0,SILVER_III,82,17,17611,57,0,52,0,GOLD_IV,0,18,18878,182,0,201,0,GOLD_IV,6,16,15208,168,0,175,0,GOLD_IV,12,18,18897,318,0,309,0,GOLD_III,22,15,14313,53,0,50,0,SILVER_I,51,18,20733,58,0,59,0,GOLD_IV,15,18,19696,241,0,235,0,GOLD_IV,72,18,19998,290,0,287,0,GOLD_IV,80,18,24986,23,0,13,0,SILVER,III,20,17,18191
74,0,78,0,GOLD_IV,13,15,13128,99,0,102,0,GOLD_IV,17,13,10698,90,0,109,0,GOLD_IV,0,14,12321,298,0,310,0,PLATINUM_IV,0,13,10284,220,0,212,0,GOLD_IV,24,13,11060,290,0,287,0,GOLD_IV,80,13,10763,202,0,175,0,GOLD_IV,43,13,11227,73,0,65,0,GOLD_III,2,11,8278,112,0,109,0,GOLD_III,34,10,6456,23,0,13,0,SILVER,III,20,12,9230
133,0,145,0,SILVER_IV,36,11,8155,206,0,202,0,SILVER_I,0,10,7011,127,0,130,0,SILVER_IV,0,11,7720,253,0,235,0,SILVER_III,33,11,8366,136,0,141,0,SILVER_IV,5,10,6732,202,0,207,0,SILVER_IV,15,14,12779,61,0,39,0,SILVER,III,53,13,10663,17,0,22,0,SILVER_IV,48,14,11863,69,0,69,0,SILVER_IV,73,11,8355,460,0,443,0,SILVER_III,28,10,6727
25,0,28,0,SILVER_II,59,13,10478,105,0,106,0,BRONZE_II,76,12,9267,149,0,163,0,SILVER_III,40,12,9818,43,0,27,0,SILVER_II,0,12,9571,157,0,173,0,SILVER_III,36,11,8475,7,0,5,0,BRONZE_II,0,10,7101,61,0,39,0,SILVER,III,53,13,10379,20,0,28,0,SILVER_III,19,13,10859,144,0,149,0,SILVER_III,4,10,6959,20,0,22,0,BRONZE_I,75,9,5686
34,0,42,0,SILVER_IV,7,16,16212,8,0,11,0,BRONZE_I,27,15,14600,12,0,5,0,BRONZE_I,17,16,15336,79,0,94,0,SILVER_III,0,15,14008,5,0,7,0,BRONZE_II,17,14,11503,28,0,22,0,BRONZE_I,1,17,17849,61,0,39,0,SILVER,III,53,17,18240,26,0,34,0,BRONZE_I,100,17,16882,16,0,11,0,SILVER_IV,52,16,14861,7,0,5,0,BRONZE_II,0,15,14154
443,0,454,0,SILVER_IV,0,18,18591,11,0,20,0,SILVER_IV,0,17,16928,256,0,239,0,SILVER_IV,8,17,18166,303,0,308,0,SILVER_IV,98,17,17361,99,0,110,0,SILVER_IV,13,16,15209,215,0,236,0,SILVER_IV,92,18,21299,61,0,39,0,SILVER,III,53,18,21520,241,0,222,0,SILVER_IV,18,18,20750,193,0,171,0,SILVER_III,49,18,19235,255,0,240,0,BRONZE_IV,67,17,16847
104,0,117,0,SILVER_IV,12,18,32788,125,0,110,0,SILVER_IV,14,18,28817,312,0,312,0,BRONZE_I,19,18,21942,105,0,90,0,SILVER_IV,38,18,27392,143,0,160,0,SILVER_IV,75,18,23247,244,0,229,0,BRONZE_IV,74,18,22517,61,0,39,0,SILVER,III,53,18,18469,453,0,464,0,SILVER_IV,71,18,19550,221,0,223,0,SILVER_IV,60,18,26420,68,0,66,0,SILVER_III,12,17,16903
7,0,7,0,SILVER_I,36,17,17610,149,0,143,0,GOLD_II,63,18,19338,12,0,14,0,SILVER_I,0,18,19979,8,0,7,0,GOLD_III,65,18,19944,27,0,25,0,SILVER_I,27,15,14030,111,0,100,0,PLATINUM_III,90,18,19408,35,0,33,0,GOLD_IV,72,16,15212,142,0,144,0,GOLD_II,0,17,17517,8,0,7,0,SILVER,III,91,15,14398,42,0,36,0,GOLD_III,1,13,11218
42,0,47,0,SILVER_II,75,11,7485,33,0,43,0,SILVER_II,0,11,7706,119,0,119,0,GOLD_III,75,11,7792,9,0,12,0,SILVER_III,51,11,8336,110,0,106,0,GOLD_II,14,9,6046,89,0,79,0,GOLD_II,94,15,14209,51,0,38,0,PLATINUM_III,60,13,10083,70,0,62,0,GOLD_IV,4,13,10783,8,0,7,0,SILVER,III,91,11,8441,195,0,163,0,PLATINUM_II,0,10,6921
195,0,163,0,PLATINUM_II,0,18,20366,35,0,36,0,GOLD_IV,32,17,17514,123,0,124,0,GOLD_IV,26,17,17664,10,0,6,0,SILVER_III,68,17,16892,428,0,422,0,GOLD_IV,39,15,13689,88,0,92,0,GOLD_IV,58,15,14544,40,0,34,0,GOLD_II,76,16,15136,135,0,133,0,GOLD_III,61,17,18211,8,0,7,0,SILVER,III,91,16,15877,15,0,24,0,SILVER_I,71,14,12285
207,0,219,0,GOLD_IV,0,15,14224,206,0,234,0,GOLD_IV,31,14,11894,26,0,38,0,GOLD_IV,0,17,17085,313,0,302,0,PLATINUM_IV,10,15,13156,91,0,81,0,GOLD_I,55,14,11619,74,0,77,0,GOLD_III,16,16,15231,96,0,96,0,GOLD_III,78,17,16981,9,0,10,0,GOLD_IV,6,17,18028,8,0,7,0,SILVER,III,91,15,14242,10,0,10,0,SILVER_II,87,15,13956
208,0,213,0,GOLD_III,63,18,19420,69,0,76,0,SILVER_III,91,18,20299,145,0,142,0,GOLD_II,9,18,18611,3,0,7,0,SILVER_III,47,17,18329,29,0,63,0,SILVER_II,32,16,16022,50,0,65,0,GOLD_IV,78,18,20256,37,0,38,0,GOLD_IV,0,18,20106,49,0,41,0,GOLD_II,54,17,16531,8,0,7,0,SILVER,III,91,16,15022,54,0,39,0,GOLD_I,32,17,17919
513,0,455,0,SILVER_III,49,13,11015,140,0,139,0,SILVER_IV,54,13,10176,189,0,192,0,SILVER_III,16,13,10902,325,0,353,0,SILVER_IV,75,13,10054,731,0,750,0,SILVER_IV,77,12,9384,358,0,320,0,SILVER_II,43,15,13333,107,0,138,0,SILVER_IV,96,16,15268,358,0,365,0,SILVER_IV,25,14,12749,156,0,168,0,SILVER,III,84,15,14119,42,0,44,0,SILVER_III,43,12,9914
63,0,47,0,SILVER_II,4,15,13746,322,0,324,0,SILVER_III,48,17,17489,40,0,49,0,SILVER_IV,75,15,13898,117,0,115,0,SILVER_III,75,16,15215,352,0,341,0,SILVER_III,60,14,12717,129,0,110,0,SILVER_III,23,17,17312,87,0,61,0,SILVER_III,20,15,14328,629,0,656,0,SILVER_II,0,11,7689,156,0,168,0,SILVER,III,84,14,11775,117,0,83,0,SILVER_II,13,13,11045
367,0,357,0,SILVER_III,0,12,8637,221,0,200,0,SILVER_II,66,7,3946,141,0,158,0,SILVER_III,0,10,6572,49,0,60,0,SILVER_II,9,8,4949,253,0,238,0,SILVER_IV,0,7,3307,17,0,42,0,SILVER_IV,30,9,5619,16,0,30,0,SILVER_III,76,10,7220,261,0,228,0,SILVER_II,39,11,7511,156,0,168,0,SILVER,III,84,10,6420,214,0,235,0,SILVER_IV,58,9,5820
354,0,329,0,SILVER_II,50,18,20781,515,0,500,0,SILVER_IV,3,18,19616,64,0,63,0,SILVER_IV,53,18,19101,138,0,134,0,SILVER_III,30,17,18135,323,0,319,0,GOLD_IV,27,17,18246,353,0,344,0,SILVER_III,33,18,18629,34,0,37,0,SILVER_IV,33,18,19279,98,0,116,0,SILVER_IV,87,17,17318,156,0,168,0,SILVER,III,84,17,17389,119,0,123,0,SILVER_II,0,17,16697
146,0,157,0,SILVER_IV,20,18,21864,573,0,567,0,GOLD_IV,32,17,16710,103,0,96,0,GOLD_IV,38,18,22772,166,0,166,0,SILVER_II,15,18,19261,97,0,89,0,SILVER_II,15,15,13779,91,0,92,0,SILVER_I,17,18,22812,43,0,61,0,SILVER_IV,58,18,21275,193,0,199,0,SILVER_II,16,18,21863,156,0,168,0,SILVER,III,84,16,15594,124,0,108,0,SILVER_I,47,17,18145
46,0,59,0,SILVER_IV,78,15,13710,184,0,199,0,SILVER,III,61,17,16948,102,0,107,0,GOLD_IV,15,17,17997,194,0,193,0,GOLD_III,30,16,16237,84,0,94,0,GOLD_IV,0,15,14165,85,0,75,0,GOLD_III,0,18,22971,12,0,13,0,PLATINUM_I,80,18,19850,29,0,15,0,SILVER_II,79,18,23324,22,0,19,0,SILVER_III,0,16,15396,26,0,17,0,SILVER_IV,42,16,15377
23,0,21,0,SILVER_II,51,13,10232,184,0,199,0,SILVER,III,61,11,7909,22,0,23,0,GOLD_II,17,13,10175,47,0,48,0,GOLD_III,14,12,9631,11,0,19,0,SILVER_I,15,10,7176,352,0,349,0,PLATINUM_IV,3,15,13638,114,0,112,0,GOLD_IV,34,14,12387,130,0,123,0,GOLD_I,30,14,12958,100,0,93,0,GOLD_III,75,11,8105,35,0,37,0,GOLD_IV,4,12,9370
79,0,72,0,GOLD_II,7,18,20171,184,0,199,0,SILVER,III,61,15,14348,154,0,179,0,PLATINUM_IV,1,15,14364,108,0,92,0,PLATINUM_I,28,16,14974,398,0,394,0,PLATINUM_II,14,15,14426,148,0,116,0,PLATINUM_III,0,15,14586,240,0,256,0,GOLD_IV,45,17,16939,297,0,287,0,PLATINUM_III,40,16,16271,297,0,287,0,PLATINUM_III,40,14,12498,19,0,16,0,SILVER_II,70,13,10819
79,0,72,0,GOLD_II,7,18,19555,184,0,199,0,SILVER,III,61,17,16902,334,0,340,0,PLATINUM_IV,0,17,18008,108,0,92,0,PLATINUM_I,28,18,18694,398,0,394,0,PLATINUM_II,14,15,13235,63,0,76,0,SILVER_II,2,16,16082,14,0,14,0,GOLD_IV,57,16,15448,128,0,134,0,PLATINUM_II,15,18,18571,111,0,98,0,SILVER_III,25,16,14873,3,0,7,0,IRON_I,18,13,10807
79,0,72,0,GOLD_II,7,13,11366,184,0,199,0,SILVER,III,61,13,10892,332,0,300,0,MASTER_I,408,14,12066,108,0,92,0,PLATINUM_I,28,15,13742,51,0,48,0,GOLD_III,32,13,11264,86,0,76,0,GOLD_III,30,12,8686,199,0,196,0,GOLD_III,13,12,9548,81,0,75,0,PLATINUM_III,15,12,9889,5,0,16,0,SILVER_III,27,10,6816,118,0,140,0,PLATINUM_III,25,10,6933
404,0,389,0,SILVER_II,0,13,9975,27,0,40,0,BRONZE_I,10,12,8771,62,0,78,0,SILVER_I,77,13,10054,180,0,169,0,SILVER_II,40,12,9194,63,0,81,0,SILVER_III,33,11,7944,645,0,632,0,SILVER_II,5,15,13474,159,0,132,0,SILVER_IV,90,14,12904,192,0,174,0,GOLD_IV,15,14,11545,68,0,84,0,SILVER,III,91,13,11191,155,0,160,0,SILVER_II,7,13,10274
94,0,92,0,SILVER_II,31,16,15834,49,0,42,0,SILVER_II,0,17,17371,26,0,18,0,SILVER_III,58,15,13797,40,0,48,0,SILVER_II,0,16,14910,144,0,163,0,SILVER_II,67,15,13789,88,0,90,0,SILVER_II,0,15,13131,28,0,28,0,SILVER_III,0,15,13744,369,0,336,0,SILVER_II,11,15,13968,68,0,84,0,SILVER,III,91,14,12203,140,0,127,0,SILVER_II,44,14,12272
152,0,156,0,SILVER_I,30,15,13488,239,0,256,0,SILVER_II,80,13,11153,55,0,61,0,SILVER_II,77,14,11779,263,0,234,0,SILVER_II,47,12,9349,55,0,48,0,SILVER_II,59,11,8044,149,0,160,0,SILVER_II,15,12,9834,269,0,263,0,SILVER_II,43,11,8376,151,0,142,0,SILVER_II,86,12,8866,68,0,84,0,SILVER,III,91,12,8843,202,0,201,0,SILVER_II,0,10,7205
20,0,16,0,SILVER_III,34,13,10486,165,0,163,0,SILVER_II,23,14,12484,20,0,22,0,SILVER_IV,64,14,11510,58,0,67,0,SILVER_II,32,14,12195,34,0,30,0,SILVER_II,82,13,11226,151,0,179,0,SILVER_II,68,17,16566,23,0,21,0,SILVER_III,22,16,14964,43,0,37,0,SILVER_III,41,14,12366,68,0,84,0,SILVER,III,91,14,12369,143,0,138,0,SILVER_II,31,12,9705
25,0,22,0,SILVER_III,63,11,7874,380,0,302,0,SILVER_II,0,12,9737,66,0,85,0,SILVER_III,32,15,13953,27,0,37,0,SILVER_III,0,11,7404,140,0,140,0,SILVER_III,75,11,7972,15,0,19,0,SILVER_III,4,15,14673,251,0,232,0,SILVER_III,75,15,13282,108,0,126,0,SILVER_II,43,13,11235,68,0,84,0,SILVER,III,91,14,11529,524,0,527,0,SILVER_II,11,13,10242
42,0,40,0,SILVER_III,85,14,12028,87,0,100,0,SILVER_IV,27,11,8236,49,0,50,0,SILVER,III,8,12,9585,51,0,62,0,SILVER_I,95,11,7872,311,0,308,0,SILVER_II,0,9,6117,131,0,144,0,SILVER_IV,73,12,9476,86,0,90,0,SILVER_I,2,12,9404,155,0,135,0,GOLD_II,24,14,11549,152,0,150,0,SILVER_I,8,12,8792,168,0,152,0,SILVER_II,72,10,7235
300,0,254,0,SILVER_II,58,18,24186,353,0,355,0,SILVER_III,54,18,19147,243,0,253,0,SILVER_III,1,18,22857,98,0,111,0,SILVER_II,8,18,20311,305,0,303,0,SILVER_I,7,17,17783,208,0,213,0,SILVER,III,57,18,18844,242,0,227,0,SILVER_III,75,17,17434,337,0,341,0,SILVER_III,34,18,21604,487,0,446,0,SILVER_II,57,17,18033,466,0,428,0,SILVER_I,52,14,12445
154,0,160,0,SILVER_I,49,13,11370,20,0,28,0,SILVER_III,28,14,11892,23,0,27,0,SILVER_II,71,14,11562,23,0,34,0,SILVER_II,11,13,10439,144,0,163,0,SILVER_I,69,11,8491,208,0,213,0,SILVER,III,57,15,14097,29,0,30,0,SILVER_II,57,16,16378,34,0,60,0,GOLD_IV,47,14,12743,20,0,10,0,SILVER_IV,1,13,10362,20,0,14,0,SILVER_I,66,13,10501
220,0,240,0,BRONZE_III,39,18,24129,63,0,78,0,BRONZE_I,89,18,23443,43,0,51,0,SILVER_IV,3,18,20649,891,0,881,0,BRONZE_II,16,18,22213,150,0,161,0,SILVER_IV,44,18,19972,208,0,213,0,SILVER,III,57,18,22053,403,0,400,0,SILVER_III,0,18,19106,140,0,135,0,BRONZE_IV,53,18,18791,370,0,380,0,BRONZE_II,75,18,20250,28,0,22,0,BRONZE_I,70,18,19207
351,0,325,0,BRONZE_I,16,13,10653,292,0,290,0,BRONZE_IV,31,11,7800,355,0,345,0,SILVER_IV,59,12,9908,441,0,414,0,SILVER_II,24,11,7478,72,0,72,0,SILVER_II,0,11,7595,208,0,213,0,SILVER,III,57,13,10801,128,0,144,0,SILVER_IV,75,15,14187,140,0,135,0,BRONZE_IV,53,14,11690,303,0,302,0,SILVER_III,15,13,10873,180,0,183,0,BRONZE_III,74,11,8076
178,0,167,0,SILVER_II,14,15,13268,208,0,192,0,SILVER_II,38,12,8853,149,0,136,0,SILVER_I,10,10,6528,256,0,265,0,SILVER_II,6,10,7045,109,0,115,0,BRONZE_III,89,10,7280,208,0,213,0,SILVER,III,57,12,9941,387,0,380,0,GOLD_IV,16,13,10964,186,0,185,0,GOLD_IV,0,14,11587,55,0,52,0,SILVER_III,77,14,11975,81,0,71,0,SILVER_IV,80,11,8140
19,0,22,0,SILVER_I,9,16,15867,142,0,139,0,SILVER_IV,0,14,11493,689,0,673,0,SILVER_I,22,16,14870,7,0,15,0,SILVER_II,0,14,11824,302,0,268,0,SILVER_I,46,13,10451,11,0,14,0,SILVER_IV,60,17,17108,58,0,67,0,SILVER_IV,49,16,15462,10,0,7,0,SILVER,III,98,16,16375,31,0,42,0,SILVER_I,26,15,13875,15,0,13,0,GOLD_II,20,14,12536
55,0,68,0,SILVER_II,75,15,13186,14,0,9,0,GOLD_II,11,15,14017,84,0,79,0,GOLD_IV,0,14,12956,71,0,80,0,GOLD_IV,15,14,11659,120,0,136,0,SILVER_IV,75,12,9499,141,0,120,0,GOLD_IV,38,12,8916,58,0,67,0,SILVER_IV,49,12,9819,10,0,7,0,SILVER,III,98,12,9915,15,0,13,0,GOLD_II,20,11,8218,46,0,50,0,SILVER_I,7,11,7343
41,0,62,0,SILVER_I,17,12,9527,33,0,22,0,SILVER_III,94,11,7375,51,0,50,0,SILVER_I,38,11,8551,31,0,25,0,SILVER_I,75,10,7281,34,0,32,0,SILVER_II,15,10,7154,145,0,139,0,SILVER_I,4,14,12206,58,0,67,0,SILVER_IV,49,12,9923,10,0,7,0,SILVER,III,98,13,11073,15,0,13,0,GOLD_II,20,13,10281,46,0,50,0,SILVER_I,7,11,7942
59,0,63,0,GOLD_III,75,13,11341,8,0,2,0,SILVER_II,33,13,10132,10,0,6,0,SILVER_IV,52,11,8264,10,0,6,0,SILVER_IV,52,11,7913,10,0,6,0,SILVER_IV,52,10,6948,23,0,25,0,GOLD_IV,0,12,8831,132,0,127,0,GOLD_II,31,8,4623,2,0,8,0,SILVER,III,4,12,8752,7,0,10,0,SILVER_I,1,10,6299,10,0,11,0,GOLD_IV,1,9,5520
35,0,23,0,GOLD_I,100,15,13241,24,0,25,0,GOLD_I,38,13,10485,212,0,229,0,PLATINUM_IV,21,14,12512,18,0,9,0,GOLD_IV,25,12,8727,16,0,18,0,GOLD_IV,1,11,7954,19,0,14,0,PLATINUM_IV,3,13,11218,38,0,43,0,GOLD_II,62,12,9576,2,0,8,0,SILVER,III,4,13,11296,54,0,40,0,GOLD_II,85,12,9334,54,0,40,0,GOLD_II,85,11,8034
162,0,141,0,PLATINUM_IV,15,12,9923,75,0,62,0,PLATINUM_IV,0,11,8461,119,0,124,0,PLATINUM_IV,0,12,9405,28,0,31,0,GOLD_I,57,11,7641,26,0,30,0,GOLD_IV,0,11,8280,29,0,28,0,GOLD_II,45,15,14151,75,0,69,0,GOLD_I,100,15,14116,2,0,8,0,SILVER,III,4,14,12582,120,0,127,0,GOLD_II,62,13,10146,39,0,40,0,GOLD_II,0,13,10993
8,0,6,0,SILVER_III,67,14,12941,15,0,7,0,GOLD_IV,0,17,18336,53,0,43,0,PLATINUM_IV,0,15,14409,157,0,157,0,GOLD_III,58,13,11054,6,0,7,0,SILVER_I,20,13,10318,4,0,11,0,SILVER_III,52,13,10371,136,0,94,0,PLATINUM_I,75,14,11860,2,0,8,0,SILVER,III,4,15,13738,136,0,94,0,PLATINUM_I,75,11,8309,136,0,94,0,PLATINUM_I,75,11,8233
134,0,124,0,PLATINUM_III,3,17,17872,12,0,7,0,SILVER_I,31,18,19508,25,0,19,0,GOLD_I,53,18,19183,242,0,233,0,PLATINUM_III,16,18,19543,266,0,277,0,GOLD_II,0,17,17910,371,0,380,0,GOLD_IV,6,18,18616,5,0,8,0,SILVER_II,98,16,16263,2,0,8,0,SILVER,III,4,18,18464,133,0,123,0,PLATINUM_IV,68,15,14505,148,0,134,0,GOLD_II,15,15,13460
146,0,129,0,SILVER_IV,75,10,6694,26,0,18,0,SILVER,III,75,9,5322,149,0,148,0,SILVER_III,20,10,7232,48,0,60,0,SILVER_II,57,7,3964,55,0,67,0,SILVER_IV,75,8,4142,17,0,25,0,BRONZE_II,61,11,8211,130,0,119,0,SILVER_I,100,10,6168,56,0,43,0,SILVER_I,23,11,7974,47,0,47,0,SILVER_II,25,9,5876,39,0,39,0,SILVER_III,0,8,4203
27,0,29,0,SILVER_III,13,13,10854,26,0,18,0,SILVER,III,75,12,9294,162,0,158,0,SILVER_III,83,13,11021,192,0,229,0,SILVER_II,60,13,10889,146,0,129,0,SILVER_IV,75,12,9076,231,0,212,0,SILVER_II,69,18,18462,62,0,66,0,SILVER_III,91,15,13068,13,0,21,0,SILVER_IV,95,15,14104,752,0,748,0,SILVER_II,32,14,12848,358,0,352,0,SILVER_IV,76,13,10950
344,0,333,0,SILVER,III,91,14,12033,408,0,382,0,SILVER_III,91,14,11574,99,0,90,0,SILVER_III,16,13,10563,239,0,220,0,SILVER_I,69,14,12626,64,0,54,0,SILVER_IV,48,13,10166,226,0,220,0,SILVER_III,60,12,9882,224,0,197,0,SILVER_II,84,13,11337,343,0,344,0,SILVER_II,26,12,9011,66,0,54,0,GOLD_IV,15,11,7639,200,0,206,0,SILVER_II,6,10,7104
344,0,333,0,SILVER,III,91,13,10624,85,0,83,0,SILVER_II,87,12,9788,188,0,192,0,SILVER_II,50,13,11404,48,0,50,0,SILVER_III,27,11,8579,318,0,336,0,SILVER_I,69,10,7173,845,0,818,0,GOLD_IV,20,16,15824,92,0,86,0,SILVER_I,0,14,12326,65,0,77,0,SILVER_II,0,14,12841,145,0,142,0,SILVER_II,85,13,10826,84,0,98,0,SILVER_II,27,11,8208
344,0,333,0,SILVER,III,91,17,16827,484,0,469,0,SILVER_III,13,16,15334,60,0,59,0,SILVER_II,38,18,20527,45,0,57,0,SILVER_III,71,14,12565,209,0,182,0,SILVER_II,0,14,12433,373,0,385,0,GOLD_IV,37,18,18902,101,0,110,0,SILVER_III,3,17,18111,190,0,185,0,SILVER_II,15,17,16907,99,0,69,0,SILVER_I,3,17,17678,184,0,197,0,SILVER_III,48,15,14216
344,0,333,0,SILVER,III,91,13,10329,309,0,300,0,SILVER_I,5,12,9759,152,0,181,0,SILVER_III,33,13,10415,38,0,59,0,SILVER_III,13,13,11165,357,0,364,0,SILVER_II,42,11,7963,72,0,100,0,SILVER_IV,37,12,8957,143,0,125,0,SILVER_II,60,12,8674,113,0,110,0,SILVER_III,47,11,8194,313,0,288,0,SILVER_II,1,10,7224,179,0,181,0,SILVER_III,48,9,5342
