rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
164,0,133,0,BRONZE_III,63,14,12803,398,0,393,0,SILVER_IV,14,14,11865,117,0,95,0,BRONZE_III,90,13,11093,21,0,44,0,IRON_IV,0,12,8926,1,0,10,0,IRON_II,8,12,9048,349,0,291,0,SILVER_I,27,15,14407,97,0,114,0,IRON_III,22,13,10546,189,0,151,0,SILVER_III,84,13,11035,785,0,797,0,BRONZE_II,6,15,14647,173,0,185,0,IRON_II,46,14,11470
62,0,94,0,IRON_I,75,15,14307,212,0,203,0,IRON_I,10,16,15085,927,0,948,0,BRONZE_IV,53,16,14872,27,0,44,0,IRON_II,33,16,15109,7,0,13,0,IRON_II,0,12,9217,114,0,131,0,IRON_I,32,18,19098,66,0,81,0,BRONZE_IV,45,18,19781,32,0,51,0,IRON_II,54,16,16276,53,0,76,0,IRON_I,41,14,12591,284,0,294,0,IRON_I,40,15,14084
301,0,296,0,BRONZE_II,3,15,13899,18,0,19,0,BRONZE_I,23,16,16110,72,0,105,0,IRON_III,73,15,13274,21,0,38,0,IRON_I,43,14,11787,7,0,13,0,IRON_II,0,12,8794,30,0,54,0,IRON_I,40,16,14953,0,0,29,0,IRON_III,28,12,8896,33,0,45,0,BRONZE_IV,61,14,12047,29,0,26,0,IRON_I,55,13,10719,230,0,208,0,BRONZE_IV,41,13,10107
107,0,142,0,BRONZE_IV,0,13,11422,85,0,107,0,BRONZE_IV,46,13,10352,22,0,65,0,IRON_III,40,13,11342,161,0,187,0,IRON_IV,39,11,7358,7,0,13,0,IRON_II,0,10,6386,563,0,548,0,IRON_I,7,12,9590,3,0,44,0,IRON_IV,0,11,8360,286,0,305,0,IRON_II,43,11,7963,286,0,305,0,IRON_II,43,11,8186,36,0,63,0,IRON_I,68,10,7256
186,0,207,0,BRONZE_III,75,13,11009,41,0,56,0,IRON_IV,77,12,9646,129,0,130,0,IRON_I,34,13,10837,7,0,13,0,IRON_I,86,11,7745,7,0,13,0,IRON_II,0,8,4201,172,0,181,0,BRONZE_IV,48,11,8011,378,0,381,0,BRONZE_IV,17,11,7396,186,0,253,0,IRON_IV,86,10,7225,88,0,124,0,IRON_III,54,8,5003,104,0,97,0,BRONZE_III,60,9,5617
182,0,190,0,BRONZE_IV,14,18,24068,152,0,136,0,BRONZE_III,58,18,20614,17,0,20,0,BRONZE_IV,0,18,21588,126,0,138,0,IRON_I,67,18,23703,7,0,13,0,IRON_II,0,17,16971,76,0,85,0,IRON_II,24,18,25708,99,0,101,0,BRONZE_IV,23,18,33853,670,0,725,0,IRON_IV,39,17,17115,268,0,254,0,BRONZE_IV,5,18,22233,18,0,57,0,IRON_IV,0,16,16356
137,0,158,0,IRON_II,76,14,11623,43,0,63,0,IRON_III,82,13,11006,22,0,33,0,IRON_III,64,13,11195,69,0,96,0,IRON_I,53,11,8181,38,0,48,0,IRON_I,35,12,8877,46,0,69,0,IRON_IV,65,13,10973,108,0,115,0,BRONZE_IV,83,12,9303,53,0,61,0,IRON_II,77,11,8468,58,0,81,0,IRON_III,64,11,8229,13,0,42,0,IRON_II,56,9,5768
108,0,110,0,IRON_I,20,18,20947,18,0,23,0,IRON_II,47,17,16512,327,0,350,0,BRONZE_IV,87,17,17293,25,0,34,0,BRONZE_IV,39,16,15850,29,0,74,0,IRON_IV,2,15,14188,59,0,67,0,BRONZE_IV,43,18,18880,22,0,33,0,IRON_II,41,14,12429,6,0,18,0,IRON_II,0,16,15638,720,0,742,0,IRON_I,62,15,13694,82,0,82,0,IRON_III,10,15,13213
9,0,5,0,BRONZE_II,11,16,15029,156,0,141,0,SILVER_IV,31,15,13833,156,0,141,0,SILVER_IV,31,15,14133,228,0,225,0,BRONZE_III,86,14,12358,160,0,156,0,SILVER_IV,26,12,9664,6,0,18,0,IRON_II,0,14,13016,24,0,13,0,BRONZE_III,85,14,13016,6,0,18,0,IRON_II,0,14,12738,44,0,51,0,BRONZE_I,16,14,12136,17,0,20,0,BRONZE_IV,75,12,8619
249,0,245,0,BRONZE_II,81,18,18973,238,0,227,0,BRONZE_I,19,15,14641,323,0,341,0,IRON_I,82,17,16939,4,0,24,0,IRON_II,0,15,13727,297,0,289,0,IRON_I,4,14,12898,112,0,134,0,BRONZE_IV,0,14,12685,811,0,823,0,BRONZE_IV,78,16,15100,210,0,209,0,BRONZE_III,70,16,15651,98,0,112,0,BRONZE_IV,0,15,13782,47,0,53,0,IRON_I,62,14,12425
358,0,375,0,BRONZE_III,60,16,15006,146,0,170,0,IRON_II,75,14,12131,151,0,192,0,BRONZE_IV,11,15,14287,4,0,24,0,IRON_II,0,14,11727,18,0,59,0,IRON_IV,0,8,4886,86,0,96,0,IRON_II,70,16,16230,29,0,50,0,IRON_I,74,10,6848,85,0,90,0,BRONZE_II,0,15,14176,328,0,310,0,BRONZE_IV,69,18,21076,33,0,41,0,BRONZE_IV,89,7,4011
86,0,109,0,BRONZE_IV,0,11,7825,6,0,21,0,IRON_III,69,10,6704,129,0,144,0,BRONZE_IV,59,13,11128,4,0,24,0,IRON_II,0,10,6437,83,0,110,0,IRON_IV,91,11,7546,22,0,42,0,BRONZE_IV,0,14,12090,73,0,114,0,IRON_II,75,11,8522,294,0,343,0,IRON_IV,86,12,9139,118,0,126,0,BRONZE_IV,43,12,8876,180,0,187,0,IRON_III,0,10,7292
142,0,141,0,BRONZE_IV,13,15,13395,112,0,134,0,BRONZE_IV,0,15,13934,302,0,296,0,BRONZE_IV,9,13,10678,4,0,24,0,IRON_II,0,12,9887,108,0,135,0,BRONZE_IV,11,11,8410,241,0,261,0,IRON_II,35,15,13987,67,0,55,0,BRONZE_III,45,17,16497,96,0,93,0,BRONZE_III,0,15,13597,254,0,283,0,BRONZE_IV,28,16,14786,19,0,22,0,IRON_I,70,6,3028
408,0,387,0,BRONZE_IV,75,18,21224,347,0,364,0,IRON_II,1,14,13005,196,0,223,0,IRON_IV,75,17,16574,4,0,24,0,IRON_II,0,16,15047,110,0,106,0,IRON_II,23,14,11866,358,0,375,0,BRONZE_III,60,17,16772,257,0,283,0,BRONZE_IV,1,18,20040,288,0,325,0,IRON_IV,69,17,17541,195,0,204,0,BRONZE_IV,14,18,18875,129,0,144,0,IRON_II,32,16,15639
204,0,198,0,IRON_II,77,12,9772,59,0,74,0,BRONZE_III,76,12,9784,20,0,18,0,IRON_I,65,12,9512,29,0,42,0,IRON_III,48,12,9415,88,0,86,0,IRON_II,61,11,8383,101,0,87,0,SILVER_III,24,15,13869,201,0,191,0,BRONZE_I,33,14,11638,156,0,153,0,BRONZE_IV,25,15,13110,81,0,118,0,IRON_IV,42,13,10817,48,0,53,0,BRONZE_III,0,11,8427
355,0,336,0,BRONZE_IV,20,10,7287,26,0,48,0,IRON_III,30,11,7465,140,0,159,0,BRONZE_IV,13,12,9539,151,0,150,0,BRONZE_III,32,13,10680,88,0,86,0,IRON_II,61,13,10184,191,0,179,0,IRON_II,45,15,13638,370,0,352,0,BRONZE_IV,70,12,9218,378,0,354,0,BRONZE_III,82,14,12731,116,0,128,0,IRON_III,42,10,6941,234,0,181,0,SILVER_IV,24,11,7769
383,0,372,0,BRONZE_III,68,15,13129,801,0,856,0,BRONZE_IV,6,17,17519,243,0,226,0,BRONZE_IV,86,18,20730,959,0,945,0,BRONZE_III,63,18,26769,152,0,208,0,IRON_IV,91,16,15540,3,0,8,0,IRON_I,34,17,17405,57,0,75,0,BRONZE_III,14,18,21544,245,0,262,0,IRON_II,31,18,19867,95,0,110,0,BRONZE_IV,54,18,21837,283,0,294,0,BRONZE_IV,44,17,17271
302,0,302,0,SILVER_I,1,13,10684,55,0,68,0,IRON_IV,37,10,6869,55,0,68,0,IRON_IV,37,9,5520,4,0,11,0,IRON_II,35,10,6755,9,0,20,0,IRON_II,19,11,7437,117,0,142,0,IRON_I,0,11,8512,117,0,142,0,IRON_I,0,11,8041,138,0,125,0,SILVER_III,27,15,14318,358,0,341,0,SILVER_IV,0,11,8075,15,0,13,0,SILVER_IV,1,10,7025
487,0,545,0,IRON_II,29,16,15651,26,0,49,0,IRON_II,75,13,10611,92,0,134,0,IRON_III,98,15,13443,4,0,11,0,IRON_II,35,14,11935,9,0,20,0,IRON_II,19,14,12485,9,0,24,0,BRONZE_IV,20,16,15997,31,0,49,0,BRONZE_IV,32,16,15810,15,0,23,0,IRON_I,58,15,14368,390,0,450,0,IRON_IV,75,14,12828,232,0,226,0,BRONZE_IV,6,14,12591
1,0,9,0,IRON_II,56,13,10421,35,0,57,0,BRONZE_III,21,13,10931,16,0,24,0,BRONZE_IV,50,13,11191,99,0,92,0,BRONZE_II,46,12,8624,30,0,33,0,BRONZE_II,36,11,7455,31,0,34,0,BRONZE_III,75,16,14856,10,0,18,0,BRONZE_IV,23,15,13348,128,0,147,0,BRONZE_III,16,14,11760,127,0,95,0,SILVER_IV,64,14,11861,53,0,35,0,SILVER_III,0,13,10722
106,0,106,0,BRONZE_IV,62,15,14347,430,0,446,0,IRON_II,0,15,14365,383,0,397,0,BRONZE_IV,26,16,15506,5,0,15,0,IRON_I,30,16,15168,136,0,124,0,IRON_I,32,14,12664,76,0,77,0,IRON_II,61,17,17992,341,0,341,0,IRON_I,100,18,19551,134,0,120,0,BRONZE_IV,45,16,15151,228,0,177,0,SILVER_IV,0,15,14460,23,0,17,0,IRON_II,52,14,12958
107,0,133,0,IRON_III,0,12,9219,149,0,140,0,SILVER_III,9,12,9721,129,0,104,0,SILVER_IV,41,12,9181,408,0,435,0,BRONZE_II,75,12,9732,151,0,151,0,BRONZE_III,8,11,7850,288,0,333,0,BRONZE_IV,21,14,12982,720,0,755,0,BRONZE_III,10,11,7890,218,0,208,0,IRON_I,0,12,9072,169,0,188,0,IRON_III,39,10,7240,23,0,17,0,IRON_II,52,9,6047
54,0,82,0,BRONZE_IV,0,17,17835,224,0,251,0,BRONZE_IV,56,16,14821,108,0,130,0,IRON_II,46,14,11973,18,0,40,0,IRON_II,40,16,14973,702,0,718,0,BRONZE_IV,42,14,11968,11,0,29,0,BRONZE_IV,11,16,16177,40,0,45,0,IRON_I,78,16,16468,201,0,204,0,BRONZE_IV,84,18,19039,294,0,271,0,BRONZE_III,24,17,17294,14,0,47,0,IRON_III,33,14,11449
123,0,164,0,IRON_II,2,13,11203,36,0,66,0,BRONZE_IV,18,12,9377,303,0,330,0,IRON_I,10,10,6292,18,0,40,0,IRON_II,40,11,7673,11,0,34,0,IRON_I,50,10,7132,14,0,22,0,IRON_II,93,14,11974,221,0,280,0,IRON_III,12,13,10347,744,0,775,0,IRON_II,10,14,12473,41,0,40,0,BRONZE_III,13,12,9504,217,0,222,0,IRON_I,54,11,8506
382,0,394,0,IRON_IV,67,9,6096,71,0,79,0,BRONZE_IV,35,10,6824,35,0,66,0,IRON_II,28,6,2532,18,0,40,0,IRON_II,40,7,3215,29,0,56,0,IRON_II,75,8,4872,35,0,53,0,IRON_III,39,10,6872,276,0,269,0,IRON_II,14,10,6540,5,0,40,0,IRON_IV,0,11,7991,92,0,104,0,IRON_I,28,9,5250,84,0,116,0,BRONZE_IV,16,9,5642
23,0,39,0,BRONZE_III,58,10,7205,193,0,199,0,BRONZE_IV,86,9,5712,200,0,244,0,BRONZE_II,15,8,4724,18,0,40,0,IRON_II,40,8,4734,36,0,77,0,IRON_IV,0,6,2838,219,0,222,0,IRON_I,17,11,8254,53,0,66,0,IRON_I,24,9,5662,150,0,148,0,BRONZE_II,3,11,8227,35,0,66,0,IRON_II,28,8,4806,24,0,36,0,IRON_II,0,8,4514
50,0,56,0,BRONZE_IV,59,12,8809,417,0,620,0,IRON_IV,41,9,5848,129,0,208,0,BRONZE_IV,0,14,11546,18,0,40,0,IRON_II,40,9,5968,266,0,271,0,BRONZE_IV,14,10,7051,504,0,524,0,IRON_III,15,12,8972,132,0,109,0,BRONZE_III,71,11,7525,262,0,258,0,BRONZE_III,41,9,5781,115,0,139,0,BRONZE_III,39,10,6714,10,0,51,0,IRON_IV,0,8,4244
290,0,300,0,BRONZE_IV,16,17,17205,242,0,305,0,IRON_IV,88,18,18531,109,0,137,0,BRONZE_IV,54,16,15988,33,0,43,0,BRONZE_IV,2,16,14844,242,0,306,0,IRON_I,91,16,15393,58,0,50,0,BRONZE_IV,37,18,18895,29,0,31,0,IRON_II,76,18,18756,40,0,63,0,BRONZE_IV,0,18,19710,352,0,385,0,BRONZE_IV,90,18,22656,447,0,451,0,BRONZE_III,13,17,17182
296,0,279,0,BRONZE_III,24,18,27300,301,0,271,0,BRONZE_IV,87,18,26445,54,0,58,0,BRONZE_IV,22,18,25122,336,0,351,0,BRONZE_IV,89,18,23044,65,0,117,0,IRON_IV,0,15,13428,142,0,181,0,IRON_IV,46,18,19857,29,0,31,0,IRON_II,76,18,24442,98,0,107,0,BRONZE_IV,49,18,25975,17,0,24,0,IRON_I,100,18,28161,108,0,100,0,BRONZE_IV,98,18,20760
73,0,100,0,BRONZE_IV,7,3,1139,21,0,35,0,BRONZE_III,49,3,840,186,0,189,0,BRONZE_IV,31,3,935,220,0,269,0,IRON_III,49,2,639,102,0,112,0,BRONZE_IV,14,2,639,51,0,50,0,BRONZE_IV,16,2,481,29,0,31,0,IRON_II,76,1,0,101,0,117,0,BRONZE_IV,42,3,715,41,0,49,0,IRON_III,90,3,1089,14,0,47,0,IRON_III,33,1,56
38,0,58,0,IRON_III,75,15,13386,57,0,55,0,BRONZE_IV,69,16,15077,425,0,412,0,BRONZE_IV,56,15,14248,361,0,392,0,IRON_II,53,14,12633,50,0,55,0,BRONZE_IV,35,15,13208,26,0,37,0,IRON_II,59,15,13953,29,0,31,0,IRON_II,76,13,11351,241,0,276,0,BRONZE_IV,23,15,13950,100,0,92,0,BRONZE_IV,23,13,11427,13,0,51,0,IRON_IV,0,12,8849
68,0,81,0,BRONZE_IV,25,14,11680,339,0,378,0,IRON_IV,97,13,11282,346,0,360,0,BRONZE_IV,0,14,12078,44,0,60,0,IRON_III,46,11,8037,369,0,368,0,IRON_II,80,11,8051,339,0,386,0,IRON_III,58,15,13221,29,0,31,0,IRON_II,76,15,14455,42,0,80,0,BRONZE_IV,31,16,15443,9,0,7,0,IRON_I,40,14,12403,31,0,53,0,IRON_II,75,13,10735
276,0,298,0,BRONZE_IV,24,15,14513,114,0,133,0,BRONZE_IV,0,14,12908,36,0,54,0,IRON_IV,38,14,11847,68,0,58,0,BRONZE_IV,75,15,13275,54,0,66,0,IRON_I,5,12,9385,34,0,65,0,IRON_III,12,13,10712,42,0,64,0,IRON_II,72,11,8466,216,0,277,0,IRON_III,0,12,8868,204,0,221,0,BRONZE_III,13,12,9738,253,0,255,0,BRONZE_IV,54,10,6986
95,0,122,0,BRONZE_IV,61,12,8753,109,0,105,0,IRON_I,3,12,9813,20,0,46,0,IRON_I,8,15,13242,169,0,182,0,IRON_II,29,12,9812,224,0,255,0,BRONZE_IV,61,12,9500,65,0,65,0,IRON_III,20,14,11645,42,0,64,0,IRON_II,72,13,11013,72,0,93,0,IRON_II,0,13,11408,109,0,118,0,BRONZE_IV,0,12,9871,77,0,63,0,BRONZE_II,0,14,11933
154,0,150,0,BRONZE_IV,74,3,965,166,0,151,0,BRONZE_II,79,15,13244,270,0,318,0,IRON_III,12,13,10437,35,0,42,0,BRONZE_IV,27,12,9043,389,0,383,0,BRONZE_II,16,12,9466,133,0,170,0,IRON_IV,75,12,8965,42,0,64,0,IRON_II,72,13,10338,102,0,131,0,BRONZE_IV,0,12,9530,43,0,57,0,IRON_IV,94,12,8892,66,0,80,0,BRONZE_IV,41,11,7828
299,0,289,0,BRONZE_IV,63,11,8053,4,0,11,0,IRON_II,34,7,3931,578,0,512,0,SILVER_II,96,11,7596,110,0,136,0,BRONZE_IV,74,10,6227,79,0,79,0,IRON_I,74,9,5050,73,0,63,0,IRON_I,60,14,11654,28,0,27,0,BRONZE_III,18,13,10855,287,0,306,0,IRON_II,3,12,9600,203,0,195,0,BRONZE_III,52,11,8485,134,0,135,0,IRON_III,66,11,7707
274,0,281,0,BRONZE_III,18,15,14309,4,0,11,0,IRON_II,34,13,11187,194,0,198,0,BRONZE_IV,75,13,11300,37,0,51,0,IRON_IV,0,12,9487,199,0,202,0,BRONZE_IV,85,12,8999,50,0,66,0,IRON_I,46,16,14923,108,0,140,0,BRONZE_IV,78,14,12748,149,0,156,0,BRONZE_IV,14,14,11975,658,0,627,0,BRONZE_I,9,14,12778,83,0,102,0,BRONZE_IV,0,13,10593
81,0,59,0,IRON_I,34,16,15555,4,0,11,0,IRON_II,34,15,13706,62,0,69,0,BRONZE_IV,25,16,15392,138,0,154,0,BRONZE_IV,61,15,14486,200,0,233,0,BRONZE_III,54,15,13961,17,0,42,0,IRON_III,59,16,16339,136,0,145,0,IRON_II,44,16,14705,173,0,169,0,BRONZE_III,0,16,15513,251,0,265,0,IRON_IV,40,15,13421,37,0,69,0,IRON_III,97,15,13880
577,0,554,0,SILVER_IV,0,13,11197,4,0,11,0,IRON_II,34,11,8254,333,0,396,0,IRON_III,41,9,5058,186,0,209,0,IRON_I,15,11,8553,28,0,27,0,IRON_II,51,11,8160,266,0,199,0,SILVER_I,24,12,9340,149,0,119,0,BRONZE_III,73,13,9961,209,0,199,0,BRONZE_III,27,14,11834,209,0,277,0,IRON_IV,15,10,6528,757,0,808,0,IRON_IV,75,11,7439
116,0,123,0,SILVER_IV,38,17,18258,4,0,11,0,IRON_II,34,15,13391,51,0,43,0,SILVER_IV,15,17,17550,14,0,13,0,BRONZE_II,17,15,14076,16,0,18,0,BRONZE_I,8,14,11950,30,0,22,0,SILVER_IV,46,18,20592,33,0,31,0,BRONZE_I,85,17,16958,245,0,251,0,BRONZE_I,9,18,18880,116,0,127,0,BRONZE_III,75,18,19990,10,0,5,0,BRONZE_II,46,17,17428
97,0,119,0,BRONZE_IV,52,16,15822,215,0,211,0,IRON_I,22,17,17252,101,0,146,0,IRON_IV,24,15,13177,187,0,195,0,BRONZE_III,17,17,18256,67,0,74,0,BRONZE_IV,0,15,13513,8,0,17,0,IRON_II,14,18,20465,33,0,39,0,BRONZE_IV,48,17,17607,170,0,146,0,IRON_II,56,18,22277,9,0,18,0,IRON_I,16,16,15410,13,0,22,0,IRON_II,18,14,11993
39,0,57,0,BRONZE_IV,27,3,942,42,0,51,0,IRON_II,49,3,670,294,0,271,0,BRONZE_III,24,3,701,287,0,279,0,BRONZE_III,7,2,609,151,0,169,0,IRON_III,31,2,488,8,0,17,0,IRON_II,14,2,512,119,0,129,0,BRONZE_IV,70,3,715,80,0,71,0,IRON_I,65,3,942,66,0,94,0,BRONZE_IV,17,3,904,10,0,17,0,IRON_II,0,1,0
96,0,95,0,BRONZE_III,31,12,9327,63,0,59,0,BRONZE_I,24,13,10718,122,0,143,0,IRON_II,20,14,11685,10,0,12,0,IRON_I,85,12,8782,25,0,48,0,IRON_IV,75,12,8997,8,0,17,0,IRON_II,14,12,9174,210,0,222,0,BRONZE_III,32,13,11364,52,0,69,0,IRON_III,75,11,8253,239,0,240,0,BRONZE_III,31,13,10421,9,0,20,0,IRON_III,98,10,6505
124,0,131,0,BRONZE_IV,0,13,10279,35,0,39,0,IRON_II,94,15,13213,181,0,201,0,BRONZE_IV,38,16,15415,89,0,122,0,BRONZE_IV,4,13,10464,76,0,109,0,IRON_IV,68,14,12376,8,0,17,0,IRON_II,14,12,8714,9,0,28,0,IRON_II,2,17,16995,158,0,165,0,BRONZE_III,50,14,12093,643,0,677,0,IRON_I,44,14,12425,69,0,77,0,BRONZE_III,39,14,12140
115,0,126,0,BRONZE_II,12,2,541,69,0,77,0,BRONZE_III,39,1,0,96,0,154,0,IRON_IV,30,3,996,637,0,642,0,IRON_II,57,3,711,80,0,67,0,BRONZE_II,9,2,558,8,0,17,0,IRON_II,14,1,222,9,0,28,0,IRON_II,2,3,1079,93,0,94,0,BRONZE_III,65,3,815,125,0,135,0,BRONZE_II,11,4,1145,23,0,38,0,IRON_III,77,3,897
70,0,96,0,BRONZE_IV,23,17,16829,9,0,10,0,SILVER_II,41,16,15714,126,0,115,0,BRONZE_I,52,15,13118,75,0,81,0,BRONZE_I,7,15,13177,33,0,41,0,BRONZE_II,32,15,14218,22,0,28,0,BRONZE_II,63,16,15864,29,0,48,0,IRON_II,35,14,12506,143,0,151,0,SILVER_IV,37,15,13403,65,0,82,0,SILVER_IV,0,14,12339,21,0,22,0,BRONZE_I,33,13,10175
284,0,292,0,IRON_II,9,17,16809,193,0,203,0,IRON_II,52,18,22291,299,0,301,0,BRONZE_IV,16,18,21280,129,0,144,0,BRONZE_IV,0,18,18365,85,0,108,0,IRON_III,35,17,16657,32,0,50,0,BRONZE_IV,57,18,23866,29,0,48,0,IRON_II,35,18,18703,55,0,72,0,BRONZE_IV,11,18,20030,113,0,88,0,BRONZE_III,20,18,20179,36,0,66,0,IRON_III,0,16,15338
407,0,389,0,BRONZE_III,38,16,15810,10,0,31,0,IRON_I,34,16,16166,253,0,252,0,BRONZE_IV,37,14,12569,311,0,296,0,IRON_I,13,14,11477,103,0,125,0,IRON_III,40,13,11436,388,0,418,0,BRONZE_IV,36,15,14223,29,0,48,0,IRON_II,35,15,14325,84,0,101,0,IRON_I,43,14,12720,225,0,255,0,BRONZE_III,62,16,15196,135,0,116,0,BRONZE_III,82,14,11644
696,0,705,0,BRONZE_IV,0,16,15146,6,0,10,0,IRON_II,69,13,10077,169,0,198,0,IRON_IV,50,15,13426,168,0,160,0,BRONZE_IV,0,14,11625,378,0,383,0,BRONZE_IV,80,14,12539,28,0,39,0,IRON_III,0,18,20258,29,0,48,0,IRON_II,35,16,14734,149,0,183,0,BRONZE_IV,63,14,12848,52,0,62,0,BRONZE_IV,40,15,13919,102,0,151,0,BRONZE_III,42,14,12756
27,0,55,0,IRON_IV,0,5,1884,47,0,46,0,BRONZE_IV,35,11,8351,26,0,36,0,IRON_II,34,12,9690,227,0,241,0,BRONZE_IV,0,11,8492,215,0,213,0,IRON_II,60,13,10652,225,0,213,0,BRONZE_IV,42,13,10290,252,0,208,0,SILVER_IV,75,13,11202,127,0,130,0,BRONZE_IV,47,12,9396,50,0,56,0,BRONZE_II,13,11,7480,125,0,137,0,IRON_III,49,9,5889
200,0,185,0,BRONZE_III,14,18,21182,121,0,149,0,IRON_II,13,18,27875,26,0,36,0,IRON_II,34,18,23041,71,0,74,0,IRON_II,26,18,19437,59,0,55,0,BRONZE_IV,49,18,19473,360,0,308,0,BRONZE_II,8,18,29314,373,0,354,0,SILVER_IV,0,18,24791,23,0,46,0,IRON_IV,66,18,23980,147,0,157,0,BRONZE_IV,14,18,23183,146,0,134,0,BRONZE_IV,18,18,21958
280,0,233,0,IRON_II,56,16,14997,746,0,694,0,SILVER_IV,47,18,18668,26,0,36,0,IRON_II,34,17,18092,41,0,34,0,IRON_I,68,18,20440,41,0,45,0,IRON_II,60,17,17934,90,0,107,0,IRON_II,54,18,22846,22,0,23,0,IRON_I,33,18,21321,201,0,199,0,SILVER_IV,0,18,19776,59,0,79,0,BRONZE_IV,22,18,18687,62,0,56,0,IRON_I,100,16,15310
198,0,185,0,SILVER_III,44,3,904,198,0,185,0,SILVER_III,44,3,985,26,0,36,0,IRON_II,34,1,0,342,0,325,0,SILVER_IV,38,2,545,56,0,52,0,BRONZE_II,40,2,575,30,0,38,0,BRONZE_III,62,3,1086,158,0,161,0,BRONZE_III,16,3,985,229,0,209,0,BRONZE_II,75,4,1175,357,0,343,0,SILVER_IV,48,2,625,37,0,35,0,BRONZE_III,75,2,564
290,0,290,0,BRONZE_II,28,16,15204,207,0,186,0,BRONZE_II,59,17,16995,26,0,36,0,IRON_II,34,15,13635,136,0,172,0,BRONZE_IV,39,15,13146,108,0,62,0,SILVER_IV,1,15,13657,75,0,116,0,IRON_II,9,13,10444,128,0,178,0,IRON_IV,20,13,10638,139,0,131,0,SILVER_IV,26,15,13654,59,0,55,0,BRONZE_II,37,14,12896,214,0,214,0,BRONZE_III,72,14,11548
82,0,99,0,IRON_II,50,16,15887,10,0,22,0,IRON_I,43,16,15749,308,0,324,0,IRON_I,7,17,17827,73,0,77,0,IRON_II,17,16,15822,188,0,198,0,IRON_II,0,15,13237,250,0,272,0,IRON_III,26,18,20627,50,0,48,0,IRON_II,97,16,15001,73,0,99,0,IRON_III,23,16,15742,100,0,117,0,BRONZE_IV,49,16,15851,360,0,384,0,BRONZE_III,0,17,16644
76,0,106,0,IRON_III,11,16,15267,379,0,399,0,BRONZE_IV,88,16,15439,125,0,129,0,BRONZE_IV,0,17,17189,313,0,320,0,IRON_IV,76,16,16391,20,0,55,0,IRON_IV,81,12,8738,68,0,84,0,BRONZE_IV,6,17,17433,50,0,48,0,IRON_II,97,15,14384,90,0,120,0,IRON_III,75,18,22551,33,0,43,0,BRONZE_IV,0,17,18133,10,0,44,0,IRON_IV,54,14,11576
69,0,77,0,BRONZE_IV,0,13,10139,276,0,283,0,BRONZE_IV,3,13,10335,183,0,203,0,IRON_II,90,13,11412,28,0,50,0,IRON_III,57,12,9098,149,0,173,0,BRONZE_IV,86,12,9666,104,0,113,0,BRONZE_IV,0,16,15468,50,0,48,0,IRON_II,97,15,13201,218,0,230,0,IRON_III,91,14,12007,344,0,363,0,IRON_II,88,14,11626,66,0,68,0,BRONZE_III,44,14,12301
16,0,36,0,IRON_IV,16,11,8561,2,0,15,0,IRON_I,16,10,6769,203,0,212,0,IRON_I,20,13,11166,307,0,335,0,BRONZE_IV,30,11,7993,143,0,147,0,BRONZE_II,39,11,7599,44,0,64,0,IRON_II,30,16,15811,50,0,48,0,IRON_II,97,11,7705,101,0,102,0,BRONZE_I,71,13,10840,115,0,171,0,IRON_II,46,13,11223,32,0,60,0,BRONZE_III,16,9,5734
150,0,157,0,BRONZE_II,90,14,12817,517,0,531,0,BRONZE_II,34,18,20833,39,0,48,0,BRONZE_III,38,18,25203,323,0,380,0,BRONZE_II,32,18,21858,124,0,137,0,BRONZE_III,16,18,18645,395,0,403,0,SILVER_IV,0,18,21877,50,0,48,0,IRON_II,97,18,19590,106,0,103,0,SILVER_IV,44,18,22845,78,0,80,0,BRONZE_II,35,18,21530,290,0,262,0,SILVER_III,39,18,18441
