rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
407,0,366,0,GOLD_III,89,15,14403,45,0,67,0,PLATINUM_IV,39,15,13493,35,0,40,0,GOLD_I,28,16,16276,285,0,270,0,PLATINUM_III,1,14,12711,230,0,210,0,GOLD_I,82,13,11347,60,0,71,0,GOLD_IV,0,14,12301,387,0,379,0,PLATINUM_I,52,14,11804,215,0,187,0,GOLD_I,100,15,13494,108,0,87,0,PLATINUM_IV,6,13,10632,79,0,72,0,GOLD_I,0,12,9458
494,0,496,0,PLATINUM_IV,14,13,10065,77,0,71,0,GOLD_I,13,13,10646,44,0,33,0,GOLD_I,58,14,11591,83,0,65,0,GOLD_I,100,12,9854,83,0,59,0,GOLD_I,59,12,8687,60,0,71,0,GOLD_IV,0,15,13205,387,0,379,0,PLATINUM_I,52,16,15125,215,0,187,0,GOLD_I,100,14,12873,363,0,340,0,GOLD_I,42,13,10428,282,0,264,0,PLATINUM_IV,37,13,10109
133,0,126,0,PLATINUM_III,75,18,18517,110,0,83,0,PLATINUM_II,5,16,15537,80,0,77,0,PLATINUM_II,12,17,16904,448,0,467,0,PLATINUM_I,20,17,16580,212,0,192,0,PLATINUM_II,60,15,13441,182,0,186,0,PLATINUM_III,0,16,15702,387,0,379,0,PLATINUM_I,52,17,16564,53,0,65,0,PLATINUM_II,10,17,17515,218,0,193,0,PLATINUM_II,50,16,16404,37,0,26,0,GOLD_I,57,14,12735
190,0,158,0,PLATINUM_I,46,16,15206,332,0,283,0,DIAMOND_IV,19,13,9988,566,0,569,0,DIAMOND_IV,38,14,12698,156,0,137,0,DIAMOND_III,1,13,11012,138,0,149,0,DIAMOND_IV,62,13,10073,387,0,378,0,DIAMOND_IV,43,13,11183,387,0,379,0,PLATINUM_I,52,11,7369,178,0,122,0,DIAMOND_IV,1,11,7743,130,0,127,0,DIAMOND_IV,34,12,8645,930,0,893,0,DIAMOND_IV,21,10,6398
605,0,603,0,DIAMOND_IV,97,15,13797,72,0,70,0,DIAMOND_IV,79,14,12050,275,0,275,0,DIAMOND_III,42,15,13439,312,0,286,0,DIAMOND_III,25,15,13734,107,0,110,0,DIAMOND_III,1,12,9669,313,0,295,0,DIAMOND_IV,1,14,11911,387,0,379,0,PLATINUM_I,52,13,11399,320,0,288,0,DIAMOND_IV,0,13,10635,121,0,119,0,PLATINUM_I,67,13,10535,163,0,150,0,DIAMOND_IV,1,11,8335
566,0,557,0,DIAMOND_I,6,15,13034,137,0,124,0,DIAMOND_III,76,15,13954,223,0,162,0,MASTER_I,9,15,13318,41,0,11,0,PLATINUM_II,81,14,11532,60,0,41,0,MASTER_I,14,12,9358,21,0,14,0,MASTER_I,18,13,11064,133,0,128,0,PLATINUM_I,62,12,9634,19,0,22,0,PLATINUM_I,61,12,9602,55,0,46,0,DIAMOND_II,55,12,9894,14,0,19,0,PLATINUM_I,100,11,8286
740,0,742,0,DIAMOND_IV,0,12,9785,100,0,105,0,DIAMOND_IV,60,14,12609,71,0,43,0,DIAMOND_II,72,15,14649,63,0,47,0,PLATINUM_I,93,12,9833,61,0,46,0,PLATINUM_I,80,11,8019,61,0,46,0,PLATINUM_I,80,16,14899,170,0,185,0,PLATINUM_II,96,14,11962,19,0,22,0,PLATINUM_I,61,16,15316,6,0,11,0,DIAMOND_II,0,14,12818,14,0,19,0,PLATINUM_I,100,13,10043
31,0,29,0,DIAMOND_IV,0,16,15538,170,0,185,0,PLATINUM_II,96,12,9941,10,0,19,0,PLATINUM_III,68,13,11161,6,0,11,0,DIAMOND_II,0,13,11280,50,0,24,0,DIAMOND_IV,27,11,7730,71,0,43,0,DIAMOND_II,72,13,10800,41,0,33,0,DIAMOND_IV,32,13,9997,19,0,22,0,PLATINUM_I,61,12,9359,77,0,61,0,PLATINUM_I,62,11,8100,14,0,19,0,PLATINUM_I,100,10,6346
49,0,37,0,PLATINUM_I,46,15,13823,49,0,34,0,DIAMOND_IV,45,16,15704,154,0,127,0,DIAMOND_II,35,16,15807,14,0,4,0,DIAMOND_I,57,14,12786,95,0,46,0,DIAMOND_IV,1,13,10880,200,0,180,0,DIAMOND_I,33,15,13766,228,0,227,0,DIAMOND_III,12,15,14185,19,0,22,0,PLATINUM_I,61,13,10540,87,0,76,0,DIAMOND_II,18,12,8786,14,0,19,0,PLATINUM_I,100,12,8858
125,0,70,0,GRANDMASTER_I,594,9,5161,30,0,14,0,PLATINUM_I,80,7,4003,44,0,21,0,DIAMOND_IV,1,9,5301,24,0,6,0,PLATINUM_IV,46,6,3051,44,0,21,0,DIAMOND_IV,1,6,3108,30,0,21,0,PLATINUM_I,90,8,4821,47,0,47,0,PLATINUM_I,51,4,1269,19,0,22,0,PLATINUM_I,61,8,4270,44,0,44,0,DIAMOND_IV,33,6,2768,14,0,19,0,PLATINUM_I,100,6,3125
245,0,240,0,PLATINUM_II,1,10,6695,131,0,105,0,PLATINUM_I,14,10,6440,60,0,56,0,PLATINUM_I,69,10,6956,119,0,118,0,PLATINUM_I,11,9,5265,574,0,566,0,DIAMOND_IV,53,7,3811,864,0,825,0,PLATINUM_I,71,10,7275,208,0,193,0,PLATINUM_I,23,10,6599,183,0,158,0,PLATINUM_I,0,11,8118,247,0,248,0,PLATINUM_III,0,10,6915,263,0,242,0,DIAMOND_IV,54,10,6201
128,0,120,0,PLATINUM_I,10,17,17339,147,0,144,0,PLATINUM_II,61,16,15788,126,0,125,0,DIAMOND_IV,89,17,17441,119,0,118,0,PLATINUM_I,11,15,13414,32,0,36,0,PLATINUM_II,68,14,12300,255,0,262,0,PLATINUM_I,54,18,18801,258,0,240,0,PLATINUM_I,14,17,16797,236,0,189,0,DIAMOND_IV,1,16,16111,328,0,335,0,DIAMOND_III,15,17,18192,187,0,162,0,PLATINUM_II,27,16,14743
607,0,616,0,PLATINUM_III,59,15,14236,169,0,150,0,DIAMOND_IV,0,16,15851,113,0,95,0,PLATINUM_I,79,13,11249,119,0,118,0,PLATINUM_I,11,14,12954,414,0,385,0,DIAMOND_III,8,13,11147,174,0,185,0,PLATINUM_II,26,16,15264,256,0,238,0,DIAMOND_IV,1,17,16524,148,0,138,0,DIAMOND_IV,75,17,17157,247,0,247,0,PLATINUM_II,28,16,16079,302,0,295,0,DIAMOND_II,43,15,14034
53,0,70,0,PLATINUM_II,0,12,9353,224,0,230,0,PLATINUM_I,16,10,6933,162,0,141,0,PLATINUM_III,61,12,9159,119,0,118,0,PLATINUM_I,11,11,7581,317,0,305,0,PLATINUM_III,0,9,5984,270,0,256,0,PLATINUM_I,100,12,9530,459,0,444,0,DIAMOND_II,13,13,9991,50,0,56,0,PLATINUM_II,7,13,10319,659,0,666,0,PLATINUM_I,0,11,8301,127,0,129,0,PLATINUM_II,0,10,7118
575,0,546,0,DIAMOND_III,15,15,14042,170,0,162,0,DIAMOND_IV,1,14,12844,70,0,61,0,DIAMOND_IV,22,15,14118,267,0,239,0,DIAMOND_II,19,12,8788,56,0,48,0,DIAMOND_III,75,11,7620,118,0,95,0,DIAMOND_II,3,12,9633,50,0,39,0,PLATINUM_I,63,11,8447,50,0,28,0,PLATINUM_I,97,12,8847,6,0,7,0,PLATINUM_I,0,12,8807,211,0,245,0,DIAMOND_IV,97,9,5413
96,0,72,0,DIAMOND_IV,6,14,12695,23,0,23,0,PLATINUM_I,59,15,13073,4,0,7,0,GOLD_I,73,16,14822,40,0,31,0,PLATINUM_III,58,14,11531,107,0,110,0,DIAMOND_III,1,12,9754,15,0,16,0,PLATINUM_III,75,15,14599,95,0,81,0,DIAMOND_IV,99,17,17059,65,0,57,0,PLATINUM_I,54,15,14126,6,0,7,0,PLATINUM_I,0,14,12758,278,0,267,0,PLATINUM_III,0,16,14972
99,0,93,0,PLATINUM_II,95,18,18762,125,0,63,0,PLATINUM_III,57,18,24316,23,0,24,0,DIAMOND_II,22,18,25780,149,0,116,0,PLATINUM_I,100,18,19871,245,0,233,0,DIAMOND_III,26,16,15541,276,0,251,0,PLATINUM_I,16,18,25046,82,0,80,0,PLATINUM_I,64,18,22762,275,0,256,0,DIAMOND_IV,45,18,20486,6,0,7,0,PLATINUM_I,0,18,20684,467,0,442,0,DIAMOND_IV,3,16,16123
89,0,49,0,DIAMOND_IV,26,16,15075,315,0,283,0,DIAMOND_III,37,15,13936,27,0,21,0,PLATINUM_I,56,15,13360,66,0,52,0,DIAMOND_IV,3,14,12311,15,0,12,0,PLATINUM_II,40,13,10422,487,0,444,0,DIAMOND_IV,1,14,11504,7,0,11,0,PLATINUM_IV,53,13,11192,39,0,27,0,PLATINUM_II,63,15,13287,6,0,7,0,PLATINUM_I,0,13,10367,288,0,289,0,PLATINUM_I,0,12,9457
32,0,36,0,PLATINUM_II,68,11,7323,119,0,109,0,DIAMOND_III,59,12,8597,80,0,63,0,DIAMOND_II,39,13,10192,41,0,42,0,DIAMOND_III,0,11,8479,179,0,180,0,PLATINUM_II,3,11,7410,72,0,66,0,DIAMOND_IV,1,13,10096,59,0,45,0,DIAMOND_IV,0,14,11468,66,0,51,0,PLATINUM_I,74,14,12192,6,0,7,0,PLATINUM_I,0,12,9943,46,0,45,0,DIAMOND_IV,23,11,7449
430,0,412,0,PLATINUM_I,13,18,19397,184,0,177,0,PLATINUM_I,22,18,19694,195,0,169,0,PLATINUM_I,1,16,15192,163,0,157,0,DIAMOND_IV,13,16,14751,290,0,277,0,PLATINUM_II,75,14,12892,208,0,229,0,PLATINUM_II,69,17,17997,236,0,202,0,DIAMOND_IV,1,18,19568,416,0,398,0,DIAMOND_III,41,18,20762,96,0,123,0,PLATINUM_II,60,17,17825,27,0,16,0,PLATINUM_II,23,17,16619
135,0,131,0,PLATINUM_II,97,14,11748,184,0,177,0,PLATINUM_I,22,14,12651,195,0,169,0,PLATINUM_I,1,13,11306,336,0,313,0,PLATINUM_I,60,13,10007,290,0,277,0,PLATINUM_II,75,11,7830,163,0,179,0,PLATINUM_II,7,13,10052,49,0,48,0,PLATINUM_II,45,13,10678,168,0,160,0,PLATINUM_II,41,12,9516,181,0,179,0,PLATINUM_II,59,12,9076,90,0,62,0,PLATINUM_II,44,10,6489
346,0,331,0,DIAMOND_IV,0,14,12939,184,0,177,0,PLATINUM_I,22,15,13092,91,0,98,0,PLATINUM_II,52,15,14497,96,0,103,0,PLATINUM_II,0,16,16117,226,0,189,0,PLATINUM_II,72,16,14956,114,0,107,0,PLATINUM_I,17,17,17212,128,0,116,0,PLATINUM_I,38,16,14837,49,0,31,0,PLATINUM_IV,56,17,17358,28,0,19,0,PLATINUM_I,36,15,14231,75,0,63,0,PLATINUM_II,79,15,13268
582,0,580,0,DIAMOND_II,16,15,14508,175,0,193,0,DIAMOND_III,34,15,13894,102,0,93,0,PLATINUM_I,75,14,12582,418,0,392,0,DIAMOND_III,2,15,13199,31,0,18,0,PLATINUM_I,75,13,10881,120,0,121,0,DIAMOND_IV,52,14,12339,232,0,219,0,DIAMOND_IV,0,15,13490,148,0,140,0,DIAMOND_I,86,14,12721,149,0,170,0,DIAMOND_III,0,16,15274,311,0,253,0,DIAMOND_I,100,12,8785
148,0,140,0,DIAMOND_I,86,12,9243,232,0,219,0,DIAMOND_IV,0,10,7140,367,0,327,0,DIAMOND_I,75,10,6350,102,0,93,0,PLATINUM_I,75,11,7557,31,0,18,0,PLATINUM_I,75,8,4956,582,0,580,0,DIAMOND_II,16,13,11059,175,0,193,0,DIAMOND_III,34,14,12201,177,0,184,0,DIAMOND_II,2,13,10269,248,0,260,0,DIAMOND_II,14,11,7739,350,0,289,0,DIAMOND_I,75,10,6999
166,0,170,0,DIAMOND_II,0,13,10006,232,0,219,0,DIAMOND_IV,0,14,11716,417,0,404,0,DIAMOND_II,83,12,9291,102,0,93,0,PLATINUM_I,75,13,10107,31,0,18,0,PLATINUM_I,75,11,7543,498,0,460,0,DIAMOND_II,21,16,14879,301,0,287,0,DIAMOND_I,75,15,13132,49,0,51,0,PLATINUM_I,75,14,12587,158,0,151,0,DIAMOND_III,48,14,11652,140,0,137,0,DIAMOND_III,66,11,8557
135,0,114,0,DIAMOND_I,0,18,21272,636,0,637,0,DIAMOND_II,30,18,22596,364,0,357,0,DIAMOND_I,51,18,21186,102,0,93,0,PLATINUM_I,75,17,17734,31,0,18,0,PLATINUM_I,75,15,13856,110,0,111,0,DIAMOND_IV,19,16,15872,157,0,187,0,DIAMOND_III,30,17,17749,226,0,235,0,DIAMOND_IV,45,17,17364,367,0,385,0,DIAMOND_II,80,17,17011,56,0,56,0,DIAMOND_III,60,15,14428
399,0,380,0,PLATINUM_I,75,15,13985,169,0,175,0,PLATINUM_I,75,15,13249,364,0,357,0,DIAMOND_I,51,17,16781,102,0,93,0,PLATINUM_I,75,15,14254,31,0,18,0,PLATINUM_I,75,14,11505,548,0,544,0,DIAMOND_II,0,13,10952,439,0,422,0,DIAMOND_I,75,13,11325,188,0,164,0,DIAMOND_III,52,15,13516,135,0,137,0,DIAMOND_II,73,13,10847,266,0,280,0,DIAMOND_IV,53,12,9278
46,0,35,0,DIAMOND_III,44,17,18132,90,0,66,0,PLATINUM_I,5,18,18884,38,0,48,0,PLATINUM_II,57,16,16435,168,0,172,0,PLATINUM_IV,77,18,18811,193,0,178,0,PLATINUM_I,8,14,11926,184,0,195,0,PLATINUM_III,63,17,17793,216,0,200,0,PLATINUM_I,78,17,17738,30,0,29,0,PLATINUM_III,13,18,19486,47,0,48,0,PLATINUM_I,29,17,18261,51,0,46,0,PLATINUM_I,75,16,15151
551,0,528,0,PLATINUM_III,78,2,634,99,0,109,0,PLATINUM_I,24,3,1043,36,0,34,0,PLATINUM_I,75,3,816,363,0,348,0,DIAMOND_IV,3,2,602,187,0,215,0,PLATINUM_I,75,2,602,632,0,624,0,DIAMOND_II,27,3,845,304,0,329,0,PLATINUM_I,62,3,817,487,0,485,0,PLATINUM_I,0,3,1055,156,0,138,0,PLATINUM_I,75,1,0,51,0,46,0,PLATINUM_I,75,2,362
427,0,423,0,DIAMOND_IV,17,18,18433,561,0,580,0,DIAMOND_II,0,16,15712,306,0,310,0,PLATINUM_I,75,18,19982,314,0,318,0,DIAMOND_I,48,17,16699,63,0,62,0,DIAMOND_IV,72,14,12189,66,0,63,0,DIAMOND_IV,18,18,21969,1189,0,1171,0,DIAMOND_IV,27,17,17094,474,0,476,0,DIAMOND_IV,18,18,19358,310,0,327,0,DIAMOND_IV,75,17,16985,51,0,46,0,PLATINUM_I,75,15,13393
156,0,127,0,DIAMOND_I,16,15,13694,236,0,213,0,DIAMOND_III,42,15,13396,307,0,302,0,PLATINUM_I,39,15,14436,156,0,138,0,PLATINUM_I,75,14,11463,268,0,286,0,DIAMOND_III,75,12,9793,136,0,169,0,PLATINUM_I,43,14,11783,86,0,98,0,PLATINUM_I,75,13,11432,700,0,699,0,DIAMOND_II,30,13,11215,58,0,76,0,PLATINUM_II,46,14,11449,51,0,46,0,PLATINUM_I,75,11,7847
215,0,221,0,PLATINUM_I,75,18,25464,114,0,104,0,DIAMOND_I,19,18,24327,591,0,568,0,DIAMOND_IV,33,18,21520,746,0,760,0,DIAMOND_I,17,18,23927,241,0,244,0,PLATINUM_I,45,16,16383,254,0,266,0,PLATINUM_I,97,18,24393,152,0,158,0,DIAMOND_IV,82,17,17196,151,0,144,0,DIAMOND_II,30,18,21866,182,0,161,0,DIAMOND_II,16,17,18138,51,0,46,0,PLATINUM_I,75,15,14336
80,0,65,0,DIAMOND_II,46,17,18040,117,0,105,0,PLATINUM_I,75,16,16364,244,0,201,0,DIAMOND_II,16,17,18212,227,0,227,0,DIAMOND_IV,44,16,15725,210,0,218,0,DIAMOND_IV,44,14,12410,222,0,215,0,DIAMOND_III,33,15,13369,43,0,44,0,PLATINUM_I,75,15,14271,181,0,169,0,DIAMOND_IV,8,16,14772,59,0,47,0,DIAMOND_III,56,15,13271,41,0,24,0,DIAMOND_IV,19,13,11161
179,0,153,0,DIAMOND_I,58,15,13174,387,0,375,0,DIAMOND_III,47,15,14205,209,0,205,0,DIAMOND_III,11,15,13476,538,0,521,0,MASTER_I,1,15,13761,173,0,176,0,DIAMOND_IV,35,13,11079,215,0,188,0,DIAMOND_II,95,13,11389,43,0,44,0,PLATINUM_I,75,14,12832,323,0,323,0,DIAMOND_I,100,13,11086,836,0,846,0,MASTER_I,0,12,9619,451,0,433,0,DIAMOND_IV,40,11,8118
172,0,147,0,DIAMOND_III,43,15,14695,67,0,64,0,DIAMOND_III,35,14,12628,63,0,44,0,DIAMOND_IV,0,14,12455,53,0,61,0,DIAMOND_IV,57,14,12553,71,0,64,0,PLATINUM_II,46,13,10428,301,0,306,0,PLATINUM_II,57,15,13303,43,0,44,0,PLATINUM_I,75,15,13217,25,0,20,0,DIAMOND_IV,62,13,10325,57,0,38,0,PLATINUM_I,75,12,9145,76,0,52,0,MASTER_I,337,11,7579
183,0,162,0,DIAMOND_III,0,14,12122,46,0,52,0,DIAMOND_IV,46,16,15589,148,0,112,0,PLATINUM_I,34,14,12935,37,0,34,0,PLATINUM_I,62,15,13124,98,0,100,0,DIAMOND_IV,59,13,10065,301,0,306,0,PLATINUM_II,57,17,17118,43,0,44,0,PLATINUM_I,75,16,16385,25,0,20,0,DIAMOND_IV,62,17,17702,419,0,387,0,DIAMOND_II,47,15,14100,78,0,77,0,DIAMOND_III,75,15,13495
78,0,79,0,DIAMOND_II,41,14,12383,490,0,473,0,DIAMOND_IV,61,13,11333,354,0,359,0,DIAMOND_II,16,13,11266,225,0,184,0,DIAMOND_III,93,13,10318,128,0,141,0,DIAMOND_III,2,12,9643,513,0,525,0,DIAMOND_IV,38,11,7379,43,0,44,0,PLATINUM_I,75,11,8215,433,0,413,0,DIAMOND_I,0,13,10218,232,0,220,0,DIAMOND_IV,15,10,7012,268,0,273,0,DIAMOND_II,51,10,6744
147,0,138,0,PLATINUM_III,0,12,9150,151,0,139,0,PLATINUM_II,3,10,6869,541,0,546,0,DIAMOND_IV,70,12,9009,293,0,261,0,PLATINUM_III,74,10,7228,141,0,147,0,PLATINUM_I,5,8,4954,217,0,186,0,PLATINUM_I,43,13,10622,194,0,156,0,PLATINUM_I,75,12,8977,206,0,201,0,DIAMOND_IV,65,14,11752,226,0,200,0,PLATINUM_II,1,12,8653,226,0,235,0,PLATINUM_I,49,9,6042
28,0,17,0,DIAMOND_III,4,13,10190,108,0,93,0,DIAMOND_III,60,12,9275,370,0,349,0,DIAMOND_II,19,13,10499,19,0,12,0,DIAMOND_IV,13,12,9221,143,0,112,0,DIAMOND_II,96,11,7463,19,0,31,0,PLATINUM_I,73,15,13618,41,0,25,0,DIAMOND_II,1,15,14289,52,0,58,0,DIAMOND_IV,63,16,15120,159,0,175,0,PLATINUM_I,95,14,12379,159,0,84,0,DIAMOND_II,21,13,10342
96,0,87,0,DIAMOND_IV,51,3,1025,403,0,395,0,DIAMOND_II,19,3,833,48,0,31,0,PLATINUM_I,100,3,965,61,0,36,0,DIAMOND_I,50,2,559,310,0,316,0,DIAMOND_III,32,2,379,315,0,291,0,DIAMOND_III,44,1,0,52,0,58,0,DIAMOND_IV,63,3,703,64,0,44,0,DIAMOND_III,47,2,602,159,0,175,0,PLATINUM_I,95,3,935,74,0,50,0,DIAMOND_II,33,2,602
450,0,428,0,DIAMOND_IV,44,17,17819,478,0,462,0,DIAMOND_I,15,16,16145,92,0,104,0,DIAMOND_III,69,15,13672,20,0,20,0,DIAMOND_III,28,17,16505,149,0,125,0,DIAMOND_I,59,15,13373,18,0,15,0,DIAMOND_IV,19,16,16321,313,0,295,0,DIAMOND_I,0,17,18168,26,0,28,0,DIAMOND_II,47,16,16329,159,0,175,0,PLATINUM_I,95,17,17312,224,0,194,0,DIAMOND_I,22,14,12714
168,0,156,0,DIAMOND_III,30,13,11118,110,0,107,0,DIAMOND_II,45,13,10063,219,0,198,0,DIAMOND_III,39,9,5976,155,0,144,0,DIAMOND_III,59,11,7744,337,0,300,0,DIAMOND_II,51,12,9081,114,0,75,0,DIAMOND_IV,60,14,12419,431,0,402,0,DIAMOND_IV,21,13,11261,216,0,220,0,DIAMOND_III,3,14,12889,159,0,175,0,PLATINUM_I,95,13,10139,326,0,283,0,MASTER_I,113,11,8054
224,0,192,0,DIAMOND_I,75,14,12824,299,0,294,0,DIAMOND_III,3,15,14252,199,0,181,0,DIAMOND_IV,45,15,13101,299,0,299,0,DIAMOND_I,25,13,10310,123,0,92,0,MASTER_I,13,13,10534,321,0,291,0,DIAMOND_I,0,14,12111,207,0,224,0,DIAMOND_IV,12,13,10575,233,0,222,0,DIAMOND_IV,21,13,11152,159,0,175,0,PLATINUM_I,95,13,10650,478,0,485,0,PLATINUM_I,61,11,7821
562,0,526,0,PLATINUM_II,58,18,19784,104,0,96,0,PLATINUM_III,48,16,16109,438,0,388,0,PLATINUM_II,18,17,16992,118,0,135,0,PLATINUM_III,80,18,20309,129,0,135,0,PLATINUM_I,59,14,12839,94,0,76,0,PLATINUM_I,5,18,21450,126,0,136,0,DIAMOND_IV,15,17,18344,88,0,85,0,PLATINUM_I,0,13,11335,158,0,137,0,PLATINUM_II,14,18,20928,60,0,51,0,PLATINUM_III,68,17,16931
124,0,146,0,PLATINUM_IV,61,12,8907,239,0,253,0,PLATINUM_III,15,12,9447,305,0,307,0,PLATINUM_III,55,14,11488,284,0,244,0,PLATINUM_I,91,14,11838,216,0,218,0,PLATINUM_IV,98,11,8001,94,0,76,0,PLATINUM_I,5,15,13721,124,0,102,0,PLATINUM_II,47,16,15726,364,0,304,0,PLATINUM_II,29,14,11973,286,0,290,0,PLATINUM_II,90,14,12308,206,0,184,0,PLATINUM_II,0,14,11945
492,0,459,0,DIAMOND_II,44,8,4855,136,0,135,0,DIAMOND_IV,32,9,5312,80,0,67,0,PLATINUM_I,75,7,3667,279,0,271,0,DIAMOND_III,34,7,3947,172,0,150,0,PLATINUM_I,75,7,3947,324,0,342,0,DIAMOND_III,62,10,6696,283,0,291,0,DIAMOND_III,36,10,6780,643,0,607,0,MASTER_I,48,10,6450,224,0,221,0,DIAMOND_IV,60,8,4786,277,0,236,0,PLATINUM_I,75,7,3581
634,0,630,0,DIAMOND_III,97,14,12732,459,0,471,0,PLATINUM_III,57,16,16065,80,0,67,0,PLATINUM_I,75,15,13999,53,0,62,0,PLATINUM_I,75,14,12480,42,0,44,0,PLATINUM_I,88,14,11801,196,0,168,0,DIAMOND_II,75,15,14460,459,0,444,0,DIAMOND_II,13,17,16702,188,0,162,0,DIAMOND_I,0,15,13969,268,0,267,0,DIAMOND_III,27,16,15827,159,0,140,0,DIAMOND_IV,46,14,12850
178,0,175,0,DIAMOND_IV,42,14,12761,224,0,221,0,DIAMOND_III,75,14,12434,80,0,67,0,PLATINUM_I,75,15,14693,83,0,76,0,PLATINUM_I,75,14,11888,209,0,175,0,MASTER_I,179,11,8297,116,0,112,0,PLATINUM_I,75,14,11825,605,0,634,0,DIAMOND_IV,28,12,8965,259,0,232,0,DIAMOND_II,75,13,10039,212,0,208,0,DIAMOND_III,42,13,10218,262,0,230,0,DIAMOND_II,28,11,8551
598,0,591,0,DIAMOND_II,58,12,9657,51,0,45,0,DIAMOND_IV,38,15,13194,80,0,67,0,PLATINUM_I,75,14,11578,72,0,75,0,DIAMOND_II,75,13,10281,186,0,187,0,DIAMOND_II,5,11,7782,245,0,256,0,DIAMOND_IV,52,13,10526,352,0,341,0,DIAMOND_III,8,13,11278,399,0,389,0,DIAMOND_III,15,15,13168,49,0,50,0,DIAMOND_IV,98,13,10611,209,0,212,0,DIAMOND_III,1,12,9029
259,0,235,0,DIAMOND_III,75,11,7657,184,0,170,0,PLATINUM_I,13,10,6772,80,0,67,0,PLATINUM_I,75,11,7410,483,0,462,0,DIAMOND_II,55,10,7040,397,0,367,0,DIAMOND_I,11,8,4508,285,0,274,0,DIAMOND_III,31,13,10845,144,0,134,0,DIAMOND_I,75,11,7822,55,0,47,0,DIAMOND_III,20,12,9070,321,0,302,0,DIAMOND_I,8,13,10021,551,0,537,0,DIAMOND_III,76,11,7539
91,0,91,0,DIAMOND_III,59,10,6332,532,0,476,0,DIAMOND_III,22,10,7078,79,0,64,0,PLATINUM_I,75,10,6288,797,0,815,0,PLATINUM_II,12,9,5807,29,0,15,0,PLATINUM_I,61,6,3085,185,0,147,0,DIAMOND_IV,75,12,9024,84,0,77,0,DIAMOND_IV,20,11,7411,521,0,492,0,MASTER_I,0,12,9636,182,0,182,0,DIAMOND_IV,0,10,6895,215,0,188,0,PLATINUM_I,91,9,5892
389,0,348,0,DIAMOND_IV,18,16,15259,509,0,514,0,DIAMOND_IV,0,18,18584,60,0,51,0,PLATINUM_I,75,17,16594,192,0,188,0,PLATINUM_I,75,16,14818,29,0,15,0,PLATINUM_I,61,14,11581,27,0,47,0,PLATINUM_III,52,16,14917,112,0,97,0,DIAMOND_IV,1,14,11842,426,0,451,0,PLATINUM_III,14,15,13583,29,0,44,0,PLATINUM_IV,0,15,13263,84,0,66,0,DIAMOND_IV,1,11,8331
47,0,28,0,PLATINUM_I,75,15,13709,317,0,315,0,PLATINUM_II,12,13,10030,47,0,18,0,PLATINUM_I,75,13,11389,49,0,34,0,DIAMOND_II,15,13,10982,29,0,15,0,PLATINUM_I,61,11,7574,93,0,91,0,MASTER_I,0,12,8826,103,0,102,0,PLATINUM_III,60,12,9091,259,0,271,0,DIAMOND_IV,75,14,11889,28,0,38,0,PLATINUM_II,94,12,9798,54,0,40,0,PLATINUM_I,48,10,7175
178,0,154,0,DIAMOND_I,0,17,16598,162,0,103,0,MASTER_I,124,16,15259,50,0,53,0,PLATINUM_I,87,17,18251,318,0,340,0,DIAMOND_III,62,15,14240,214,0,191,0,DIAMOND_II,53,15,13138,360,0,310,0,DIAMOND_II,84,17,17357,162,0,152,0,DIAMOND_IV,0,14,12484,518,0,467,0,DIAMOND_I,100,15,14694,492,0,490,0,DIAMOND_I,54,15,13984,62,0,60,0,DIAMOND_II,59,14,11585
