rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
6,0,13,0,BRONZE_III,65,11,8333,6,0,15,0,BRONZE_IV,76,11,7827,40,0,46,0,GOLD_IV,18,11,7397,396,0,407,0,SILVER_II,0,12,9748,6,0,5,0,BRONZE_II,47,10,6648,29,0,38,0,SILVER_I,28,13,10555,15,0,20,0,SILVER_IV,25,15,13993,6,0,6,0,BRONZE_IV,56,11,8527,6,0,6,0,BRONZE_IV,56,11,7553,15,0,15,0,BRONZE_III,75,13,10966
4,0,17,0,BRONZE_IV,15,11,7348,297,0,296,0,BRONZE_III,17,9,5553,270,0,262,0,BRONZE_II,0,10,6816,139,0,138,0,BRONZE_III,46,10,7074,220,0,214,0,BRONZE_III,29,10,6344,217,0,208,0,BRONZE_II,23,12,9919,51,0,51,0,BRONZE_III,82,13,10066,49,0,63,0,BRONZE_III,75,12,9841,87,0,76,0,BRONZE_I,61,13,10335,7,0,13,0,IRON_I,65,11,8310
134,0,116,0,BRONZE_I,96,16,15348,116,0,115,0,BRONZE_II,30,16,14815,280,0,268,0,BRONZE_III,59,16,14789,139,0,138,0,BRONZE_III,46,16,15988,203,0,207,0,BRONZE_III,67,15,13924,52,0,42,0,BRONZE_III,60,17,18051,1046,0,1059,0,BRONZE_II,65,16,16205,15,0,21,0,BRONZE_II,18,17,16566,109,0,125,0,BRONZE_III,40,16,15148,160,0,149,0,BRONZE_II,0,15,13714
234,0,212,0,BRONZE_II,57,16,14804,104,0,118,0,BRONZE_III,23,17,17731,155,0,154,0,BRONZE_II,97,16,16107,139,0,138,0,BRONZE_III,46,15,13999,121,0,127,0,BRONZE_II,0,14,11660,164,0,177,0,BRONZE_III,53,17,18283,155,0,123,0,BRONZE_II,41,17,16648,137,0,129,0,BRONZE_III,56,17,17821,88,0,99,0,BRONZE_III,40,6,3054,71,0,72,0,BRONZE_II,25,16,16153
207,0,225,0,BRONZE_III,41,18,24328,34,0,60,0,BRONZE_IV,18,17,16682,204,0,215,0,BRONZE_IV,72,17,17469,84,0,104,0,BRONZE_III,15,18,19271,191,0,171,0,BRONZE_III,46,15,13819,39,0,33,0,BRONZE_IV,27,17,16588,79,0,110,0,BRONZE_IV,21,16,16413,106,0,128,0,BRONZE_IV,48,17,17968,380,0,388,0,BRONZE_IV,33,17,17148,88,0,88,0,BRONZE_III,0,14,12776
150,0,185,0,BRONZE_IV,15,18,22671,4,0,6,0,IRON_I,66,18,18612,71,0,84,0,BRONZE_IV,67,17,17495,344,0,339,0,BRONZE_IV,51,17,17311,63,0,86,0,BRONZE_IV,60,14,12612,6,0,15,0,IRON_I,25,18,18983,172,0,202,0,BRONZE_IV,38,17,17657,240,0,253,0,BRONZE_III,37,16,15822,45,0,52,0,BRONZE_IV,40,15,14646,88,0,88,0,BRONZE_III,0,15,14684
58,0,62,0,BRONZE_II,16,12,9642,42,0,51,0,BRONZE_III,75,11,7809,79,0,99,0,BRONZE_III,18,12,8792,191,0,194,0,BRONZE_III,20,11,8052,73,0,70,0,BRONZE_IV,91,11,8122,71,0,80,0,BRONZE_IV,39,11,7554,66,0,84,0,BRONZE_III,25,11,8279,219,0,237,0,BRONZE_III,57,12,8703,232,0,274,0,BRONZE_IV,71,8,4986,88,0,88,0,BRONZE_III,0,11,8262
216,0,200,0,BRONZE_IV,49,18,18419,287,0,251,0,BRONZE_II,38,15,13039,138,0,150,0,BRONZE_III,57,16,15743,92,0,91,0,BRONZE_III,75,16,15692,587,0,589,0,BRONZE_IV,93,14,12122,79,0,99,0,BRONZE_III,18,15,14259,104,0,112,0,BRONZE_IV,32,15,13031,138,0,174,0,BRONZE_IV,70,15,13773,101,0,136,0,BRONZE_IV,0,14,12093,88,0,88,0,BRONZE_III,0,14,11916
199,0,218,0,BRONZE_III,42,15,13949,23,0,50,0,BRONZE_IV,36,11,8201,319,0,350,0,BRONZE_IV,51,13,10740,59,0,79,0,BRONZE_IV,75,15,13955,40,0,92,0,IRON_IV,0,11,7625,5,0,7,0,IRON_II,76,15,14635,195,0,204,0,BRONZE_IV,14,14,13012,25,0,39,0,IRON_I,39,15,14626,264,0,283,0,IRON_I,68,15,14511,88,0,88,0,BRONZE_III,0,13,10855
157,0,176,0,BRONZE_IV,75,16,16336,54,0,38,0,BRONZE_III,47,14,12872,53,0,67,0,BRONZE_IV,75,16,16214,55,0,87,0,BRONZE_IV,34,15,13560,268,0,276,0,BRONZE_IV,91,15,13780,886,0,871,0,BRONZE_III,53,18,19859,27,0,19,0,BRONZE_IV,67,15,13417,109,0,122,0,BRONZE_III,19,17,16628,160,0,165,0,BRONZE_III,58,16,15818,110,0,115,0,BRONZE_III,58,14,12184
110,0,115,0,BRONZE_III,58,14,11979,71,0,88,0,BRONZE_IV,43,9,5605,9,0,14,0,BRONZE_IV,0,14,11568,32,0,41,0,BRONZE_IV,62,12,9575,6,0,31,0,IRON_II,58,6,2601,6,0,31,0,IRON_II,58,14,12254,116,0,123,0,BRONZE_II,53,14,12332,93,0,101,0,BRONZE_II,21,13,10407,160,0,165,0,BRONZE_III,58,13,10493,34,0,46,0,BRONZE_IV,61,11,8058
87,0,88,0,BRONZE_IV,75,17,16839,48,0,49,0,BRONZE_IV,17,15,13607,59,0,49,0,BRONZE_IV,91,16,16136,114,0,123,0,BRONZE_III,26,14,12077,31,0,48,0,BRONZE_IV,22,14,12606,63,0,41,0,BRONZE_III,10,18,23701,61,0,62,0,BRONZE_III,77,16,15418,46,0,41,0,BRONZE_III,64,16,16416,160,0,165,0,BRONZE_III,58,16,15085,95,0,121,0,BRONZE_IV,42,13,11088
132,0,153,0,BRONZE_IV,43,17,17508,207,0,225,0,BRONZE_III,41,14,11913,76,0,86,0,BRONZE_II,63,16,15187,47,0,79,0,BRONZE_IV,0,15,13030,85,0,87,0,BRONZE_III,39,14,12188,93,0,112,0,BRONZE_III,0,18,19525,239,0,210,0,BRONZE_III,75,16,15174,94,0,112,0,BRONZE_III,7,16,15164,160,0,165,0,BRONZE_III,58,16,16331,43,0,54,0,BRONZE_IV,47,16,15785
115,0,102,0,BRONZE_IV,23,18,21314,75,0,85,0,BRONZE_III,1,18,25450,109,0,126,0,IRON_II,79,17,18085,17,0,18,0,IRON_I,78,17,17699,210,0,194,0,IRON_I,16,15,13984,46,0,76,0,IRON_III,57,17,17306,233,0,243,0,IRON_II,28,17,16799,69,0,72,0,BRONZE_III,20,18,18772,160,0,165,0,BRONZE_III,58,17,17166,62,0,87,0,BRONZE_IV,13,17,17189
260,0,263,0,BRONZE_II,39,12,9748,430,0,415,0,BRONZE_III,39,9,5634,84,0,68,0,SILVER_IV,12,10,6384,130,0,140,0,BRONZE_II,31,9,5289,59,0,65,0,BRONZE_III,61,9,5345,72,0,47,0,SILVER_III,16,12,8902,143,0,139,0,BRONZE_II,13,10,6917,33,0,28,0,BRONZE_III,49,11,8543,41,0,31,0,SILVER_IV,0,12,8669,94,0,84,0,BRONZE_I,1,11,7706
5,0,11,0,IRON_I,53,16,15644,21,0,39,0,BRONZE_IV,22,12,9416,64,0,87,0,IRON_II,7,16,15426,9,0,9,0,BRONZE_III,75,15,14401,394,0,361,0,SILVER_IV,0,15,13630,19,0,30,0,BRONZE_III,5,18,19901,56,0,67,0,BRONZE_IV,55,16,16328,33,0,28,0,BRONZE_III,49,17,16511,20,0,23,0,BRONZE_III,0,16,15860,5,0,11,0,IRON_I,53,14,12222
16,0,13,0,BRONZE_I,33,18,18600,108,0,85,0,SILVER_II,21,17,17411,14,0,10,0,BRONZE_I,17,15,14097,10,0,15,0,BRONZE_III,75,15,14663,121,0,148,0,BRONZE_IV,66,15,13670,241,0,276,0,BRONZE_IV,0,15,13700,25,0,46,0,IRON_I,65,16,14877,33,0,28,0,BRONZE_III,49,17,16885,3,0,24,0,IRON_I,26,15,13908,3,0,24,0,IRON_I,26,12,9797
30,0,44,0,BRONZE_IV,90,3,904,19,0,24,0,IRON_II,1,3,790,288,0,298,0,BRONZE_II,7,3,876,174,0,182,0,BRONZE_III,62,2,559,84,0,79,0,SILVER_III,37,2,559,169,0,182,0,BRONZE_I,2,1,0,179,0,154,0,BRONZE_II,65,3,1116,33,0,28,0,BRONZE_III,49,3,971,34,0,21,0,BRONZE_III,91,2,537,309,0,302,0,BRONZE_IV,63,1,205
64,0,75,0,SILVER_IV,22,15,14242,200,0,216,0,SILVER_IV,26,15,14429,36,0,30,0,BRONZE_III,81,14,12080,25,0,26,0,BRONZE_III,79,15,13891,11,0,15,0,BRONZE_II,86,13,10241,129,0,141,0,BRONZE_I,84,15,14673,129,0,130,0,SILVER_IV,27,16,14985,167,0,152,0,SILVER_IV,22,15,14345,120,0,105,0,SILVER_IV,96,15,13556,117,0,114,0,BRONZE_I,19,14,11637
13,0,26,0,BRONZE_II,65,13,11131,88,0,102,0,BRONZE_III,32,12,9079,36,0,30,0,BRONZE_III,81,12,9813,315,0,303,0,BRONZE_II,76,12,9341,11,0,15,0,BRONZE_II,86,11,7714,458,0,435,0,BRONZE_I,0,13,10241,0,0,12,0,BRONZE_III,64,11,8503,36,0,42,0,BRONZE_II,75,11,8037,0,0,12,0,BRONZE_III,64,9,5793,63,0,78,0,BRONZE_I,2,10,7102
18,0,17,0,SILVER_IV,54,17,16802,13,0,13,0,SILVER_IV,38,17,16894,18,0,30,0,SILVER_IV,24,17,17512,42,0,39,0,SILVER_IV,60,15,14607,14,0,17,0,BRONZE_I,58,14,12140,89,0,99,0,BRONZE_III,34,16,15478,62,0,54,0,SILVER_II,55,13,10267,40,0,40,0,SILVER_IV,67,15,13240,5,0,5,0,BRONZE_III,25,14,12180,61,0,50,0,SILVER_I,30,12,8833
6,0,8,0,BRONZE_II,20,14,12045,3,0,8,0,BRONZE_IV,34,12,8798,15,0,11,0,SILVER_IV,19,14,12634,9,0,10,0,BRONZE_I,0,12,8928,86,0,100,0,SILVER_IV,91,13,10109,61,0,50,0,SILVER_I,30,12,9599,9,0,14,0,BRONZE_II,28,12,8928,10,0,9,0,BRONZE_I,28,10,6620,5,0,5,0,BRONZE_III,25,12,9933,10,0,9,0,BRONZE_I,28,10,7156
24,0,29,0,SILVER_IV,27,9,5154,71,0,64,0,SILVER_I,31,7,3942,71,0,64,0,SILVER_I,31,7,3678,11,0,9,0,BRONZE_I,35,7,3891,12,0,16,0,BRONZE_II,75,7,3223,12,0,16,0,BRONZE_II,75,6,2818,97,0,99,0,BRONZE_III,1,8,4448,97,0,99,0,BRONZE_III,1,3,997,5,0,5,0,BRONZE_III,25,7,3453,4,0,9,0,BRONZE_III,55,6,3020
94,0,97,0,SILVER_II,7,18,20528,24,0,34,0,GOLD_IV,66,18,18373,119,0,107,0,GOLD_IV,54,18,23157,243,0,225,0,GOLD_III,10,18,19044,111,0,94,0,SILVER_IV,66,16,14819,68,0,67,0,GOLD_IV,0,18,20351,62,0,54,0,SILVER_II,55,17,17837,21,0,17,0,SILVER_II,75,18,19349,5,0,5,0,BRONZE_III,25,18,21170,68,0,79,0,BRONZE_I,25,15,14198
58,0,56,0,SILVER_I,2,18,27497,42,0,43,0,SILVER_IV,85,18,21218,58,0,79,0,SILVER_III,46,18,23739,105,0,61,0,GOLD_II,54,18,23310,8,0,10,0,BRONZE_I,55,17,18058,19,0,37,0,BRONZE_I,0,18,23661,62,0,54,0,SILVER_II,55,18,22277,67,0,74,0,SILVER_III,59,18,24002,5,0,5,0,BRONZE_III,25,18,21244,52,0,61,0,SILVER_IV,71,17,16602
113,0,136,0,IRON_II,47,13,10292,113,0,136,0,IRON_II,47,12,9852,253,0,271,0,BRONZE_III,84,12,9257,254,0,277,0,BRONZE_II,53,11,8241,52,0,67,0,BRONZE_III,23,11,7725,215,0,243,0,BRONZE_III,0,11,7580,102,0,85,0,BRONZE_II,16,10,6187,17,0,38,0,BRONZE_IV,75,9,6015,115,0,106,0,BRONZE_II,0,10,6288,244,0,255,0,BRONZE_III,38,10,6129
91,0,98,0,IRON_II,64,15,14040,308,0,304,0,IRON_I,40,12,9217,70,0,73,0,BRONZE_III,0,14,11884,155,0,150,0,IRON_I,84,13,10561,60,0,69,0,IRON_I,7,13,10139,25,0,52,0,IRON_I,67,16,15528,86,0,103,0,BRONZE_II,59,16,15165,86,0,103,0,BRONZE_II,59,17,16497,115,0,106,0,BRONZE_II,0,15,13966,93,0,98,0,IRON_IV,76,13,9985
259,0,272,0,BRONZE_IV,91,17,17392,204,0,209,0,BRONZE_III,8,17,16514,189,0,207,0,BRONZE_III,66,15,13778,327,0,298,0,BRONZE_III,49,14,11772,158,0,164,0,BRONZE_IV,2,15,13922,48,0,60,0,BRONZE_IV,99,15,14002,385,0,356,0,BRONZE_III,28,16,15794,238,0,218,0,BRONZE_III,40,18,20094,115,0,106,0,BRONZE_II,0,14,12846,499,0,466,0,BRONZE_III,23,16,15046
238,0,260,0,SILVER_III,59,11,7599,94,0,97,0,GOLD_III,15,10,6998,86,0,84,0,GOLD_III,12,12,8746,115,0,137,0,BRONZE_IV,53,11,7806,23,0,18,0,SILVER_I,4,11,7450,49,0,50,0,GOLD_I,84,16,14765,52,0,35,0,PLATINUM_II,7,12,8983,51,0,58,0,SILVER_III,62,13,10101,115,0,106,0,BRONZE_II,0,12,8691,69,0,63,0,GOLD_IV,2,10,6925
101,0,110,0,BRONZE_II,26,17,17111,22,0,32,0,GOLD_IV,24,16,15373,17,0,26,0,SILVER_III,34,15,13413,102,0,111,0,GOLD_IV,0,15,14292,24,0,40,0,BRONZE_III,22,14,12405,49,0,50,0,GOLD_I,84,16,16311,75,0,69,0,SILVER_II,30,15,13369,29,0,19,0,GOLD_I,37,17,16815,115,0,106,0,BRONZE_II,0,14,12781,51,0,41,0,SILVER_III,38,16,14870
6,0,8,0,IRON_I,97,13,10126,37,0,50,0,BRONZE_III,37,14,12773,92,0,128,0,BRONZE_III,18,13,11334,31,0,43,0,BRONZE_IV,52,12,9398,144,0,149,0,BRONZE_III,59,11,7980,137,0,151,0,BRONZE_III,91,16,14707,80,0,76,0,BRONZE_II,14,16,15435,284,0,250,0,BRONZE_III,58,15,14210,107,0,100,0,BRONZE_I,7,13,10994,24,0,34,0,BRONZE_III,82,13,10592
189,0,173,0,BRONZE_II,11,12,8963,228,0,226,0,BRONZE_III,75,10,6389,53,0,62,0,BRONZE_III,31,11,7888,189,0,197,0,BRONZE_III,0,9,5829,10,0,23,0,BRONZE_III,75,9,5777,137,0,151,0,BRONZE_III,91,12,9043,164,0,165,0,BRONZE_II,0,12,8818,824,0,792,0,BRONZE_I,56,12,8925,87,0,76,0,BRONZE_I,61,12,9667,241,0,250,0,BRONZE_II,14,10,6186
541,0,558,0,BRONZE_III,19,12,9720,38,0,58,0,BRONZE_II,13,11,8390,69,0,87,0,BRONZE_III,0,14,11611,58,0,82,0,BRONZE_III,22,11,7834,334,0,305,0,BRONZE_III,75,12,8976,137,0,151,0,BRONZE_III,91,15,14495,97,0,115,0,BRONZE_II,15,14,11651,173,0,164,0,BRONZE_II,0,14,12651,44,0,72,0,BRONZE_III,38,12,9435,18,0,28,0,BRONZE_II,43,12,8937
253,0,232,0,BRONZE_II,13,18,18467,136,0,114,0,BRONZE_III,87,18,20099,49,0,60,0,BRONZE_III,3,18,18526,118,0,123,0,BRONZE_I,3,18,19615,56,0,66,0,BRONZE_III,79,15,13372,137,0,151,0,BRONZE_III,91,16,16178,8,0,10,0,IRON_I,90,16,15785,264,0,244,0,BRONZE_I,41,15,14399,301,0,296,0,BRONZE_IV,44,15,14205,13,0,31,0,BRONZE_IV,55,15,14683
18,0,23,0,BRONZE_IV,56,13,10874,161,0,187,0,BRONZE_IV,32,12,8889,6,0,14,0,IRON_I,21,13,10933,184,0,191,0,BRONZE_II,22,12,9007,40,0,54,0,BRONZE_II,55,11,8560,137,0,151,0,BRONZE_III,91,16,14747,60,0,55,0,BRONZE_II,22,14,11510,619,0,626,0,BRONZE_III,81,15,14392,81,0,96,0,BRONZE_III,90,13,11247,121,0,125,0,BRONZE_III,20,13,10789
295,0,306,0,BRONZE_IV,0,16,15108,45,0,64,0,BRONZE_IV,34,15,13731,127,0,122,0,BRONZE_III,0,16,15036,25,0,48,0,BRONZE_IV,0,15,14274,140,0,165,0,BRONZE_IV,0,15,13448,60,0,71,0,BRONZE_IV,96,17,17604,429,0,428,0,BRONZE_IV,33,17,18106,128,0,151,0,IRON_II,71,16,15813,1328,0,1302,0,BRONZE_III,57,16,14840,307,0,259,0,SILVER_IV,97,15,14141
351,0,382,0,BRONZE_IV,13,16,15003,161,0,185,0,IRON_II,69,16,14846,127,0,122,0,BRONZE_III,0,16,15053,357,0,350,0,SILVER_IV,0,14,12527,57,0,80,0,BRONZE_IV,36,15,13290,31,0,29,0,BRONZE_IV,0,16,15810,352,0,315,0,BRONZE_III,20,14,11516,205,0,169,0,SILVER_IV,1,14,11825,220,0,212,0,BRONZE_III,3,16,14802,83,0,83,0,BRONZE_III,31,13,11138
30,0,58,0,BRONZE_IV,9,17,16794,85,0,97,0,BRONZE_III,38,15,13365,127,0,122,0,BRONZE_III,0,15,14108,433,0,449,0,BRONZE_III,38,15,13990,15,0,27,0,IRON_II,75,14,11905,100,0,122,0,IRON_I,15,16,15559,55,0,63,0,BRONZE_IV,0,16,15083,310,0,297,0,BRONZE_III,41,16,14954,53,0,55,0,BRONZE_II,46,13,11377,61,0,68,0,BRONZE_IV,71,15,14015
157,0,164,0,BRONZE_IV,13,16,15172,217,0,191,0,BRONZE_II,53,18,20998,127,0,122,0,BRONZE_III,0,17,17698,18,0,22,0,BRONZE_IV,23,17,17101,15,0,27,0,IRON_II,75,15,14670,654,0,661,0,BRONZE_IV,15,16,15722,240,0,234,0,BRONZE_II,43,18,19664,252,0,229,0,SILVER_III,75,18,23465,133,0,135,0,BRONZE_IV,12,17,18023,459,0,463,0,IRON_I,26,15,14608
8,0,16,0,BRONZE_III,51,9,5109,41,0,49,0,BRONZE_I,80,8,4764,185,0,180,0,BRONZE_II,61,8,4634,7,0,8,0,BRONZE_III,61,9,5208,489,0,475,0,BRONZE_II,86,9,5096,40,0,42,0,BRONZE_III,60,13,10117,30,0,26,0,SILVER_III,43,10,6600,124,0,133,0,SILVER_IV,28,11,7567,4,0,7,0,BRONZE_IV,75,9,5284,99,0,110,0,BRONZE_II,6,9,5112
