result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,54,56,BRONZE_I,48,18,24366,349,358,SILVER_IV,10,17,16813,97,96,BRONZE_II,81,16,15773,142,146,BRONZE_I,0,17,16614,84,93,BRONZE_II,49,16,15000,327,310,BRONZE_I,23,15,14469,387,398,BRONZE_I,27,15,13753,191,188,SILVER_IV,53,14,12315,133,144,BRONZE_III,90,15,13630,340,326,BRONZE_III,3,14,12340
1,98,113,BRONZE_III,48,18,19598,164,174,BRONZE_III,43,17,17941,117,128,BRONZE_I,4,16,14910,193,198,SILVER_IV,0,14,12607,84,93,BRONZE_II,49,12,9545,29,39,BRONZE_III,57,14,11573,175,173,BRONZE_IV,48,14,11977,253,257,BRONZE_III,33,16,15704,135,128,SILVER_IV,22,12,9932,133,134,BRONZE_I,35,13,11251
0,66,81,BRONZE_III,53,12,8947,36,51,BRONZE_II,0,10,6728,45,48,BRONZE_II,84,13,10371,233,222,SILVER_IV,13,10,6859,84,93,BRONZE_II,49,10,6204,10,17,BRONZE_IV,64,15,13760,197,211,SILVER_IV,60,12,9723,46,68,BRONZE_III,60,13,10073,96,93,BRONZE_III,47,13,10020,636,673,BRONZE_III,76,11,8483
1,252,244,BRONZE_I,82,18,18779,89,70,BRONZE_II,17,18,18888,302,270,SILVER_IV,13,16,16086,76,85,BRONZE_II,84,15,14250,84,93,BRONZE_II,49,16,15201,67,62,SILVER_IV,34,17,17054,207,200,SILVER_IV,32,16,15571,134,126,BRONZE_IV,49,15,14668,89,92,SILVER_IV,37,16,15020,53,57,BRONZE_II,21,13,11222
0,67,76,BRONZE_IV,65,13,11070,35,38,BRONZE_III,27,12,9822,191,171,SILVER_IV,75,15,13566,117,124,SILVER_IV,0,13,11039,84,93,BRONZE_II,49,12,9825,140,123,SILVER_IV,62,15,13977,163,166,BRONZE_III,4,15,13903,403,421,BRONZE_I,9,16,14924,192,188,BRONZE_I,20,13,11363,355,302,SILVER_II,51,13,10694
1,22,16,BRONZE_I,49,18,23481,185,183,SILVER_III,30,18,18419,562,513,SILVER_II,29,18,22389,75,81,BRONZE_III,14,18,20581,84,93,BRONZE_II,49,16,16288,44,43,BRONZE_I,56,18,23075,158,169,BRONZE_III,63,17,17812,40,34,SILVER_III,0,18,19173,231,240,BRONZE_II,33,18,19650,368,365,SILVER_IV,0,17,17344
1,53,56,BRONZE_II,41,17,16618,634,638,BRONZE_I,58,17,16847,58,55,BRONZE_II,32,16,15365,61,65,BRONZE_III,84,17,17170,87,106,BRONZE_III,61,15,13214,718,764,BRONZE_IV,0,18,21944,208,208,BRONZE_II,54,18,19900,64,61,BRONZE_II,60,17,17059,144,150,BRONZE_III,79,18,19033,158,141,SILVER_IV,20,17,16919
0,68,68,SILVER_IV,72,11,8348,193,241,SILVER_IV,0,10,6848,375,388,BRONZE_II,79,11,8149,212,213,SILVER_IV,58,9,5761,142,149,SILVER_IV,13,8,4856,54,75,BRONZE_I,0,10,6197,148,144,SILVER_III,14,8,4276,64,61,BRONZE_II,60,8,4561,80,86,SILVER_IV,0,8,4434,61,69,SILVER_IV,0,7,3622
0,67,48,SILVER_IV,45,14,11567,35,16,SILVER_III,19,13,10102,90,112,SILVER_IV,39,12,9625,54,57,BRONZE_II,57,13,10009,195,189,SILVER_IV,48,10,6627,80,78,BRONZE_II,83,11,8123,77,79,BRONZE_III,35,12,9550,64,61,BRONZE_II,60,12,9022,62,76,SILVER_IV,55,11,8414,12,23,BRONZE_IV,68,9,6099
0,225,212,SILVER_IV,0,18,22221,125,120,BRONZE_I,62,18,25104,189,180,SILVER_IV,32,18,22356,170,171,BRONZE_II,78,18,19426,371,367,BRONZE_II,94,17,17586,42,46,BRONZE_II,47,18,23421,694,707,SILVER_IV,50,18,20436,64,61,BRONZE_II,60,16,16175,270,266,BRONZE_II,80,18,18622,93,109,BRONZE_II,15,17,17391
0,72,88,BRONZE_I,25,18,21153,109,103,SILVER_IV,30,18,22286,27,28,BRONZE_I,100,18,19141,117,112,SILVER_IV,13,18,19857,86,64,BRONZE_IV,39,17,17934,81,60,BRONZE_I,100,18,20351,36,33,BRONZE_III,16,18,18712,64,61,BRONZE_II,60,16,16220,145,140,SILVER_II,0,18,18361,33,40,BRONZE_III,0,16,15587
0,320,337,BRONZE_I,51,16,14883,139,129,SILVER_II,48,15,13896,147,130,SILVER_IV,47,15,13363,157,174,SILVER_IV,58,14,12011,24,16,BRONZE_IV,20,12,9771,144,139,BRONZE_I,49,13,11351,180,175,GOLD_IV,26,12,9002,64,61,BRONZE_II,60,12,9017,43,63,BRONZE_III,75,12,9417,398,417,BRONZE_IV,75,11,8235
1,25,32,BRONZE_III,51,16,15907,345,353,BRONZE_III,60,13,10973,17,31,BRONZE_III,59,13,10886,14,15,BRONZE_III,6,12,9916,5,13,BRONZE_III,24,11,7756,147,157,SILVER_IV,15,16,16231,107,110,BRONZE_II,42,13,10184,64,61,BRONZE_II,60,15,13907,439,453,SILVER_IV,40,14,12935,78,80,BRONZE_II,34,13,11261
1,184,168,BRONZE_II,84,18,18383,32,27,BRONZE_II,37,17,16641,455,474,BRONZE_III,35,18,19121,61,64,BRONZE_III,54,17,16580,92,105,SILVER_IV,0,17,18266,322,324,BRONZE_IV,81,17,17005,93,88,SILVER_IV,25,18,18549,143,147,SILVER_II,30,16,15688,3,10,BRONZE_IV,58,16,15385,267,264,BRONZE_II,56,15,14028
0,109,102,SILVER_III,37,15,13288,32,27,BRONZE_II,37,11,7882,38,39,BRONZE_IV,40,11,7992,73,75,SILVER_IV,7,11,8002,49,62,SILVER_IV,0,12,8910,50,60,BRONZE_I,32,14,12370,25,30,BRONZE_III,59,14,12764,19,17,BRONZE_II,36,15,13773,185,160,SILVER_III,33,13,11375,38,33,BRONZE_I,87,12,9497
0,374,342,GOLD_IV,54,18,18865,32,27,BRONZE_II,37,15,13479,68,76,SILVER_IV,37,16,15984,269,267,BRONZE_I,57,14,11993,288,275,SILVER_III,39,14,11773,526,547,SILVER_IV,60,15,13922,230,195,GOLD_IV,0,16,15585,372,353,GOLD_IV,25,18,19096,28,29,BRONZE_I,0,16,15015,122,137,BRONZE_I,26,14,12970
0,153,171,BRONZE_III,81,18,27310,32,27,BRONZE_II,37,18,21947,154,135,SILVER_IV,93,18,19131,391,346,GOLD_IV,15,18,26472,172,173,SILVER_IV,66,18,20018,411,414,SILVER_IV,25,18,20670,120,117,BRONZE_I,20,18,24890,68,63,SILVER_IV,0,18,20866,40,35,SILVER_II,38,18,22798,134,96,SILVER_III,29,18,20901
0,47,56,BRONZE_III,46,13,10566,32,27,BRONZE_II,37,13,10303,72,91,IRON_I,44,12,9167,23,27,BRONZE_III,15,12,9134,396,419,SILVER_IV,56,10,7135,363,354,SILVER_IV,0,14,12008,28,24,BRONZE_II,79,13,11122,417,403,SILVER_IV,27,14,11548,32,31,BRONZE_I,1,12,9301,350,371,BRONZE_II,0,12,9320
0,250,265,SILVER_IV,0,18,25333,32,27,BRONZE_II,37,18,21329,381,378,SILVER_IV,75,18,21840,98,102,GOLD_IV,18,18,20605,114,115,SILVER_IV,0,16,16092,115,115,BRONZE_I,34,18,25677,17,15,SILVER_IV,20,18,21066,120,131,BRONZE_IV,75,18,22051,267,273,SILVER_III,22,18,24051,456,461,SILVER_IV,36,18,23592
0,275,267,SILVER_IV,21,17,18002,32,27,BRONZE_II,37,16,14969,487,489,SILVER_IV,0,15,14206,285,262,SILVER_II,51,18,18822,253,232,SILVER_II,0,16,15407,100,118,BRONZE_II,17,18,20053,117,132,BRONZE_I,4,18,21702,654,615,SILVER_III,75,18,19919,59,79,BRONZE_III,23,17,17445,128,134,SILVER_IV,53,17,17852
0,109,109,SILVER_IV,39,18,21002,119,129,BRONZE_III,45,18,21087,169,177,BRONZE_II,75,17,17255,197,191,BRONZE_II,73,18,24299,254,238,BRONZE_I,9,18,20740,42,56,BRONZE_IV,0,18,18971,5,9,BRONZE_II,66,15,14573,298,312,BRONZE_II,24,18,22748,34,37,BRONZE_II,0,17,18286,246,215,GOLD_IV,1,18,20018
0,165,208,BRONZE_I,62,15,14288,274,261,BRONZE_III,68,12,9151,309,312,BRONZE_II,51,13,10553,73,85,SILVER_IV,28,11,8120,51,63,BRONZE_III,63,10,7222,42,56,BRONZE_IV,0,10,6895,5,9,BRONZE_II,66,9,5868,282,299,SILVER_IV,66,13,10149,113,123,BRONZE_III,30,10,7079,203,227,BRONZE_III,82,9,5607
0,7,17,BRONZE_III,0,15,13959,18,19,BRONZE_II,10,18,18835,18,19,BRONZE_II,10,15,14318,15,22,BRONZE_II,13,18,21130,40,86,IRON_IV,0,12,9578,42,56,BRONZE_IV,0,16,15882,5,9,BRONZE_II,66,14,11631,216,204,BRONZE_IV,55,14,12892,35,37,BRONZE_II,79,15,13437,7,44,IRON_IV,0,11,7373
1,144,170,IRON_III,31,13,10506,13,17,BRONZE_II,91,12,9380,40,45,BRONZE_II,41,12,8632,58,68,BRONZE_II,49,11,8104,13,51,IRON_IV,0,8,4353,42,56,BRONZE_IV,0,14,12416,5,9,BRONZE_II,66,11,7559,47,54,BRONZE_II,0,12,9512,141,154,BRONZE_III,63,13,10739,12,12,BRONZE_II,22,11,8485
0,174,129,SILVER_IV,39,11,8292,93,100,BRONZE_IV,61,12,8729,181,167,SILVER_IV,31,13,11120,196,167,SILVER_III,10,11,8553,118,120,BRONZE_I,33,11,7555,42,56,BRONZE_IV,0,14,11961,5,9,BRONZE_II,66,8,4646,28,29,SILVER_IV,0,11,8253,446,467,BRONZE_III,23,9,5261,378,396,BRONZE_II,21,9,5518
1,94,141,IRON_III,23,9,6090,39,68,IRON_III,26,7,3645,546,509,SILVER_II,1,10,6436,158,158,SILVER_III,21,8,4940,50,52,BRONZE_II,14,7,3214,42,56,BRONZE_IV,0,13,10710,5,9,BRONZE_II,66,9,6111,85,106,BRONZE_IV,59,12,9276,119,113,SILVER_IV,65,11,7675,207,232,BRONZE_I,13,9,5938
1,16,40,BRONZE_IV,0,18,19869,16,40,BRONZE_IV,0,18,22809,102,79,BRONZE_IV,4,18,23209,52,64,BRONZE_IV,28,18,19567,17,16,BRONZE_II,87,18,19999,42,56,BRONZE_IV,0,18,20417,5,9,BRONZE_II,66,17,17979,107,88,BRONZE_I,23,18,21189,11,17,BRONZE_IV,71,18,24006,5,10,IRON_I,39,18,20107
0,122,104,GOLD_IV,1,15,14589,23,22,SILVER_IV,0,15,13896,19,29,BRONZE_II,59,13,10182,262,266,SILVER_IV,0,14,12905,224,220,BRONZE_I,43,12,8775,149,161,BRONZE_IV,28,12,9825,16,12,BRONZE_II,38,13,10238,188,205,SILVER_IV,0,13,10708,31,30,SILVER_IV,28,14,11934,247,254,SILVER_III,22,11,8544
0,106,95,BRONZE_IV,74,18,23179,55,64,SILVER_IV,0,17,17116,122,131,SILVER_IV,32,18,20025,20,44,SILVER_I,30,17,18281,87,95,SILVER_IV,26,15,13271,88,98,SILVER_IV,10,18,18829,16,12,BRONZE_II,38,18,20233,31,30,SILVER_IV,28,18,19716,21,40,SILVER_III,69,15,13523,13,21,BRONZE_II,62,15,13949
0,112,113,SILVER_III,70,18,20801,175,168,SILVER_IV,17,18,19556,207,187,SILVER_IV,75,17,17846,212,208,SILVER_III,75,17,18099,62,44,SILVER_III,10,16,15110,272,262,SILVER_IV,0,18,20749,16,12,BRONZE_II,38,17,17861,31,30,SILVER_IV,28,17,17678,148,183,BRONZE_II,32,17,16939,22,30,BRONZE_I,12,16,15255
0,62,44,SILVER_III,10,16,15337,62,44,SILVER_III,10,14,12754,7,5,BRONZE_IV,79,17,16874,7,5,BRONZE_IV,79,13,11080,7,5,BRONZE_IV,79,14,12664,7,5,BRONZE_IV,79,15,13977,16,12,BRONZE_II,38,15,13378,7,5,BRONZE_IV,79,14,12694,22,21,SILVER_II,0,14,12671,22,21,SILVER_II,0,13,11419
1,156,173,BRONZE_III,28,13,10571,534,538,SILVER_IV,13,13,10724,102,103,SILVER_IV,43,11,7744,92,91,SILVER_IV,0,12,8999,21,22,BRONZE_II,20,9,5480,89,94,SILVER_IV,49,14,12076,16,12,BRONZE_II,38,12,9085,142,147,SILVER_IV,0,12,9334,97,114,BRONZE_I,0,10,6881,297,313,SILVER_IV,39,12,9034
1,75,62,SILVER_II,14,14,12752,197,228,BRONZE_III,16,11,8062,335,349,SILVER_I,6,13,10093,256,253,SILVER_III,7,13,10338,12,11,BRONZE_IV,41,11,8189,12,11,BRONZE_IV,41,12,9723,16,12,BRONZE_II,38,14,12574,309,314,SILVER_IV,0,15,14252,71,89,BRONZE_III,31,14,12199,37,30,BRONZE_I,9,12,8916
0,101,117,BRONZE_II,23,3,1086,28,33,SILVER_IV,75,3,833,61,83,BRONZE_II,75,3,1116,113,119,BRONZE_III,84,2,639,113,119,BRONZE_III,84,2,639,287,287,SILVER_I,86,1,0,16,12,BRONZE_II,38,2,624,64,61,SILVER_IV,60,3,985,80,82,BRONZE_II,63,3,965,438,441,BRONZE_I,52,2,564
1,50,38,SILVER_III,48,13,11387,44,64,SILVER_IV,38,14,11927,54,55,SILVER_IV,19,14,11693,37,29,SILVER_I,0,14,11889,20,34,BRONZE_II,60,12,9365,24,29,SILVER_III,5,14,12782,78,95,SILVER_IV,49,14,12057,25,35,SILVER_IV,53,15,13273,8,10,SILVER_IV,95,16,15758,14,15,BRONZE_II,97,14,12624
0,236,224,BRONZE_III,28,13,11218,109,115,SILVER_III,23,14,12783,22,16,GOLD_IV,22,14,11675,225,238,SILVER_I,21,15,13878,32,26,SILVER_III,88,14,12945,126,119,SILVER_III,19,14,12601,8,10,SILVER_IV,95,14,12218,23,29,SILVER_III,0,11,8512,23,29,SILVER_IV,0,11,7593,14,15,BRONZE_II,97,13,10317
1,153,126,GOLD_IV,74,16,15154,92,89,GOLD_IV,0,16,14905,18,24,BRONZE_I,66,16,16107,180,190,SILVER_IV,89,15,14419,50,43,SILVER_II,0,16,15261,8,10,SILVER_IV,95,17,17239,65,70,SILVER_II,56,15,14471,467,467,SILVER_II,73,14,12833,249,256,SILVER_IV,0,14,11744,14,15,BRONZE_II,97,16,14809
0,58,57,SILVER_II,4,17,17412,454,443,SILVER_II,45,18,21586,69,62,GOLD_IV,3,18,20766,23,20,BRONZE_I,100,16,16002,62,72,SILVER_IV,52,15,13456,101,122,SILVER_III,16,17,17481,8,10,SILVER_IV,95,17,17809,49,58,SILVER_IV,54,17,17714,120,145,SILVER_IV,75,15,14058,14,15,BRONZE_II,97,17,17607
0,165,158,SILVER_IV,38,18,23646,140,141,SILVER_III,75,18,23282,201,185,SILVER_II,62,18,25553,114,136,SILVER_III,32,18,23469,243,236,GOLD_IV,0,18,22216,8,10,SILVER_IV,95,18,23280,93,81,SILVER_II,42,18,25180,54,71,SILVER_III,56,18,21175,28,32,SILVER_IV,63,18,18542,14,15,BRONZE_II,97,18,21633
0,125,136,SILVER_IV,12,17,17135,248,223,GOLD_IV,54,17,18320,171,182,SILVER_IV,58,18,22143,282,304,BRONZE_I,56,16,15319,441,454,SILVER_IV,67,16,15719,51,62,SILVER_IV,18,15,14449,25,20,SILVER_IV,0,17,16899,38,62,BRONZE_II,19,15,13858,75,85,SILVER_III,4,14,12225,14,15,BRONZE_II,97,17,17945
1,78,96,SILVER_IV,79,10,7236,77,77,SILVER_III,75,11,7909,91,102,BRONZE_I,6,9,5641,51,44,SILVER_II,34,9,5646,72,83,BRONZE_III,68,9,5970,8,10,SILVER_IV,95,13,10532,76,77,GOLD_II,10,12,9924,54,59,SILVER_II,43,12,8719,22,26,BRONZE_I,90,11,8233,14,15,BRONZE_II,97,11,8227
1,369,386,BRONZE_III,61,18,23482,233,238,BRONZE_I,56,18,22302,36,50,SILVER_IV,0,17,16909,50,58,BRONZE_II,14,17,18147,365,383,BRONZE_III,82,17,17764,54,55,BRONZE_II,72,18,23461,7,10,BRONZE_IV,39,18,24174,116,113,BRONZE_II,15,18,25182,111,124,BRONZE_I,16,18,19929,247,212,BRONZE_I,95,18,19493
0,49,41,BRONZE_II,45,15,14505,85,72,BRONZE_II,30,13,10518,81,95,BRONZE_III,11,15,13138,127,132,BRONZE_I,42,12,9176,18,16,BRONZE_IV,95,10,7207,48,55,BRONZE_II,15,14,11511,272,264,BRONZE_II,33,12,9215,116,113,BRONZE_II,15,12,9789,257,286,BRONZE_III,79,10,6809,56,64,BRONZE_I,14,11,7782
0,59,75,BRONZE_II,19,14,11824,161,153,BRONZE_III,81,12,8918,263,237,BRONZE_II,10,12,9211,80,75,BRONZE_I,78,11,7711,105,99,BRONZE_II,70,10,6888,121,108,BRONZE_II,38,12,9693,157,156,BRONZE_II,48,11,8233,116,113,BRONZE_II,15,12,9896,43,56,BRONZE_II,14,9,6097,481,450,BRONZE_I,18,9,5599
1,117,137,BRONZE_III,2,18,21048,91,85,BRONZE_II,27,16,15750,378,383,BRONZE_IV,75,17,17394,124,134,BRONZE_III,55,16,15651,181,173,BRONZE_III,35,14,12502,38,74,BRONZE_IV,54,16,15792,258,238,BRONZE_II,80,17,17970,116,113,BRONZE_II,15,17,17629,124,139,BRONZE_III,91,17,16517,30,37,BRONZE_III,34,16,15590
0,100,95,BRONZE_II,67,14,12980,206,220,BRONZE_I,7,14,12252,41,46,BRONZE_II,26,13,10708,33,52,BRONZE_II,43,11,7526,97,87,BRONZE_II,89,10,6152,18,25,BRONZE_III,93,12,9800,473,437,BRONZE_II,64,12,9635,116,113,BRONZE_II,15,13,10524,321,294,BRONZE_I,63,9,5229,86,98,BRONZE_III,80,11,7656
0,174,162,SILVER_IV,75,17,17904,207,199,BRONZE_II,65,18,19045,253,256,BRONZE_II,57,16,16390,421,392,BRONZE_III,24,16,14726,145,133,BRONZE_IV,43,15,13646,21,37,BRONZE_III,41,15,14442,19,29,BRONZE_III,19,15,13673,116,113,BRONZE_II,15,17,16930,291,281,BRONZE_II,41,14,12608,271,274,BRONZE_III,18,14,11620
0,749,760,SILVER_IV,83,14,12655,220,250,BRONZE_IV,9,14,11515,318,325,SILVER_III,0,14,12796,13,23,BRONZE_II,79,14,11497,127,122,SILVER_IV,37,13,11268,70,80,BRONZE_III,21,16,15171,15,30,BRONZE_III,77,14,12553,116,113,BRONZE_II,15,14,11755,172,185,BRONZE_III,46,12,9892,5,13,IRON_I,38,11,7569
0,51,53,SILVER_IV,66,15,13958,55,62,SILVER_III,32,15,13754,35,51,SILVER_IV,16,15,14472,23,20,SILVER_IV,1,15,13085,86,66,SILVER_I,54,13,11378,11,18,BRONZE_I,32,12,9665,83,91,BRONZE_IV,66,14,11695,12,9,SILVER_II,69,14,11788,37,50,BRONZE_II,36,13,11285,5,11,BRONZE_II,70,13,10083
0,16,22,BRONZE_I,29,18,25612,17,13,SILVER_IV,26,18,30329,73,81,BRONZE_I,14,17,18155,63,45,SILVER_I,85,18,20992,59,36,SILVER_I,16,18,19150,74,88,SILVER_IV,38,18,21562,48,53,SILVER_IV,17,18,19772,6,19,BRONZE_I,27,18,22509,245,246,SILVER_III,61,17,17875,5,11,BRONZE_II,70,18,24073
0,54,63,SILVER_III,43,18,20566,20,16,SILVER_IV,0,18,19998,137,132,SILVER_II,15,18,18574,138,134,GOLD_IV,12,17,16649,35,36,BRONZE_I,27,16,16437,27,41,BRONZE_II,12,16,16384,103,123,SILVER_IV,0,16,15586,16,20,BRONZE_I,59,16,16335,54,62,SILVER_IV,84,15,13291,5,11,BRONZE_II,70,14,11932
1,53,60,SILVER_III,77,17,18221,49,67,SILVER_IV,67,15,14219,281,257,SILVER_I,77,16,15780,61,57,GOLD_IV,43,15,13344,90,82,SILVER_III,16,15,13097,408,407,GOLD_IV,42,18,20161,81,82,SILVER_III,83,18,19099,71,62,GOLD_IV,0,17,18148,30,36,SILVER_III,75,16,15212,5,11,BRONZE_II,70,18,20672
0,28,44,SILVER_III,46,16,14992,28,44,SILVER_III,46,14,12600,60,49,GOLD_IV,32,15,14035,25,21,SILVER_I,27,13,11408,105,118,BRONZE_II,15,12,9773,194,195,SILVER_II,45,13,10138,71,64,SILVER_II,72,12,9709,73,79,SILVER_III,75,11,7620,30,36,SILVER_III,75,11,7960,5,11,BRONZE_II,70,14,12423
1,234,223,GOLD_IV,15,3,875,16,17,SILVER_IV,17,3,815,50,45,SILVER_II,16,3,965,120,83,PLATINUM_IV,64,1,0,8,7,SILVER_III,60,2,511,32,45,BRONZE_III,61,3,815,12,22,BRONZE_I,100,3,790,15,11,SILVER_III,50,3,844,30,36,SILVER_III,75,1,0,5,11,BRONZE_II,70,3,965
0,16,23,BRONZE_I,38,15,13163,22,22,SILVER_III,13,13,10121,51,42,SILVER_III,75,13,10942,16,13,SILVER_IV,0,12,9202,262,250,GOLD_IV,0,12,8913,87,99,GOLD_IV,0,8,4175,54,52,BRONZE_I,13,12,9686,54,54,SILVER_II,57,13,11412,7,14,BRONZE_IV,45,12,9507,5,11,BRONZE_II,70,14,12242
0,359,353,SILVER_IV,50,15,14096,66,75,BRONZE_II,15,14,12434,198,201,SILVER_IV,52,16,15287,121,123,SILVER_IV,58,15,13065,74,62,SILVER_III,16,14,11901,40,40,SILVER_III,2,17,18048,742,724,SILVER_II,37,17,16864,176,196,BRONZE_II,19,17,18236,138,151,SILVER_IV,13,16,16268,52,48,BRONZE_I,23,15,13624
0,123,113,SILVER_IV,78,15,14555,66,75,BRONZE_II,15,14,11951,131,145,BRONZE_II,11,14,12250,80,85,BRONZE_II,34,14,11625,141,149,BRONZE_II,8,12,9869,237,216,SILVER_IV,20,16,15091,224,231,BRONZE_II,75,17,16772,460,399,SILVER_III,47,15,13876,137,137,BRONZE_I,39,15,13596,80,87,BRONZE_II,0,13,10935
0,190,194,BRONZE_II,68,15,14635,66,75,BRONZE_II,15,14,11641,35,27,BRONZE_I,14,14,12205,82,89,BRONZE_II,82,14,12153,181,172,BRONZE_I,33,12,9178,134,133,SILVER_IV,17,15,13215,310,299,SILVER_IV,0,16,15637,60,67,SILVER_IV,1,16,14925,202,196,SILVER_III,24,16,15131,31,38,BRONZE_III,78,14,12046
1,526,533,SILVER_IV,44,18,28278,66,75,BRONZE_II,15,18,20660,61,59,SILVER_II,75,18,25684,170,194,BRONZE_IV,75,18,28631,163,168,BRONZE_II,8,18,22986,260,277,BRONZE_III,84,18,26795,91,93,BRONZE_I,14,18,24370,288,318,BRONZE_I,75,18,23669,253,262,SILVER_III,19,17,17928,256,239,BRONZE_I,85,16,16370
0,47,66,IRON_III,51,13,11173,66,75,BRONZE_II,15,13,10357,43,42,SILVER_IV,32,13,11075,394,372,SILVER_I,0,14,11509,175,204,SILVER_IV,12,12,9011,164,180,SILVER_IV,4,16,15175,142,129,SILVER_IV,13,15,14580,83,86,BRONZE_II,61,16,16111,372,376,SILVER_IV,19,13,11112,321,286,BRONZE_I,43,12,9600
1,357,344,BRONZE_IV,54,18,18721,66,75,BRONZE_II,15,16,15314,268,239,SILVER_IV,0,16,15439,177,198,SILVER_IV,0,17,16810,414,420,SILVER_IV,69,15,14031,37,44,SILVER_IV,0,18,19172,112,129,BRONZE_III,50,17,16539,200,204,SILVER_IV,0,17,17626,177,148,GOLD_IV,68,15,13585,12,15,BRONZE_III,1,15,13058
1,154,115,BRONZE_III,60,15,14130,66,75,BRONZE_II,15,14,11914,169,134,SILVER_IV,21,15,14136,147,152,BRONZE_II,10,12,9851,93,85,SILVER_IV,59,13,10435,63,66,BRONZE_III,63,15,13851,160,167,BRONZE_II,7,14,12136,186,192,BRONZE_II,89,14,11584,205,212,SILVER_IV,17,12,9558,34,37,BRONZE_III,75,12,9331
1,40,41,BRONZE_II,8,14,12714,67,65,BRONZE_II,14,14,13013,125,122,BRONZE_II,81,15,13560,117,117,BRONZE_II,60,14,11902,47,68,BRONZE_I,36,12,9417,62,80,BRONZE_III,16,13,9979,41,42,BRONZE_II,38,13,10209,15,20,BRONZE_II,20,13,10960,44,68,BRONZE_II,33,11,8068,7,28,IRON_I,23,11,7883
1,40,41,BRONZE_II,8,16,15433,98,112,SILVER_IV,16,17,18202,159,159,BRONZE_II,98,17,18162,20,13,SILVER_IV,68,16,15959,5,5,BRONZE_IV,29,14,12599,273,254,SILVER_IV,78,16,14842,7,9,BRONZE_I,27,13,10573,841,854,SILVER_III,14,15,13713,364,384,BRONZE_III,1,15,13273,65,76,SILVER_IV,20,14,12055
1,40,41,BRONZE_II,8,17,18006,149,149,BRONZE_III,91,16,15269,36,49,BRONZE_III,91,17,16705,79,95,BRONZE_II,11,15,13701,385,402,BRONZE_II,15,15,14599,351,345,BRONZE_II,6,17,17576,269,300,BRONZE_IV,39,18,19017,135,153,BRONZE_III,69,15,13657,299,347,BRONZE_III,47,16,15651,472,485,BRONZE_III,25,15,13685
1,40,41,BRONZE_II,8,17,16545,5,7,BRONZE_II,1,15,13151,4,7,BRONZE_III,79,15,13812,6,4,BRONZE_II,59,15,14452,13,14,BRONZE_I,39,15,14293,3,8,BRONZE_IV,24,15,13947,6,14,BRONZE_I,4,15,13025,194,213,BRONZE_III,13,16,14978,194,213,BRONZE_III,13,12,9959,194,213,BRONZE_III,13,11,7798
0,40,41,BRONZE_II,8,15,13550,191,178,BRONZE_III,63,14,12419,9,22,BRONZE_III,44,13,10877,104,120,BRONZE_II,60,13,11205,169,194,BRONZE_IV,54,13,10626,58,64,BRONZE_II,41,17,17556,71,71,BRONZE_III,7,17,16830,64,68,BRONZE_I,9,17,17136,19,30,BRONZE_III,69,16,15268,9,26,BRONZE_III,75,13,10433
0,40,41,BRONZE_II,8,18,22502,16,33,BRONZE_IV,0,17,16666,142,138,BRONZE_IV,72,18,19324,69,78,BRONZE_III,75,18,18434,43,45,IRON_I,10,18,21566,71,82,BRONZE_IV,34,18,24621,191,166,BRONZE_II,49,18,22078,347,321,BRONZE_III,70,18,21614,134,134,BRONZE_IV,81,18,21177,55,59,BRONZE_III,76,16,15960
0,40,41,BRONZE_II,8,15,13583,41,54,BRONZE_II,40,16,15268,131,141,SILVER_IV,49,17,17726,240,260,BRONZE_IV,0,16,15179,41,55,BRONZE_I,100,14,12744,14,18,BRONZE_II,7,15,13722,103,122,BRONZE_II,76,15,13383,125,131,BRONZE_I,35,16,15450,37,40,SILVER_II,16,17,17155,35,40,BRONZE_IV,49,15,13472
0,89,99,BRONZE_III,83,15,13614,41,42,BRONZE_II,38,12,9225,180,148,BRONZE_I,8,13,11167,76,83,BRONZE_III,81,11,8305,148,144,BRONZE_III,21,12,9891,225,232,BRONZE_II,47,13,11210,89,95,BRONZE_II,17,12,8726,41,55,BRONZE_III,16,10,7189,29,39,BRONZE_IV,57,13,11202,508,494,BRONZE_III,16,11,8453
