result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,207,230,IRON_IV,35,14,11464,26,23,BRONZE_IV,76,11,7593,109,100,BRONZE_IV,49,11,8178,205,202,BRONZE_II,20,11,8353,97,104,BRONZE_III,20,11,7352,306,309,BRONZE_IV,9,12,9523,112,94,BRONZE_IV,55,10,6494,341,344,BRONZE_III,57,12,9913,6,23,BRONZE_IV,0,9,5957,22,81,IRON_IV,0,8,4268
1,207,230,IRON_IV,35,14,12522,160,185,BRONZE_IV,56,12,8770,127,123,IRON_II,16,12,8899,192,214,IRON_II,1,12,8870,115,141,BRONZE_IV,23,10,7180,73,62,BRONZE_IV,70,12,9879,170,207,IRON_IV,0,11,7535,69,83,BRONZE_IV,81,11,8347,374,397,BRONZE_III,0,10,7076,87,115,IRON_I,24,10,6151
0,207,230,IRON_IV,35,14,12858,356,345,BRONZE_IV,75,13,10375,21,17,BRONZE_IV,31,12,8860,70,71,BRONZE_IV,75,10,6705,66,66,BRONZE_III,96,9,6116,20,18,BRONZE_II,10,14,11788,423,402,BRONZE_IV,81,13,10858,346,334,BRONZE_IV,54,13,10154,273,265,BRONZE_IV,14,12,9347,160,160,BRONZE_IV,0,11,8404
0,47,76,BRONZE_IV,15,17,17689,15,23,IRON_II,28,13,11439,54,91,IRON_III,58,15,14361,160,144,IRON_I,72,14,12660,202,197,BRONZE_IV,16,14,12080,173,190,IRON_II,16,15,14473,228,244,BRONZE_IV,34,15,13345,44,52,IRON_I,56,15,13242,22,49,IRON_IV,12,12,9202,26,35,BRONZE_IV,40,12,9508
0,41,60,IRON_I,54,12,8941,228,244,BRONZE_IV,34,10,7104,66,62,BRONZE_IV,30,11,8149,97,119,IRON_IV,98,9,6023,114,109,IRON_I,74,9,5590,122,156,IRON_III,52,10,6391,191,199,BRONZE_III,24,8,4075,15,32,BRONZE_IV,29,7,3592,22,49,IRON_IV,12,8,4478,129,127,BRONZE_IV,12,8,4589
0,66,81,BRONZE_IV,40,13,10748,228,244,BRONZE_IV,34,12,8855,293,275,BRONZE_IV,22,12,8932,37,60,BRONZE_IV,13,9,5679,28,40,BRONZE_IV,46,10,7281,37,59,IRON_I,28,12,9638,38,53,BRONZE_III,0,8,4215,71,99,BRONZE_III,1,12,8938,22,49,IRON_IV,12,10,6689,33,41,BRONZE_IV,0,10,6203
1,69,75,IRON_III,17,14,12502,159,172,IRON_III,75,13,10237,182,197,IRON_IV,46,13,10216,67,74,IRON_II,87,12,9163,17,51,IRON_II,0,10,6614,244,258,BRONZE_IV,24,14,11878,68,94,IRON_IV,0,11,8425,43,65,BRONZE_IV,2,15,13428,22,49,IRON_IV,12,12,9747,24,34,IRON_I,47,12,9271
1,256,273,IRON_II,32,14,12942,112,148,IRON_III,7,17,16590,451,439,BRONZE_IV,66,15,13110,21,30,BRONZE_III,64,18,18379,22,39,IRON_I,0,15,13536,14,22,IRON_II,75,17,16596,42,46,IRON_II,36,15,13091,94,105,BRONZE_III,0,18,18426,22,49,IRON_IV,12,14,12058,23,58,IRON_IV,47,12,8627
0,192,219,BRONZE_II,40,13,11357,21,20,IRON_II,67,11,7867,329,324,BRONZE_IV,0,11,8567,185,132,BRONZE_II,30,12,8790,23,58,IRON_IV,47,9,5774,228,234,BRONZE_IV,36,11,8073,173,200,BRONZE_IV,74,10,6997,90,108,BRONZE_IV,58,11,8431,22,49,IRON_IV,12,11,7641,613,609,BRONZE_II,52,11,8300
1,31,37,BRONZE_IV,47,18,21516,244,209,BRONZE_II,24,18,25988,257,237,IRON_I,52,18,23795,6,21,BRONZE_IV,45,18,22043,20,44,BRONZE_IV,3,18,23653,17,33,IRON_I,22,18,32272,50,59,BRONZE_III,89,18,34047,177,207,BRONZE_IV,26,18,29028,22,49,IRON_IV,12,18,28734,58,72,IRON_I,84,18,24962
0,101,126,BRONZE_IV,40,16,16049,87,113,BRONZE_IV,0,16,15969,84,104,IRON_III,47,17,16701,437,438,BRONZE_IV,0,17,17678,25,42,IRON_II,93,16,15591,190,216,BRONZE_IV,17,17,18244,69,92,IRON_II,68,16,16106,116,139,IRON_III,3,17,16742,22,48,IRON_IV,11,16,14923,52,64,BRONZE_III,72,15,13604
0,24,43,BRONZE_III,21,14,11967,45,64,IRON_II,0,13,11414,49,59,BRONZE_IV,67,12,9691,146,165,BRONZE_III,69,13,10651,440,421,BRONZE_IV,50,13,10141,142,140,IRON_II,56,12,9866,200,220,BRONZE_III,15,12,9159,128,134,BRONZE_IV,75,11,8199,22,48,IRON_IV,11,11,8285,1,9,IRON_I,56,10,6602
1,50,72,IRON_I,61,12,9259,38,33,GOLD_IV,1,11,7838,206,225,BRONZE_I,26,12,9299,132,142,BRONZE_II,27,12,8867,265,281,BRONZE_III,96,11,8355,41,56,BRONZE_II,67,14,12749,69,70,SILVER_III,55,14,12343,114,113,GOLD_II,26,13,10650,22,48,IRON_IV,11,12,8883,263,255,SILVER_III,74,10,7064
0,68,75,BRONZE_IV,16,14,12387,160,160,BRONZE_II,36,15,13329,72,62,BRONZE_I,30,10,6987,98,133,IRON_IV,29,15,13877,183,222,IRON_I,12,13,10127,45,41,BRONZE_IV,81,13,10206,236,218,IRON_II,80,12,9681,97,112,BRONZE_III,62,14,11987,22,48,IRON_IV,11,11,7873,27,55,IRON_III,28,11,8177
1,99,96,BRONZE_I,24,11,8189,373,379,IRON_I,81,11,7548,110,128,IRON_II,0,10,6977,240,249,BRONZE_III,43,10,7216,42,52,BRONZE_IV,6,7,3730,216,201,IRON_I,60,13,10236,224,198,BRONZE_II,15,12,9872,67,85,IRON_II,30,11,8081,22,48,IRON_IV,11,12,9381,32,38,BRONZE_I,67,10,6884
0,210,222,BRONZE_IV,51,18,21824,124,146,BRONZE_IV,0,18,23260,408,432,IRON_III,12,18,20887,88,78,IRON_III,75,18,19827,126,147,BRONZE_III,53,18,19972,70,86,BRONZE_III,54,18,23016,262,266,BRONZE_IV,42,17,17626,37,51,BRONZE_IV,0,17,16920,22,48,IRON_IV,11,17,18090,61,77,IRON_III,15,17,17343
1,10,58,IRON_IV,0,14,11452,146,162,BRONZE_IV,91,16,15343,12,56,IRON_III,30,13,11302,189,208,BRONZE_IV,23,15,14286,97,119,BRONZE_IV,0,15,13423,396,434,IRON_III,50,17,16482,198,151,BRONZE_II,21,14,12540,110,94,BRONZE_III,33,16,15467,22,48,IRON_IV,11,13,10771,124,151,IRON_I,27,14,11978
1,173,158,BRONZE_III,77,15,13218,129,136,BRONZE_IV,38,15,13248,433,420,BRONZE_III,28,13,11369,176,223,IRON_IV,83,12,8877,364,362,BRONZE_III,15,12,9381,285,300,BRONZE_IV,0,13,10097,78,102,IRON_II,72,13,10535,182,244,BRONZE_III,0,13,10650,247,245,BRONZE_III,61,12,9667,317,301,BRONZE_IV,0,11,7751
0,44,57,BRONZE_IV,29,17,16729,30,48,BRONZE_III,0,18,19834,192,214,BRONZE_IV,0,16,15587,176,223,IRON_IV,83,15,14678,115,121,BRONZE_IV,0,17,16683,64,93,IRON_II,0,18,22657,242,237,BRONZE_III,6,18,18605,22,30,BRONZE_II,20,17,17613,387,393,BRONZE_IV,75,18,19429,14,52,IRON_IV,0,16,14802
1,80,93,BRONZE_IV,45,15,13680,165,132,BRONZE_III,70,18,20316,157,166,BRONZE_IV,62,18,21905,176,223,IRON_IV,83,17,17713,231,227,BRONZE_III,29,18,19825,76,104,BRONZE_IV,0,17,17249,47,63,BRONZE_IV,42,17,17872,72,101,IRON_II,96,16,15102,68,72,BRONZE_IV,20,15,14013,128,139,IRON_III,67,14,12618
0,37,54,BRONZE_III,28,15,14140,108,125,BRONZE_III,5,17,17469,23,40,BRONZE_III,9,16,14870,176,223,IRON_IV,83,12,8630,22,56,IRON_IV,32,11,8517,20,26,IRON_II,65,14,12924,143,150,IRON_I,0,14,12758,39,47,BRONZE_IV,94,15,14132,17,34,BRONZE_IV,0,15,14052,271,277,IRON_I,36,14,12264
1,554,557,BRONZE_II,15,13,10168,97,125,IRON_III,92,13,10035,292,315,BRONZE_IV,21,13,10084,176,223,IRON_IV,83,13,9994,12,17,IRON_II,79,10,7180,40,60,BRONZE_IV,14,11,8343,28,49,IRON_I,14,11,8480,248,222,IRON_II,77,11,8204,178,232,IRON_III,42,11,7520,41,47,IRON_I,13,11,7887
1,72,78,BRONZE_IV,63,11,8229,103,105,BRONZE_IV,56,11,8015,415,442,BRONZE_IV,75,12,9572,176,223,IRON_IV,83,11,8411,37,49,BRONZE_IV,77,11,8156,77,103,IRON_II,27,11,7873,97,101,IRON_III,88,9,5537,23,50,BRONZE_IV,14,10,6749,103,125,BRONZE_IV,0,10,6803,28,44,BRONZE_III,1,10,6546
0,56,80,BRONZE_IV,39,11,8534,93,91,BRONZE_II,16,10,6497,41,38,BRONZE_IV,13,11,7582,176,223,IRON_IV,83,10,6865,140,124,BRONZE_IV,69,5,2245,119,141,BRONZE_IV,0,13,10174,298,305,IRON_I,76,12,9226,184,182,BRONZE_IV,56,11,8381,110,121,BRONZE_II,30,11,7593,148,124,BRONZE_IV,0,9,5116
0,160,161,BRONZE_III,77,11,8065,133,116,BRONZE_IV,32,8,4532,102,134,IRON_IV,34,9,6008,393,374,BRONZE_II,46,8,4202,26,19,BRONZE_IV,76,8,4507,238,251,IRON_I,97,8,4962,54,67,IRON_IV,75,7,3527,116,127,BRONZE_III,28,9,5281,212,210,BRONZE_IV,70,9,5400,489,491,BRONZE_II,75,6,2403
0,57,30,BRONZE_I,1,18,20828,144,118,BRONZE_III,59,15,14086,49,78,BRONZE_IV,80,16,16081,305,304,BRONZE_IV,12,11,8052,367,356,BRONZE_II,32,14,12928,183,185,BRONZE_II,0,14,12992,54,67,IRON_IV,75,14,12175,144,140,BRONZE_III,76,14,12368,115,81,GOLD_III,62,14,12361,91,129,IRON_IV,56,14,11871
1,75,89,IRON_II,55,16,15403,297,331,IRON_II,42,15,13474,114,142,IRON_IV,91,14,12841,273,264,IRON_I,72,15,14132,17,29,BRONZE_I,6,15,13145,111,112,BRONZE_IV,41,17,18063,54,67,IRON_IV,75,16,16225,54,74,BRONZE_IV,0,18,18905,59,73,BRONZE_IV,0,15,13337,57,79,IRON_IV,78,15,14154
0,50,43,BRONZE_III,10,18,19793,604,562,SILVER_IV,75,14,12519,53,24,BRONZE_II,9,18,22280,54,74,IRON_II,3,15,13530,206,202,IRON_I,0,13,10890,155,173,IRON_IV,75,14,12967,54,67,IRON_IV,75,13,11163,241,219,BRONZE_I,30,15,13844,71,74,IRON_II,26,13,11323,203,213,BRONZE_IV,13,14,11839
0,466,425,BRONZE_I,31,17,16649,34,54,IRON_I,0,15,13960,195,234,IRON_IV,17,15,13954,100,123,BRONZE_II,19,18,18528,196,180,BRONZE_III,98,16,15996,105,116,BRONZE_IV,22,16,16122,54,67,IRON_IV,75,15,13838,212,195,BRONZE_III,45,18,18939,128,120,BRONZE_III,62,4,1338,275,268,BRONZE_IV,75,16,15276
0,39,59,IRON_III,68,18,19197,103,94,BRONZE_IV,93,18,18401,334,480,IRON_IV,38,15,13681,123,137,SILVER_IV,0,17,17378,139,129,BRONZE_IV,0,16,14749,196,199,BRONZE_IV,75,17,17042,54,67,IRON_IV,75,13,11350,338,330,BRONZE_IV,25,15,14318,563,805,IRON_III,40,15,13354,164,138,BRONZE_I,0,14,13014
1,30,64,BRONZE_IV,53,18,28880,430,415,BRONZE_IV,52,17,18346,479,451,BRONZE_IV,7,18,21253,247,253,IRON_II,36,15,14457,739,738,BRONZE_IV,13,16,16022,656,685,BRONZE_IV,23,18,23646,54,67,IRON_IV,75,17,16640,78,79,BRONZE_IV,2,18,19164,191,179,BRONZE_III,74,18,20027,156,165,BRONZE_IV,98,16,16441
0,65,79,IRON_II,0,3,904,439,456,IRON_I,51,3,956,12,26,IRON_IV,21,1,0,115,131,IRON_I,4,2,527,115,131,IRON_I,4,2,586,162,206,IRON_I,28,1,0,23,48,IRON_I,85,3,815,34,38,IRON_I,100,3,875,344,351,BRONZE_IV,0,2,458,72,79,BRONZE_III,15,2,337
0,5,13,IRON_II,0,18,20386,303,293,BRONZE_IV,46,18,18610,12,26,IRON_IV,21,18,21876,106,101,BRONZE_IV,82,18,19239,3,8,IRON_I,48,17,16814,1200,1180,BRONZE_IV,51,18,25276,140,155,BRONZE_II,87,18,23208,225,242,IRON_II,0,18,22274,517,603,IRON_III,16,17,17722,101,112,BRONZE_IV,27,18,18706
0,5,13,IRON_II,0,12,9389,170,169,BRONZE_II,75,10,7198,12,26,IRON_IV,21,13,10278,351,347,BRONZE_III,15,10,6828,68,65,BRONZE_III,0,10,6753,96,118,BRONZE_IV,50,14,12640,209,198,BRONZE_IV,29,13,10217,267,251,BRONZE_III,21,13,10821,51,70,IRON_I,0,11,8400,25,15,IRON_I,0,11,7470
0,5,13,IRON_II,0,15,13852,188,222,IRON_III,98,16,16103,12,26,IRON_IV,21,16,14984,264,248,BRONZE_II,17,16,14780,161,166,BRONZE_IV,27,16,16340,351,329,BRONZE_II,30,18,19074,192,322,IRON_IV,84,16,15092,341,319,BRONZE_II,16,15,13807,250,253,IRON_II,68,16,15859,59,86,IRON_II,13,15,13939
0,15,20,BRONZE_II,50,14,11522,137,144,IRON_II,82,13,10153,12,26,IRON_IV,21,11,8221,72,51,IRON_I,60,11,7970,189,202,BRONZE_IV,13,10,6870,168,202,IRON_II,57,13,10265,12,44,IRON_IV,35,12,9726,94,107,BRONZE_IV,53,13,10622,26,14,BRONZE_II,0,14,11797,49,36,BRONZE_II,0,12,9346
0,224,223,SILVER_III,26,13,10349,208,213,SILVER_IV,42,12,9203,12,26,IRON_IV,21,12,8902,136,103,BRONZE_II,47,13,10268,114,115,SILVER_IV,49,11,8030,18,23,SILVER_II,65,16,15434,151,157,SILVER_IV,89,15,14479,332,305,SILVER_III,30,14,11998,390,388,IRON_III,4,13,10034,23,32,BRONZE_IV,1,13,10123
0,365,361,BRONZE_II,42,14,11747,136,103,BRONZE_II,47,12,9582,12,26,IRON_IV,21,13,11243,331,300,BRONZE_III,77,13,10046,246,253,BRONZE_III,29,12,9955,108,109,BRONZE_I,13,16,14813,66,57,IRON_I,29,14,12847,171,177,BRONZE_II,76,16,14904,142,116,BRONZE_I,0,13,11025,203,202,BRONZE_III,48,13,11024
0,230,258,IRON_IV,73,11,8348,179,179,BRONZE_III,0,12,9543,73,88,BRONZE_III,72,12,9716,469,513,IRON_II,75,12,8940,113,121,BRONZE_III,51,10,7078,119,121,BRONZE_IV,0,13,10259,27,48,SILVER_IV,16,9,5186,212,209,BRONZE_IV,38,12,9731,180,145,SILVER_IV,5,10,6172,30,45,IRON_IV,34,9,5119
0,103,102,BRONZE_IV,36,15,13544,82,131,IRON_II,28,15,13562,50,51,BRONZE_IV,9,14,12359,265,263,BRONZE_III,15,15,14536,538,525,BRONZE_III,42,13,10643,91,97,BRONZE_IV,0,15,14161,27,48,SILVER_IV,16,10,7039,141,138,BRONZE_II,13,15,13960,142,181,IRON_IV,57,13,10156,30,45,IRON_IV,34,11,7336
0,176,182,BRONZE_IV,41,12,9367,237,212,BRONZE_II,12,11,8206,164,175,BRONZE_IV,22,13,10117,167,201,BRONZE_IV,1,10,7084,23,35,BRONZE_III,30,10,6367,254,300,IRON_I,8,11,8173,27,48,SILVER_IV,16,7,3977,79,92,IRON_I,41,12,8586,623,556,BRONZE_II,53,9,5883,30,45,IRON_IV,34,8,4550
0,195,193,BRONZE_IV,32,12,9399,522,523,BRONZE_III,0,14,11907,57,80,BRONZE_IV,43,13,11396,99,92,IRON_II,0,11,7721,28,15,IRON_I,27,10,6486,341,348,IRON_IV,3,12,8837,27,48,SILVER_IV,16,9,5866,167,154,BRONZE_III,28,11,8171,38,32,BRONZE_IV,0,12,9065,30,45,IRON_IV,34,9,5185
0,255,360,IRON_IV,33,13,10909,322,309,BRONZE_IV,41,14,12478,141,148,BRONZE_IV,42,15,14459,85,75,SILVER_IV,28,14,11616,407,412,BRONZE_IV,9,12,9455,247,253,IRON_II,36,13,10674,27,48,SILVER_IV,16,10,7244,269,281,BRONZE_IV,7,11,8156,83,98,IRON_I,45,12,8974,30,45,IRON_IV,34,10,6659
1,109,129,BRONZE_III,75,13,10126,289,296,BRONZE_III,23,10,7175,30,53,BRONZE_IV,14,11,7679,17,23,BRONZE_III,0,11,7396,17,26,BRONZE_IV,45,10,6302,13,23,IRON_II,31,13,11415,74,68,SILVER_IV,66,13,10314,6,6,BRONZE_IV,5,12,9917,27,8,SILVER_I,23,14,11473,30,45,IRON_IV,34,15,14090
1,124,169,IRON_II,70,8,4117,132,135,BRONZE_IV,79,8,4256,357,408,BRONZE_III,52,10,6460,30,27,BRONZE_II,62,8,4286,30,27,BRONZE_II,62,7,3909,217,210,BRONZE_III,17,10,6619,78,77,BRONZE_II,13,10,6310,91,92,SILVER_IV,67,9,5784,27,8,SILVER_I,23,9,5869,30,45,IRON_IV,34,11,7813
1,93,133,IRON_IV,14,11,8410,30,31,IRON_II,4,12,9099,76,103,IRON_III,0,13,10512,82,90,IRON_III,31,10,6573,194,171,BRONZE_II,0,11,8002,94,95,SILVER_III,31,15,13418,63,80,IRON_I,20,13,10857,169,157,IRON_I,44,13,10451,10,25,IRON_IV,52,11,7866,9,31,IRON_I,32,10,7251
1,393,377,SILVER_IV,18,14,11821,293,375,IRON_IV,39,13,10641,128,129,IRON_II,59,12,9920,585,598,BRONZE_III,15,11,8532,77,107,BRONZE_IV,0,10,7095,98,106,BRONZE_IV,77,14,12191,77,90,BRONZE_IV,75,14,12190,131,142,BRONZE_IV,0,15,13701,10,25,IRON_IV,52,11,8255,310,317,BRONZE_IV,46,12,8730
0,31,33,BRONZE_IV,73,18,22216,536,505,SILVER_IV,18,16,15365,133,114,BRONZE_II,79,15,14621,43,36,BRONZE_IV,15,15,14285,129,118,BRONZE_II,98,15,14306,91,88,BRONZE_III,70,14,12887,49,37,BRONZE_I,47,14,12691,88,88,BRONZE_IV,32,15,14161,10,25,IRON_IV,52,15,13603,50,49,BRONZE_I,16,15,13326
0,146,151,BRONZE_III,9,15,13358,117,117,BRONZE_IV,13,13,10581,322,253,SILVER_III,72,13,10990,197,189,IRON_I,58,11,7989,456,456,IRON_II,16,11,8078,244,258,BRONZE_IV,24,10,6821,249,316,IRON_III,7,11,8577,264,276,BRONZE_IV,53,13,10661,10,25,IRON_IV,52,11,7445,249,270,IRON_I,0,11,8294
0,227,239,BRONZE_IV,10,17,17075,42,43,BRONZE_IV,53,16,16428,28,43,IRON_III,23,16,15321,285,277,BRONZE_IV,52,15,13430,126,110,BRONZE_IV,61,15,13085,23,40,IRON_II,75,15,14072,117,157,BRONZE_IV,0,14,12971,98,120,BRONZE_IV,28,17,16790,10,25,IRON_IV,52,14,12660,256,276,BRONZE_III,18,14,12110
0,11,17,IRON_III,37,13,10299,108,153,IRON_II,0,13,10201,315,288,SILVER_III,69,14,12198,218,229,BRONZE_IV,0,11,8106,204,190,IRON_II,0,10,6731,524,514,BRONZE_II,18,11,7807,96,95,IRON_IV,32,9,5617,312,320,BRONZE_III,34,11,7679,10,25,IRON_IV,52,11,7526,223,235,BRONZE_IV,75,10,6787
1,342,326,IRON_II,7,16,16344,348,351,BRONZE_II,71,16,15591,206,223,BRONZE_III,54,17,16927,146,145,BRONZE_IV,29,14,12557,183,133,GOLD_IV,90,14,12921,69,75,BRONZE_IV,93,18,20002,458,466,BRONZE_II,73,17,17186,363,337,BRONZE_I,41,17,17832,10,25,IRON_IV,52,16,14744,233,317,IRON_II,37,15,14597
1,13,114,IRON_IV,0,8,5008,13,48,BRONZE_II,0,10,7098,12,60,BRONZE_IV,0,9,5399,15,79,BRONZE_IV,0,10,6593,10,66,IRON_IV,36,7,3414,11,57,BRONZE_IV,0,7,3447,13,31,BRONZE_III,0,7,3535,7,55,IRON_IV,4,7,3903,9,78,BRONZE_IV,0,8,4119,28,35,SILVER_IV,0,7,3787
1,11,57,BRONZE_IV,0,11,7898,8,73,IRON_IV,0,10,6762,18,47,BRONZE_II,4,15,13192,12,51,BRONZE_IV,0,14,11449,7,49,IRON_II,47,13,10026,14,44,IRON_I,0,10,6929,16,77,BRONZE_IV,0,10,6771,7,55,IRON_IV,4,13,10293,15,28,SILVER_IV,0,13,10164,16,34,BRONZE_II,26,10,6459
1,16,36,SILVER_IV,0,12,8953,13,60,IRON_IV,0,12,8912,10,43,IRON_III,31,14,12278,19,32,SILVER_IV,0,15,13242,13,30,SILVER_IV,0,12,9317,15,33,SILVER_IV,0,14,12643,13,35,SILVER_IV,0,13,10229,7,55,IRON_IV,4,12,9755,17,25,SILVER_IV,0,14,11672,14,30,SILVER_IV,9,13,10924
0,11,38,IRON_II,0,16,15419,124,147,BRONZE_III,21,18,20171,204,214,IRON_I,7,18,22387,412,441,BRONZE_IV,75,18,23921,69,84,BRONZE_IV,0,16,16388,273,284,BRONZE_IV,28,18,24235,27,37,IRON_IV,75,4,1585,74,60,BRONZE_IV,51,18,19450,208,190,BRONZE_IV,62,17,17378,47,40,IRON_I,100,18,18433
0,98,100,IRON_III,80,15,13517,432,460,BRONZE_IV,0,15,14585,430,407,BRONZE_III,28,17,18080,99,111,BRONZE_IV,15,15,13353,167,167,BRONZE_IV,85,15,13489,165,153,SILVER_II,2,18,19908,27,37,IRON_IV,75,15,13265,35,71,IRON_IV,0,14,11601,64,78,IRON_III,38,15,14677,64,75,BRONZE_IV,18,15,14402
0,147,151,BRONZE_II,10,13,10511,147,203,IRON_IV,0,12,9378,247,261,BRONZE_III,0,14,12395,127,153,SILVER_IV,15,14,11995,189,190,IRON_I,31,11,7576,59,73,BRONZE_IV,74,14,11781,27,37,IRON_IV,75,1,0,157,166,BRONZE_IV,62,12,9839,60,76,IRON_IV,75,13,10133,102,91,IRON_I,64,11,7726
0,317,312,BRONZE_IV,75,17,17736,441,638,IRON_IV,99,18,19851,52,62,IRON_II,0,18,19039,77,90,BRONZE_IV,62,16,16372,279,259,BRONZE_III,20,17,16512,20,37,IRON_II,0,18,19157,27,37,IRON_IV,75,14,11708,37,39,BRONZE_III,23,17,17982,105,104,BRONZE_II,38,16,15726,110,92,BRONZE_IV,79,16,15498
0,100,100,BRONZE_II,37,10,7155,95,94,IRON_II,1,10,6192,415,418,BRONZE_II,98,10,6673,107,120,IRON_I,25,8,4421,193,161,BRONZE_III,29,7,3197,106,102,IRON_I,67,10,7137,27,37,IRON_IV,75,8,4163,42,71,IRON_I,10,8,4562,69,94,IRON_IV,0,6,3156,212,226,BRONZE_III,27,7,3619
1,158,157,BRONZE_IV,31,18,30881,198,201,BRONZE_III,8,18,18386,21,16,BRONZE_IV,0,18,20995,187,207,BRONZE_IV,12,17,18076,17,24,IRON_I,50,18,18924,157,158,BRONZE_III,56,18,20775,27,37,IRON_IV,75,16,16435,198,185,IRON_I,23,18,23123,56,50,BRONZE_II,1,18,25156,102,82,IRON_I,31,18,19458
0,304,341,IRON_I,13,18,19874,333,345,IRON_I,15,17,17231,285,286,BRONZE_IV,0,17,16607,153,149,BRONZE_III,64,17,16887,40,50,BRONZE_IV,75,16,15288,78,81,BRONZE_IV,43,17,16987,27,37,IRON_IV,75,15,13661,202,199,BRONZE_IV,0,17,17854,66,59,BRONZE_III,34,17,17162,248,288,IRON_II,1,15,13485
0,88,116,IRON_II,16,13,10101,141,153,BRONZE_IV,31,11,8375,76,94,BRONZE_IV,42,12,9728,266,258,BRONZE_III,35,11,7982,45,69,IRON_II,21,11,7861,116,117,BRONZE_II,60,11,7949,99,110,IRON_III,15,9,6012,24,52,IRON_II,29,10,7277,54,74,IRON_IV,68,10,6246,123,125,IRON_I,62,9,5061
1,352,343,BRONZE_IV,0,14,12469,298,256,SILVER_IV,10,14,11773,368,349,BRONZE_II,55,13,10085,82,89,BRONZE_IV,24,13,10966,229,206,BRONZE_II,15,11,8374,72,85,BRONZE_II,13,14,11772,23,35,BRONZE_I,12,15,14016,150,169,BRONZE_IV,72,13,10239,54,74,IRON_IV,68,14,11651,302,299,BRONZE_IV,14,13,11047
0,304,335,IRON_IV,90,10,6384,581,589,BRONZE_III,0,9,5181,67,82,BRONZE_IV,86,9,5826,296,319,IRON_III,16,8,4722,22,37,IRON_II,45,8,4444,320,298,BRONZE_III,72,10,6135,197,209,IRON_I,57,8,4696,101,119,IRON_II,10,6,2793,54,74,IRON_IV,68,7,3709,319,293,SILVER_IV,0,6,2820
0,157,187,BRONZE_IV,0,16,14788,157,187,BRONZE_IV,0,14,11782,22,42,BRONZE_IV,22,15,13830,384,395,BRONZE_III,75,14,12391,619,614,IRON_I,55,13,10583,224,263,IRON_II,43,14,11503,115,112,BRONZE_IV,41,13,10862,115,113,BRONZE_IV,60,12,9457,54,74,IRON_IV,68,12,8699,46,74,IRON_IV,72,11,8516
1,116,161,IRON_III,43,3,1090,177,193,BRONZE_IV,0,1,0,272,279,BRONZE_IV,1,3,752,610,588,BRONZE_I,73,1,250,316,339,IRON_I,61,1,220,246,278,BRONZE_IV,20,3,908,27,86,IRON_IV,0,2,540,38,36,BRONZE_IV,35,3,1086,54,74,IRON_IV,68,2,634,19,41,BRONZE_IV,0,1,273
0,230,234,IRON_I,37,14,12556,403,410,IRON_III,26,12,9368,88,66,SILVER_I,36,13,11041,51,80,IRON_III,81,11,8481,420,401,BRONZE_III,1,11,7548,94,110,IRON_II,24,10,6943,72,65,BRONZE_IV,28,12,9033,79,91,BRONZE_II,37,10,6949,54,74,IRON_IV,68,11,7521,246,227,BRONZE_IV,41,10,6472
1,430,442,IRON_II,28,15,14003,161,187,IRON_III,38,15,14060,153,147,BRONZE_IV,15,16,15323,159,169,IRON_II,81,15,13676,628,635,IRON_III,20,14,12151,58,54,SILVER_IV,80,18,21753,202,207,BRONZE_IV,31,17,17067,164,156,BRONZE_IV,68,15,13442,54,74,IRON_IV,68,16,15609,230,247,IRON_II,75,14,11924
1,69,82,BRONZE_IV,40,15,13465,37,69,IRON_IV,36,14,11553,106,108,BRONZE_IV,57,15,13216,30,38,BRONZE_IV,39,13,10276,47,59,BRONZE_IV,26,12,9515,23,42,BRONZE_IV,20,13,10634,5,10,IRON_I,8,12,9048,15,21,BRONZE_IV,26,11,8251,307,360,IRON_IV,0,12,9617,160,189,IRON_III,77,11,7657
0,49,39,BRONZE_III,45,15,13593,37,69,IRON_IV,36,13,11020,50,57,BRONZE_IV,70,13,11006,624,596,BRONZE_III,9,13,11125,188,201,BRONZE_IV,26,15,14449,496,536,IRON_I,39,16,15506,87,93,BRONZE_IV,60,16,15171,92,79,BRONZE_IV,37,16,15666,238,252,BRONZE_IV,90,14,12207,165,165,IRON_II,70,15,13774
