result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,91,95,BRONZE_II,57,16,14955,117,125,BRONZE_II,61,13,11204,184,203,SILVER_IV,0,15,13794,11,17,BRONZE_IV,56,16,16036,444,442,BRONZE_II,16,15,13712,126,127,BRONZE_III,88,16,14863,58,46,BRONZE_I,97,18,18552,15,14,BRONZE_IV,59,14,12236,35,55,BRONZE_II,0,14,11670,10,16,BRONZE_III,98,14,12364
1,203,202,SILVER_IV,61,14,11769,22,35,BRONZE_IV,91,11,8177,57,69,SILVER_IV,29,12,8906,475,471,BRONZE_I,9,13,10623,141,144,SILVER_IV,12,11,8223,310,304,BRONZE_I,26,12,9891,58,46,BRONZE_I,97,16,15301,15,14,BRONZE_IV,59,14,12926,187,177,BRONZE_I,0,14,11909,118,96,SILVER_IV,40,12,9288
1,65,74,BRONZE_II,32,15,13691,69,73,BRONZE_III,75,13,11048,153,156,BRONZE_III,39,14,11915,58,74,BRONZE_III,0,14,12891,35,45,BRONZE_III,41,13,10014,634,647,BRONZE_IV,32,16,16087,179,163,SILVER_IV,30,16,15001,15,14,BRONZE_IV,59,14,12874,18,14,IRON_I,98,15,13702,18,31,IRON_I,98,14,12444
1,35,45,BRONZE_III,41,13,10204,32,45,BRONZE_II,0,13,10371,47,51,BRONZE_III,45,12,9618,11,15,BRONZE_III,75,14,11794,9,21,IRON_I,25,12,8586,9,21,IRON_I,25,15,14199,9,21,IRON_I,25,14,12943,15,14,BRONZE_IV,59,15,14382,18,14,IRON_I,98,13,11187,12,7,BRONZE_I,1,12,9584
0,576,550,SILVER_IV,0,17,17882,123,124,BRONZE_III,47,16,15897,181,157,SILVER_III,0,17,17321,186,164,BRONZE_IV,55,14,12644,82,100,BRONZE_II,69,14,12199,15,21,BRONZE_IV,0,15,14138,117,130,BRONZE_II,96,14,12274,52,52,BRONZE_II,8,15,14635,57,63,SILVER_IV,15,15,13801,43,57,BRONZE_II,23,14,12134
0,224,232,BRONZE_II,27,16,14740,277,304,BRONZE_IV,6,14,12179,213,201,BRONZE_II,4,17,17168,91,110,IRON_II,61,14,12757,240,253,SILVER_III,1,14,11491,15,21,BRONZE_IV,0,15,14336,259,249,BRONZE_III,94,14,12003,300,283,SILVER_IV,17,14,12310,57,63,SILVER_IV,15,14,12130,579,536,SILVER_IV,42,12,9377
0,109,119,BRONZE_III,78,18,21027,110,173,IRON_II,0,18,22612,15,7,BRONZE_I,68,16,16343,94,92,BRONZE_II,76,17,17738,151,145,BRONZE_IV,7,17,18021,15,21,BRONZE_IV,0,16,15451,89,102,BRONZE_I,32,18,19586,66,58,BRONZE_III,19,18,18517,194,200,BRONZE_I,0,18,19647,57,63,SILVER_IV,15,16,15873
0,82,73,SILVER_III,95,18,29779,91,95,BRONZE_III,12,16,15748,6,16,BRONZE_III,23,16,15349,142,112,SILVER_III,14,15,14468,136,141,BRONZE_II,25,14,12441,15,21,BRONZE_IV,0,17,17242,346,324,SILVER_III,36,17,17627,456,460,SILVER_IV,28,18,20149,143,142,BRONZE_II,39,17,17039,57,63,SILVER_IV,15,15,13301
0,49,39,SILVER_IV,0,17,16798,4,13,BRONZE_IV,28,18,19331,46,42,BRONZE_III,0,18,19700,52,49,BRONZE_I,42,16,15434,38,55,BRONZE_IV,82,15,13996,15,21,BRONZE_IV,0,14,12491,38,55,BRONZE_IV,82,18,19003,57,63,SILVER_IV,15,15,13028,17,17,BRONZE_II,4,17,16986,24,39,BRONZE_II,7,13,10618
0,81,73,SILVER_III,7,13,9985,196,182,SILVER_III,75,12,8881,7,18,BRONZE_IV,38,12,9110,112,108,SILVER_III,0,12,8735,49,42,SILVER_IV,0,11,7679,15,21,BRONZE_IV,0,9,5845,22,25,BRONZE_IV,46,11,8531,113,91,SILVER_III,16,9,5986,20,27,BRONZE_III,35,11,8116,20,27,BRONZE_III,35,9,5764
0,49,42,SILVER_IV,0,14,12086,128,140,BRONZE_II,57,14,12853,23,26,BRONZE_III,0,15,13328,14,14,BRONZE_III,89,13,10750,14,21,IRON_I,0,6,2911,15,21,BRONZE_IV,0,11,8107,19,32,BRONZE_III,13,11,7588,231,184,BRONZE_III,20,12,8590,30,35,BRONZE_I,100,14,12249,30,35,BRONZE_I,100,12,9058
0,284,283,SILVER_III,44,16,15209,51,58,SILVER_III,8,15,14159,251,257,SILVER_III,22,15,13740,309,315,SILVER_IV,16,15,13063,347,337,SILVER_II,16,14,11881,209,220,SILVER_III,18,14,12500,329,337,SILVER_III,15,13,11417,30,35,SILVER_II,0,13,10297,8,10,BRONZE_IV,83,12,9469,92,82,SILVER_I,54,12,9541
0,90,88,SILVER_I,0,16,14706,144,111,SILVER_II,42,17,17845,95,74,SILVER_II,30,16,15884,193,202,SILVER_III,46,17,16615,424,405,SILVER_IV,74,15,13984,182,186,SILVER_II,75,16,16398,247,251,SILVER_III,95,15,14554,92,82,SILVER_I,54,14,11790,8,10,BRONZE_IV,83,13,11161,242,237,SILVER_II,71,15,13091
1,242,264,SILVER_IV,60,18,22292,300,279,SILVER_II,44,18,24928,271,254,SILVER_II,30,18,18533,408,409,SILVER_III,91,18,20185,77,79,BRONZE_I,12,16,16186,26,37,BRONZE_I,34,18,24414,92,82,SILVER_I,54,18,21214,34,38,SILVER_IV,60,18,20943,8,10,BRONZE_IV,83,17,17600,118,109,SILVER_II,50,18,22564
0,26,26,BRONZE_I,69,18,22105,30,17,SILVER_IV,75,17,18161,305,330,SILVER_IV,26,18,19461,100,97,SILVER_III,60,18,21244,50,50,SILVER_III,29,17,17973,107,112,SILVER_IV,29,16,14899,92,82,SILVER_I,54,16,15628,528,521,SILVER_IV,75,16,15453,8,10,BRONZE_IV,83,15,13388,178,184,SILVER_II,34,14,12448
0,41,30,SILVER_II,53,15,14479,217,226,SILVER_IV,92,15,13055,174,170,SILVER_I,63,14,12114,80,60,SILVER_III,86,15,13083,198,185,SILVER_II,93,14,12121,233,209,SILVER_II,28,15,13100,92,82,SILVER_I,54,12,8846,33,37,BRONZE_I,81,13,11228,8,10,BRONZE_IV,83,11,8170,18,21,BRONZE_I,74,11,8073
1,59,61,SILVER_II,36,13,10134,39,39,SILVER_II,51,12,9140,22,29,BRONZE_I,84,12,9646,17,27,SILVER_II,35,9,5789,95,95,BRONZE_II,37,9,5853,166,176,SILVER_IV,15,14,12675,92,82,SILVER_I,54,12,9380,44,47,SILVER_III,0,14,11839,8,10,BRONZE_IV,83,11,7883,16,11,SILVER_IV,42,10,6162
0,25,47,BRONZE_II,26,3,965,54,60,SILVER_IV,18,2,620,89,88,SILVER_III,89,3,1086,9,7,BRONZE_I,39,2,564,124,137,SILVER_IV,72,2,564,33,33,SILVER_IV,23,1,0,92,82,SILVER_I,54,3,1071,73,71,SILVER_IV,95,3,755,8,10,BRONZE_IV,83,2,545,18,27,BRONZE_I,74,2,545
0,292,305,IRON_II,19,16,15575,147,129,BRONZE_IV,49,16,15044,18,18,BRONZE_IV,8,16,16305,14,27,BRONZE_IV,7,14,11684,56,72,BRONZE_III,0,14,12136,358,355,IRON_III,75,13,11135,153,185,BRONZE_IV,0,15,13084,177,166,BRONZE_III,12,15,13980,417,429,BRONZE_III,0,14,11940,22,46,BRONZE_IV,0,13,10760
0,41,52,IRON_IV,33,18,19575,530,527,IRON_I,15,18,22810,152,176,IRON_II,74,18,24463,182,183,IRON_I,64,18,26896,204,196,BRONZE_III,75,18,22344,143,162,BRONZE_IV,18,18,21665,606,610,IRON_II,16,17,17851,37,55,IRON_I,10,17,18207,224,230,IRON_III,48,17,17987,22,46,BRONZE_IV,0,16,15823
0,73,71,BRONZE_IV,20,18,22437,203,316,IRON_IV,30,18,20640,29,48,BRONZE_IV,0,18,19034,23,37,BRONZE_III,8,18,21164,344,347,BRONZE_III,15,17,17020,353,355,BRONZE_III,6,18,18676,63,77,BRONZE_IV,47,18,20815,117,144,IRON_III,91,18,18997,16,49,IRON_II,14,15,13105,22,46,BRONZE_IV,0,18,23047
1,92,112,BRONZE_IV,31,18,21491,42,82,IRON_IV,0,18,23656,86,103,IRON_II,75,18,19843,101,123,BRONZE_IV,88,18,23850,329,327,IRON_I,37,18,24467,62,73,BRONZE_IV,16,18,29068,22,25,IRON_I,100,18,26837,181,197,BRONZE_IV,61,18,25694,122,137,IRON_IV,78,18,24378,22,46,BRONZE_IV,0,18,20596
1,235,244,IRON_III,1,9,5195,221,238,BRONZE_III,14,11,8365,258,290,BRONZE_III,29,10,7023,145,144,IRON_II,1,9,5781,42,71,IRON_II,84,8,4662,69,89,BRONZE_IV,0,13,10720,96,124,IRON_III,17,9,5574,286,327,IRON_IV,55,12,9710,17,35,BRONZE_IV,32,9,5203,22,46,BRONZE_IV,0,9,5533
0,178,169,BRONZE_II,39,18,21494,119,113,SILVER_IV,0,18,26536,170,180,SILVER_IV,59,18,29924,38,45,BRONZE_I,35,18,26828,517,535,BRONZE_IV,61,17,18331,268,278,BRONZE_I,100,18,24710,416,374,SILVER_IV,9,18,21221,81,104,IRON_III,58,18,19407,59,58,GOLD_IV,0,18,19994,22,46,BRONZE_IV,0,17,17665
0,101,105,SILVER_IV,12,15,13382,315,298,SILVER_IV,37,14,12069,221,211,SILVER_IV,12,14,12420,324,284,SILVER_II,4,13,11225,232,234,BRONZE_II,75,12,9257,59,58,GOLD_IV,0,13,10890,255,234,SILVER_III,0,13,10292,325,286,BRONZE_I,8,13,10996,187,177,SILVER_III,22,12,9270,22,46,BRONZE_IV,0,11,7809
0,52,30,SILVER_II,40,17,17671,19,26,BRONZE_IV,46,17,17680,52,73,BRONZE_III,80,18,19579,4,8,BRONZE_IV,69,15,14143,387,384,BRONZE_III,11,14,13004,26,26,BRONZE_III,54,17,16564,28,25,BRONZE_I,4,15,13887,9,17,IRON_I,82,15,14594,8,11,IRON_I,92,14,12901,7,7,BRONZE_IV,34,14,12243
1,41,54,BRONZE_IV,47,18,22647,126,147,BRONZE_IV,9,18,20050,22,22,BRONZE_III,42,18,22566,199,220,BRONZE_I,0,16,15384,207,190,BRONZE_I,33,18,20764,83,76,BRONZE_II,0,18,22682,66,34,SILVER_IV,60,18,24813,330,314,BRONZE_II,75,18,21239,17,30,BRONZE_III,18,17,18016,7,7,BRONZE_IV,34,17,18068
1,484,421,GOLD_IV,43,16,14707,80,113,IRON_II,88,12,8697,138,153,BRONZE_III,4,13,11290,249,240,SILVER_IV,11,14,12791,175,173,BRONZE_I,11,13,10583,97,105,BRONZE_IV,33,15,13694,190,187,BRONZE_II,75,15,13310,25,44,BRONZE_IV,84,16,14768,160,140,SILVER_III,1,14,11457,7,7,BRONZE_IV,34,13,10688
0,10,21,BRONZE_II,54,14,12192,27,16,BRONZE_I,73,14,12889,203,158,SILVER_II,40,16,14817,161,141,SILVER_III,2,14,11820,269,266,BRONZE_IV,23,13,11189,81,90,BRONZE_III,38,16,16321,110,99,BRONZE_I,51,14,12342,10,23,IRON_II,24,14,12848,10,24,IRON_I,51,13,10581,7,7,BRONZE_IV,34,12,8921
0,78,90,BRONZE_IV,75,13,11079,217,183,SILVER_I,25,12,9331,96,101,SILVER_IV,0,14,11599,323,322,SILVER_IV,13,12,9735,330,310,SILVER_III,58,11,8226,103,113,BRONZE_II,45,14,11839,97,99,BRONZE_II,5,11,7365,5,6,BRONZE_IV,84,12,9839,142,111,SILVER_III,89,9,5721,7,7,BRONZE_IV,34,10,6278
1,211,202,BRONZE_III,87,18,19275,311,327,BRONZE_IV,75,15,13491,136,112,SILVER_IV,85,15,14114,311,300,SILVER_IV,2,16,16090,128,131,BRONZE_II,47,15,13243,69,68,BRONZE_II,81,18,20617,42,46,BRONZE_I,0,18,22240,95,94,BRONZE_III,40,17,16805,48,51,BRONZE_II,41,17,16776,7,7,BRONZE_IV,34,17,17611
1,227,225,BRONZE_I,18,16,15143,149,164,BRONZE_III,44,16,15665,149,164,BRONZE_III,44,15,13533,149,164,BRONZE_III,44,16,15316,159,165,BRONZE_III,37,15,13337,129,105,BRONZE_II,50,18,23600,143,142,BRONZE_I,13,17,16660,240,228,SILVER_IV,63,17,17620,58,75,IRON_I,22,15,14072,7,7,BRONZE_IV,34,15,13372
1,75,60,BRONZE_II,39,14,12881,7,8,BRONZE_IV,44,15,13221,94,96,BRONZE_II,14,16,15023,33,34,IRON_I,65,15,13859,55,61,BRONZE_I,27,14,12676,55,61,BRONZE_I,27,15,14372,70,85,BRONZE_IV,92,14,13016,15,19,BRONZE_IV,28,14,12891,77,77,BRONZE_III,41,15,13633,16,24,BRONZE_II,53,14,11477
1,59,71,BRONZE_III,53,15,13268,7,8,BRONZE_IV,44,13,11161,5,14,IRON_I,47,13,11401,22,39,BRONZE_III,64,16,15079,139,217,BRONZE_III,15,13,11237,161,126,BRONZE_II,70,14,12672,104,82,BRONZE_II,14,13,10726,363,359,BRONZE_II,11,14,12389,113,99,BRONZE_III,41,12,9156,9,24,IRON_I,37,12,8855
0,8,10,BRONZE_IV,88,14,12044,7,8,BRONZE_IV,44,12,8787,6,14,IRON_I,54,12,9442,4,6,IRON_I,95,12,9220,9,12,IRON_I,83,12,9297,8,6,BRONZE_II,0,15,13341,291,295,BRONZE_II,0,15,13088,9,6,BRONZE_IV,75,16,15031,30,28,BRONZE_II,0,15,13967,25,29,BRONZE_IV,85,14,11878
0,28,28,BRONZE_II,60,10,6533,7,8,BRONZE_IV,44,7,4058,1,41,IRON_IV,18,7,3848,1,26,IRON_II,54,8,4510,4,8,IRON_I,84,8,4252,594,608,BRONZE_I,12,13,10658,594,608,BRONZE_I,12,11,7463,594,608,BRONZE_I,12,10,7280,141,137,BRONZE_IV,0,11,8129,28,28,BRONZE_II,60,10,7166
0,1,11,BRONZE_III,29,12,9772,7,8,BRONZE_IV,44,9,5622,15,19,BRONZE_III,29,11,8504,3,12,BRONZE_IV,68,9,5487,4,8,IRON_I,84,9,5132,68,79,BRONZE_IV,0,11,8188,68,79,BRONZE_IV,0,11,7876,61,65,IRON_II,18,12,9307,9,5,BRONZE_I,26,12,8913,9,5,BRONZE_I,26,10,7013
0,15,30,BRONZE_IV,57,14,11646,7,8,BRONZE_IV,44,13,10391,6,16,BRONZE_IV,60,15,13133,6,16,BRONZE_IV,60,11,7482,4,8,IRON_I,84,13,10345,4,8,IRON_I,84,15,13955,4,8,IRON_I,84,16,16391,411,425,BRONZE_III,18,15,14033,9,11,BRONZE_I,85,14,12837,8,10,BRONZE_IV,68,13,10591
0,13,15,BRONZE_II,0,11,8245,7,8,BRONZE_IV,44,9,6020,13,15,BRONZE_II,0,10,6294,13,15,BRONZE_II,0,12,8755,4,8,IRON_I,84,9,5350,20,19,BRONZE_III,75,13,10326,449,456,BRONZE_II,52,12,8663,34,43,BRONZE_II,72,12,8904,12,8,BRONZE_II,40,10,6234,13,15,BRONZE_II,0,10,6120
0,121,121,SILVER_IV,59,12,9431,29,32,BRONZE_I,21,11,7738,61,58,SILVER_III,0,11,7410,1,10,BRONZE_IV,47,8,4932,180,174,GOLD_IV,0,9,5648,31,32,SILVER_IV,0,13,10005,101,92,SILVER_II,9,10,7263,71,43,GOLD_IV,0,11,7939,39,43,SILVER_IV,76,11,7998,22,21,BRONZE_I,63,10,6888
1,13,13,BRONZE_I,79,17,17358,6,8,BRONZE_IV,29,15,14153,30,36,SILVER_III,34,15,13790,1,10,BRONZE_IV,47,12,9192,1,10,BRONZE_IV,47,12,9081,1,10,BRONZE_IV,47,12,9634,36,47,BRONZE_III,14,13,10639,10,15,BRONZE_III,75,14,11891,42,49,SILVER_IV,48,14,12218,133,119,SILVER_I,47,13,10542
0,40,41,BRONZE_I,17,12,9579,46,61,BRONZE_III,60,12,8599,51,69,BRONZE_I,0,12,9138,1,10,BRONZE_IV,47,10,7149,180,174,GOLD_IV,0,9,5847,83,72,SILVER_II,48,14,12143,22,18,BRONZE_I,24,13,10462,140,126,SILVER_III,84,13,11339,110,102,SILVER_IV,20,11,8163,16,27,BRONZE_III,33,11,7797
0,48,45,BRONZE_IV,7,14,12070,6,21,BRONZE_IV,0,11,8347,40,50,BRONZE_III,52,12,9405,1,10,BRONZE_IV,47,12,9265,180,174,GOLD_IV,0,11,8182,123,107,SILVER_II,60,14,12702,159,148,SILVER_IV,0,12,9190,33,34,SILVER_III,82,15,13941,131,105,SILVER_II,73,12,9304,24,34,BRONZE_III,48,12,8907
0,27,37,BRONZE_III,82,18,24520,151,143,BRONZE_IV,82,18,30921,264,270,BRONZE_I,60,18,28187,58,55,IRON_II,49,18,27610,82,67,SILVER_II,27,18,20264,82,67,SILVER_II,27,18,32681,55,80,BRONZE_III,50,18,31454,98,113,BRONZE_II,0,18,24629,216,193,BRONZE_II,64,18,24380,120,116,IRON_I,66,18,22421
1,159,164,BRONZE_II,18,3,904,151,143,BRONZE_IV,82,3,815,218,203,BRONZE_III,0,3,1018,180,162,BRONZE_I,2,2,564,95,103,BRONZE_III,43,2,624,768,712,SILVER_IV,66,3,904,284,238,IRON_II,41,3,870,51,55,BRONZE_IV,53,3,1003,94,111,BRONZE_III,60,3,875,13,21,BRONZE_IV,72,1,0
1,220,257,BRONZE_III,1,16,15304,151,143,BRONZE_IV,82,15,14681,78,94,BRONZE_III,0,14,12647,180,184,BRONZE_III,69,16,15737,174,167,BRONZE_II,50,14,12607,42,50,IRON_I,36,16,16168,28,42,BRONZE_II,16,14,12303,41,70,BRONZE_IV,11,13,10634,207,196,SILVER_III,16,13,10637,33,50,BRONZE_IV,0,13,11125
1,16,32,BRONZE_III,34,14,12657,151,143,BRONZE_IV,82,16,15498,189,224,IRON_III,23,14,12917,282,249,BRONZE_II,70,14,12792,640,630,BRONZE_III,20,16,15352,238,268,BRONZE_IV,0,14,12409,66,79,BRONZE_IV,59,15,14510,124,152,BRONZE_IV,0,13,10923,65,108,BRONZE_IV,0,15,13434,21,60,IRON_III,4,11,8517
1,79,81,BRONZE_III,32,18,19313,151,143,BRONZE_IV,82,17,17244,43,55,BRONZE_IV,23,17,16924,375,380,IRON_I,100,16,15993,59,70,BRONZE_IV,15,16,15348,53,70,BRONZE_IV,54,16,15813,57,70,BRONZE_III,28,17,17526,250,245,BRONZE_III,39,18,18899,485,513,BRONZE_III,79,15,13440,357,341,BRONZE_IV,12,14,12126
0,161,172,BRONZE_II,39,13,11364,151,143,BRONZE_IV,82,14,12881,169,182,IRON_II,55,15,13228,297,322,BRONZE_III,5,13,10657,10,26,BRONZE_IV,11,11,7416,335,359,BRONZE_IV,49,14,12871,275,247,BRONZE_III,48,16,14714,168,178,BRONZE_IV,0,14,12741,281,307,BRONZE_IV,13,14,11580,60,48,BRONZE_IV,39,15,13047
0,52,81,IRON_I,13,14,11712,151,143,BRONZE_IV,82,14,11970,233,243,BRONZE_IV,36,12,9587,286,279,BRONZE_IV,50,12,9490,90,78,BRONZE_IV,15,10,6969,92,110,BRONZE_III,22,16,14713,108,119,BRONZE_IV,40,14,12845,111,114,BRONZE_IV,49,15,13463,11,23,BRONZE_III,9,15,13471,229,176,BRONZE_II,60,13,10228
0,79,99,BRONZE_II,41,10,6219,144,137,BRONZE_I,6,14,11968,158,156,BRONZE_III,47,14,12096,475,471,BRONZE_I,9,14,11628,262,285,SILVER_IV,19,13,10534,89,96,BRONZE_I,13,12,8796,220,190,BRONZE_III,35,12,8610,42,49,BRONZE_III,82,12,8966,5,13,BRONZE_IV,63,11,7578,129,110,BRONZE_I,19,10,6303
0,15,28,BRONZE_IV,89,15,13137,76,84,BRONZE_III,93,14,11958,39,60,BRONZE_IV,14,16,15118,186,197,BRONZE_IV,39,13,10094,37,62,IRON_I,88,12,8934,100,90,BRONZE_I,100,14,11517,100,90,BRONZE_I,100,11,7523,33,54,BRONZE_IV,13,13,10578,5,13,BRONZE_IV,63,12,9553,29,40,BRONZE_II,75,12,9158
0,206,235,BRONZE_IV,75,18,22156,8,12,BRONZE_I,10,15,14285,99,110,SILVER_IV,0,16,16368,99,110,SILVER_IV,0,15,13901,36,51,SILVER_III,7,14,12968,36,51,SILVER_III,7,17,18220,36,51,SILVER_III,7,15,14003,7,10,BRONZE_III,60,17,17255,5,13,BRONZE_IV,63,14,12629,14,16,BRONZE_II,7,15,13104
1,27,43,BRONZE_IV,0,14,11700,41,60,BRONZE_I,20,16,15729,193,148,GOLD_II,77,13,10117,132,146,SILVER_IV,60,12,9276,12,13,BRONZE_III,12,12,9038,9,11,BRONZE_I,0,16,15478,280,296,BRONZE_II,80,15,13992,21,22,SILVER_II,30,16,15615,5,13,BRONZE_IV,63,13,10651,54,45,SILVER_IV,18,14,12710
0,25,24,BRONZE_I,79,12,9912,209,210,SILVER_IV,0,10,6434,53,57,BRONZE_II,0,11,7462,61,65,GOLD_IV,0,9,6059,60,64,BRONZE_II,1,9,5615,18,32,BRONZE_IV,78,5,1761,4,7,IRON_I,84,10,6272,281,280,SILVER_III,48,12,9191,5,13,BRONZE_IV,63,8,4550,5,13,BRONZE_IV,63,7,3933
0,54,54,SILVER_IV,0,14,12924,63,66,SILVER_IV,66,14,11864,18,31,BRONZE_IV,68,12,9463,35,12,GOLD_IV,72,15,14318,54,48,SILVER_IV,61,13,10489,18,16,BRONZE_I,38,15,13576,54,74,BRONZE_III,35,14,11465,11,15,BRONZE_III,61,14,11807,5,13,BRONZE_IV,63,13,10190,10,20,BRONZE_IV,54,12,9220
1,17,18,BRONZE_II,39,11,8097,12,20,BRONZE_I,5,10,6727,75,82,IRON_I,25,9,5925,350,383,BRONZE_II,14,9,5613,158,98,PLATINUM_IV,42,8,4434,13,23,BRONZE_II,0,12,9449,3,7,IRON_I,47,11,7930,20,19,BRONZE_III,20,13,10343,5,13,BRONZE_IV,63,10,6585,17,18,BRONZE_II,39,11,8547
1,120,119,BRONZE_III,75,18,19635,70,99,BRONZE_IV,18,17,17708,208,201,BRONZE_IV,18,18,19603,332,339,BRONZE_III,0,11,7933,324,310,BRONZE_I,11,16,14976,158,198,IRON_III,29,15,13922,63,93,IRON_III,0,16,15714,6,5,BRONZE_IV,54,17,18005,198,212,BRONZE_IV,0,18,18678,199,205,BRONZE_IV,0,15,13893
0,572,518,BRONZE_II,60,13,11041,237,244,SILVER_III,28,12,9418,274,295,BRONZE_II,17,13,11157,392,392,BRONZE_III,60,11,7563,74,64,BRONZE_II,27,11,7419,158,198,IRON_III,29,11,7494,55,69,BRONZE_II,0,11,8232,6,5,BRONZE_IV,54,10,7095,48,48,BRONZE_III,82,10,6668,280,285,BRONZE_III,0,11,7550
1,2,15,BRONZE_IV,2,17,16961,19,29,BRONZE_III,72,15,13711,19,29,BRONZE_III,72,17,18044,30,44,BRONZE_IV,78,12,9805,31,42,BRONZE_IV,81,12,9479,158,198,IRON_III,29,17,17142,106,117,BRONZE_IV,41,17,18156,6,5,BRONZE_IV,54,16,16419,13,18,BRONZE_IV,25,17,17770,17,30,BRONZE_III,44,14,12562
0,160,178,SILVER_IV,26,13,10017,16,13,SILVER_I,28,10,6402,65,58,GOLD_II,7,12,8886,65,58,GOLD_II,7,10,6460,65,58,GOLD_II,7,9,5164,158,198,IRON_III,29,9,5710,158,198,IRON_III,29,9,5057,6,5,BRONZE_IV,54,10,6602,198,194,GOLD_II,0,8,4811,160,178,SILVER_IV,26,8,4299
1,67,73,SILVER_I,10,15,13723,42,42,GOLD_IV,0,14,11985,2,8,BRONZE_III,12,15,14636,2,8,BRONZE_III,12,13,10920,29,35,BRONZE_I,57,12,9878,158,198,IRON_III,29,15,13500,158,198,IRON_III,29,15,13212,6,5,BRONZE_IV,54,16,16344,44,39,PLATINUM_IV,19,17,16659,44,39,PLATINUM_IV,19,15,13239
1,17,22,BRONZE_II,4,14,12148,30,48,BRONZE_IV,17,13,11327,32,35,BRONZE_II,37,13,10641,32,35,BRONZE_II,37,12,9243,7,12,SILVER_II,0,12,8692,16,10,SILVER_II,60,15,14687,16,10,SILVER_II,60,15,13640,6,5,BRONZE_IV,54,13,10920,185,221,SILVER_II,45,15,13416,158,198,IRON_III,29,10,7289
0,23,22,BRONZE_III,64,11,7413,27,18,SILVER_I,10,10,6483,27,18,SILVER_I,10,10,6620,16,11,BRONZE_I,8,11,7664,16,7,BRONZE_I,100,9,6033,130,130,BRONZE_IV,1,10,6812,130,130,BRONZE_IV,1,9,5481,6,5,BRONZE_IV,54,7,3718,28,32,SILVER_I,83,10,6502,158,198,IRON_III,29,7,3643
0,272,302,IRON_III,9,14,12080,65,46,BRONZE_I,0,12,9583,257,319,IRON_I,25,13,10278,345,412,BRONZE_IV,7,12,9248,98,86,IRON_II,18,10,7247,30,40,BRONZE_IV,14,1,64,68,74,IRON_III,93,11,7847,108,125,BRONZE_IV,18,11,8257,153,169,BRONZE_IV,18,10,6934,302,332,BRONZE_IV,2,10,6804
1,135,164,BRONZE_IV,0,16,15839,480,508,BRONZE_IV,26,15,13415,266,249,BRONZE_IV,50,15,13960,346,393,IRON_III,48,14,12103,79,99,IRON_III,34,14,12504,221,224,IRON_I,13,18,19190,80,92,BRONZE_IV,3,16,16292,108,125,BRONZE_IV,18,16,15923,266,271,BRONZE_IV,0,17,16885,81,83,IRON_I,31,17,16520
1,137,111,BRONZE_IV,56,14,12577,73,97,IRON_II,34,12,9174,35,37,BRONZE_IV,0,15,13288,240,250,IRON_II,72,11,7716,174,171,BRONZE_IV,0,12,9139,174,171,BRONZE_IV,0,15,14645,101,113,BRONZE_IV,70,14,11911,108,125,BRONZE_IV,18,14,11527,193,219,IRON_IV,36,14,11621,100,89,BRONZE_IV,57,13,11297
1,137,111,BRONZE_IV,56,11,8347,150,173,BRONZE_IV,95,11,7687,185,219,IRON_III,44,10,6662,153,156,BRONZE_IV,7,9,5157,1068,1061,BRONZE_II,42,9,5923,194,199,BRONZE_IV,42,14,11495,32,33,IRON_III,75,11,7511,108,125,BRONZE_IV,18,10,6656,118,133,BRONZE_III,45,13,10106,139,186,IRON_IV,93,10,7076
0,299,297,BRONZE_IV,42,12,9778,24,41,BRONZE_IV,0,11,8430,94,95,BRONZE_I,21,14,11988,221,192,BRONZE_IV,14,12,9439,48,63,IRON_II,21,10,6513,65,91,IRON_I,0,13,10363,67,91,IRON_II,0,9,6094,108,125,BRONZE_IV,18,8,4827,216,237,IRON_III,92,9,5237,152,162,IRON_II,45,10,6889
0,29,31,IRON_I,100,14,11639,255,263,BRONZE_IV,23,12,8653,225,234,BRONZE_IV,0,14,12680,36,60,BRONZE_IV,58,11,8157,563,562,IRON_I,47,10,6939,107,115,BRONZE_IV,42,11,8154,256,266,BRONZE_IV,86,11,7700,108,125,BRONZE_IV,18,11,8467,108,125,BRONZE_IV,18,9,5625,126,129,BRONZE_IV,48,10,6468
