result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,182,201,GOLD_IV,0,18,26433,138,141,PLATINUM_II,31,18,20623,75,60,PLATINUM_IV,75,18,23422,199,176,PLATINUM_III,59,18,20710,75,60,PLATINUM_IV,75,16,16122,28,29,PLATINUM_IV,23,18,24164,71,60,GOLD_I,16,18,25952,11,14,SILVER_II,44,15,14695,108,114,SILVER_IV,15,17,18009,182,201,GOLD_IV,0,18,21671
0,119,137,PLATINUM_IV,75,18,19376,485,474,PLATINUM_III,36,16,15338,169,146,PLATINUM_III,70,15,14664,199,176,PLATINUM_III,59,14,12088,140,165,GOLD_II,75,15,14289,230,227,PLATINUM_III,4,17,16528,160,144,PLATINUM_II,42,18,18671,182,172,PLATINUM_II,18,18,18569,125,89,PLATINUM_II,45,15,13867,197,180,PLATINUM_IV,0,13,10711
1,83,100,PLATINUM_IV,8,15,13611,63,71,PLATINUM_II,14,15,13363,81,65,DIAMOND_IV,41,13,10552,199,176,PLATINUM_III,59,16,15431,64,58,PLATINUM_IV,44,12,9953,13,11,GOLD_I,19,12,9673,98,74,DIAMOND_III,46,13,10740,41,33,PLATINUM_II,98,13,10950,31,26,GOLD_I,3,12,9215,203,183,PLATINUM_II,48,11,8121
0,207,207,PLATINUM_III,35,14,12739,368,333,PLATINUM_III,35,14,12124,70,49,PLATINUM_III,50,14,12256,158,172,PLATINUM_III,51,13,11036,84,84,PLATINUM_IV,39,11,8472,209,210,PLATINUM_IV,53,13,11306,48,42,PLATINUM_III,56,12,9096,122,106,PLATINUM_IV,54,12,9693,33,22,GOLD_II,96,10,6784,342,338,PLATINUM_IV,29,11,7998
0,119,98,PLATINUM_III,27,16,15319,136,157,PLATINUM_IV,61,15,13664,39,30,PLATINUM_IV,84,15,14117,236,232,PLATINUM_III,58,13,10954,444,416,PLATINUM_II,16,12,9566,101,105,PLATINUM_II,13,14,12163,48,42,PLATINUM_III,56,13,10262,122,106,PLATINUM_IV,54,15,13976,109,82,DIAMOND_IV,0,14,12532,189,172,PLATINUM_II,24,13,10556
1,101,109,PLATINUM_II,59,16,15156,386,357,PLATINUM_III,0,14,11966,148,115,PLATINUM_II,41,14,12158,386,365,PLATINUM_III,3,15,13144,455,433,DIAMOND_IV,0,12,8763,99,84,PLATINUM_II,14,16,15142,48,42,PLATINUM_III,56,16,15158,430,428,PLATINUM_III,47,16,15978,203,202,PLATINUM_IV,63,14,12803,380,377,PLATINUM_III,0,13,11264
0,130,102,PLATINUM_I,23,15,13642,168,150,PLATINUM_II,0,14,11968,222,199,PLATINUM_II,85,15,13845,607,600,PLATINUM_II,25,13,10839,171,149,PLATINUM_I,40,12,9476,292,274,PLATINUM_III,15,13,9965,48,42,PLATINUM_III,56,12,9624,249,249,PLATINUM_I,13,12,9292,26,29,PLATINUM_IV,75,12,9035,71,63,PLATINUM_III,19,11,7311
1,251,236,PLATINUM_IV,49,14,11644,299,276,PLATINUM_I,3,13,10443,283,305,PLATINUM_IV,12,14,12743,826,820,PLATINUM_I,18,12,9136,327,351,PLATINUM_II,4,12,9771,150,151,PLATINUM_III,0,15,14177,48,42,PLATINUM_III,56,14,12216,178,148,PLATINUM_II,38,16,14927,109,100,PLATINUM_II,30,15,13096,260,239,PLATINUM_I,8,12,9935
0,130,102,PLATINUM_I,95,17,17568,228,237,DIAMOND_IV,0,16,15994,152,153,PLATINUM_III,61,18,18465,23,23,PLATINUM_II,38,17,17497,140,151,PLATINUM_III,60,15,13896,21,20,PLATINUM_I,55,17,18065,48,42,PLATINUM_III,56,16,15678,582,580,PLATINUM_III,80,17,17774,28,32,PLATINUM_IV,2,15,14606,164,169,PLATINUM_II,69,16,15211
0,143,116,PLATINUM_I,75,17,16874,349,316,DIAMOND_IV,0,15,14120,113,93,PLATINUM_I,12,15,14458,124,116,PLATINUM_II,69,14,12303,275,292,PLATINUM_IV,63,14,12106,299,294,PLATINUM_I,98,15,13854,48,42,PLATINUM_III,56,15,13585,153,145,PLATINUM_III,18,15,13758,106,115,DIAMOND_III,52,14,11699,255,227,PLATINUM_I,16,12,8997
0,289,265,DIAMOND_I,75,12,9754,293,301,PLATINUM_IV,45,14,12499,17,19,PLATINUM_IV,50,15,13746,59,54,PLATINUM_IV,28,12,8685,76,84,GOLD_IV,36,12,9810,7,12,GOLD_III,92,11,7578,43,30,GOLD_I,16,10,6270,43,30,GOLD_I,16,11,8411,43,30,GOLD_I,16,13,9973,59,44,PLATINUM_III,29,11,8323
0,96,89,PLATINUM_II,31,14,12475,105,128,GOLD_III,36,16,14748,141,112,DIAMOND_II,34,16,15366,184,190,GOLD_IV,33,17,16966,70,60,PLATINUM_III,84,17,17976,7,12,GOLD_III,92,16,16314,43,30,GOLD_I,16,14,11976,43,30,GOLD_I,16,17,17896,43,30,GOLD_I,16,18,19894,59,44,PLATINUM_III,29,16,14785
1,90,70,GOLD_I,33,13,10978,6,7,BRONZE_I,45,12,9699,6,7,BRONZE_I,45,13,11034,14,12,SILVER_II,87,11,7724,8,10,BRONZE_I,85,11,7417,59,44,PLATINUM_III,29,14,12403,59,44,PLATINUM_III,29,13,10798,59,44,PLATINUM_III,29,13,10781,98,80,PLATINUM_I,27,13,10189,59,44,PLATINUM_III,29,16,14710
0,90,70,GOLD_I,33,14,12291,6,7,BRONZE_I,45,14,12165,6,7,BRONZE_I,45,14,11866,14,12,SILVER_II,87,13,10371,8,10,BRONZE_I,85,12,8890,8,10,BRONZE_I,85,14,11704,59,44,PLATINUM_III,29,12,9503,59,44,PLATINUM_III,29,12,9042,98,80,PLATINUM_I,27,11,8104,59,44,PLATINUM_III,29,13,10818
0,106,106,PLATINUM_I,14,12,9368,14,14,PLATINUM_II,51,12,9261,324,307,MASTER_I,473,14,12263,29,7,GOLD_II,70,12,9852,277,285,DIAMOND_IV,31,11,8427,98,80,PLATINUM_I,27,13,10109,98,80,PLATINUM_I,27,13,10087,7,12,GOLD_III,92,11,7592,43,30,GOLD_I,16,10,6978,59,44,PLATINUM_III,29,12,8771
1,150,139,DIAMOND_I,0,11,7992,48,42,PLATINUM_I,75,14,12875,51,35,PLATINUM_I,34,13,10759,51,35,PLATINUM_I,34,13,11135,168,160,PLATINUM_III,42,11,8433,168,160,PLATINUM_III,42,14,11620,43,30,GOLD_I,16,12,8665,25,31,DIAMOND_II,72,14,12471,25,31,DIAMOND_II,72,15,13211,59,44,PLATINUM_III,29,15,13080
0,62,71,GOLD_IV,20,14,11567,13,12,GOLD_III,84,16,14836,37,32,GOLD_I,47,15,13746,25,14,GOLD_I,36,15,14490,378,353,SILVER_I,41,12,9693,41,28,PLATINUM_IV,38,15,14379,6,11,GOLD_IV,57,14,11551,20,7,SILVER_II,56,14,12227,59,44,PLATINUM_III,29,12,8935,59,44,PLATINUM_III,29,13,11364
0,92,118,GOLD_IV,50,18,19750,12,14,PLATINUM_IV,85,18,22660,79,56,PLATINUM_I,75,18,18798,69,85,PLATINUM_II,35,18,21235,30,23,PLATINUM_III,15,17,17371,81,87,PLATINUM_I,5,18,23544,119,91,MASTER_I,22,18,26525,251,222,PLATINUM_IV,52,17,17192,73,60,DIAMOND_III,70,16,15691,12,15,PLATINUM_II,0,15,14485
0,12,9,GOLD_I,42,11,8536,65,59,PLATINUM_II,3,13,10331,358,320,MASTER_I,88,12,9825,142,130,PLATINUM_I,7,11,7302,30,23,PLATINUM_III,15,10,6432,92,118,GOLD_IV,50,13,10377,19,19,PLATINUM_IV,17,14,11910,79,56,PLATINUM_I,75,15,13623,77,106,PLATINUM_IV,13,12,9074,212,219,PLATINUM_II,39,11,8115
1,12,9,GOLD_I,42,14,11709,36,27,PLATINUM_IV,49,17,17192,68,48,PLATINUM_II,46,15,13872,74,83,PLATINUM_III,75,14,12873,30,23,PLATINUM_III,15,12,9721,37,40,PLATINUM_III,0,14,12958,20,14,PLATINUM_III,73,14,12136,49,43,PLATINUM_III,35,14,12109,19,19,PLATINUM_IV,17,13,10749,48,49,PLATINUM_IV,75,6,3138
0,12,9,GOLD_I,42,14,12222,50,49,PLATINUM_IV,9,15,13814,61,47,PLATINUM_IV,73,16,14837,36,27,PLATINUM_IV,49,14,12617,30,23,PLATINUM_III,15,11,8299,45,62,PLATINUM_IV,33,16,16231,61,55,PLATINUM_I,75,14,11978,35,34,GOLD_III,69,16,15342,39,27,PLATINUM_III,87,14,11875,75,67,PLATINUM_III,52,13,10709
1,63,57,PLATINUM_III,74,17,17959,93,82,PLATINUM_I,66,17,17872,174,166,PLATINUM_IV,1,18,23109,358,371,PLATINUM_IV,0,18,22568,30,23,PLATINUM_III,15,17,18263,255,240,PLATINUM_IV,76,18,19473,100,104,PLATINUM_III,77,18,20586,243,265,GOLD_I,39,18,19305,196,185,PLATINUM_II,89,17,18013,427,445,PLATINUM_III,75,14,12721
1,26,19,PLATINUM_II,26,3,793,420,400,DIAMOND_III,89,3,844,112,90,PLATINUM_I,69,3,1006,55,58,PLATINUM_II,75,2,613,30,23,PLATINUM_III,15,2,613,99,87,PLATINUM_II,19,1,0,97,90,PLATINUM_IV,77,3,1108,512,530,PLATINUM_II,36,3,875,360,331,DIAMOND_II,14,2,538,383,394,PLATINUM_I,75,2,508
1,402,304,PLATINUM_I,14,17,17991,173,155,DIAMOND_III,32,15,14190,110,82,PLATINUM_I,75,15,14412,87,77,PLATINUM_IV,39,15,13183,30,23,PLATINUM_III,15,17,17453,46,59,PLATINUM_IV,50,16,15122,162,154,PLATINUM_I,74,15,13660,55,53,PLATINUM_I,17,15,14419,84,72,PLATINUM_I,80,15,13891,163,166,PLATINUM_IV,21,13,10211
1,190,194,PLATINUM_IV,46,18,22678,212,182,PLATINUM_II,86,18,20251,221,207,PLATINUM_IV,68,18,19563,411,402,GOLD_II,90,18,23862,70,42,PLATINUM_IV,1,18,18611,84,70,GOLD_III,77,18,21425,157,131,GOLD_I,11,18,18916,88,102,GOLD_III,13,18,26017,210,220,PLATINUM_III,15,18,19849,280,225,DIAMOND_IV,19,18,18764
0,362,355,PLATINUM_IV,75,14,11697,552,541,GOLD_I,40,15,14205,87,70,PLATINUM_III,87,14,12665,561,594,PLATINUM_IV,15,13,11260,460,471,PLATINUM_IV,40,13,10523,66,73,PLATINUM_IV,0,15,13119,30,42,GOLD_II,75,12,9111,198,185,PLATINUM_IV,37,13,11281,210,220,PLATINUM_III,15,12,9378,71,79,PLATINUM_IV,60,10,6837
1,115,103,PLATINUM_III,48,13,10234,127,119,PLATINUM_III,83,11,8559,385,382,PLATINUM_III,60,12,9628,100,92,PLATINUM_III,71,10,7269,248,238,PLATINUM_IV,60,10,6384,431,432,PLATINUM_IV,16,14,11882,360,356,PLATINUM_IV,8,12,8931,337,332,PLATINUM_IV,40,13,10689,210,220,PLATINUM_III,15,11,8547,122,115,PLATINUM_III,0,10,7277
1,179,149,PLATINUM_III,0,18,18537,97,101,SILVER_I,19,16,15623,27,27,GOLD_II,80,18,18913,95,100,PLATINUM_III,48,18,18618,40,27,GOLD_III,25,16,15605,8,4,SILVER_IV,1,16,15317,60,73,PLATINUM_IV,0,15,13284,53,38,PLATINUM_II,20,16,16072,119,122,GOLD_IV,0,16,15964,327,307,GOLD_III,31,14,11896
0,179,149,PLATINUM_III,0,14,11824,97,101,SILVER_I,19,11,8552,27,27,GOLD_II,80,12,9884,95,100,PLATINUM_III,48,11,7965,40,27,GOLD_III,25,11,7373,49,30,PLATINUM_II,15,14,12916,40,24,PLATINUM_II,23,14,11455,46,39,GOLD_II,71,14,12881,98,109,GOLD_II,0,13,10020,98,109,GOLD_II,0,11,8131
1,179,149,PLATINUM_III,0,14,11820,97,101,SILVER_I,19,11,7849,27,27,GOLD_II,80,12,9205,95,100,PLATINUM_III,48,13,10149,40,27,GOLD_III,25,9,6111,81,91,GOLD_III,5,11,7981,161,129,GOLD_I,17,10,7181,177,158,GOLD_II,0,11,7578,43,48,PLATINUM_IV,0,10,7233,25,27,GOLD_IV,8,9,5693
1,179,149,PLATINUM_III,0,14,13019,97,101,SILVER_I,19,13,11080,27,27,GOLD_II,80,16,14975,95,100,PLATINUM_III,48,14,12045,40,27,GOLD_III,25,12,9046,26,37,GOLD_III,86,14,12012,53,53,GOLD_II,17,11,7767,83,93,SILVER_I,7,14,12399,158,149,GOLD_IV,77,13,10085,158,149,GOLD_IV,77,11,8450
0,179,149,PLATINUM_III,0,13,11273,95,100,PLATINUM_III,48,17,16705,391,362,PLATINUM_III,82,15,13240,64,63,PLATINUM_III,60,15,14122,147,147,PLATINUM_II,5,14,12147,173,174,PLATINUM_IV,65,17,17693,265,266,PLATINUM_II,0,18,18791,68,59,PLATINUM_III,21,18,19800,56,45,PLATINUM_III,80,15,14334,189,205,PLATINUM_IV,52,16,14909
0,179,149,PLATINUM_III,0,11,7906,135,145,PLATINUM_II,61,14,11596,80,61,PLATINUM_II,1,12,9724,95,100,PLATINUM_III,48,14,11883,147,147,PLATINUM_II,5,12,9132,378,383,PLATINUM_III,47,15,14497,65,55,PLATINUM_II,67,14,12996,138,136,PLATINUM_II,30,15,13937,103,68,PLATINUM_I,27,13,10797,95,104,PLATINUM_II,4,12,9110
1,179,149,PLATINUM_III,0,16,15254,109,94,PLATINUM_IV,81,17,16635,223,220,PLATINUM_II,57,16,15794,56,47,PLATINUM_III,33,17,16785,169,186,PLATINUM_IV,24,13,11395,48,44,PLATINUM_III,0,15,13340,94,79,PLATINUM_IV,0,14,12951,43,78,GOLD_II,47,15,13514,160,141,PLATINUM_II,0,15,13665,10,20,GOLD_IV,46,13,11412
0,413,433,PLATINUM_II,42,15,13499,227,236,PLATINUM_III,34,15,13397,72,75,PLATINUM_II,34,14,12489,127,152,PLATINUM_IV,0,13,10222,155,144,PLATINUM_I,38,12,8676,49,53,PLATINUM_III,42,12,9439,375,368,DIAMOND_IV,1,11,7892,198,213,PLATINUM_IV,60,13,11151,361,389,PLATINUM_IV,61,12,8756,38,30,PLATINUM_III,62,11,7649
0,66,72,PLATINUM_II,74,17,16532,87,98,PLATINUM_II,2,15,13967,250,218,DIAMOND_IV,40,17,17494,275,275,PLATINUM_IV,50,16,15709,176,177,PLATINUM_IV,75,13,10834,49,53,PLATINUM_III,42,14,12691,274,282,PLATINUM_III,6,15,13908,119,121,PLATINUM_IV,0,14,11765,68,72,PLATINUM_II,36,14,11776,38,30,PLATINUM_III,62,15,14618
1,127,118,PLATINUM_III,78,15,13684,61,52,PLATINUM_III,82,15,13759,215,191,PLATINUM_III,43,15,14329,210,214,PLATINUM_II,4,14,12873,221,207,PLATINUM_III,31,13,10035,115,102,PLATINUM_II,75,16,15129,59,61,GOLD_I,15,13,10244,205,208,PLATINUM_IV,67,14,12520,386,373,PLATINUM_III,33,14,11829,36,50,PLATINUM_III,19,11,7344
0,384,371,PLATINUM_IV,76,15,13829,61,52,PLATINUM_III,82,14,12758,513,509,PLATINUM_II,5,14,11524,317,295,DIAMOND_IV,1,16,15156,68,71,PLATINUM_III,91,16,15131,320,291,PLATINUM_II,68,17,16872,180,160,PLATINUM_II,29,16,15058,398,405,PLATINUM_III,60,17,18110,407,370,DIAMOND_II,0,16,15605,420,402,PLATINUM_III,10,15,13445
1,51,48,PLATINUM_II,33,18,32533,61,52,PLATINUM_III,82,18,31052,43,37,PLATINUM_IV,92,18,28382,278,254,PLATINUM_II,18,18,29756,40,36,PLATINUM_III,0,18,26321,758,758,PLATINUM_II,12,18,24496,167,169,PLATINUM_III,99,18,24713,38,45,PLATINUM_IV,35,18,23092,265,256,PLATINUM_III,60,18,23684,81,79,PLATINUM_II,33,17,16886
1,214,201,PLATINUM_I,28,11,7810,61,52,PLATINUM_III,82,10,6350,256,216,DIAMOND_III,0,12,8847,265,256,PLATINUM_III,60,10,6488,208,170,PLATINUM_I,42,9,5996,288,294,PLATINUM_III,22,9,5941,215,196,PLATINUM_III,16,9,5522,345,316,PLATINUM_III,0,10,6428,416,403,PLATINUM_II,71,9,5045,52,49,PLATINUM_III,55,7,3844
0,104,86,PLATINUM_IV,0,13,10311,61,52,PLATINUM_III,82,9,5898,23,28,PLATINUM_II,8,10,7129,45,53,PLATINUM_IV,0,11,7681,92,94,PLATINUM_IV,70,10,7151,104,64,PLATINUM_II,3,14,12025,473,437,DIAMOND_III,75,14,11812,105,103,PLATINUM_II,22,13,10769,104,70,PLATINUM_III,2,11,8179,445,444,DIAMOND_IV,17,12,9347
0,265,256,PLATINUM_II,72,15,14501,61,52,PLATINUM_III,82,13,11338,158,157,PLATINUM_II,21,13,11012,733,752,PLATINUM_IV,75,16,15861,410,367,PLATINUM_I,0,14,12098,150,139,PLATINUM_III,45,16,15911,263,232,DIAMOND_IV,1,16,14723,247,218,PLATINUM_I,70,16,14938,106,112,PLATINUM_I,50,17,17868,115,101,PLATINUM_I,0,13,10551
0,69,82,PLATINUM_III,5,15,13175,61,52,PLATINUM_III,82,16,14792,128,121,PLATINUM_III,46,12,9637,507,485,PLATINUM_II,0,12,9769,138,117,PLATINUM_III,58,13,10017,118,91,DIAMOND_IV,50,17,17118,115,114,PLATINUM_III,75,16,15957,425,384,PLATINUM_I,89,16,16106,169,183,PLATINUM_IV,17,16,15306,268,288,PLATINUM_II,25,13,10715
1,97,91,PLATINUM_II,37,14,11712,123,141,PLATINUM_II,14,12,9625,338,311,PLATINUM_III,80,13,10232,283,288,PLATINUM_III,53,11,7988,516,492,PLATINUM_III,90,12,8799,102,94,PLATINUM_III,76,12,8642,199,196,PLATINUM_II,0,10,6887,150,149,PLATINUM_III,75,13,10280,102,99,PLATINUM_III,46,11,8054,242,252,PLATINUM_III,47,10,6350
1,557,553,PLATINUM_II,1,15,14452,123,141,PLATINUM_II,14,15,13535,168,170,PLATINUM_III,91,13,11091,243,233,PLATINUM_II,32,14,11692,50,64,PLATINUM_II,11,12,9959,465,432,PLATINUM_III,69,14,11926,357,361,PLATINUM_II,32,12,9511,243,231,PLATINUM_II,5,13,9971,106,96,PLATINUM_III,67,12,9948,753,735,PLATINUM_II,42,10,7155
1,177,152,PLATINUM_II,2,16,16027,123,141,PLATINUM_II,14,16,15598,350,325,PLATINUM_III,90,15,14019,106,103,PLATINUM_III,90,15,13343,86,80,PLATINUM_III,52,14,11707,86,80,PLATINUM_III,52,14,11643,98,84,GOLD_III,76,13,10207,169,195,PLATINUM_III,73,13,11327,228,201,PLATINUM_II,14,13,10351,84,66,PLATINUM_II,0,12,9215
1,227,218,PLATINUM_III,72,15,13043,123,141,PLATINUM_II,14,14,12358,329,294,PLATINUM_II,49,15,13216,540,521,PLATINUM_II,30,15,13343,136,134,PLATINUM_II,28,13,10464,548,519,PLATINUM_III,75,14,12035,438,406,PLATINUM_III,75,13,10415,162,152,PLATINUM_III,75,15,13133,318,313,PLATINUM_III,56,13,10631,91,81,PLATINUM_II,8,11,7544
1,218,217,PLATINUM_II,0,16,15591,123,141,PLATINUM_II,14,16,15112,137,125,PLATINUM_III,74,15,14395,286,247,PLATINUM_III,69,14,12805,104,125,PLATINUM_III,36,13,10654,232,186,PLATINUM_III,7,14,12193,221,216,PLATINUM_IV,75,14,11619,52,57,PLATINUM_III,0,15,13064,225,206,PLATINUM_III,72,13,10613,136,120,PLATINUM_III,64,12,9792
0,112,110,PLATINUM_IV,2,12,9158,123,141,PLATINUM_II,14,14,12610,57,43,PLATINUM_I,2,12,9703,130,131,PLATINUM_III,43,11,8548,519,505,PLATINUM_III,61,11,8131,404,357,PLATINUM_II,1,16,14734,194,188,PLATINUM_II,41,14,11898,68,78,PLATINUM_IV,77,16,14922,196,189,PLATINUM_IV,90,14,12125,76,80,PLATINUM_II,47,13,10042
1,79,74,GOLD_I,100,17,17414,123,141,PLATINUM_II,14,16,15091,170,179,PLATINUM_IV,33,16,16272,43,30,PLATINUM_IV,50,16,15010,219,214,PLATINUM_IV,60,16,14711,73,65,PLATINUM_IV,15,16,16448,48,43,PLATINUM_IV,59,13,10311,71,80,PLATINUM_IV,34,15,13916,75,80,PLATINUM_II,53,14,12967,55,59,GOLD_III,19,12,9450
1,43,31,GOLD_IV,9,13,11205,115,95,SILVER_IV,17,11,8357,69,51,GOLD_IV,2,13,9999,154,153,SILVER_I,59,11,8288,239,210,GOLD_III,0,11,8067,110,110,GOLD_IV,60,15,14432,52,33,PLATINUM_III,37,14,12432,19,13,SILVER_IV,0,14,11599,26,31,BRONZE_I,0,13,9984,103,108,PLATINUM_IV,56,11,7860
1,9,8,BRONZE_I,74,15,14062,115,95,SILVER_IV,17,13,10673,69,51,GOLD_IV,2,13,11024,56,63,SILVER_IV,66,12,9435,56,63,SILVER_IV,66,12,8592,110,110,GOLD_IV,60,15,14214,52,33,PLATINUM_III,37,15,13576,19,13,SILVER_IV,0,15,14444,26,31,BRONZE_I,0,14,12700,103,108,PLATINUM_IV,56,12,9777
1,21,24,SILVER_II,76,11,7834,50,49,GOLD_II,16,11,7735,50,49,GOLD_II,16,11,7996,66,61,GOLD_IV,41,10,6538,11,10,SILVER_III,1,9,5495,110,110,GOLD_IV,60,13,11114,52,33,PLATINUM_III,37,12,9532,19,13,SILVER_IV,0,13,10541,26,31,BRONZE_I,0,11,7435,103,108,PLATINUM_IV,56,9,5497
0,90,92,GOLD_II,88,15,14015,6,9,SILVER_II,71,17,17562,67,59,GOLD_III,4,14,12566,5,6,SILVER_III,0,14,12496,306,304,PLATINUM_IV,1,12,9364,110,110,GOLD_IV,60,14,11979,52,33,PLATINUM_III,37,12,9893,19,13,SILVER_IV,0,13,10814,26,31,BRONZE_I,0,12,9699,103,108,PLATINUM_IV,56,10,7239
0,56,47,SILVER_I,11,17,18258,62,47,DIAMOND_III,39,16,16148,42,67,GOLD_IV,17,18,19201,42,67,GOLD_IV,17,17,16834,14,14,SILVER_I,53,15,13247,110,110,GOLD_IV,60,17,16680,52,33,PLATINUM_III,37,16,15299,19,13,SILVER_IV,0,16,15387,26,31,BRONZE_I,0,15,14385,103,108,PLATINUM_IV,56,12,9594
1,103,108,PLATINUM_IV,56,11,7415,61,76,GOLD_IV,53,9,5480,13,13,SILVER_I,90,10,6672,9,11,SILVER_IV,0,9,5919,213,225,SILVER_III,75,8,4717,110,110,GOLD_IV,60,12,8779,52,33,PLATINUM_III,37,11,7510,19,13,SILVER_IV,0,12,8666,26,31,BRONZE_I,0,10,6786,103,108,PLATINUM_IV,56,8,4751
0,13,18,BRONZE_III,35,13,10646,43,34,SILVER_I,5,13,11223,259,251,GOLD_IV,73,13,11157,100,74,SILVER_I,52,13,11023,61,54,SILVER_I,34,11,7930,110,110,GOLD_IV,60,12,9425,52,33,PLATINUM_III,37,12,9263,19,13,SILVER_IV,0,12,9772,26,31,BRONZE_I,0,11,7651,103,108,PLATINUM_IV,56,9,5587
1,262,253,GOLD_I,54,14,12001,140,129,PLATINUM_IV,42,13,10531,68,78,PLATINUM_IV,0,14,12267,357,349,PLATINUM_III,5,12,8765,71,80,PLATINUM_IV,61,11,7336,118,103,PLATINUM_II,13,16,16052,120,106,PLATINUM_III,15,13,10821,117,94,PLATINUM_IV,87,14,12488,87,67,PLATINUM_II,82,15,14087,194,180,PLATINUM_IV,73,13,10830
0,56,56,PLATINUM_IV,37,16,15114,275,260,PLATINUM_III,18,16,16081,223,196,PLATINUM_III,27,17,17469,185,180,PLATINUM_IV,6,15,14402,320,322,PLATINUM_IV,2,14,11831,117,94,PLATINUM_IV,87,16,15049,120,106,PLATINUM_III,15,16,14871,409,397,GOLD_II,59,15,13849,119,107,PLATINUM_IV,39,14,11467,256,263,PLATINUM_I,15,12,8860
0,106,80,PLATINUM_II,97,15,13991,216,240,PLATINUM_IV,13,15,14547,177,145,PLATINUM_III,12,15,14537,134,105,PLATINUM_III,75,13,10896,218,225,GOLD_II,33,12,9938,196,182,PLATINUM_IV,49,14,11776,120,106,PLATINUM_III,15,14,12811,194,153,PLATINUM_IV,45,13,10580,117,94,PLATINUM_IV,87,14,11793,97,87,PLATINUM_III,54,11,8321
1,74,79,GOLD_II,42,17,18332,95,122,PLATINUM_IV,2,16,15809,41,61,GOLD_II,57,18,18408,58,51,GOLD_III,5,16,15289,60,52,GOLD_I,13,15,13722,147,141,GOLD_IV,33,18,19421,120,106,PLATINUM_III,15,18,23673,80,66,PLATINUM_IV,37,18,21335,581,559,PLATINUM_IV,83,18,18470,100,93,GOLD_II,5,17,17444
1,209,204,PLATINUM_IV,0,8,4893,57,69,GOLD_II,80,8,4453,74,102,GOLD_III,29,10,6463,162,162,GOLD_II,0,8,4293,58,72,GOLD_II,4,8,4153,147,141,GOLD_IV,33,12,9031,120,106,PLATINUM_III,15,11,7320,256,243,PLATINUM_IV,0,11,7746,82,74,GOLD_III,15,9,5042,45,45,GOLD_I,3,8,4946
0,95,87,GOLD_I,63,18,19455,37,30,PLATINUM_IV,20,14,12994,51,48,GOLD_II,46,14,12652,57,39,GOLD_I,65,13,11077,20,15,GOLD_II,61,11,8282,147,141,GOLD_IV,33,16,14770,120,106,PLATINUM_III,15,16,15199,107,113,PLATINUM_IV,0,16,15133,273,279,GOLD_III,79,15,13251,111,103,GOLD_I,1,14,11784
1,163,152,PLATINUM_IV,12,16,16009,113,107,PLATINUM_IV,0,16,14989,206,189,PLATINUM_IV,0,15,14266,205,198,PLATINUM_III,51,15,14200,148,154,GOLD_II,31,14,12403,147,141,GOLD_IV,33,17,17039,120,106,PLATINUM_III,15,18,18556,91,71,PLATINUM_IV,57,18,19784,329,301,GOLD_I,0,16,16417,289,263,PLATINUM_III,2,14,12762
1,172,160,PLATINUM_II,48,18,28692,94,93,PLATINUM_II,84,18,18491,79,72,PLATINUM_III,46,18,21595,158,164,PLATINUM_II,29,18,18505,88,93,PLATINUM_II,0,16,15349,149,179,PLATINUM_III,80,18,20265,153,142,DIAMOND_III,27,18,22263,197,187,PLATINUM_II,28,18,22193,91,100,PLATINUM_III,15,17,18223,59,62,PLATINUM_II,75,16,16053
0,159,166,PLATINUM_II,0,18,19923,94,93,PLATINUM_II,84,18,20878,203,207,PLATINUM_III,54,18,18932,103,82,PLATINUM_III,30,18,20097,68,65,PLATINUM_III,15,17,17831,149,179,PLATINUM_III,80,17,17937,418,414,PLATINUM_III,33,18,18852,54,63,PLATINUM_III,38,17,17784,505,490,PLATINUM_II,2,15,14616,274,289,PLATINUM_III,0,15,13981
0,292,289,PLATINUM_III,16,15,13446,162,145,PLATINUM_II,27,14,12133,203,207,PLATINUM_III,54,15,13067,214,191,PLATINUM_II,30,13,10218,216,194,PLATINUM_III,61,13,10150,149,179,PLATINUM_III,80,14,12915,185,161,PLATINUM_II,4,12,9591,157,144,PLATINUM_II,7,12,9664,353,343,PLATINUM_II,4,11,8246,127,145,PLATINUM_III,48,11,7671
