ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
113,0,100,0,GOLD_III,13,16,15915,332,0,334,0,SILVER_IV,57,16,15854,249,0,260,0,GOLD_III,29,17,18030,27,0,32,0,GOLD_IV,0,15,14375,161,0,155,0,SILVER_II,6,16,14938,178,0,177,0,GOLD_III,0,18,19976,155,0,159,0,GOLD_III,32,18,18984,153,0,164,0,GOLD_IV,0,16,16448,125,0,100,0,GOLD_IV,15,18,22246,214,0,205,0,GOLD_IV,0,15,13747
161,0,155,0,SILVER_II,6,14,12985,291,0,269,0,GOLD_II,3,17,17210,158,0,163,0,GOLD_IV,0,17,18315,27,0,32,0,GOLD_IV,0,16,16347,235,0,212,0,GOLD_III,64,16,16370,253,0,252,0,GOLD_III,5,17,17869,365,0,345,0,GOLD_II,60,18,19726,153,0,167,0,GOLD_II,43,17,17330,364,0,359,0,SILVER_I,75,16,16196,97,0,73,0,GOLD_III,91,16,15208
161,0,155,0,SILVER_II,6,16,15350,23,0,12,0,SILVER_II,63,18,19931,41,0,33,0,GOLD_III,37,17,17156,27,0,32,0,GOLD_IV,0,18,18930,25,0,29,0,SILVER_IV,18,15,14538,123,0,121,0,PLATINUM_IV,26,18,18588,241,0,245,0,GOLD_IV,47,16,16335,82,0,65,0,GOLD_II,11,18,19362,230,0,187,0,GOLD_III,60,16,14936,492,0,497,0,SILVER_III,67,13,11423
161,0,155,0,SILVER_II,6,12,8722,233,0,224,0,GOLD_IV,24,12,9603,61,0,71,0,GOLD_IV,65,11,8066,27,0,32,0,GOLD_IV,0,10,7150,305,0,314,0,GOLD_IV,42,10,6937,165,0,162,0,GOLD_IV,40,13,10925,92,0,79,0,GOLD_IV,20,14,12004,301,0,302,0,GOLD_IV,8,13,11399,324,0,305,0,PLATINUM_IV,0,12,9478,300,0,298,0,SILVER_I,30,12,9446
248,0,222,0,GOLD_I,19,15,13330,398,0,386,0,GOLD_III,30,14,12866,87,0,134,0,SILVER_III,0,13,10529,27,0,32,0,GOLD_IV,0,13,11424,161,0,155,0,SILVER_II,6,13,10449,210,0,230,0,GOLD_IV,64,16,15584,259,0,256,0,GOLD_II,77,16,15752,24,0,29,0,SILVER_II,27,15,14674,186,0,160,0,GOLD_IV,24,13,10069,217,0,209,0,GOLD_IV,13,12,8937
58,0,63,0,SILVER_I,100,17,17718,195,0,184,0,GOLD_IV,51,16,15226,136,0,151,0,GOLD_IV,75,18,18460,129,0,113,0,GOLD_III,36,16,16128,33,0,21,0,SILVER_I,100,15,13043,301,0,304,0,GOLD_III,9,15,13517,301,0,309,0,GOLD_III,11,15,13271,113,0,117,0,GOLD_IV,47,14,12059,281,0,291,0,GOLD_III,39,15,14523,386,0,358,0,GOLD_IV,75,13,10952
21,0,30,0,GOLD_IV,29,8,4631,35,0,44,0,SILVER_I,46,8,4587,343,0,339,0,GOLD_II,23,8,4539,128,0,128,0,GOLD_III,54,7,3802,202,0,196,0,GOLD_III,14,5,2043,101,0,121,0,GOLD_III,17,9,5100,354,0,364,0,GOLD_III,15,6,2883,254,0,230,0,GOLD_IV,48,7,3325,1507,0,1496,0,GOLD_IV,35,6,3015,386,0,358,0,GOLD_IV,75,2,499
62,0,45,0,GOLD_IV,75,16,15451,89,0,95,0,GOLD_III,82,14,12228,731,0,696,0,GOLD_II,0,14,12995,142,0,152,0,GOLD_III,71,14,12735,87,0,79,0,GOLD_II,0,13,10773,650,0,636,0,GOLD_III,15,14,12950,113,0,109,0,GOLD_III,5,13,10195,11,0,17,0,GOLD_IV,40,14,11460,82,0,65,0,GOLD_III,55,11,8562,386,0,358,0,GOLD_IV,75,10,6567
131,0,138,0,GOLD_III,57,15,13244,273,0,235,0,GOLD_II,55,15,14345,186,0,176,0,GOLD_II,4,16,15115,298,0,273,0,GOLD_II,44,14,12679,121,0,123,0,GOLD_IV,18,13,10494,627,0,609,0,GOLD_III,29,14,13002,256,0,254,0,GOLD_II,0,15,13633,190,0,187,0,GOLD_II,0,14,12362,181,0,175,0,GOLD_III,18,14,11746,386,0,358,0,GOLD_IV,75,12,9585
31,0,28,0,GOLD_IV,88,14,12140,67,0,88,0,GOLD_III,46,16,15494,83,0,72,0,GOLD_II,0,15,13463,143,0,155,0,GOLD_III,44,14,12271,410,0,425,0,GOLD_III,75,12,9804,74,0,84,0,GOLD_III,26,15,13281,113,0,135,0,GOLD_III,73,13,10189,166,0,186,0,GOLD_III,16,14,12038,308,0,322,0,GOLD_III,47,13,10678,386,0,358,0,GOLD_IV,75,12,9725
454,0,419,0,GOLD_IV,14,17,17733,50,0,63,0,SILVER_II,0,18,18498,656,0,601,0,GOLD_IV,14,18,20963,47,0,60,0,SILVER_I,31,17,17912,278,0,268,0,GOLD_IV,66,16,15648,97,0,102,0,GOLD_IV,37,16,16396,98,0,93,0,SILVER_II,61,15,14618,340,0,338,0,GOLD_IV,7,16,15809,155,0,153,0,SILVER_I,57,15,14411,295,0,304,0,GOLD_IV,19,15,13197
100,0,109,0,GOLD_III,0,13,11086,153,0,146,0,GOLD_II,29,13,10646,24,0,12,0,GOLD_I,17,14,12206,255,0,249,0,GOLD_I,100,12,9524,20,0,19,0,GOLD_I,53,12,8677,87,0,81,0,GOLD_I,26,13,10487,13,0,26,0,GOLD_IV,28,9,5959,39,0,38,0,GOLD_II,54,9,5423,42,0,52,0,GOLD_IV,75,10,7125,37,0,28,0,GOLD_I,37,9,5349
201,0,207,0,GOLD_III,13,13,11208,154,0,145,0,GOLD_IV,25,15,14273,257,0,231,0,PLATINUM_IV,70,17,18000,171,0,186,0,GOLD_II,23,17,17250,61,0,64,0,GOLD_II,97,15,13515,39,0,38,0,GOLD_II,54,17,17501,13,0,26,0,GOLD_IV,28,11,7934,76,0,84,0,GOLD_II,30,15,14217,52,0,37,0,PLATINUM_III,56,14,12546,244,0,245,0,GOLD_IV,6,10,7162
144,0,144,0,GOLD_II,47,16,15962,68,0,55,0,GOLD_II,75,13,10364,137,0,153,0,GOLD_IV,67,13,10299,434,0,420,0,GOLD_IV,72,14,11921,37,0,40,0,GOLD_II,0,10,7228,39,0,38,0,GOLD_II,54,16,15157,13,0,26,0,GOLD_IV,28,16,14865,242,0,226,0,PLATINUM_IV,50,15,13339,37,0,47,0,GOLD_III,84,14,12134,303,0,317,0,GOLD_IV,12,13,10192
140,0,142,0,GOLD_IV,0,9,6111,112,0,96,0,PLATINUM_III,61,10,6708,203,0,188,0,PLATINUM_IV,89,10,6217,203,0,169,0,PLATINUM_IV,13,9,5773,21,0,28,0,GOLD_IV,75,9,5839,39,0,38,0,GOLD_II,54,12,8788,13,0,26,0,GOLD_IV,28,10,6409,198,0,188,0,PLATINUM_III,53,12,9627,43,0,38,0,GOLD_I,0,10,6913,225,0,235,0,GOLD_I,35,9,5321
150,0,128,0,PLATINUM_IV,0,13,10933,380,0,418,0,SILVER_IV,77,12,9067,331,0,292,0,PLATINUM_I,58,13,10063,5,0,16,0,GOLD_III,59,10,6865,53,0,42,0,GOLD_III,75,9,6086,102,0,102,0,GOLD_II,9,11,7401,13,0,26,0,GOLD_IV,28,9,5353,164,0,167,0,GOLD_II,24,10,6348,54,0,43,0,PLATINUM_IV,82,11,7407,192,0,188,0,GOLD_I,24,9,5783
148,0,147,0,GOLD_IV,41,17,17598,166,0,170,0,GOLD_III,58,17,16914,75,0,65,0,GOLD_II,33,17,17385,195,0,192,0,GOLD_III,15,16,15129,130,0,134,0,GOLD_II,70,15,13996,192,0,134,0,PLATINUM_IV,1,17,16901,32,0,30,0,GOLD_IV,1,15,13183,65,0,60,0,GOLD_IV,48,15,13339,506,0,498,0,GOLD_III,79,14,11463,70,0,66,0,GOLD_III,84,13,10968
825,0,783,0,PLATINUM_IV,28,13,11429,100,0,90,0,GOLD_II,86,15,14222,270,0,264,0,GOLD_III,75,14,11904,55,0,65,0,GOLD_II,33,11,8567,49,0,46,0,GOLD_IV,16,12,9261,506,0,498,0,GOLD_III,79,12,9291,32,0,30,0,GOLD_IV,1,12,8984,65,0,60,0,GOLD_IV,48,11,8319,159,0,150,0,GOLD_IV,0,12,8839,79,0,80,0,GOLD_II,53,10,7242
14,0,24,0,SILVER_I,29,12,9834,148,0,152,0,GOLD_II,0,12,9660,20,0,15,0,GOLD_IV,0,12,8985,38,0,27,0,GOLD_IV,54,12,8731,130,0,129,0,GOLD_IV,60,10,6877,180,0,183,0,GOLD_III,34,14,12085,32,0,30,0,GOLD_IV,1,13,9975,91,0,104,0,GOLD_III,50,14,12887,249,0,265,0,GOLD_III,49,13,10672,384,0,370,0,GOLD_I,65,13,10235
276,0,250,0,GOLD_III,42,15,13985,33,0,35,0,GOLD_IV,39,15,13115,60,0,53,0,GOLD_II,2,15,14665,52,0,32,0,GOLD_II,24,13,10803,50,0,43,0,SILVER_II,86,13,10894,101,0,86,0,GOLD_IV,25,13,10556,32,0,30,0,GOLD_IV,1,14,12097,122,0,113,0,GOLD_II,1,12,9138,158,0,156,0,GOLD_III,57,13,9997,55,0,57,0,GOLD_III,72,11,7951
381,0,398,0,GOLD_IV,13,17,18125,665,0,648,0,PLATINUM_III,8,17,17228,899,0,900,0,GOLD_IV,75,16,15956,34,0,30,0,GOLD_I,72,15,13764,53,0,47,0,SILVER_I,0,14,12223,236,0,262,0,GOLD_IV,8,14,12695,32,0,30,0,GOLD_IV,1,15,14372,65,0,60,0,GOLD_IV,48,14,12605,24,0,18,0,GOLD_III,3,14,12618,178,0,174,0,GOLD_II,46,13,10561
225,0,210,0,GOLD_IV,45,17,17337,341,0,337,0,GOLD_IV,32,17,17670,314,0,303,0,GOLD_II,0,18,18647,315,0,315,0,GOLD_IV,0,16,15713,316,0,308,0,GOLD_II,14,15,14629,204,0,184,0,GOLD_IV,30,17,16923,97,0,132,0,SILVER_II,34,15,13430,412,0,409,0,GOLD_IV,12,16,15517,273,0,274,0,GOLD_IV,12,16,15021,191,0,214,0,SILVER_III,8,15,14175
112,0,116,0,SILVER_IV,0,16,15646,388,0,390,0,SILVER_I,0,16,15978,316,0,324,0,GOLD_IV,41,18,20364,449,0,397,0,GOLD_IV,0,17,18070,151,0,176,0,GOLD_IV,51,17,16761,204,0,184,0,GOLD_IV,30,17,16556,147,0,149,0,GOLD_IV,5,17,17032,275,0,256,0,GOLD_III,33,17,16529,290,0,257,0,GOLD_IV,16,16,15350,144,0,140,0,SILVER_III,6,14,12956
95,0,106,0,GOLD_IV,54,18,18558,484,0,474,0,GOLD_IV,68,17,17358,243,0,221,0,GOLD_IV,14,17,17870,36,0,34,0,SILVER_I,47,18,18852,254,0,239,0,GOLD_IV,73,15,13393,79,0,89,0,GOLD_IV,41,17,16786,215,0,223,0,GOLD_IV,29,16,14798,232,0,248,0,GOLD_IV,0,15,14297,403,0,329,0,GOLD_IV,69,14,12244,112,0,111,0,GOLD_III,35,15,13530
18,0,24,0,SILVER_II,8,15,13483,236,0,223,0,GOLD_IV,0,14,11675,243,0,221,0,GOLD_IV,14,14,11934,36,0,34,0,SILVER_I,47,14,12461,365,0,342,0,GOLD_IV,45,12,9054,5,0,5,0,SILVER_II,15,16,15560,27,0,27,0,SILVER_IV,76,15,14044,24,0,19,0,GOLD_IV,21,17,16487,38,0,29,0,SILVER_I,100,14,11528,17,0,19,0,SILVER_II,7,14,11708
48,0,50,0,SILVER_II,63,18,20262,248,0,263,0,GOLD_III,74,18,18672,112,0,116,0,GOLD_III,22,18,18485,23,0,30,0,GOLD_IV,5,17,17742,275,0,271,0,GOLD_IV,60,15,13871,102,0,106,0,GOLD_III,0,18,23378,212,0,218,0,GOLD_IV,42,18,25475,204,0,192,0,GOLD_III,64,18,21860,517,0,541,0,GOLD_III,19,18,18524,78,0,65,0,GOLD_I,11,17,17695
200,0,203,0,GOLD_IV,92,16,15513,51,0,53,0,GOLD_II,18,15,13713,95,0,79,0,GOLD_I,27,15,13176,23,0,30,0,GOLD_IV,5,16,16200,600,0,598,0,GOLD_II,52,13,11365,111,0,105,0,GOLD_IV,40,17,16891,91,0,84,0,GOLD_II,5,16,15412,27,0,21,0,GOLD_IV,56,17,17013,21,0,25,0,GOLD_IV,1,16,15808,91,0,99,0,SILVER_I,20,13,10910
216,0,189,0,PLATINUM_III,76,15,13919,27,0,24,0,GOLD_IV,75,17,17156,8,0,10,0,GOLD_IV,77,15,13431,23,0,30,0,GOLD_IV,5,16,14913,35,0,31,0,GOLD_IV,24,12,9256,73,0,54,0,PLATINUM_I,71,18,20285,35,0,44,0,SILVER_I,75,14,12786,87,0,75,0,PLATINUM_IV,30,17,16908,66,0,48,0,PLATINUM_IV,0,15,14553,10,0,15,0,SILVER_I,72,14,12737
124,0,129,0,GOLD_III,18,18,19147,113,0,129,0,GOLD_III,0,18,22190,138,0,132,0,PLATINUM_IV,62,16,16420,23,0,30,0,GOLD_IV,5,17,16969,66,0,54,0,GOLD_II,3,15,14543,149,0,150,0,PLATINUM_IV,0,17,17065,497,0,494,0,GOLD_IV,43,15,13784,141,0,134,0,GOLD_II,59,16,15011,41,0,49,0,SILVER_II,43,15,14067,514,0,524,0,GOLD_II,56,15,13462
57,0,40,0,GOLD_I,36,18,19857,41,0,44,0,GOLD_III,62,15,14539,31,0,28,0,GOLD_IV,38,18,18525,23,0,30,0,GOLD_IV,5,15,13470,35,0,27,0,GOLD_I,9,14,12889,20,0,34,0,SILVER_II,71,15,13786,122,0,91,0,DIAMOND_II,0,16,14709,8,0,13,0,SILVER_I,9,16,14759,102,0,103,0,GOLD_III,62,14,11916,46,0,47,0,GOLD_IV,77,13,10717
48,0,50,0,SILVER_II,43,18,18790,50,0,90,0,GOLD_IV,0,18,18493,381,0,375,0,GOLD_IV,0,16,16310,86,0,97,0,GOLD_IV,0,18,18420,244,0,233,0,GOLD_IV,9,15,14646,645,0,619,0,GOLD_IV,41,18,21996,151,0,165,0,SILVER_I,8,18,19030,228,0,236,0,GOLD_IV,81,18,20177,144,0,136,0,GOLD_IV,50,18,19616,51,0,58,0,SILVER_II,60,16,16132
48,0,50,0,SILVER_II,43,16,15672,50,0,90,0,GOLD_IV,0,16,15418,142,0,129,0,SILVER_IV,49,14,12915,76,0,69,0,GOLD_III,68,15,13242,116,0,107,0,GOLD_IV,0,14,12340,268,0,292,0,SILVER_III,60,16,16166,158,0,163,0,GOLD_III,57,16,16220,57,0,59,0,SILVER_I,57,17,17392,73,0,72,0,SILVER_II,75,15,13346,19,0,22,0,SILVER_II,49,13,10591
286,0,283,0,GOLD_IV,7,15,14251,211,0,205,0,GOLD_IV,12,14,12399,175,0,181,0,GOLD_IV,7,15,14424,124,0,108,0,GOLD_IV,37,15,13209,131,0,146,0,SILVER_II,23,15,13214,172,0,177,0,GOLD_IV,45,14,11512,172,0,169,0,SILVER_II,97,13,10917,145,0,138,0,SILVER_I,15,13,11306,110,0,116,0,SILVER_II,58,13,11083,40,0,47,0,SILVER_II,32,12,8803
43,0,43,0,SILVER_II,4,18,19821,211,0,205,0,GOLD_IV,12,17,16852,63,0,58,0,SILVER_I,0,18,19686,231,0,232,0,GOLD_IV,50,18,18639,131,0,130,0,SILVER_II,31,16,16157,359,0,363,0,GOLD_IV,59,18,24443,98,0,98,0,SILVER_II,68,18,20380,65,0,69,0,SILVER_I,16,18,23318,285,0,289,0,GOLD_IV,8,17,16853,347,0,346,0,SILVER_III,64,18,22072
80,0,101,0,GOLD_IV,15,13,10916,180,0,175,0,GOLD_IV,26,11,8511,40,0,49,0,SILVER_I,31,13,10817,1099,0,1071,0,GOLD_IV,0,11,7468,132,0,152,0,GOLD_IV,76,10,6984,90,0,84,0,GOLD_IV,32,12,9482,90,0,85,0,GOLD_IV,11,9,5772,566,0,571,0,SILVER_II,10,12,9830,30,0,24,0,SILVER_II,62,10,6403,61,0,59,0,SILVER_I,100,10,6553
80,0,101,0,GOLD_IV,15,15,14447,202,0,200,0,GOLD_II,29,14,11972,287,0,261,0,GOLD_IV,0,15,14484,93,0,97,0,GOLD_IV,42,14,11739,119,0,100,0,GOLD_IV,52,13,10787,226,0,186,0,GOLD_IV,33,16,14923,219,0,227,0,GOLD_III,70,18,19564,273,0,278,0,GOLD_IV,69,18,19417,191,0,156,0,GOLD_IV,17,16,15313,218,0,230,0,GOLD_IV,0,14,12921
80,0,101,0,GOLD_IV,15,15,13724,241,0,171,0,GOLD_IV,61,13,11084,152,0,122,0,GOLD_IV,45,13,10285,316,0,308,0,GOLD_IV,3,13,11152,167,0,159,0,GOLD_III,68,11,7573,257,0,280,0,SILVER_III,18,13,11383,332,0,313,0,GOLD_IV,71,12,9437,206,0,199,0,GOLD_IV,81,13,11363,141,0,143,0,GOLD_IV,20,12,9818,315,0,284,0,GOLD_IV,60,10,7275
80,0,101,0,GOLD_IV,15,8,4770,26,0,32,0,SILVER_III,37,9,5911,26,0,32,0,SILVER_I,16,10,6852,12,0,10,0,SILVER_II,17,8,4559,104,0,83,0,SILVER_II,77,8,4389,173,0,168,0,GOLD_IV,4,11,7859,37,0,32,0,GOLD_IV,0,10,7018,18,0,15,0,SILVER_I,68,13,10950,26,0,24,0,SILVER_I,18,9,6111,40,0,41,0,SILVER_I,76,8,4541
80,0,101,0,GOLD_IV,15,17,17233,170,0,165,0,GOLD_IV,13,15,13298,73,0,87,0,GOLD_IV,40,15,13585,188,0,184,0,GOLD_IV,12,16,15079,58,0,73,0,SILVER_I,16,14,11586,176,0,146,0,GOLD_IV,40,17,16921,62,0,53,0,GOLD_III,22,16,15196,84,0,91,0,SILVER_II,67,16,16215,809,0,799,0,GOLD_III,18,16,15129,144,0,161,0,GOLD_IV,0,16,16045
16,0,26,0,BRONZE_II,6,18,20652,179,0,158,0,GOLD_II,24,18,20624,22,0,16,0,GOLD_IV,20,17,16957,404,0,373,0,PLATINUM_IV,12,18,18522,33,0,30,0,GOLD_IV,51,15,14676,60,0,53,0,GOLD_IV,1,17,17971,60,0,53,0,GOLD_IV,1,17,17535,43,0,60,0,SILVER_II,32,17,17447,96,0,126,0,GOLD_IV,0,17,17366,124,0,124,0,GOLD_IV,46,17,17103
33,0,30,0,GOLD_IV,51,14,11451,404,0,373,0,PLATINUM_IV,12,16,15724,22,0,16,0,GOLD_IV,20,15,13675,102,0,90,0,GOLD_IV,0,15,14307,187,0,169,0,GOLD_IV,12,14,12372,341,0,349,0,GOLD_IV,0,18,20043,31,0,38,0,SILVER_IV,57,14,12859,27,0,27,0,BRONZE_II,33,15,13058,119,0,146,0,SILVER_IV,54,15,14414,48,0,38,0,GOLD_IV,30,14,12920
55,0,29,0,PLATINUM_IV,1,12,8633,49,0,46,0,GOLD_III,47,11,8218,19,0,14,0,GOLD_II,92,13,10006,11,0,12,0,GOLD_IV,1,12,8594,33,0,26,0,GOLD_I,81,11,7354,41,0,58,0,SILVER_III,84,13,11325,29,0,26,0,GOLD_I,61,14,11570,17,0,17,0,GOLD_III,94,14,12401,13,0,8,0,PLATINUM_IV,1,14,11990,16,0,17,0,GOLD_II,16,12,9535
26,0,34,0,GOLD_IV,1,15,13702,17,0,17,0,GOLD_III,94,15,13760,23,0,17,0,GOLD_II,74,15,13971,11,0,12,0,GOLD_IV,1,16,14978,10,0,18,0,GOLD_II,1,14,11457,48,0,48,0,GOLD_II,93,17,16967,25,0,15,0,GOLD_I,61,17,17229,247,0,222,0,GOLD_IV,27,16,16410,30,0,21,0,GOLD_II,0,18,19354,41,0,32,0,GOLD_II,29,14,12235
25,0,31,0,SILVER_II,69,9,5506,41,0,29,0,PLATINUM_IV,19,10,6274,78,0,84,0,GOLD_IV,60,9,5194,11,0,12,0,GOLD_IV,1,10,7299,84,0,73,0,PLATINUM_III,0,9,5749,19,0,21,0,GOLD_II,51,12,9308,27,0,21,0,GOLD_II,11,13,10601,16,0,16,0,GOLD_II,0,12,9054,6,0,8,0,SILVER_I,23,11,7588,17,0,13,0,SILVER_I,75,9,5776
67,0,63,0,GOLD_III,67,14,12960,21,0,14,0,GOLD_I,54,12,9940,42,0,17,0,GOLD_II,64,14,12892,11,0,12,0,GOLD_IV,1,13,10418,42,0,17,0,GOLD_II,64,13,10514,25,0,31,0,SILVER_II,69,13,10041,53,0,54,0,PLATINUM_IV,1,14,11797,20,0,11,0,GOLD_IV,0,13,10783,78,0,84,0,GOLD_IV,60,12,8597,26,0,37,0,GOLD_IV,7,11,7849
32,0,36,0,GOLD_IV,91,16,15858,79,0,68,0,PLATINUM_IV,17,15,13239,80,0,59,0,PLATINUM_II,3,14,11496,11,0,12,0,GOLD_IV,1,14,12912,191,0,166,0,PLATINUM_III,20,12,9285,14,0,19,0,GOLD_IV,68,14,12540,27,0,29,0,GOLD_III,13,14,12037,8,0,11,0,SILVER_II,59,14,12208,27,0,29,0,SILVER_I,44,12,9745,20,0,23,0,GOLD_IV,57,12,8903
38,0,38,0,SILVER_II,65,15,14555,456,0,421,0,GOLD_IV,58,15,13845,127,0,137,0,GOLD_IV,0,16,16128,101,0,107,0,GOLD_IV,14,13,10727,189,0,214,0,GOLD_III,18,13,10202,254,0,271,0,GOLD_IV,0,15,13419,42,0,44,0,SILVER_II,24,15,14453,198,0,174,0,GOLD_IV,19,14,11635,308,0,313,0,GOLD_IV,38,13,10940,112,0,104,0,SILVER_I,46,13,10247
37,0,71,0,BRONZE_IV,10,10,7130,138,0,123,0,BRONZE_III,0,10,6556,82,0,113,0,IRON_III,10,9,5777,101,0,107,0,GOLD_IV,14,11,8124,22,0,22,0,BRONZE_I,100,10,6161,329,0,355,0,SILVER_II,36,15,13308,79,0,79,0,BRONZE_I,63,12,9125,19,0,15,0,SILVER_I,8,13,10864,19,0,15,0,SILVER_I,8,13,10227,49,0,55,0,SILVER_III,71,11,8323
150,0,150,0,BRONZE_II,0,12,9868,83,0,68,0,BRONZE_III,66,13,10005,9,0,8,0,BRONZE_I,17,13,10205,101,0,107,0,GOLD_IV,14,14,12197,11,0,21,0,BRONZE_IV,39,11,7536,116,0,124,0,BRONZE_II,37,16,15677,53,0,78,0,BRONZE_II,32,15,13690,46,0,62,0,SILVER_IV,1,15,13598,129,0,128,0,BRONZE_III,34,12,9300,150,0,150,0,BRONZE_II,0,13,10635
126,0,126,0,GOLD_IV,0,4,1276,176,0,171,0,GOLD_IV,62,14,11999,233,0,219,0,SILVER_II,76,12,9713,101,0,107,0,GOLD_IV,14,13,11203,325,0,362,0,GOLD_IV,0,14,12323,38,0,45,0,SILVER_II,28,15,13763,127,0,131,0,GOLD_IV,39,13,10124,93,0,86,0,GOLD_IV,24,15,13178,45,0,50,0,SILVER_II,34,12,9425,354,0,378,0,GOLD_IV,12,13,9970
289,0,283,0,GOLD_IV,0,18,24738,318,0,302,0,SILVER_I,54,18,31797,139,0,146,0,GOLD_IV,28,18,22073,101,0,107,0,GOLD_IV,14,18,24991,150,0,178,0,SILVER_II,38,18,20164,587,0,572,0,GOLD_III,14,18,28655,77,0,75,0,SILVER_III,41,18,26223,313,0,296,0,GOLD_III,16,18,31020,336,0,359,0,GOLD_IV,67,18,25927,92,0,95,0,GOLD_IV,14,18,24133
257,0,250,0,GOLD_IV,38,18,21904,324,0,315,0,GOLD_II,0,18,20952,65,0,75,0,GOLD_IV,36,18,19869,342,0,301,0,GOLD_III,84,18,20466,82,0,77,0,SILVER_IV,75,16,15578,104,0,98,0,SILVER_I,16,18,20860,53,0,52,0,SILVER_I,15,18,18381,233,0,211,0,GOLD_III,54,18,20774,317,0,338,0,GOLD_IV,51,17,17732,518,0,490,0,GOLD_IV,0,15,14588
823,0,845,0,GOLD_IV,26,18,20588,183,0,185,0,GOLD_IV,52,16,14721,65,0,75,0,GOLD_IV,36,16,15058,101,0,100,0,GOLD_IV,58,16,15341,107,0,113,0,SILVER_I,4,15,14499,128,0,132,0,GOLD_IV,0,16,16444,77,0,87,0,GOLD_IV,8,16,15397,420,0,409,0,GOLD_IV,73,15,14138,169,0,164,0,SILVER_II,68,15,13072,132,0,136,0,GOLD_IV,0,13,10428
145,0,135,0,SILVER_I,16,16,15719,672,0,633,0,GOLD_IV,26,14,12648,65,0,75,0,GOLD_IV,36,13,11147,502,0,499,0,SILVER_I,59,13,11165,411,0,407,0,SILVER_I,6,14,11506,68,0,51,0,SILVER_I,56,14,11464,271,0,259,0,GOLD_III,96,13,10452,145,0,154,0,GOLD_IV,0,15,13590,239,0,249,0,SILVER_II,47,12,9894,196,0,186,0,GOLD_IV,68,12,9639
73,0,80,0,GOLD_III,0,12,8687,135,0,117,0,GOLD_IV,0,10,6927,65,0,75,0,GOLD_IV,36,10,7124,136,0,112,0,GOLD_III,59,12,8603,262,0,260,0,SILVER_III,66,9,5357,155,0,160,0,SILVER_II,13,13,10329,108,0,97,0,SILVER_II,33,13,11206,138,0,147,0,GOLD_IV,18,13,10120,356,0,356,0,GOLD_II,13,11,7443,115,0,136,0,GOLD_III,2,10,7237
16,0,20,0,SILVER_II,45,16,15065,317,0,306,0,GOLD_III,15,14,11949,65,0,75,0,GOLD_IV,36,14,11926,116,0,126,0,GOLD_IV,14,15,14143,172,0,163,0,GOLD_IV,1,14,11661,150,0,170,0,GOLD_IV,33,15,14536,282,0,270,0,GOLD_III,0,16,15822,179,0,165,0,GOLD_IV,19,14,12743,315,0,302,0,SILVER_I,0,16,15635,49,0,49,0,SILVER_I,4,15,13346
148,0,149,0,GOLD_IV,27,18,20239,168,0,176,0,GOLD_IV,50,15,14298,257,0,242,0,SILVER_I,10,14,12494,129,0,137,0,GOLD_IV,43,15,14299,83,0,98,0,SILVER_II,9,14,11606,39,0,36,0,SILVER_I,78,18,19969,90,0,71,0,SILVER_II,91,16,16271,162,0,173,0,GOLD_IV,28,17,17405,78,0,69,0,GOLD_IV,84,18,19757,89,0,91,0,SILVER_II,35,15,14411
288,0,279,0,GOLD_IV,18,18,23540,183,0,207,0,GOLD_IV,0,18,23876,174,0,168,0,GOLD_III,0,18,23391,267,0,255,0,GOLD_III,0,18,24034,218,0,212,0,GOLD_IV,70,18,19903,66,0,68,0,GOLD_IV,0,18,22197,528,0,528,0,GOLD_III,56,18,19334,162,0,173,0,GOLD_IV,28,18,20041,36,0,42,0,SILVER_I,21,17,17326,140,0,131,0,GOLD_IV,0,16,15757
