rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
114,0,134,0,IRON_I,19,12,9366,101,0,108,0,BRONZE_IV,0,12,8769,175,0,181,0,IRON_I,0,12,9302,374,0,336,0,SILVER_IV,56,11,7655,323,0,317,0,SILVER_IV,0,9,6048,135,0,135,0,BRONZE_IV,0,10,7162,120,0,117,0,IRON_II,48,10,6375,151,0,134,0,BRONZE_I,5,11,8172,59,0,70,0,BRONZE_IV,52,9,5555,130,0,162,0,IRON_III,15,8,4842
68,0,91,0,BRONZE_III,0,12,9160,134,0,136,0,BRONZE_IV,75,11,7385,178,0,144,0,BRONZE_II,86,11,8011,380,0,423,0,BRONZE_IV,0,10,6209,40,0,56,0,BRONZE_IV,74,10,6291,106,0,119,0,BRONZE_IV,61,9,5827,261,0,276,0,BRONZE_III,90,8,4884,58,0,98,0,BRONZE_IV,0,10,6420,59,0,70,0,BRONZE_IV,52,7,3558,153,0,163,0,BRONZE_II,24,9,5192
80,0,80,0,BRONZE_III,79,14,11674,202,0,192,0,BRONZE_III,70,12,8781,12,0,21,0,BRONZE_IV,24,11,8070,334,0,336,0,BRONZE_III,83,8,4949,51,0,64,0,BRONZE_III,53,10,6408,44,0,68,0,IRON_II,9,10,6164,5,0,23,0,IRON_II,60,9,5682,76,0,100,0,IRON_II,63,12,9144,59,0,70,0,BRONZE_IV,52,9,5383,8,0,42,0,IRON_IV,0,8,4132
51,0,64,0,BRONZE_III,53,16,15350,327,0,322,0,GOLD_IV,0,17,18072,327,0,322,0,GOLD_IV,0,15,14174,120,0,139,0,GOLD_III,42,17,17538,94,0,93,0,GOLD_IV,36,15,13915,39,0,37,0,GOLD_I,47,17,16732,108,0,100,0,SILVER_I,13,15,14252,391,0,360,0,GOLD_IV,0,16,15823,7,0,17,0,BRONZE_IV,0,15,13223,3,0,8,0,IRON_I,42,15,14338
74,0,67,0,SILVER_II,70,15,13910,184,0,190,0,GOLD_IV,24,14,12882,277,0,271,0,GOLD_IV,43,14,12458,18,0,26,0,SILVER_I,63,14,11710,99,0,107,0,SILVER_IV,51,13,10625,39,0,37,0,GOLD_I,47,17,16654,125,0,121,0,GOLD_IV,12,15,13973,540,0,512,0,BRONZE_II,44,15,14005,7,0,17,0,BRONZE_IV,0,16,14804,93,0,78,0,SILVER_IV,27,14,12085
144,0,134,0,SILVER_IV,0,15,14231,15,0,18,0,SILVER_III,53,15,13674,20,0,57,0,IRON_IV,75,15,13148,70,0,82,0,GOLD_IV,90,15,14219,10,0,7,0,SILVER_II,73,14,12390,13,0,12,0,SILVER_I,44,13,10678,13,0,12,0,SILVER_I,44,16,15627,21,0,19,0,GOLD_I,23,12,9530,7,0,17,0,BRONZE_IV,0,13,10769,3,0,8,0,IRON_I,42,11,8045
3,0,16,0,BRONZE_IV,36,18,23788,37,0,52,0,BRONZE_III,57,18,21758,53,0,48,0,SILVER_IV,63,18,24324,17,0,21,0,BRONZE_II,29,17,18136,12,0,14,0,BRONZE_II,10,17,17819,20,0,42,0,IRON_I,27,15,14141,3,0,8,0,IRON_I,42,18,23989,8,0,12,0,BRONZE_IV,64,18,22404,7,0,17,0,BRONZE_IV,0,18,21441,7,0,11,0,BRONZE_IV,97,17,16579
19,0,32,0,BRONZE_IV,60,15,14317,450,0,425,0,BRONZE_II,19,14,13018,62,0,55,0,BRONZE_III,37,15,14004,223,0,233,0,BRONZE_II,66,14,11802,343,0,370,0,BRONZE_IV,80,13,11172,259,0,270,0,BRONZE_I,73,16,16243,161,0,150,0,BRONZE_II,61,15,13280,19,0,17,0,BRONZE_IV,88,16,14910,26,0,42,0,BRONZE_IV,62,13,10724,60,0,84,0,BRONZE_III,68,13,10620
19,0,32,0,BRONZE_IV,60,14,11950,40,0,50,0,IRON_III,0,12,9096,37,0,74,0,BRONZE_IV,0,13,10500,265,0,313,0,IRON_III,16,11,8313,72,0,95,0,IRON_IV,75,11,8084,201,0,211,0,IRON_II,43,14,12644,10,0,15,0,IRON_II,38,13,10177,182,0,221,0,BRONZE_IV,35,15,14031,563,0,673,0,IRON_III,0,12,8914,80,0,87,0,IRON_II,44,14,12427
19,0,32,0,BRONZE_IV,60,14,12052,95,0,107,0,BRONZE_III,20,15,13531,60,0,61,0,BRONZE_III,58,17,17067,52,0,69,0,IRON_IV,1,16,15196,90,0,110,0,IRON_II,10,14,11607,326,0,326,0,BRONZE_IV,13,17,17565,101,0,121,0,IRON_III,33,15,13027,76,0,85,0,IRON_II,56,14,11692,72,0,98,0,IRON_I,38,14,12158,36,0,45,0,BRONZE_IV,68,14,12411
19,0,32,0,BRONZE_IV,60,15,13751,197,0,189,0,BRONZE_IV,22,16,14994,71,0,79,0,BRONZE_IV,35,14,12755,290,0,300,0,SILVER_III,44,14,11586,222,0,228,0,IRON_III,16,13,10273,101,0,108,0,BRONZE_III,0,15,13289,154,0,176,0,BRONZE_II,65,12,9503,143,0,162,0,BRONZE_III,21,13,10149,6,0,21,0,IRON_III,57,11,8205,456,0,456,0,BRONZE_IV,0,13,10061
157,0,173,0,IRON_IV,61,18,18745,167,0,178,0,BRONZE_IV,57,17,17550,8,0,14,0,IRON_II,32,18,18369,9,0,7,0,BRONZE_I,1,18,21260,249,0,251,0,IRON_I,0,17,17802,459,0,460,0,IRON_II,65,17,18092,156,0,145,0,BRONZE_III,14,15,14419,387,0,378,0,BRONZE_II,0,18,20175,137,0,165,0,BRONZE_IV,0,18,23527,137,0,165,0,BRONZE_IV,0,16,15019
188,0,183,0,SILVER_IV,0,18,21522,167,0,178,0,BRONZE_IV,57,17,16796,12,0,34,0,IRON_II,1,15,13075,341,0,365,0,BRONZE_IV,36,18,19243,508,0,504,0,BRONZE_IV,50,16,16375,539,0,589,0,BRONZE_IV,20,18,21599,180,0,245,0,IRON_IV,50,14,12952,362,0,321,0,SILVER_III,1,18,19931,16,0,32,0,BRONZE_IV,0,15,14055,33,0,36,0,BRONZE_IV,0,15,13148
35,0,67,0,IRON_I,33,18,21229,167,0,178,0,BRONZE_IV,57,17,17772,44,0,54,0,IRON_IV,17,16,16060,304,0,286,0,BRONZE_II,25,18,21035,147,0,154,0,BRONZE_IV,91,17,16784,240,0,284,0,IRON_II,88,18,24125,99,0,106,0,IRON_II,75,18,21586,339,0,362,0,BRONZE_IV,95,18,18707,429,0,407,0,BRONZE_IV,65,18,18730,315,0,313,0,BRONZE_III,44,17,17076
191,0,217,0,BRONZE_IV,60,13,10987,167,0,178,0,BRONZE_IV,57,10,6803,143,0,166,0,IRON_II,75,12,8764,299,0,305,0,BRONZE_III,23,9,5837,361,0,384,0,BRONZE_III,0,10,6505,192,0,233,0,IRON_III,10,12,9221,99,0,94,0,BRONZE_II,17,12,8602,311,0,260,0,BRONZE_I,38,12,8821,41,0,42,0,BRONZE_IV,4,11,7694,189,0,220,0,BRONZE_IV,48,11,7739
20,0,12,0,BRONZE_II,92,15,13206,167,0,178,0,BRONZE_IV,57,13,10229,24,0,36,0,BRONZE_III,89,14,11460,291,0,299,0,SILVER_IV,13,12,9398,161,0,165,0,SILVER_III,83,12,9507,59,0,73,0,BRONZE_I,0,15,13478,418,0,425,0,BRONZE_II,31,14,11779,218,0,221,0,SILVER_IV,0,15,13200,98,0,107,0,SILVER_IV,28,14,12652,127,0,141,0,BRONZE_II,60,13,11071
93,0,84,0,BRONZE_IV,59,18,19455,53,0,71,0,BRONZE_IV,46,16,16122,147,0,153,0,BRONZE_III,14,16,16207,233,0,252,0,BRONZE_IV,80,17,16970,305,0,353,0,BRONZE_IV,64,15,14461,72,0,87,0,BRONZE_IV,77,17,17073,51,0,51,0,BRONZE_IV,26,15,13816,251,0,252,0,BRONZE_IV,64,17,17132,65,0,77,0,BRONZE_IV,74,16,15997,377,0,368,0,BRONZE_IV,45,14,12309
2,0,10,0,IRON_II,75,18,19114,32,0,48,0,IRON_III,30,14,12708,53,0,71,0,BRONZE_IV,46,18,19587,249,0,284,0,BRONZE_IV,30,18,20532,122,0,117,0,IRON_II,23,15,14051,152,0,169,0,IRON_III,32,18,21259,85,0,79,0,BRONZE_IV,39,17,18018,130,0,141,0,IRON_I,78,18,18837,65,0,77,0,BRONZE_IV,74,17,17117,599,0,604,0,BRONZE_IV,0,18,18455
311,0,311,0,BRONZE_IV,93,18,22044,18,0,20,0,BRONZE_IV,27,18,20217,16,0,19,0,BRONZE_IV,15,18,19655,16,0,19,0,BRONZE_IV,15,17,18353,251,0,259,0,BRONZE_III,20,16,15849,18,0,20,0,BRONZE_IV,46,15,14123,18,0,20,0,BRONZE_IV,46,16,15569,433,0,427,0,BRONZE_IV,58,18,26756,65,0,77,0,BRONZE_IV,74,18,18612,30,0,29,0,BRONZE_IV,68,13,11341
71,0,102,0,IRON_II,1,11,7394,76,0,108,0,IRON_I,27,11,8321,433,0,427,0,BRONZE_IV,58,14,12313,58,0,69,0,BRONZE_IV,85,11,7693,44,0,62,0,BRONZE_IV,85,9,5866,15,0,40,0,BRONZE_IV,0,12,9308,460,0,459,0,BRONZE_IV,69,9,5086,40,0,70,0,IRON_I,12,10,6688,65,0,77,0,BRONZE_IV,74,9,5606,12,0,37,0,BRONZE_IV,0,7,4015
17,0,18,0,BRONZE_IV,0,13,10436,176,0,215,0,BRONZE_IV,12,13,11185,144,0,148,0,SILVER_III,72,11,7302,65,0,60,0,BRONZE_IV,0,13,10402,152,0,171,0,BRONZE_IV,0,12,9221,107,0,109,0,PLATINUM_IV,39,15,14218,107,0,109,0,PLATINUM_IV,39,13,10637,107,0,109,0,PLATINUM_IV,39,15,13995,10,0,19,0,BRONZE_II,22,12,9041,300,0,320,0,BRONZE_II,0,12,8986
83,0,75,0,BRONZE_I,100,17,17408,176,0,215,0,BRONZE_IV,12,16,15213,10,0,5,0,BRONZE_II,67,17,16499,75,0,93,0,IRON_I,31,15,13746,9,0,23,0,BRONZE_IV,20,16,14812,50,0,63,0,BRONZE_IV,0,15,13331,76,0,71,0,BRONZE_III,47,15,13943,100,0,139,0,IRON_III,0,17,16515,14,0,11,0,BRONZE_II,77,15,13264,47,0,35,0,BRONZE_II,23,15,14189
109,0,121,0,IRON_IV,34,15,13102,176,0,215,0,BRONZE_IV,12,14,12752,21,0,20,0,BRONZE_III,81,15,14553,77,0,76,0,SILVER_IV,71,15,13235,8,0,2,0,BRONZE_III,38,16,16338,9,0,23,0,BRONZE_IV,20,15,14495,524,0,497,0,BRONZE_II,48,12,9441,50,0,56,0,BRONZE_IV,0,14,12257,180,0,170,0,SILVER_IV,14,13,10227,6,0,4,0,SILVER_IV,58,12,8793
12,0,18,0,BRONZE_I,22,10,7137,176,0,215,0,BRONZE_IV,12,9,5423,176,0,215,0,BRONZE_IV,12,11,8319,104,0,99,0,SILVER_IV,76,9,5165,104,0,99,0,SILVER_IV,76,9,5530,284,0,291,0,SILVER_IV,0,12,8787,99,0,84,0,SILVER_IV,66,11,7528,226,0,187,0,SILVER_IV,62,11,7997,51,0,66,0,SILVER_IV,75,12,9550,51,0,57,0,BRONZE_IV,66,11,7467
161,0,167,0,SILVER_II,43,12,8833,176,0,215,0,BRONZE_IV,12,6,3002,95,0,96,0,IRON_III,72,13,10081,217,0,203,0,BRONZE_I,100,12,9553,194,0,207,0,SILVER_IV,75,12,9427,22,0,30,0,IRON_II,28,14,12028,42,0,52,0,BRONZE_I,0,12,9930,6,0,14,0,IRON_I,62,13,10658,10,0,8,0,BRONZE_I,23,11,8103,10,0,8,0,BRONZE_I,23,11,7362
155,0,181,0,BRONZE_III,61,16,16262,17,0,19,0,BRONZE_IV,75,17,17344,35,0,41,0,BRONZE_III,45,15,14244,203,0,211,0,BRONZE_III,0,16,14856,200,0,223,0,BRONZE_III,45,13,11164,200,0,223,0,BRONZE_III,45,17,17881,246,0,247,0,BRONZE_II,33,18,21991,526,0,538,0,BRONZE_III,80,18,22494,69,0,79,0,BRONZE_III,92,18,18457,148,0,167,0,BRONZE_IV,37,15,14272
192,0,192,0,BRONZE_II,0,13,11046,17,0,19,0,BRONZE_IV,75,13,10571,124,0,139,0,BRONZE_III,67,13,10402,132,0,143,0,BRONZE_II,33,11,7460,30,0,37,0,BRONZE_III,0,10,7218,82,0,75,0,BRONZE_II,88,15,14353,28,0,40,0,BRONZE_II,83,12,9146,828,0,866,0,BRONZE_II,49,13,11033,39,0,51,0,SILVER_III,44,12,8889,73,0,103,0,BRONZE_IV,5,10,7280
158,0,158,0,BRONZE_I,0,18,21537,17,0,19,0,BRONZE_IV,75,18,25127,13,0,20,0,BRONZE_III,25,18,22105,181,0,177,0,BRONZE_III,91,18,19433,98,0,109,0,BRONZE_III,52,18,18723,76,0,69,0,BRONZE_III,33,18,21487,46,0,51,0,BRONZE_I,2,18,21414,113,0,138,0,BRONZE_IV,19,17,18307,51,0,74,0,BRONZE_IV,36,17,16528,36,0,46,0,BRONZE_II,52,17,17925
154,0,162,0,SILVER_IV,0,8,4284,17,0,19,0,BRONZE_IV,75,9,5848,13,0,20,0,BRONZE_III,25,10,6776,168,0,174,0,BRONZE_IV,0,8,4171,5,0,7,0,BRONZE_I,19,7,3801,7,0,5,0,BRONZE_IV,89,11,7760,298,0,283,0,BRONZE_II,75,8,4906,68,0,73,0,BRONZE_II,75,10,7096,17,0,24,0,BRONZE_III,5,8,4908,109,0,114,0,BRONZE_II,0,9,5656
35,0,56,0,BRONZE_IV,75,18,21566,17,0,19,0,BRONZE_IV,75,17,17151,13,0,20,0,BRONZE_III,25,17,18013,286,0,310,0,BRONZE_III,12,16,16060,158,0,159,0,BRONZE_II,2,17,18335,163,0,148,0,BRONZE_II,14,18,19405,62,0,70,0,BRONZE_II,75,18,20153,264,0,271,0,BRONZE_IV,63,17,17833,81,0,98,0,BRONZE_IV,63,15,13206,248,0,267,0,BRONZE_IV,62,14,12518
9,0,10,0,BRONZE_II,99,14,11782,9,0,7,0,BRONZE_II,99,14,11791,5,0,6,0,BRONZE_I,7,15,13165,12,0,10,0,BRONZE_I,88,13,11031,13,0,16,0,BRONZE_I,41,12,9413,8,0,8,0,SILVER_III,68,13,10449,10,0,13,0,SILVER_IV,19,11,7855,7,0,14,0,BRONZE_IV,80,13,10154,19,0,12,0,SILVER_IV,62,10,6984,9,0,41,0,IRON_I,10,9,5563
9,0,41,0,IRON_I,10,13,11330,306,0,302,0,SILVER_I,33,11,8372,8,0,5,0,SILVER_II,0,13,10343,25,0,23,0,SILVER_I,52,11,8347,71,0,74,0,BRONZE_I,100,11,7306,8,0,8,0,SILVER_III,68,10,6774,7,0,10,0,SILVER_IV,47,11,8304,7,0,14,0,BRONZE_IV,80,12,9037,30,0,28,0,BRONZE_II,36,10,6461,11,0,8,0,SILVER_II,70,8,4060
146,0,195,0,BRONZE_IV,21,17,17492,65,0,86,0,BRONZE_IV,40,18,19789,106,0,132,0,IRON_II,0,16,15546,53,0,66,0,SILVER_IV,38,16,16375,139,0,162,0,BRONZE_IV,36,17,16545,318,0,324,0,BRONZE_III,0,18,21200,318,0,324,0,BRONZE_III,0,17,17257,66,0,68,0,BRONZE_IV,61,18,23553,40,0,57,0,BRONZE_IV,46,17,16533,108,0,130,0,BRONZE_III,33,16,15904
85,0,108,0,BRONZE_IV,21,13,11251,60,0,70,0,BRONZE_IV,0,12,9231,52,0,99,0,BRONZE_IV,0,14,13010,65,0,97,0,BRONZE_I,51,14,12163,202,0,233,0,IRON_III,0,13,10306,60,0,58,0,IRON_I,72,15,13959,82,0,94,0,BRONZE_IV,59,15,13573,180,0,201,0,IRON_I,61,14,12566,40,0,57,0,BRONZE_IV,46,12,9944,108,0,130,0,BRONZE_III,33,13,11085
242,0,263,0,IRON_III,93,11,7609,220,0,201,0,BRONZE_IV,27,11,8402,421,0,428,0,BRONZE_III,14,13,10382,21,0,22,0,IRON_I,27,12,9354,30,0,50,0,BRONZE_IV,12,12,9110,189,0,222,0,IRON_IV,89,13,11162,157,0,134,0,IRON_II,52,10,7183,281,0,260,0,BRONZE_IV,47,10,6820,40,0,57,0,BRONZE_IV,46,10,6536,108,0,130,0,BRONZE_III,33,9,5317
127,0,106,0,BRONZE_III,0,12,9637,144,0,159,0,BRONZE_IV,12,10,6262,48,0,59,0,IRON_I,44,12,9104,75,0,70,0,IRON_I,29,10,6484,29,0,44,0,BRONZE_IV,0,10,6236,443,0,435,0,IRON_II,67,13,9965,166,0,179,0,IRON_II,62,12,9424,158,0,169,0,BRONZE_II,45,12,9686,40,0,57,0,BRONZE_IV,46,11,8044,108,0,130,0,BRONZE_III,33,10,6563
24,0,23,0,IRON_I,100,17,17734,185,0,205,0,BRONZE_IV,30,18,19247,6,0,29,0,IRON_I,0,17,18040,76,0,72,0,BRONZE_III,0,18,18974,282,0,307,0,BRONZE_III,1,17,17471,111,0,122,0,BRONZE_IV,59,18,19491,58,0,88,0,IRON_II,0,16,16024,94,0,124,0,IRON_III,63,14,12062,40,0,57,0,BRONZE_IV,46,16,15590,7,0,16,0,IRON_I,29,15,13892
62,0,65,0,BRONZE_II,36,15,13817,50,0,56,0,BRONZE_IV,6,15,13720,123,0,111,0,SILVER_IV,0,15,14057,185,0,182,0,SILVER_IV,1,14,12205,1031,0,1006,0,SILVER_IV,95,14,11738,107,0,110,0,BRONZE_IV,75,17,17465,322,0,308,0,SILVER_IV,30,16,14925,173,0,196,0,BRONZE_III,70,17,16749,165,0,145,0,BRONZE_III,53,15,14417,78,0,80,0,BRONZE_II,0,16,14709
46,0,64,0,BRONZE_IV,44,18,20227,46,0,64,0,BRONZE_IV,44,18,19321,42,0,32,0,SILVER_III,28,18,22952,42,0,32,0,SILVER_III,28,18,19053,12,0,20,0,BRONZE_IV,57,17,16645,45,0,45,0,BRONZE_I,50,18,22723,6,0,7,0,BRONZE_IV,1,18,20563,14,0,28,0,BRONZE_IV,20,18,20363,25,0,20,0,BRONZE_I,68,18,18652,25,0,20,0,BRONZE_I,68,16,15440
187,0,146,0,PLATINUM_IV,0,16,15054,26,0,42,0,BRONZE_II,51,13,11246,102,0,102,0,SILVER_II,60,15,14584,20,0,26,0,BRONZE_I,39,13,11031,172,0,193,0,SILVER_IV,0,12,9478,191,0,232,0,SILVER_IV,8,15,14404,6,0,7,0,BRONZE_IV,1,16,14729,109,0,97,0,GOLD_IV,12,16,15462,215,0,253,0,BRONZE_I,14,16,16096,91,0,92,0,GOLD_IV,1,14,12242
8,0,22,0,BRONZE_IV,23,12,9279,26,0,45,0,BRONZE_IV,0,12,9068,30,0,31,0,BRONZE_III,87,13,11290,236,0,252,0,BRONZE_II,4,13,10074,45,0,63,0,BRONZE_III,48,10,7103,143,0,148,0,BRONZE_IV,64,12,9679,6,0,7,0,BRONZE_IV,1,12,8812,40,0,57,0,BRONZE_I,41,10,6362,37,0,53,0,BRONZE_II,25,11,8048,11,0,11,0,BRONZE_I,0,10,6319
110,0,110,0,IRON_III,47,12,9879,59,0,77,0,IRON_II,71,10,6752,801,0,852,0,BRONZE_IV,0,13,10744,231,0,245,0,IRON_II,20,9,5504,275,0,286,0,IRON_I,29,9,5405,56,0,68,0,BRONZE_IV,16,13,10771,51,0,64,0,IRON_II,74,12,9621,154,0,141,0,IRON_II,69,12,9252,24,0,15,0,IRON_I,80,13,10994,262,0,283,0,IRON_IV,48,11,7476
268,0,262,0,BRONZE_IV,67,11,8231,84,0,72,0,BRONZE_III,17,9,5939,104,0,122,0,BRONZE_IV,0,11,7601,130,0,123,0,BRONZE_III,17,10,6954,28,0,41,0,BRONZE_III,39,8,5039,56,0,68,0,BRONZE_IV,16,10,6702,270,0,291,0,BRONZE_IV,28,9,5345,19,0,40,0,BRONZE_IV,20,9,5791,98,0,90,0,BRONZE_IV,76,8,5037,27,0,34,0,BRONZE_IV,20,7,3662
21,0,25,0,BRONZE_I,0,16,15285,271,0,298,0,BRONZE_II,70,15,13811,136,0,159,0,SILVER_IV,78,16,15031,108,0,106,0,BRONZE_III,75,15,13910,43,0,25,0,SILVER_III,20,15,13129,56,0,68,0,BRONZE_IV,16,16,15398,139,0,125,0,SILVER_IV,39,14,12835,55,0,59,0,SILVER_IV,49,14,12370,41,0,48,0,SILVER_IV,14,15,13784,16,0,27,0,SILVER_IV,83,13,10126
419,0,393,0,SILVER_II,29,12,9124,165,0,183,0,SILVER_IV,12,11,8026,29,0,34,0,BRONZE_II,0,12,8905,279,0,277,0,SILVER_III,61,12,9623,7,0,23,0,IRON_III,75,11,7531,94,0,79,0,SILVER_III,17,15,13574,255,0,233,0,SILVER_IV,51,12,9839,7,0,3,0,BRONZE_IV,85,15,13338,530,0,540,0,SILVER_IV,15,13,10764,352,0,335,0,SILVER_IV,14,12,9409
216,0,206,0,SILVER_III,42,17,16607,112,0,103,0,BRONZE_II,45,16,14758,236,0,242,0,BRONZE_IV,42,16,15838,102,0,93,0,BRONZE_I,84,15,13359,138,0,141,0,BRONZE_II,48,14,12318,261,0,274,0,BRONZE_III,54,14,11932,95,0,101,0,BRONZE_I,4,13,10690,7,0,3,0,BRONZE_IV,85,15,13354,307,0,288,0,SILVER_II,53,12,9204,58,0,52,0,BRONZE_I,56,13,10256
22,0,28,0,BRONZE_I,60,18,20385,94,0,97,0,BRONZE_III,0,17,16513,80,0,88,0,BRONZE_III,52,18,21579,39,0,33,0,BRONZE_I,44,18,24854,58,0,66,0,BRONZE_II,65,17,17938,141,0,132,0,BRONZE_IV,80,18,26696,80,0,79,0,BRONZE_I,26,18,23712,7,0,3,0,BRONZE_IV,85,18,24782,39,0,37,0,SILVER_IV,50,18,22873,52,0,52,0,BRONZE_II,81,18,20790
432,0,471,0,SILVER_IV,0,17,17007,266,0,258,0,SILVER_IV,7,13,11394,180,0,196,0,SILVER_IV,0,14,12142,434,0,436,0,SILVER_III,17,14,11649,93,0,119,0,SILVER_IV,20,13,10257,93,0,102,0,SILVER_IV,33,17,17803,528,0,535,0,SILVER_III,75,14,11606,7,0,3,0,BRONZE_IV,85,14,12787,129,0,136,0,SILVER_IV,0,14,12294,276,0,284,0,SILVER_IV,25,12,9027
73,0,79,0,BRONZE_III,31,14,11762,217,0,210,0,SILVER_IV,20,11,8084,193,0,163,0,BRONZE_II,27,12,9450,11,0,14,0,BRONZE_IV,40,13,11264,10,0,21,0,BRONZE_IV,34,12,9061,74,0,92,0,BRONZE_IV,61,14,12543,539,0,542,0,BRONZE_I,38,14,11910,7,0,3,0,BRONZE_IV,85,15,14270,46,0,37,0,BRONZE_I,2,14,11903,115,0,130,0,BRONZE_II,31,13,10168
14,0,29,0,IRON_III,24,11,7611,185,0,212,0,IRON_II,95,11,8198,48,0,54,0,BRONZE_IV,18,11,8096,131,0,141,0,IRON_IV,61,11,8057,18,0,34,0,IRON_IV,47,10,6661,56,0,111,0,IRON_IV,90,14,12539,893,0,912,0,BRONZE_IV,0,13,10804,41,0,79,0,IRON_III,75,14,12036,228,0,200,0,BRONZE_IV,43,12,9657,41,0,55,0,IRON_II,96,12,8658
158,0,167,0,BRONZE_IV,1,16,15558,364,0,478,0,IRON_III,10,15,14539,48,0,54,0,BRONZE_IV,18,14,12375,14,0,29,0,IRON_III,24,14,12536,314,0,338,0,IRON_II,75,15,13760,26,0,34,0,BRONZE_IV,40,17,17537,207,0,209,0,IRON_I,69,18,19877,11,0,22,0,IRON_I,62,15,14190,318,0,302,0,BRONZE_I,64,16,15167,22,0,66,0,IRON_IV,7,12,8740
85,0,101,0,IRON_I,22,18,19462,14,0,29,0,IRON_III,24,18,20685,48,0,54,0,BRONZE_IV,18,18,24902,236,0,232,0,IRON_I,7,16,15567,205,0,212,0,BRONZE_III,74,17,17377,31,0,31,0,IRON_I,0,18,21120,71,0,81,0,IRON_III,80,18,22699,92,0,130,0,BRONZE_IV,16,18,18569,541,0,541,0,BRONZE_IV,25,18,19202,217,0,225,0,IRON_II,15,17,16948
123,0,123,0,SILVER_I,0,18,18388,131,0,113,0,BRONZE_I,8,18,18729,48,0,54,0,BRONZE_IV,18,15,13660,132,0,88,0,GOLD_IV,63,18,18662,14,0,29,0,IRON_III,24,13,10583,483,0,500,0,BRONZE_IV,0,15,13675,144,0,164,0,BRONZE_II,25,15,13477,154,0,157,0,SILVER_IV,86,15,14450,196,0,196,0,BRONZE_IV,70,13,11168,165,0,165,0,BRONZE_II,33,14,11786
64,0,57,0,IRON_I,61,13,10295,55,0,79,0,IRON_I,28,12,9450,266,0,292,0,IRON_III,0,13,10463,60,0,86,0,IRON_III,74,12,8706,125,0,147,0,IRON_I,13,13,10347,32,0,51,0,IRON_III,1,15,14356,104,0,120,0,BRONZE_IV,89,14,12802,19,0,49,0,IRON_III,21,13,10436,299,0,327,0,IRON_IV,91,14,13010,59,0,62,0,BRONZE_IV,58,13,11430
59,0,62,0,BRONZE_IV,58,15,13194,85,0,124,0,IRON_II,15,14,12636,93,0,96,0,IRON_III,44,12,9563,27,0,50,0,BRONZE_IV,0,13,10122,295,0,291,0,BRONZE_III,0,13,10312,61,0,73,0,IRON_III,55,14,12377,104,0,120,0,BRONZE_IV,89,15,14161,228,0,216,0,BRONZE_IV,98,17,17247,432,0,511,0,IRON_III,42,14,12676,59,0,62,0,BRONZE_IV,58,14,12760
35,0,46,0,BRONZE_II,8,6,2784,105,0,108,0,BRONZE_III,29,6,2810,34,0,50,0,BRONZE_III,1,8,4086,269,0,282,0,IRON_III,45,7,3571,88,0,63,0,SILVER_I,5,4,1674,395,0,432,0,IRON_III,64,8,4638,104,0,120,0,BRONZE_IV,89,7,3849,199,0,196,0,BRONZE_IV,2,7,3752,329,0,362,0,BRONZE_IV,47,6,3177,59,0,62,0,BRONZE_IV,58,6,3128
50,0,62,0,BRONZE_III,66,15,14290,231,0,227,0,BRONZE_II,63,16,15195,26,0,31,0,BRONZE_IV,93,16,15371,306,0,314,0,BRONZE_III,62,14,12225,104,0,116,0,BRONZE_III,21,13,10668,14,0,26,0,BRONZE_IV,89,15,14228,92,0,92,0,BRONZE_II,32,13,11351,237,0,252,0,BRONZE_III,60,13,10411,408,0,419,0,SILVER_III,13,14,12376,196,0,191,0,BRONZE_IV,34,11,8122
