result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,135,127,SILVER_I,52,17,17900,322,346,SILVER_III,36,17,16639,91,81,SILVER_III,90,16,14905,314,318,GOLD_IV,51,16,15198,121,129,SILVER_I,9,13,10890,538,538,SILVER_II,89,16,15718,65,49,GOLD_IV,98,17,17006,190,199,SILVER_IV,40,14,11756,72,68,SILVER_I,14,14,12340,267,240,SILVER_II,0,12,9891
1,273,267,SILVER_I,0,17,18323,531,526,SILVER_I,37,17,16756,774,783,SILVER_I,100,17,18144,532,549,GOLD_IV,12,17,17149,121,129,SILVER_I,9,15,13454,542,533,GOLD_IV,39,17,17101,224,216,SILVER_I,30,15,14535,45,54,SILVER_III,63,16,15280,150,148,SILVER_II,31,15,13672,438,423,GOLD_IV,45,15,13496
1,108,100,SILVER_II,61,18,19669,321,312,SILVER_I,61,18,19302,26,34,SILVER_II,31,17,17719,110,114,SILVER_I,43,17,16610,121,129,SILVER_I,9,16,15616,229,246,SILVER_I,2,18,19383,14,17,SILVER_I,1,18,18490,774,783,SILVER_I,100,18,19854,243,227,SILVER_II,5,15,14628,28,37,SILVER_IV,17,15,13890
1,21,13,SILVER_I,84,13,10993,8,3,GOLD_IV,37,12,9766,178,174,GOLD_IV,0,15,13731,129,124,GOLD_II,30,13,10181,164,159,PLATINUM_IV,30,15,14105,12,15,GOLD_II,30,14,12245,241,222,PLATINUM_III,31,13,10986,265,251,PLATINUM_IV,0,14,12154,85,80,GOLD_IV,73,13,10520,18,16,SILVER_I,66,11,7748
1,21,13,SILVER_I,84,18,19151,519,556,BRONZE_IV,11,16,15260,49,67,IRON_IV,4,14,11665,96,57,GOLD_IV,29,16,14852,170,173,SILVER_IV,47,15,13741,53,59,BRONZE_I,2,14,12792,24,27,SILVER_III,9,13,10887,111,130,BRONZE_IV,63,16,15248,377,348,SILVER_I,35,14,12661,31,38,IRON_I,62,13,11414
1,21,13,SILVER_I,84,16,15910,63,59,GOLD_II,0,16,14883,50,51,GOLD_IV,38,15,14633,36,38,GOLD_IV,16,15,13382,89,111,SILVER_I,23,15,14448,58,47,GOLD_III,53,15,13866,186,162,GOLD_II,92,14,12621,12,7,GOLD_II,32,16,16443,24,10,SILVER_I,87,14,11606,124,122,GOLD_III,51,13,11380
1,21,13,SILVER_I,84,11,8503,33,26,PLATINUM_IV,0,16,14829,119,101,GOLD_II,50,14,12456,9,9,SILVER_II,75,14,12659,82,64,GOLD_II,15,13,10329,20,11,SILVER_I,100,14,12623,157,167,GOLD_III,29,12,9813,92,89,GOLD_IV,22,13,10318,550,537,GOLD_IV,77,12,9717,487,469,GOLD_IV,0,12,9186
0,21,13,SILVER_I,84,13,11348,35,24,GOLD_III,21,16,15020,232,242,GOLD_IV,25,14,12248,212,206,SILVER_IV,44,14,12999,24,19,GOLD_II,20,12,9859,13,8,SILVER_I,48,17,16723,44,56,SILVER_III,5,16,15770,44,49,SILVER_I,90,14,12832,57,59,GOLD_II,13,14,12298,8,4,SILVER_II,1,14,12120
1,21,13,SILVER_I,84,13,10277,58,64,GOLD_IV,0,11,8166,236,236,GOLD_II,32,14,12199,174,163,GOLD_II,41,14,12771,241,249,SILVER_III,78,11,8218,438,429,GOLD_III,15,13,11281,116,133,GOLD_IV,6,12,9505,229,247,GOLD_IV,0,13,10080,32,29,SILVER_I,40,12,8700,380,389,GOLD_III,20,11,7857
0,21,13,SILVER_I,84,16,14976,373,362,GOLD_II,76,17,17234,983,971,GOLD_III,83,17,17329,31,27,SILVER_I,93,17,18306,119,119,GOLD_III,17,14,12378,122,91,GOLD_II,92,17,18191,78,94,GOLD_III,44,15,14583,338,304,GOLD_I,9,18,22369,93,88,GOLD_II,14,16,14757,59,75,GOLD_IV,0,16,15815
1,46,42,GOLD_III,39,16,15850,19,15,SILVER_I,20,16,15476,44,47,GOLD_IV,58,15,13601,44,41,GOLD_III,49,16,15526,19,28,GOLD_III,9,13,11439,15,19,SILVER_I,31,15,14578,63,55,GOLD_IV,19,15,13292,55,69,GOLD_IV,32,14,11768,171,154,PLATINUM_IV,26,14,12547,108,90,GOLD_II,94,12,9357
0,29,21,GOLD_IV,1,18,20201,19,15,SILVER_I,20,17,17942,49,49,GOLD_III,48,15,13602,106,110,GOLD_III,14,17,16834,106,110,GOLD_III,14,15,14362,8,18,SILVER_II,12,17,17368,8,18,SILVER_II,12,16,15586,8,18,SILVER_II,12,17,16813,56,76,GOLD_IV,34,16,16274,30,35,SILVER_IV,79,15,13241
0,29,21,GOLD_IV,1,14,11652,19,15,SILVER_I,20,14,11777,106,110,GOLD_III,14,14,12023,19,15,SILVER_I,20,12,9420,49,49,GOLD_III,48,13,10518,30,35,SILVER_IV,79,14,11935,34,32,SILVER_III,34,14,11764,35,36,PLATINUM_III,35,16,15601,35,36,PLATINUM_III,35,13,11010,35,36,PLATINUM_III,35,14,12882
1,38,44,GOLD_IV,0,17,17936,19,15,SILVER_I,20,16,16238,26,19,SILVER_I,100,18,21598,454,449,PLATINUM_III,34,17,16943,108,103,GOLD_III,79,16,15260,320,320,GOLD_IV,15,16,16046,442,449,GOLD_IV,57,17,17729,470,486,SILVER_II,66,15,13847,122,125,GOLD_III,42,16,15791,34,36,GOLD_IV,34,14,12061
0,17,9,SILVER_I,2,14,12686,19,15,SILVER_I,20,13,10444,217,203,GOLD_III,61,13,11361,56,42,GOLD_III,84,12,9317,35,22,GOLD_IV,44,10,7236,6,8,SILVER_I,5,16,14703,19,10,SILVER_II,67,13,10479,43,40,GOLD_III,67,14,12046,27,22,GOLD_IV,1,14,12692,37,27,GOLD_III,1,11,8523
0,25,33,GOLD_IV,77,10,6509,19,15,SILVER_I,20,9,5669,9,5,SILVER_I,27,9,6059,91,79,GOLD_III,10,9,5103,28,24,GOLD_III,99,7,3867,32,43,GOLD_II,17,12,8794,55,42,GOLD_I,3,9,5716,19,17,SILVER_I,44,11,8085,146,135,PLATINUM_IV,60,10,6851,24,17,GOLD_II,11,8,4296
0,13,13,SILVER_II,67,16,15863,19,15,SILVER_I,20,13,10046,13,15,GOLD_IV,0,14,12121,30,36,GOLD_III,34,12,9462,16,18,SILVER_II,64,12,8718,14,18,GOLD_IV,8,16,15435,30,23,GOLD_II,60,16,15256,57,47,GOLD_II,56,14,11953,91,79,GOLD_III,10,12,9008,9,5,SILVER_I,27,12,9397
1,107,124,SILVER_II,49,18,23574,28,38,SILVER_IV,50,17,17934,816,810,GOLD_IV,1,18,20513,113,99,GOLD_IV,57,18,21001,159,141,SILVER_III,47,18,18368,360,346,GOLD_IV,0,18,33710,150,117,SILVER_II,76,18,22564,55,71,SILVER_II,30,18,21432,56,57,SILVER_III,49,18,19981,44,46,SILVER_I,46,17,18053
1,121,133,SILVER_IV,78,13,10349,188,173,SILVER_I,7,12,9514,145,142,GOLD_IV,26,14,11646,85,81,SILVER_I,37,12,9935,109,103,SILVER_III,56,11,8174,56,57,SILVER_III,49,15,13135,514,448,GOLD_IV,13,13,10678,218,193,SILVER_I,89,12,8869,116,124,SILVER_II,99,10,6251,44,46,SILVER_I,46,12,9385
0,116,98,GOLD_III,14,13,11334,102,116,GOLD_IV,17,15,14235,53,40,SILVER_III,75,14,12531,265,268,SILVER_III,75,14,11662,126,143,SILVER_III,51,12,9170,56,57,SILVER_III,49,14,11774,201,225,SILVER_II,15,13,10300,136,119,GOLD_III,81,12,9815,258,248,SILVER_I,100,12,9648,44,46,SILVER_I,46,13,10494
0,109,104,GOLD_IV,0,16,16069,360,370,SILVER_II,84,17,16531,105,105,SILVER_II,26,18,19343,109,116,SILVER_II,23,16,16214,341,365,SILVER_IV,79,15,13889,56,57,SILVER_III,49,15,13892,300,323,SILVER_II,13,15,14307,455,474,GOLD_IV,9,16,14820,358,371,GOLD_IV,0,12,9881,44,46,SILVER_I,46,15,14243
0,172,185,SILVER_II,44,18,23833,254,259,SILVER_II,1,18,25171,578,591,GOLD_IV,14,18,19506,51,57,SILVER_III,93,18,19491,28,22,SILVER_III,82,17,17405,56,57,SILVER_III,49,18,18625,24,27,SILVER_II,0,18,22549,141,138,SILVER_II,26,18,21268,202,208,SILVER_II,49,16,15853,44,46,SILVER_I,46,17,17436
0,242,269,GOLD_IV,29,16,16060,110,98,GOLD_IV,4,15,14396,204,205,GOLD_III,14,17,16653,177,175,GOLD_IV,42,17,17581,51,71,SILVER_III,60,15,13288,333,332,GOLD_IV,25,17,17343,379,359,GOLD_IV,15,14,12403,85,94,GOLD_IV,33,14,12497,77,81,GOLD_IV,62,12,9722,44,46,SILVER_I,46,12,8970
0,167,164,GOLD_IV,19,18,23466,213,220,GOLD_IV,58,18,23987,236,236,SILVER_II,57,18,22980,148,161,SILVER_IV,75,18,24763,129,118,GOLD_IV,47,18,22070,56,57,SILVER_III,49,18,20665,78,69,SILVER_II,0,18,21336,300,304,SILVER_I,53,18,19822,184,188,GOLD_IV,69,15,14561,44,46,SILVER_I,46,18,19589
0,10,1,BRONZE_I,97,15,14426,70,36,SILVER_I,37,16,15149,69,44,PLATINUM_III,63,15,13220,220,205,BRONZE_II,76,15,13723,14,21,SILVER_I,12,14,11660,67,64,GOLD_I,36,17,18171,77,72,GOLD_I,15,17,17761,77,72,GOLD_I,15,17,17557,10,7,SILVER_IV,93,16,15016,4,8,IRON_I,72,15,13079
0,10,1,BRONZE_I,97,11,8037,70,36,SILVER_I,37,11,8123,14,21,SILVER_I,12,10,7132,220,205,BRONZE_II,76,11,8129,69,44,PLATINUM_III,63,12,9520,223,190,GOLD_I,100,12,9325,22,32,BRONZE_I,0,10,6138,37,43,SILVER_II,75,10,7251,178,163,GOLD_IV,0,13,10317,14,17,SILVER_II,26,16,15412
1,10,1,BRONZE_I,97,16,14998,70,36,SILVER_I,37,18,24615,69,44,PLATINUM_III,63,18,19973,220,205,BRONZE_II,76,16,14715,14,21,SILVER_I,12,16,16123,209,202,GOLD_IV,0,18,23207,8,8,SILVER_II,58,17,16886,16,25,SILVER_III,56,16,16451,17,19,BRONZE_I,78,17,16958,152,167,GOLD_IV,12,15,14632
0,205,178,PLATINUM_IV,49,14,11901,70,36,SILVER_I,37,12,8827,61,77,SILVER_IV,0,13,10787,220,205,BRONZE_II,76,14,11456,69,44,PLATINUM_III,63,12,9117,55,24,BRONZE_I,100,15,13577,266,253,SILVER_IV,0,13,11322,153,145,PLATINUM_IV,17,16,15690,233,244,BRONZE_II,18,12,9344,205,178,PLATINUM_IV,49,14,11545
0,236,242,GOLD_IV,21,18,19040,70,36,SILVER_I,37,17,16894,81,109,GOLD_IV,58,16,15224,106,111,GOLD_IV,43,16,15739,189,203,GOLD_IV,0,15,13868,32,39,SILVER_I,91,18,20155,92,109,GOLD_IV,14,17,18051,361,298,GOLD_IV,24,18,19310,392,387,GOLD_IV,0,18,19287,144,120,GOLD_II,50,16,15133
0,238,236,GOLD_IV,75,14,12242,70,36,SILVER_I,37,10,6765,299,313,GOLD_IV,14,13,10958,392,367,GOLD_IV,0,14,12569,250,244,GOLD_IV,25,12,9704,129,138,GOLD_IV,0,15,13354,162,166,GOLD_IV,6,15,13162,131,107,GOLD_II,75,16,16174,423,409,GOLD_III,13,14,11605,334,328,GOLD_III,63,13,11322
1,220,205,BRONZE_II,76,16,16195,70,36,SILVER_I,37,15,13728,303,294,GOLD_III,38,15,14613,5,5,BRONZE_I,25,17,17764,219,202,SILVER_III,93,17,16797,203,198,SILVER_I,42,16,15122,17,15,BRONZE_I,100,17,18294,304,324,SILVER_III,0,14,12574,63,62,SILVER_III,16,16,16067,399,391,BRONZE_IV,59,17,17258
0,504,498,GOLD_IV,20,12,9377,694,692,GOLD_IV,11,11,8452,142,146,GOLD_IV,22,12,9845,32,36,SILVER_II,48,10,6826,112,105,GOLD_III,15,8,4635,108,122,GOLD_IV,26,12,9377,35,40,SILVER_I,12,6,2537,302,300,GOLD_IV,13,11,8088,238,240,GOLD_IV,47,9,6081,47,46,GOLD_IV,0,9,5316
0,67,80,GOLD_III,0,14,11787,170,143,GOLD_III,15,12,8866,758,722,GOLD_IV,66,13,10312,266,264,GOLD_IV,75,13,10442,196,192,GOLD_IV,0,11,7388,188,188,GOLD_IV,12,12,9037,35,40,SILVER_I,12,12,8971,308,295,GOLD_IV,40,11,7995,34,34,SILVER_I,39,11,7663,361,316,GOLD_III,15,10,6472
0,70,70,GOLD_IV,0,18,20316,96,84,GOLD_III,0,18,18438,229,215,GOLD_IV,15,18,18862,23,16,SILVER_II,42,16,16005,97,92,GOLD_IV,15,16,15742,108,122,GOLD_IV,45,17,18258,35,40,SILVER_I,12,16,15601,94,100,SILVER_I,5,16,15133,148,139,GOLD_IV,50,15,13202,127,147,GOLD_IV,14,15,13373
1,110,109,GOLD_IV,4,14,12799,48,64,GOLD_IV,75,16,14928,104,99,GOLD_III,0,15,14469,416,426,GOLD_IV,29,14,12931,110,110,GOLD_IV,47,14,11767,41,22,GOLD_III,75,17,17441,35,40,SILVER_I,12,15,14272,40,52,GOLD_III,9,17,17501,147,103,SILVER_I,0,15,14280,79,75,SILVER_III,6,15,13835
0,125,108,GOLD_III,43,14,12801,221,217,GOLD_IV,18,11,8058,125,122,GOLD_III,21,14,11995,304,285,GOLD_III,69,12,9160,426,454,GOLD_III,39,11,7452,216,229,GOLD_IV,12,12,9440,35,40,SILVER_I,12,9,5669,44,32,SILVER_I,41,13,10582,39,37,SILVER_II,6,11,8501,57,58,GOLD_IV,15,11,7594
0,216,200,GOLD_IV,0,15,14135,51,39,GOLD_III,4,14,12747,401,387,GOLD_II,0,15,13240,358,364,GOLD_IV,19,13,10672,590,576,GOLD_IV,51,12,9022,8,22,GOLD_IV,0,14,12349,35,40,SILVER_I,12,12,9806,41,40,GOLD_IV,0,14,12623,302,311,GOLD_IV,74,13,10398,10,14,SILVER_III,69,11,8060
0,174,167,GOLD_III,13,15,13429,261,267,GOLD_II,30,15,14538,20,21,SILVER_II,75,15,13764,43,37,GOLD_IV,38,14,12773,249,249,GOLD_III,0,14,11538,20,23,SILVER_II,76,14,12501,35,40,SILVER_I,12,13,10820,268,269,GOLD_IV,58,14,12747,173,149,GOLD_III,28,12,8606,59,58,SILVER_I,62,11,7807
0,6,6,GOLD_IV,47,16,14941,45,34,PLATINUM_III,23,18,19245,41,28,PLATINUM_III,16,16,15651,81,74,GOLD_II,35,16,16022,20,10,SILVER_I,88,14,12661,31,31,GOLD_I,32,18,19950,155,143,GOLD_III,64,16,15373,27,21,GOLD_I,34,17,17027,12,13,GOLD_I,100,16,15584,22,19,GOLD_IV,79,14,12472
1,190,181,PLATINUM_IV,0,17,16981,65,54,PLATINUM_II,40,15,13815,35,33,GOLD_I,100,16,16058,17,19,GOLD_I,5,13,11129,20,10,SILVER_I,88,13,11262,10,11,GOLD_IV,98,15,13098,10,11,GOLD_IV,98,16,15519,10,11,GOLD_IV,98,15,13946,10,17,GOLD_IV,0,14,12132,45,38,PLATINUM_II,55,13,11198
1,31,21,GOLD_I,2,12,8963,13,5,GOLD_IV,1,11,8418,9,3,GOLD_II,57,11,8227,12,4,SILVER_I,41,11,7498,20,10,SILVER_I,88,7,4059,13,7,SILVER_II,52,9,6080,13,7,SILVER_II,52,9,5654,81,69,PLATINUM_IV,31,10,6833,81,69,PLATINUM_IV,31,8,4960,89,64,DIAMOND_I,75,8,4835
0,31,21,GOLD_I,2,13,11220,5,8,GOLD_III,75,13,11358,20,8,PLATINUM_IV,1,12,9503,20,8,PLATINUM_IV,1,10,7070,20,10,SILVER_I,88,14,12516,7,4,GOLD_IV,93,14,12986,17,15,GOLD_IV,50,15,13801,106,103,PLATINUM_IV,75,14,12277,16,8,GOLD_IV,24,14,11734,29,11,PLATINUM_IV,28,13,11210
1,61,19,DIAMOND_IV,80,15,13768,44,43,PLATINUM_IV,16,15,13065,19,8,GOLD_IV,0,13,11078,15,10,GOLD_III,96,12,9376,20,10,SILVER_I,88,14,12684,18,28,GOLD_III,75,13,11351,16,14,GOLD_IV,0,14,11964,11,10,SILVER_I,24,12,9261,15,14,GOLD_IV,64,11,7815,16,16,SILVER_I,95,11,7620
1,20,51,SILVER_II,89,16,16445,8,9,GOLD_IV,50,17,16890,17,13,GOLD_IV,72,16,14778,38,23,GOLD_II,78,16,15969,20,10,SILVER_I,88,15,13826,15,10,GOLD_III,96,16,15188,21,23,GOLD_I,0,14,11441,34,27,GOLD_I,9,17,16691,15,14,GOLD_IV,64,14,11440,16,16,SILVER_I,95,13,10934
1,62,70,GOLD_IV,0,16,15353,83,47,PLATINUM_IV,60,16,15436,18,16,GOLD_IV,74,16,16359,7,10,GOLD_I,1,14,11596,20,10,SILVER_I,88,14,12783,54,47,GOLD_I,9,15,14410,8,3,SILVER_III,28,15,13315,24,21,GOLD_II,24,13,10555,15,12,GOLD_IV,1,14,12230,99,96,GOLD_II,0,11,8514
1,27,22,GOLD_IV,8,15,13985,408,410,GOLD_III,0,15,14183,33,21,SILVER_I,78,15,13420,202,212,GOLD_III,25,14,11932,50,34,GOLD_IV,77,13,10049,327,321,GOLD_III,0,14,12479,351,355,GOLD_III,37,14,12275,252,223,GOLD_IV,58,15,14022,15,44,SILVER_II,75,13,10174,390,330,GOLD_IV,61,12,9463
1,16,11,SILVER_I,35,12,8694,8,7,SILVER_II,0,12,8825,33,21,SILVER_I,78,11,7600,31,28,SILVER_I,52,9,5773,233,227,GOLD_III,17,10,6127,59,55,GOLD_IV,0,11,7953,26,28,SILVER_I,73,9,5850,99,99,PLATINUM_IV,0,11,7967,46,46,SILVER_I,15,9,5465,47,36,PLATINUM_III,35,8,4912
0,154,165,GOLD_IV,0,18,21508,440,413,GOLD_II,33,18,18827,33,21,SILVER_I,78,18,21008,51,62,GOLD_IV,76,17,17089,436,408,GOLD_III,32,16,14928,269,268,GOLD_IV,0,18,19385,47,42,GOLD_IV,75,18,19780,61,61,GOLD_IV,30,17,18033,41,18,GOLD_IV,17,18,23506,23,17,SILVER_I,100,16,16132
0,135,135,GOLD_III,20,13,11417,160,171,GOLD_IV,0,13,10668,33,21,SILVER_I,78,13,10485,151,168,GOLD_IV,2,12,9455,26,20,SILVER_I,9,11,7798,42,37,GOLD_III,42,13,10788,30,31,GOLD_IV,31,15,13398,160,174,GOLD_IV,29,15,14633,71,52,GOLD_III,67,14,11650,241,254,GOLD_IV,30,12,9671
1,282,245,GOLD_I,47,16,15700,61,71,SILVER_II,84,15,13314,33,21,SILVER_I,78,15,14309,54,58,GOLD_IV,77,16,15378,53,57,GOLD_II,63,17,17169,321,323,PLATINUM_IV,12,15,14689,238,245,GOLD_IV,0,15,14280,129,133,SILVER_I,64,17,17194,348,355,GOLD_IV,82,14,12607,294,279,GOLD_III,43,12,9554
0,63,57,GOLD_II,36,16,14978,50,58,GOLD_IV,11,14,12144,33,21,SILVER_I,78,14,12748,16,9,SILVER_I,90,14,12175,18,14,GOLD_IV,56,13,11315,202,201,GOLD_IV,44,18,19358,8,4,SILVER_I,1,15,13927,61,55,GOLD_II,74,15,13804,32,21,GOLD_II,69,15,13712,46,34,SILVER_III,62,13,10252
1,79,76,GOLD_IV,26,18,18426,136,126,GOLD_IV,32,16,16003,33,21,SILVER_I,78,15,14344,223,242,GOLD_IV,0,15,13609,87,73,GOLD_IV,1,15,13126,150,152,GOLD_IV,30,15,14204,167,174,GOLD_III,0,13,11254,54,51,GOLD_IV,47,15,14388,176,176,GOLD_III,38,14,11938,96,105,GOLD_IV,35,13,10230
1,146,130,GOLD_IV,59,14,12277,78,57,SILVER_I,66,15,13869,339,320,GOLD_IV,13,16,14787,23,26,GOLD_IV,18,13,11260,52,76,SILVER_I,13,10,6891,183,161,GOLD_IV,29,13,10341,256,255,GOLD_IV,0,12,9624,36,32,SILVER_I,51,13,10810,187,176,GOLD_IV,89,13,11428,298,290,GOLD_IV,4,12,9258
1,162,115,GOLD_IV,1,18,19316,78,57,SILVER_I,66,15,14459,23,26,SILVER_II,59,17,17685,50,39,SILVER_I,38,14,12318,107,72,SILVER_II,27,14,11739,65,76,SILVER_I,0,16,15201,32,33,SILVER_III,66,15,13687,12,18,SILVER_II,0,16,15499,36,38,GOLD_IV,42,16,15609,74,86,SILVER_III,60,15,13035
1,52,45,SILVER_I,100,18,20066,78,57,SILVER_I,66,18,18443,121,116,GOLD_IV,1,18,20190,230,240,GOLD_IV,0,17,16844,196,195,GOLD_IV,60,15,14627,40,43,SILVER_I,46,18,22553,290,280,GOLD_IV,40,17,17176,42,49,SILVER_I,29,18,20712,199,193,GOLD_IV,0,18,19170,109,98,SILVER_II,0,16,16418
0,128,117,GOLD_IV,55,17,17255,78,57,SILVER_I,66,17,16714,19,24,SILVER_IV,39,15,14642,14,17,SILVER_II,51,17,17543,104,111,SILVER_II,52,14,12597,254,264,GOLD_IV,21,18,18603,130,133,SILVER_II,67,16,15309,34,35,SILVER_I,67,17,17941,210,186,SILVER_I,54,17,18287,169,153,GOLD_IV,73,15,13877
1,146,130,GOLD_IV,59,18,20947,78,57,SILVER_I,66,16,16269,131,129,GOLD_IV,23,17,17069,116,147,GOLD_IV,0,15,14467,79,94,GOLD_IV,59,16,14782,116,103,SILVER_III,37,16,16152,81,91,GOLD_IV,0,17,17736,186,192,GOLD_III,13,18,19670,198,193,GOLD_IV,0,16,15615,255,238,SILVER_II,16,14,12183
1,146,130,GOLD_IV,59,16,14794,78,57,SILVER_I,66,15,13504,179,168,GOLD_IV,65,14,12784,116,147,GOLD_IV,0,14,11793,79,94,GOLD_IV,59,12,8721,260,272,GOLD_IV,25,13,10743,223,215,GOLD_IV,6,10,6315,214,220,GOLD_IV,30,12,9404,525,523,GOLD_IV,98,11,8410,113,110,SILVER_II,80,13,10156
0,146,130,GOLD_IV,59,16,16279,78,57,SILVER_I,66,16,14887,416,408,GOLD_IV,32,15,13775,35,43,GOLD_IV,0,16,15492,83,90,SILVER_III,19,13,11290,605,594,GOLD_IV,58,17,17469,355,358,GOLD_IV,0,17,17375,609,609,GOLD_II,0,16,15961,480,487,SILVER_I,18,16,16101,49,58,SILVER_II,0,17,16784
1,70,65,SILVER_IV,83,17,17521,108,93,SILVER_I,7,18,18685,105,107,GOLD_II,40,17,17075,67,65,SILVER_II,77,16,16260,92,74,SILVER_II,90,16,15775,352,340,SILVER_III,80,15,13798,166,172,GOLD_IV,33,15,14458,117,120,SILVER_I,17,14,12535,320,275,SILVER_I,75,16,14725,322,331,SILVER_II,71,13,11134
1,216,194,SILVER_I,5,12,9224,108,93,SILVER_I,7,11,8144,160,157,SILVER_III,75,11,8564,46,58,SILVER_III,71,10,7061,328,355,SILVER_I,10,10,6501,336,326,SILVER_II,12,10,6754,39,44,SILVER_II,8,10,7104,26,46,SILVER_III,37,10,6738,67,65,SILVER_II,77,11,7908,110,93,SILVER_II,45,8,4347
1,152,142,SILVER_I,0,16,15688,108,93,SILVER_I,7,15,13542,27,43,SILVER_III,24,17,16685,301,293,SILVER_II,28,15,14356,81,94,SILVER_II,4,13,10554,244,243,SILVER_III,75,16,15582,83,82,SILVER_III,75,14,11492,32,37,SILVER_III,71,16,15605,158,172,SILVER_II,20,14,11940,161,144,SILVER_II,73,13,11060
1,47,50,SILVER_IV,61,15,14430,108,93,SILVER_I,7,15,14029,115,120,SILVER_III,12,15,13260,82,65,SILVER_IV,87,14,12565,156,148,SILVER_II,15,13,10188,20,15,BRONZE_I,85,15,14054,30,28,SILVER_IV,42,14,12845,36,30,SILVER_IV,42,15,13292,32,34,SILVER_IV,62,14,11985,100,107,SILVER_II,3,12,9638
1,192,180,SILVER_I,12,16,15023,108,93,SILVER_I,7,15,13602,119,114,SILVER_III,0,16,14934,82,65,SILVER_IV,87,15,13219,150,143,SILVER_III,64,14,11513,1414,1411,SILVER_II,34,14,12834,45,39,BRONZE_I,49,12,9308,135,120,SILVER_I,13,15,13831,76,78,SILVER_IV,35,13,10574,40,39,SILVER_III,26,12,9329
0,48,56,SILVER_III,0,15,13977,108,93,SILVER_I,7,16,15751,59,65,SILVER_III,31,17,16668,82,65,SILVER_IV,87,17,16623,647,675,SILVER_III,28,16,15752,253,231,SILVER_III,76,18,21483,422,382,SILVER_III,7,18,21536,162,189,SILVER_III,60,17,18069,168,158,SILVER_III,46,16,14709,192,201,SILVER_III,60,15,14501
0,579,590,SILVER_III,24,13,10931,108,93,SILVER_I,7,12,9769,52,48,SILVER_III,24,12,9778,82,65,SILVER_IV,87,10,7068,111,114,SILVER_III,46,10,6255,48,54,SILVER_IV,59,15,14225,19,11,BRONZE_I,100,13,10978,16,22,SILVER_III,81,14,11631,48,51,BRONZE_I,15,12,9065,144,129,SILVER_II,18,13,10120
0,269,253,SILVER_I,0,15,14597,66,56,BRONZE_I,0,14,12094,12,9,SILVER_I,35,14,11898,242,236,SILVER_II,22,14,12897,97,99,SILVER_II,46,12,9053,63,81,SILVER_II,40,18,19080,230,254,SILVER_III,98,15,13500,82,90,SILVER_I,67,16,15904,3,7,SILVER_IV,31,15,14167,102,110,SILVER_II,40,14,12086
1,137,113,SILVER_I,26,18,20645,66,56,BRONZE_I,0,16,15812,12,9,SILVER_I,35,17,17268,142,147,GOLD_IV,1,18,18362,60,61,SILVER_I,1,14,12420,31,36,SILVER_III,20,17,16824,24,27,SILVER_II,47,17,17545,30,20,SILVER_III,46,15,14628,19,16,SILVER_III,0,15,13262,17,19,SILVER_III,59,14,12129
1,137,113,SILVER_I,26,11,8128,66,56,BRONZE_I,0,8,5038,12,9,SILVER_I,35,10,6675,120,112,SILVER_III,91,9,5308,60,61,SILVER_I,1,8,4224,425,437,SILVER_III,54,9,5282,228,200,SILVER_II,79,8,4067,145,140,SILVER_IV,80,9,5218,59,53,SILVER_III,67,9,5587,205,200,SILVER_IV,48,8,4284
0,60,61,SILVER_I,1,18,20890,29,32,SILVER_II,72,18,19836,12,9,SILVER_I,35,18,24023,31,26,GOLD_IV,1,18,21363,89,102,GOLD_IV,62,17,17838,26,27,SILVER_II,20,17,16745,36,34,GOLD_IV,51,18,19771,22,17,SILVER_I,0,18,22367,273,286,GOLD_II,29,17,16624,17,10,GOLD_IV,20,17,17833
0,105,85,SILVER_II,34,17,16535,66,56,BRONZE_I,0,16,16090,12,9,SILVER_I,35,17,18112,6,16,SILVER_II,63,17,17238,258,262,SILVER_IV,0,15,14066,226,238,SILVER_III,38,17,17683,201,182,SILVER_II,39,17,17174,72,76,GOLD_IV,9,18,20117,141,124,SILVER_IV,27,16,14990,234,214,SILVER_II,16,16,15172
1,207,205,SILVER_III,90,18,20111,66,56,BRONZE_I,0,16,15779,12,9,SILVER_I,35,16,16468,538,527,SILVER_III,48,17,16847,209,206,SILVER_II,30,17,16887,598,524,GOLD_IV,1,18,20988,43,43,SILVER_IV,63,16,15167,50,53,SILVER_III,35,17,17154,58,54,SILVER_II,27,15,14045,83,78,SILVER_II,29,14,11587
