main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
137,0,122,0,DIAMOND_III,42,18,18854,168,0,173,0,DIAMOND_II,74,14,12766,151,0,136,0,DIAMOND_I,34,16,15689,70,0,74,0,PLATINUM_I,75,15,13735,159,0,152,0,PLATINUM_I,100,14,11519,200,0,195,0,DIAMOND_II,59,16,14904,320,0,296,0,DIAMOND_III,4,15,13512,385,0,370,0,MASTER_I,212,15,14614,342,0,320,0,DIAMOND_II,60,16,15139,233,0,221,0,MASTER_I,1,14,12817
405,0,352,0,DIAMOND_II,43,18,18964,291,0,307,0,DIAMOND_III,0,17,16630,148,0,145,0,DIAMOND_III,4,17,16664,205,0,172,0,DIAMOND_I,17,17,17045,213,0,201,0,DIAMOND_I,0,16,15937,200,0,195,0,DIAMOND_II,59,17,18108,291,0,287,0,DIAMOND_I,49,14,12935,427,0,423,0,DIAMOND_IV,17,16,14927,345,0,333,0,DIAMOND_I,26,14,12859,159,0,152,0,PLATINUM_I,100,13,11190
48,0,35,0,DIAMOND_II,99,9,5914,110,0,87,0,PLATINUM_I,75,10,6766,36,0,61,0,DIAMOND_IV,36,10,6717,188,0,176,0,DIAMOND_II,75,8,4638,103,0,104,0,DIAMOND_III,2,8,4559,200,0,195,0,DIAMOND_II,59,12,8861,354,0,350,0,DIAMOND_I,39,12,8601,304,0,294,0,DIAMOND_III,47,11,7887,369,0,352,0,DIAMOND_I,0,11,7514,390,0,384,0,DIAMOND_IV,79,10,6981
255,0,182,0,DIAMOND_I,17,12,9064,670,0,663,0,DIAMOND_II,10,10,7130,578,0,548,0,DIAMOND_II,33,10,7132,87,0,62,0,DIAMOND_I,22,9,5345,127,0,138,0,DIAMOND_I,15,8,4322,96,0,110,0,DIAMOND_I,50,8,4918,179,0,170,0,MASTER_I,46,8,4882,207,0,197,0,DIAMOND_II,41,9,5718,231,0,207,0,DIAMOND_II,59,8,4070,57,0,55,0,DIAMOND_I,52,7,3962
307,0,258,0,MASTER_I,143,14,11585,74,0,61,0,DIAMOND_II,32,12,9950,29,0,23,0,DIAMOND_III,44,13,10341,264,0,261,0,MASTER_I,9,15,13304,53,0,60,0,DIAMOND_I,100,11,8081,124,0,126,0,DIAMOND_I,100,13,10474,95,0,100,0,DIAMOND_II,0,12,9452,277,0,290,0,DIAMOND_I,33,14,11481,231,0,207,0,DIAMOND_II,59,11,7949,126,0,118,0,DIAMOND_I,100,10,6530
84,0,69,0,MASTER_I,18,17,16677,509,0,499,0,DIAMOND_I,83,16,16134,333,0,302,0,DIAMOND_I,100,16,16114,179,0,170,0,MASTER_I,46,16,15068,298,0,260,0,MASTER_I,59,14,11672,346,0,301,0,MASTER_I,132,16,14858,386,0,367,0,DIAMOND_II,36,15,13647,126,0,111,0,MASTER_I,26,15,13980,231,0,207,0,DIAMOND_II,59,15,13169,127,0,137,0,DIAMOND_I,15,13,10347
172,0,162,0,DIAMOND_I,2,16,16279,93,0,85,0,DIAMOND_I,100,16,15014,43,0,35,0,DIAMOND_III,87,14,12970,465,0,469,0,DIAMOND_I,1,15,13052,78,0,64,0,DIAMOND_II,49,13,10102,102,0,89,0,DIAMOND_II,25,14,12197,52,0,45,0,DIAMOND_IV,0,13,10006,121,0,107,0,DIAMOND_II,75,13,11057,231,0,207,0,DIAMOND_II,59,11,8388,245,0,211,0,DIAMOND_II,0,13,11017
31,0,22,0,PLATINUM_I,100,16,15740,50,0,26,0,DIAMOND_II,1,15,14417,228,0,227,0,DIAMOND_III,12,16,16325,41,0,36,0,DIAMOND_III,17,15,14461,265,0,231,0,DIAMOND_II,17,14,12414,190,0,161,0,DIAMOND_III,62,14,11540,98,0,105,0,DIAMOND_II,0,14,11933,60,0,61,0,DIAMOND_IV,0,15,13861,231,0,207,0,DIAMOND_II,59,12,8583,48,0,30,0,DIAMOND_II,56,14,12361
147,0,133,0,DIAMOND_I,100,13,10294,379,0,358,0,DIAMOND_I,0,12,9312,131,0,120,0,DIAMOND_II,40,13,10269,139,0,114,0,DIAMOND_I,4,10,7034,748,0,743,0,MASTER_I,44,10,6125,215,0,169,0,DIAMOND_I,0,13,10541,154,0,127,0,DIAMOND_I,59,13,11280,506,0,459,0,MASTER_I,266,14,12854,466,0,452,0,DIAMOND_II,47,12,9788,692,0,720,0,DIAMOND_II,12,11,7656
548,0,544,0,DIAMOND_II,0,10,6977,341,0,317,0,DIAMOND_II,52,10,6533,131,0,120,0,DIAMOND_II,40,6,2819,135,0,115,0,MASTER_I,0,8,4545,235,0,224,0,DIAMOND_II,75,7,3239,243,0,190,0,DIAMOND_I,91,10,6968,401,0,394,0,DIAMOND_II,16,9,5491,359,0,325,0,MASTER_I,92,10,7116,200,0,199,0,DIAMOND_III,31,9,5336,104,0,89,0,DIAMOND_I,37,8,4113
398,0,356,0,MASTER_I,284,13,10555,246,0,258,0,DIAMOND_I,37,11,8346,131,0,120,0,DIAMOND_II,40,13,10098,115,0,94,0,DIAMOND_I,45,12,8664,603,0,553,0,DIAMOND_I,32,7,3890,114,0,76,0,DIAMOND_I,44,13,10881,287,0,272,0,DIAMOND_I,42,14,12061,555,0,558,0,DIAMOND_II,75,16,14861,564,0,521,0,MASTER_I,181,12,9905,131,0,116,0,DIAMOND_I,44,12,9099
278,0,203,0,DIAMOND_III,9,16,15690,150,0,138,0,DIAMOND_III,68,15,13701,131,0,120,0,DIAMOND_II,40,16,15678,651,0,623,0,DIAMOND_I,72,15,13294,155,0,159,0,DIAMOND_I,33,12,9153,123,0,103,0,DIAMOND_I,46,17,16847,352,0,327,0,DIAMOND_I,33,16,16040,115,0,94,0,DIAMOND_I,45,17,16537,613,0,592,0,MASTER_I,58,15,14188,181,0,196,0,DIAMOND_I,60,14,12229
477,0,487,0,DIAMOND_III,68,11,7716,487,0,492,0,MASTER_I,17,10,7071,131,0,120,0,DIAMOND_II,40,11,8370,111,0,94,0,DIAMOND_II,75,11,7539,149,0,125,0,DIAMOND_I,59,9,5571,278,0,203,0,DIAMOND_III,9,14,11541,59,0,56,0,DIAMOND_I,46,14,11449,144,0,139,0,MASTER_I,28,13,10196,132,0,129,0,DIAMOND_I,37,12,9099,102,0,95,0,DIAMOND_I,7,11,8236
118,0,114,0,DIAMOND_II,16,14,12496,210,0,188,0,DIAMOND_II,51,15,13811,100,0,76,0,DIAMOND_II,78,14,12023,110,0,90,0,DIAMOND_II,72,14,11916,83,0,61,0,DIAMOND_III,83,12,9532,52,0,38,0,DIAMOND_II,70,12,9562,108,0,115,0,DIAMOND_IV,88,11,7491,53,0,51,0,DIAMOND_IV,62,14,12568,204,0,180,0,DIAMOND_II,25,13,10723,402,0,395,0,DIAMOND_II,56,11,7697
84,0,66,0,DIAMOND_III,85,18,19279,166,0,162,0,DIAMOND_I,37,16,14949,100,0,76,0,DIAMOND_II,78,17,17415,117,0,103,0,DIAMOND_II,5,16,15296,261,0,226,0,DIAMOND_II,76,14,12629,336,0,308,0,DIAMOND_II,0,16,15141,25,0,28,0,PLATINUM_I,100,14,12348,330,0,336,0,DIAMOND_II,29,14,12956,345,0,333,0,DIAMOND_I,26,14,11819,167,0,175,0,DIAMOND_II,6,13,10397
304,0,295,0,DIAMOND_I,0,10,6125,315,0,289,0,DIAMOND_III,76,8,4090,100,0,76,0,DIAMOND_II,78,10,6577,299,0,282,0,DIAMOND_II,64,8,4792,308,0,283,0,DIAMOND_II,40,8,4453,187,0,176,0,DIAMOND_III,77,11,8115,249,0,223,0,DIAMOND_II,88,9,5749,466,0,452,0,DIAMOND_II,47,10,6749,127,0,112,0,DIAMOND_II,33,9,5273,129,0,133,0,DIAMOND_III,80,8,4477
109,0,113,0,DIAMOND_II,82,16,15469,55,0,48,0,DIAMOND_III,3,16,15717,100,0,76,0,DIAMOND_II,78,16,14881,231,0,202,0,DIAMOND_II,27,15,14658,500,0,455,0,DIAMOND_II,57,14,12508,144,0,135,0,DIAMOND_II,84,18,19070,120,0,98,0,DIAMOND_I,67,18,21014,451,0,444,0,DIAMOND_III,75,17,17317,149,0,135,0,DIAMOND_I,10,16,16018,152,0,138,0,DIAMOND_I,0,14,12430
305,0,281,0,GOLD_IV,9,9,6032,20,0,10,0,GOLD_I,81,8,4417,31,0,33,0,PLATINUM_I,20,9,5228,127,0,123,0,GOLD_II,17,7,3860,11,0,15,0,PLATINUM_IV,68,7,3414,62,0,53,0,PLATINUM_IV,77,11,8335,62,0,53,0,PLATINUM_IV,77,9,5907,186,0,188,0,PLATINUM_I,75,10,6828,216,0,191,0,DIAMOND_II,13,9,5847,81,0,76,0,GOLD_IV,42,8,4929
18,0,14,0,SILVER_III,83,14,12782,38,0,55,0,GOLD_II,51,15,14143,28,0,25,0,PLATINUM_IV,85,17,16614,53,0,68,0,PLATINUM_IV,39,13,11185,50,0,65,0,GOLD_III,51,13,10139,62,0,53,0,PLATINUM_IV,77,16,15416,62,0,53,0,PLATINUM_IV,77,17,16812,186,0,188,0,PLATINUM_I,75,17,16508,216,0,191,0,DIAMOND_II,13,16,16403,81,0,76,0,GOLD_IV,42,16,14762
7,0,3,0,SILVER_II,1,14,11576,43,0,52,0,PLATINUM_I,19,15,14608,231,0,210,0,PLATINUM_IV,31,15,13383,231,0,210,0,PLATINUM_IV,31,14,12528,231,0,210,0,PLATINUM_IV,31,12,9335,56,0,60,0,GOLD_III,15,14,11806,216,0,191,0,DIAMOND_II,13,12,9920,186,0,188,0,PLATINUM_I,75,12,9571,216,0,191,0,DIAMOND_II,13,13,11023,81,0,76,0,GOLD_IV,42,11,7597
173,0,175,0,DIAMOND_II,90,14,12223,156,0,130,0,PLATINUM_I,39,15,13752,156,0,130,0,PLATINUM_I,39,13,10352,156,0,130,0,PLATINUM_I,39,13,11045,50,0,51,0,PLATINUM_II,27,12,9801,147,0,148,0,MASTER_I,1,16,15468,53,0,60,0,PLATINUM_I,86,14,12499,93,0,105,0,DIAMOND_II,62,13,11337,251,0,257,0,MASTER_I,31,15,14361,48,0,30,0,DIAMOND_II,3,14,12401
173,0,175,0,DIAMOND_II,90,18,20389,198,0,169,0,DIAMOND_I,83,15,14413,119,0,87,0,DIAMOND_I,100,16,15309,92,0,85,0,DIAMOND_I,60,15,13979,859,0,838,0,DIAMOND_I,65,12,9205,64,0,66,0,DIAMOND_II,82,14,12310,48,0,61,0,DIAMOND_II,60,14,12486,97,0,95,0,DIAMOND_II,54,14,12050,101,0,122,0,DIAMOND_II,4,14,11887,234,0,221,0,DIAMOND_II,93,13,10407
173,0,175,0,DIAMOND_II,90,17,17436,643,0,629,0,DIAMOND_II,46,17,18129,184,0,161,0,DIAMOND_I,77,17,18138,207,0,181,0,DIAMOND_I,30,16,15932,166,0,168,0,DIAMOND_II,3,15,13348,77,0,93,0,DIAMOND_II,50,18,18940,749,0,719,0,DIAMOND_I,77,17,16876,90,0,65,0,DIAMOND_II,43,16,15695,139,0,121,0,DIAMOND_II,89,16,15608,82,0,84,0,DIAMOND_III,57,13,11423
173,0,175,0,DIAMOND_II,90,11,8249,46,0,35,0,DIAMOND_III,50,13,9987,254,0,215,0,DIAMOND_II,38,12,9737,75,0,41,0,DIAMOND_III,49,12,9443,421,0,406,0,DIAMOND_II,19,10,6777,54,0,36,0,DIAMOND_IV,86,14,11936,196,0,150,0,DIAMOND_II,32,14,12382,84,0,48,0,DIAMOND_II,39,14,11998,199,0,180,0,DIAMOND_I,16,13,10314,166,0,168,0,DIAMOND_II,3,12,8596
173,0,175,0,DIAMOND_II,90,12,9765,588,0,570,0,DIAMOND_II,3,13,10939,208,0,223,0,DIAMOND_I,15,12,9836,119,0,114,0,DIAMOND_II,0,12,9010,55,0,58,0,DIAMOND_III,71,10,6626,170,0,145,0,DIAMOND_I,41,15,13094,119,0,96,0,DIAMOND_II,18,14,11824,999,0,972,0,DIAMOND_II,74,13,11162,75,0,87,0,DIAMOND_I,13,14,11956,762,0,756,0,DIAMOND_I,1,13,10070
760,0,738,0,DIAMOND_I,35,15,13853,193,0,179,0,DIAMOND_II,59,17,17785,539,0,555,0,DIAMOND_I,0,16,15081,349,0,343,0,DIAMOND_II,71,15,14468,135,0,129,0,DIAMOND_I,30,14,11701,530,0,531,0,DIAMOND_II,40,16,15870,746,0,711,0,DIAMOND_I,69,15,14630,316,0,307,0,DIAMOND_I,30,15,13995,425,0,396,0,DIAMOND_I,13,15,13798,129,0,105,0,DIAMOND_II,10,13,10377
152,0,154,0,DIAMOND_II,57,14,12849,284,0,238,0,DIAMOND_I,4,13,10223,184,0,166,0,DIAMOND_II,12,14,12299,163,0,135,0,DIAMOND_II,42,11,8459,148,0,129,0,DIAMOND_I,92,11,7368,101,0,89,0,DIAMOND_I,100,14,12836,69,0,59,0,DIAMOND_II,59,15,13291,399,0,402,0,DIAMOND_I,0,15,13646,708,0,706,0,DIAMOND_III,52,13,11296,129,0,105,0,DIAMOND_II,10,12,9318
281,0,259,0,DIAMOND_I,41,15,13737,130,0,87,0,MASTER_I,1,15,14469,582,0,574,0,DIAMOND_II,17,15,13698,923,0,924,0,DIAMOND_I,76,13,11320,98,0,90,0,DIAMOND_II,26,12,9661,73,0,63,0,DIAMOND_IV,40,13,10374,243,0,227,0,DIAMOND_II,16,13,10599,385,0,347,0,MASTER_I,81,13,10357,33,0,37,0,DIAMOND_IV,62,12,8836,129,0,105,0,DIAMOND_II,10,10,6186
466,0,434,0,DIAMOND_II,2,10,7150,258,0,273,0,DIAMOND_II,23,12,9618,320,0,342,0,DIAMOND_II,82,12,9417,814,0,767,0,DIAMOND_II,5,12,9929,280,0,293,0,DIAMOND_II,75,14,11673,344,0,344,0,DIAMOND_II,5,14,12532,739,0,742,0,DIAMOND_IV,72,13,10794,226,0,212,0,DIAMOND_I,11,13,10960,130,0,107,0,DIAMOND_I,100,14,12305,129,0,105,0,DIAMOND_II,10,11,8339
76,0,50,0,DIAMOND_II,12,14,11698,329,0,314,0,DIAMOND_I,0,14,12672,149,0,141,0,DIAMOND_II,87,15,13546,210,0,207,0,DIAMOND_II,0,14,12653,114,0,106,0,DIAMOND_II,49,13,10978,18,0,21,0,PLATINUM_I,100,16,16372,84,0,84,0,DIAMOND_II,60,17,16581,251,0,224,0,DIAMOND_II,62,17,16974,117,0,103,0,DIAMOND_II,5,17,17861,129,0,105,0,DIAMOND_II,10,13,10760
219,0,224,0,DIAMOND_I,27,8,5010,294,0,309,0,DIAMOND_II,23,10,6397,102,0,96,0,DIAMOND_III,1,12,8620,351,0,338,0,DIAMOND_IV,4,10,6224,165,0,171,0,DIAMOND_I,0,9,5068,304,0,295,0,DIAMOND_I,0,10,7048,173,0,184,0,DIAMOND_II,38,12,9724,244,0,230,0,DIAMOND_I,0,12,8946,500,0,455,0,DIAMOND_II,57,11,8265,259,0,255,0,MASTER_I,67,12,8835
115,0,73,0,DIAMOND_II,26,17,17873,294,0,309,0,DIAMOND_II,23,16,15759,19,0,28,0,DIAMOND_IV,0,18,18950,267,0,256,0,DIAMOND_II,21,16,14807,500,0,455,0,DIAMOND_II,57,14,11450,4,0,8,0,PLATINUM_II,39,15,13928,60,0,42,0,DIAMOND_III,1,14,12671,133,0,94,0,DIAMOND_IV,62,15,14288,222,0,174,0,DIAMOND_II,0,17,17228,133,0,128,0,DIAMOND_IV,0,14,12936
327,0,321,0,DIAMOND_II,78,14,11935,294,0,309,0,DIAMOND_II,23,17,16806,146,0,134,0,DIAMOND_II,89,14,12615,231,0,196,0,DIAMOND_III,92,13,11348,280,0,254,0,DIAMOND_I,50,12,9571,208,0,236,0,DIAMOND_III,75,17,16945,379,0,358,0,DIAMOND_I,0,18,19211,226,0,221,0,DIAMOND_III,52,15,13816,500,0,455,0,DIAMOND_II,57,14,12427,139,0,114,0,DIAMOND_I,4,15,13416
325,0,323,0,DIAMOND_I,66,11,8287,294,0,309,0,DIAMOND_II,23,12,8636,100,0,82,0,DIAMOND_I,60,11,8404,235,0,189,0,DIAMOND_I,68,12,9097,275,0,282,0,DIAMOND_II,92,9,5522,327,0,321,0,DIAMOND_II,78,12,9289,88,0,60,0,MASTER_I,118,13,11047,236,0,221,0,DIAMOND_I,58,10,6706,446,0,391,0,MASTER_I,55,12,8839,96,0,77,0,DIAMOND_I,47,13,10281
125,0,105,0,DIAMOND_II,35,12,9561,294,0,309,0,DIAMOND_II,23,13,10879,67,0,57,0,DIAMOND_III,20,14,12221,144,0,140,0,DIAMOND_II,12,13,10089,21,0,23,0,DIAMOND_IV,1,11,7549,63,0,43,0,DIAMOND_III,18,14,13000,107,0,70,0,DIAMOND_II,99,15,14597,129,0,127,0,DIAMOND_II,37,15,13725,286,0,268,0,DIAMOND_I,43,13,11360,198,0,190,0,DIAMOND_IV,75,11,8186
37,0,40,0,GOLD_III,75,14,12793,149,0,127,0,PLATINUM_IV,14,12,9364,66,0,41,0,GOLD_IV,15,13,10573,145,0,107,0,DIAMOND_II,81,13,11350,13,0,7,0,SILVER_II,51,12,8896,440,0,403,0,MASTER_I,29,16,15645,231,0,208,0,PLATINUM_II,51,17,16524,231,0,208,0,PLATINUM_II,51,15,13093,146,0,128,0,PLATINUM_III,46,14,12592,133,0,129,0,PLATINUM_IV,0,12,9581
271,0,251,0,DIAMOND_II,48,14,12526,310,0,318,0,DIAMOND_I,55,13,11358,549,0,538,0,DIAMOND_II,37,14,12352,176,0,133,0,DIAMOND_I,70,13,10514,174,0,137,0,DIAMOND_II,91,12,9191,228,0,183,0,DIAMOND_II,77,12,9862,70,0,48,0,DIAMOND_III,66,12,8733,119,0,133,0,DIAMOND_I,0,10,6456,100,0,99,0,DIAMOND_III,9,11,7495,69,0,75,0,DIAMOND_I,30,12,9118
233,0,246,0,DIAMOND_II,55,13,11073,401,0,394,0,DIAMOND_II,16,13,10757,549,0,538,0,DIAMOND_II,37,13,11153,360,0,336,0,DIAMOND_II,25,12,9867,593,0,556,0,DIAMOND_II,51,9,5263,99,0,83,0,DIAMOND_II,90,15,13127,312,0,305,0,DIAMOND_II,41,15,13543,82,0,78,0,DIAMOND_II,52,15,14573,200,0,206,0,DIAMOND_II,84,15,14047,174,0,137,0,DIAMOND_II,91,14,12516
53,0,36,0,PLATINUM_I,76,18,19006,149,0,149,0,DIAMOND_I,68,18,20360,549,0,538,0,DIAMOND_II,37,18,20573,228,0,183,0,MASTER_I,17,18,21159,71,0,72,0,PLATINUM_I,100,17,17462,145,0,131,0,DIAMOND_II,69,18,23892,54,0,35,0,DIAMOND_IV,75,17,17124,157,0,134,0,DIAMOND_II,58,17,17009,182,0,152,0,DIAMOND_II,59,16,15365,129,0,114,0,DIAMOND_II,70,15,14629
179,0,169,0,DIAMOND_III,75,18,19982,105,0,106,0,DIAMOND_III,3,14,11993,549,0,538,0,DIAMOND_II,37,17,18238,618,0,611,0,DIAMOND_II,0,16,15682,80,0,65,0,DIAMOND_III,1,15,13063,451,0,444,0,DIAMOND_III,75,15,14417,127,0,126,0,DIAMOND_II,6,15,13840,425,0,406,0,DIAMOND_III,60,15,14621,352,0,327,0,DIAMOND_III,65,15,13242,402,0,394,0,DIAMOND_II,32,13,11306
762,0,756,0,DIAMOND_I,1,14,11935,59,0,58,0,DIAMOND_I,0,14,11592,549,0,538,0,DIAMOND_II,37,14,11788,452,0,424,0,DIAMOND_I,54,12,9709,346,0,330,0,DIAMOND_II,59,11,8174,180,0,133,0,DIAMOND_I,47,15,13335,340,0,329,0,DIAMOND_I,59,13,10745,110,0,106,0,MASTER_I,1,16,14766,244,0,242,0,DIAMOND_II,54,14,12950,83,0,62,0,DIAMOND_I,56,12,9476
251,0,236,0,DIAMOND_III,52,17,17272,114,0,133,0,DIAMOND_III,58,18,19006,177,0,190,0,DIAMOND_III,33,18,21673,348,0,318,0,DIAMOND_IV,59,18,19388,266,0,249,0,DIAMOND_II,3,15,14255,205,0,188,0,DIAMOND_II,32,16,15958,85,0,67,0,DIAMOND_IV,38,18,19506,129,0,116,0,DIAMOND_III,18,17,17446,146,0,137,0,DIAMOND_III,80,18,19369,350,0,304,0,DIAMOND_III,64,15,13444
127,0,89,0,DIAMOND_IV,1,16,15469,127,0,89,0,DIAMOND_IV,1,18,19854,223,0,228,0,PLATINUM_II,41,17,17757,223,0,228,0,PLATINUM_II,41,16,14960,175,0,172,0,PLATINUM_III,55,15,13407,125,0,110,0,DIAMOND_II,34,14,11964,24,0,11,0,PLATINUM_I,74,13,10452,140,0,140,0,DIAMOND_II,85,15,14014,210,0,207,0,DIAMOND_II,0,14,12391,222,0,199,0,MASTER_I,362,15,13936
263,0,233,0,DIAMOND_III,92,18,18366,34,0,41,0,DIAMOND_III,28,17,17239,387,0,375,0,DIAMOND_III,47,16,14888,53,0,52,0,GOLD_I,5,17,17248,218,0,241,0,PLATINUM_III,0,16,15300,125,0,110,0,DIAMOND_II,34,14,11566,329,0,314,0,DIAMOND_I,0,15,13768,140,0,140,0,DIAMOND_II,85,15,13832,222,0,199,0,MASTER_I,362,15,14294,210,0,207,0,DIAMOND_II,0,15,13380
137,0,130,0,DIAMOND_II,6,12,9153,198,0,204,0,MASTER_I,0,11,8491,284,0,286,0,DIAMOND_I,61,11,8568,204,0,179,0,DIAMOND_III,75,11,7752,193,0,174,0,DIAMOND_III,91,10,6530,95,0,86,0,DIAMOND_I,18,14,12770,138,0,110,0,MASTER_I,98,15,13234,84,0,87,0,DIAMOND_II,95,14,12317,52,0,51,0,DIAMOND_I,18,12,9697,64,0,56,0,DIAMOND_III,16,11,8171
137,0,130,0,DIAMOND_II,6,10,7029,463,0,423,0,DIAMOND_I,94,10,6423,126,0,104,0,MASTER_I,1,8,4617,75,0,60,0,DIAMOND_I,0,8,4994,414,0,426,0,DIAMOND_II,52,8,4688,152,0,127,0,MASTER_I,1,12,8685,643,0,629,0,DIAMOND_II,46,11,7465,108,0,111,0,DIAMOND_II,39,13,10216,766,0,744,0,DIAMOND_III,45,11,7593,166,0,162,0,DIAMOND_II,60,9,5332
137,0,130,0,DIAMOND_II,6,11,7639,67,0,55,0,DIAMOND_IV,58,10,6509,214,0,211,0,PLATINUM_I,100,11,7519,461,0,480,0,DIAMOND_III,0,10,6710,44,0,54,0,DIAMOND_III,19,7,3874,217,0,203,0,DIAMOND_I,68,12,9402,74,0,61,0,DIAMOND_III,43,11,8052,251,0,237,0,DIAMOND_I,42,12,9952,201,0,182,0,DIAMOND_IV,40,10,6858,303,0,273,0,DIAMOND_II,0,9,6033
137,0,130,0,DIAMOND_II,6,13,11399,165,0,153,0,DIAMOND_I,9,12,8964,214,0,211,0,PLATINUM_I,100,14,12219,114,0,116,0,DIAMOND_III,36,11,8336,149,0,143,0,DIAMOND_IV,0,12,9182,173,0,169,0,DIAMOND_II,49,14,12711,208,0,223,0,DIAMOND_II,7,14,12471,380,0,336,0,DIAMOND_II,55,15,14617,403,0,398,0,DIAMOND_II,29,14,12876,397,0,404,0,DIAMOND_IV,15,12,9133
137,0,130,0,DIAMOND_II,6,13,11289,368,0,368,0,DIAMOND_III,11,12,9119,214,0,211,0,PLATINUM_I,100,13,10817,223,0,189,0,DIAMOND_II,0,11,7425,325,0,312,0,DIAMOND_II,72,10,6576,172,0,170,0,DIAMOND_II,76,15,13173,135,0,155,0,DIAMOND_III,0,13,10264,178,0,161,0,DIAMOND_II,87,13,10129,144,0,140,0,DIAMOND_II,12,12,9409,380,0,407,0,DIAMOND_III,26,15,13153
389,0,409,0,DIAMOND_II,61,16,14951,724,0,708,0,MASTER_I,23,14,12255,416,0,392,0,DIAMOND_II,91,14,12841,140,0,113,0,DIAMOND_II,75,14,12533,94,0,62,0,DIAMOND_I,33,13,10489,381,0,320,0,DIAMOND_I,67,16,14741,52,0,45,0,DIAMOND_IV,0,15,13774,197,0,188,0,MASTER_I,30,15,13603,42,0,51,0,DIAMOND_II,4,14,11800,202,0,189,0,DIAMOND_I,18,12,9540
409,0,383,0,MASTER_I,153,15,14411,87,0,93,0,MASTER_I,24,14,11766,248,0,234,0,DIAMOND_I,67,13,10592,140,0,113,0,DIAMOND_II,75,13,10416,300,0,279,0,DIAMOND_II,91,12,8881,140,0,130,0,DIAMOND_II,49,15,14007,152,0,138,0,DIAMOND_I,75,15,13823,389,0,372,0,DIAMOND_III,2,16,15311,143,0,135,0,DIAMOND_III,36,15,13839,431,0,399,0,MASTER_I,0,12,9377
48,0,31,0,DIAMOND_I,72,17,16822,63,0,53,0,DIAMOND_I,69,15,13091,139,0,136,0,DIAMOND_III,28,15,13405,140,0,113,0,DIAMOND_II,75,14,12251,61,0,67,0,DIAMOND_III,17,13,10753,289,0,301,0,DIAMOND_II,45,16,15810,213,0,229,0,DIAMOND_III,0,16,15456,49,0,44,0,DIAMOND_I,0,16,16462,184,0,159,0,MASTER_I,106,14,11582,56,0,56,0,DIAMOND_I,36,14,11859
173,0,179,0,DIAMOND_I,100,17,17719,179,0,142,0,MASTER_I,107,18,19874,152,0,133,0,DIAMOND_I,41,16,15823,140,0,113,0,DIAMOND_II,75,18,18720,349,0,340,0,MASTER_I,17,15,13475,71,0,71,0,DIAMOND_I,51,17,17616,238,0,214,0,DIAMOND_I,55,18,18496,961,0,915,0,MASTER_I,251,16,16372,1259,0,1248,0,MASTER_I,122,15,13998,160,0,146,0,DIAMOND_I,32,14,12086
463,0,422,0,DIAMOND_I,18,16,14711,599,0,602,0,DIAMOND_I,0,15,13193,395,0,379,0,MASTER_I,76,17,17398,140,0,113,0,DIAMOND_II,75,14,12122,47,0,51,0,DIAMOND_IV,96,17,17039,289,0,275,0,DIAMOND_IV,48,18,19939,44,0,48,0,DIAMOND_III,44,17,16667,86,0,100,0,DIAMOND_II,8,17,16886,235,0,241,0,DIAMOND_IV,75,17,16857,482,0,480,0,DIAMOND_II,59,16,15092
214,0,214,0,MASTER_I,120,13,11219,37,0,23,0,MASTER_I,305,13,9980,24,0,15,0,DIAMOND_I,39,14,12216,219,0,171,0,CHALLENGER_I,1093,13,10984,75,0,74,0,DIAMOND_II,75,12,9114,128,0,103,0,GRANDMASTER_I,553,15,13239,83,0,68,0,MASTER_I,38,12,9163,234,0,234,0,DIAMOND_II,75,14,11852,79,0,67,0,MASTER_I,146,11,8534,183,0,159,0,DIAMOND_II,75,10,6164
