result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
0,178,191,BRONZE_IV,40,16,15194,198,203,IRON_II,20,14,11632,83,81,BRONZE_IV,80,14,12788,371,409,BRONZE_IV,0,15,13146,120,144,IRON_III,38,16,15170,80,93,IRON_II,59,17,17767,172,179,BRONZE_IV,63,18,22724,194,213,BRONZE_III,13,18,18796,117,151,IRON_II,3,16,14703,35,36,IRON_I,22,15,13471
0,32,51,BRONZE_IV,23,11,7886,74,98,BRONZE_IV,0,9,5715,35,65,IRON_I,0,11,7519,10,29,BRONZE_III,6,8,4823,120,144,IRON_III,38,7,3402,141,157,BRONZE_III,83,11,7535,37,45,IRON_I,57,9,5925,255,277,BRONZE_I,14,10,6918,186,177,BRONZE_III,14,11,7647,237,245,BRONZE_III,39,9,6074
1,279,269,BRONZE_IV,63,18,23305,14,21,BRONZE_IV,22,17,17565,44,51,IRON_I,80,17,17918,166,197,IRON_II,0,17,17280,120,144,IRON_III,38,16,15019,85,96,IRON_I,12,17,18143,161,189,IRON_IV,70,17,16709,122,116,BRONZE_III,33,18,19060,153,179,IRON_III,61,17,17370,36,59,IRON_II,80,14,12267
1,10,18,IRON_I,42,18,18708,135,139,BRONZE_IV,28,18,21265,286,295,BRONZE_III,16,18,18782,350,353,BRONZE_IV,45,18,19253,120,144,IRON_III,38,18,18476,38,40,IRON_I,9,17,17096,26,26,BRONZE_III,61,15,14065,33,57,IRON_I,6,18,18982,428,468,BRONZE_IV,27,17,17147,5,6,IRON_I,0,16,14700
1,73,89,BRONZE_IV,75,14,12810,40,55,BRONZE_IV,54,15,13898,428,468,BRONZE_IV,27,13,11067,5,6,IRON_I,0,12,9748,120,144,IRON_III,38,15,14301,47,100,IRON_IV,80,12,9768,38,32,BRONZE_IV,18,12,9205,48,102,IRON_IV,91,13,10833,56,76,BRONZE_III,75,13,11309,202,199,BRONZE_IV,0,12,9353
0,5,6,IRON_I,0,8,4226,185,192,BRONZE_IV,15,8,4835,63,77,BRONZE_IV,23,8,4795,130,116,BRONZE_IV,42,7,3877,120,144,IRON_III,38,10,6828,21,19,IRON_I,82,11,7616,22,31,BRONZE_III,59,9,5254,11,13,BRONZE_IV,75,10,6931,169,169,BRONZE_IV,32,8,4609,40,47,BRONZE_III,16,7,4054
0,110,82,BRONZE_IV,34,16,16204,200,200,BRONZE_III,77,16,15413,62,67,IRON_I,37,15,14036,214,187,BRONZE_III,54,15,14209,65,71,IRON_I,15,14,11714,160,166,IRON_III,42,14,12116,351,377,IRON_II,26,13,11369,13,19,IRON_II,97,16,15335,58,95,IRON_III,0,14,12069,41,51,IRON_I,31,13,10714
0,336,269,SILVER_IV,57,15,13610,213,202,BRONZE_II,75,14,12242,47,47,IRON_I,94,13,10502,344,351,BRONZE_IV,0,14,12912,93,75,BRONZE_IV,86,12,9738,160,166,IRON_III,42,10,6227,26,30,BRONZE_IV,28,12,8919,46,48,BRONZE_I,0,11,7907,58,77,BRONZE_IV,83,12,9891,97,107,IRON_I,71,12,8845
0,193,179,BRONZE_III,97,18,28617,811,842,IRON_III,17,18,27588,127,108,BRONZE_III,44,18,24920,164,156,BRONZE_III,39,18,28916,66,89,IRON_II,35,18,26079,160,166,IRON_III,42,18,21640,174,159,BRONZE_IV,0,18,27089,241,233,BRONZE_I,29,18,23672,43,19,BRONZE_II,53,18,28517,171,190,BRONZE_IV,26,18,23209
1,26,21,SILVER_IV,1,13,11221,61,82,IRON_II,59,13,10140,146,141,BRONZE_IV,16,12,8705,404,414,IRON_III,9,10,7282,183,208,IRON_IV,81,12,8996,160,166,IRON_III,42,13,10585,202,200,IRON_II,26,13,11000,345,350,BRONZE_IV,56,15,13068,204,202,BRONZE_II,60,14,11845,78,104,BRONZE_IV,3,11,8321
0,252,260,BRONZE_IV,9,15,13876,84,106,BRONZE_IV,4,15,14510,199,223,IRON_II,65,15,13332,61,80,BRONZE_IV,62,14,12990,63,54,BRONZE_IV,14,12,9803,160,166,IRON_III,42,13,10810,181,204,BRONZE_IV,8,14,12260,88,74,BRONZE_IV,73,13,10564,12,13,IRON_I,55,14,12303,457,454,BRONZE_IV,0,13,11342
1,49,49,BRONZE_IV,0,13,11403,160,176,IRON_II,30,15,14172,88,68,IRON_I,45,12,9570,86,119,IRON_IV,38,12,9579,101,142,IRON_III,90,11,8028,160,166,IRON_III,42,14,11682,247,261,BRONZE_IV,65,17,17574,99,136,IRON_IV,43,13,11138,443,400,BRONZE_III,76,17,17575,521,554,IRON_I,14,14,12151
0,81,73,BRONZE_II,99,13,10101,160,176,IRON_II,30,10,6495,739,684,BRONZE_II,20,13,10811,206,230,BRONZE_IV,16,10,6926,101,142,IRON_III,90,9,6088,160,166,IRON_III,42,9,5357,135,155,BRONZE_IV,12,11,7543,42,42,IRON_I,100,10,6842,440,442,BRONZE_IV,0,11,8211,495,465,BRONZE_III,95,10,6508
1,178,193,IRON_II,9,13,11099,277,304,BRONZE_IV,38,14,11874,302,310,IRON_IV,43,13,10578,89,102,BRONZE_IV,75,13,11267,119,99,BRONZE_III,48,12,9420,32,46,IRON_III,98,17,17319,27,29,IRON_III,63,14,12720,227,247,IRON_II,45,13,11004,308,316,BRONZE_II,95,17,17003,28,41,BRONZE_III,18,13,11216
1,250,245,BRONZE_IV,61,10,6593,82,104,IRON_II,20,8,4785,341,348,IRON_IV,3,8,4998,127,123,BRONZE_IV,0,9,5043,40,71,IRON_II,23,7,3477,16,18,IRON_I,19,12,8698,27,29,IRON_III,63,10,6830,67,70,IRON_III,62,11,8137,417,415,BRONZE_IV,0,9,5509,145,133,BRONZE_II,55,9,5575
1,245,264,BRONZE_IV,7,7,3862,403,416,BRONZE_III,38,7,3564,23,46,IRON_IV,66,9,5660,1,34,IRON_IV,62,8,4116,4,40,IRON_IV,72,6,3041,51,60,BRONZE_III,43,11,8103,27,29,IRON_III,63,10,6228,36,56,BRONZE_IV,77,10,6152,72,78,BRONZE_IV,72,11,7519,138,132,BRONZE_II,46,9,5102
1,355,379,IRON_II,61,11,7777,729,857,IRON_I,55,11,7546,490,575,IRON_III,13,10,6425,143,122,IRON_I,86,11,7330,329,378,BRONZE_IV,0,13,10038,252,260,BRONZE_IV,9,12,9334,27,29,IRON_III,63,12,9017,100,103,IRON_I,64,15,14179,159,150,IRON_I,30,12,9335,68,84,IRON_II,41,10,7284
1,186,217,IRON_IV,75,12,9597,75,80,BRONZE_III,47,11,8489,205,203,IRON_II,94,12,8676,111,121,BRONZE_IV,38,9,5792,22,59,IRON_IV,58,9,6002,214,198,BRONZE_IV,0,10,6898,27,29,IRON_III,63,11,7693,557,584,IRON_III,71,11,8142,50,80,IRON_III,80,13,11190,100,137,BRONZE_IV,29,12,9555
0,178,188,IRON_I,30,17,18263,125,132,BRONZE_III,81,18,22230,229,219,BRONZE_III,75,17,18193,53,78,IRON_III,99,18,20093,50,51,IRON_I,38,15,13899,58,83,BRONZE_IV,0,18,19121,27,29,IRON_III,63,17,17172,178,179,BRONZE_IV,26,16,15325,21,38,IRON_I,24,16,15581,313,341,IRON_II,26,15,14357
0,231,269,IRON_III,81,13,10815,97,89,BRONZE_IV,15,14,11693,90,113,IRON_II,27,14,12583,58,83,BRONZE_IV,0,14,11698,233,228,IRON_II,91,12,8661,127,109,BRONZE_IV,15,13,11100,27,29,IRON_III,63,12,9144,357,382,IRON_II,0,13,10263,146,179,IRON_II,74,11,8287,269,281,BRONZE_IV,7,10,6931
1,137,144,IRON_I,41,15,14212,28,37,IRON_II,16,14,12436,98,97,IRON_II,47,15,13961,10,27,BRONZE_IV,0,15,13505,83,97,IRON_II,75,14,12722,6,18,IRON_III,61,16,16269,105,115,SILVER_IV,15,18,18995,541,561,IRON_II,67,15,13469,26,40,BRONZE_IV,75,14,12725,19,59,IRON_IV,0,12,9066
1,185,192,BRONZE_IV,15,3,782,29,37,IRON_I,15,3,790,249,319,IRON_III,55,3,934,58,74,BRONZE_IV,86,1,0,476,588,IRON_IV,15,2,302,6,18,IRON_III,61,2,512,64,72,IRON_II,59,3,889,74,69,BRONZE_III,43,3,931,697,706,BRONZE_IV,30,3,696,6,26,BRONZE_IV,67,3,696
0,170,175,BRONZE_III,11,17,18258,397,439,IRON_IV,24,15,14283,285,299,BRONZE_IV,26,16,15472,153,132,BRONZE_IV,0,13,10668,80,72,IRON_I,29,13,11129,6,18,IRON_III,61,14,11973,346,331,BRONZE_IV,80,15,13856,112,110,IRON_I,0,15,13413,117,164,BRONZE_IV,20,14,12215,54,70,BRONZE_III,0,13,11405
0,36,37,IRON_I,0,16,15068,101,118,BRONZE_III,70,13,11077,262,330,IRON_II,36,14,12056,13,19,IRON_II,71,13,10988,273,291,BRONZE_IV,46,13,10472,6,18,IRON_III,61,13,11326,41,60,BRONZE_III,11,13,11384,52,53,SILVER_III,34,15,14578,89,107,BRONZE_IV,50,13,11179,153,164,IRON_II,16,12,9636
1,21,32,IRON_I,52,15,14335,298,322,IRON_II,3,17,17805,77,102,BRONZE_IV,23,15,13530,67,72,BRONZE_IV,0,15,13122,14,52,IRON_IV,0,12,9488,6,18,IRON_III,61,14,12970,297,308,IRON_II,29,16,16363,41,66,IRON_II,38,16,15559,189,190,BRONZE_IV,33,15,14106,24,50,IRON_III,73,16,15576
0,12,22,BRONZE_III,48,16,15696,56,46,PLATINUM_IV,0,15,13328,4,9,SILVER_I,68,16,14805,44,46,SILVER_III,39,15,14039,35,32,BRONZE_III,45,13,11345,6,18,IRON_III,61,15,13907,15,7,BRONZE_I,48,14,12339,22,28,SILVER_II,79,14,13008,3,15,IRON_II,12,13,10408,11,10,BRONZE_II,29,12,8908
0,35,39,IRON_II,18,15,13766,258,224,SILVER_III,32,16,16353,303,317,IRON_III,0,15,14198,361,326,BRONZE_II,25,14,12835,480,465,SILVER_III,44,14,12544,6,18,IRON_III,61,14,12291,64,52,BRONZE_IV,38,15,14362,203,218,BRONZE_III,44,15,14009,3,15,IRON_II,12,13,11248,120,105,SILVER_III,13,11,8129
1,459,474,IRON_II,30,18,20264,23,42,BRONZE_IV,11,18,18682,3,16,IRON_III,48,16,15072,110,120,IRON_I,13,17,17988,107,110,BRONZE_IV,0,17,18071,122,140,BRONZE_IV,0,17,17676,106,134,IRON_II,50,15,13078,147,172,BRONZE_IV,28,18,19069,170,201,IRON_II,0,13,11351,253,334,IRON_IV,67,13,10164
0,20,25,BRONZE_IV,47,11,8361,56,105,IRON_IV,0,10,7241,3,16,IRON_III,48,7,3694,94,120,BRONZE_IV,0,11,7400,15,22,IRON_I,43,11,7958,22,43,IRON_IV,75,12,9188,196,212,BRONZE_III,47,10,6298,50,36,BRONZE_III,0,15,13146,223,237,BRONZE_IV,39,11,7745,119,120,IRON_II,33,10,6628
0,81,95,BRONZE_IV,29,9,5246,91,87,BRONZE_IV,89,7,3554,3,16,IRON_III,48,8,4317,226,255,BRONZE_II,29,5,2046,120,149,BRONZE_III,11,6,2989,197,221,BRONZE_IV,26,11,7377,161,153,IRON_II,75,8,4359,71,18,SILVER_I,18,12,9684,122,130,BRONZE_IV,26,9,5415,97,117,IRON_II,19,9,5521
0,483,439,SILVER_IV,24,14,12760,540,591,IRON_IV,60,12,8661,3,16,IRON_III,48,12,8603,149,161,BRONZE_III,25,11,7300,303,293,BRONZE_IV,60,10,6925,47,65,BRONZE_IV,11,14,12385,208,190,BRONZE_III,67,13,11208,224,243,BRONZE_IV,51,13,11278,117,113,BRONZE_IV,0,13,10040,280,282,BRONZE_IV,7,11,7803
0,3,7,IRON_I,35,12,9496,97,107,BRONZE_II,43,9,5677,3,16,IRON_III,48,10,6677,9,13,IRON_I,90,10,6633,1,10,IRON_I,43,8,5006,11,6,BRONZE_II,41,14,11596,12,23,BRONZE_IV,77,12,9841,131,140,BRONZE_III,53,12,8959,358,332,BRONZE_III,82,9,5790,36,42,BRONZE_II,3,10,6802
1,38,58,IRON_II,75,15,13855,184,197,BRONZE_III,42,16,15746,3,16,IRON_III,48,13,11132,22,36,BRONZE_IV,17,17,16848,21,32,IRON_I,9,13,10439,751,772,IRON_III,57,14,11636,298,288,BRONZE_III,0,13,10799,206,275,IRON_IV,32,14,12916,338,336,SILVER_IV,19,15,13991,224,172,SILVER_III,30,14,11586
0,141,132,BRONZE_IV,0,12,9447,355,386,IRON_III,86,13,10582,3,16,IRON_III,48,12,9054,435,453,BRONZE_IV,61,13,10407,26,28,BRONZE_III,22,12,8673,607,564,BRONZE_II,75,14,11794,57,87,IRON_III,25,14,12828,152,138,BRONZE_II,0,15,13661,245,247,BRONZE_II,2,13,10312,85,93,BRONZE_III,59,13,10177
0,204,240,IRON_II,75,14,11896,298,309,BRONZE_IV,60,13,10660,103,90,BRONZE_II,0,13,11108,208,267,IRON_II,0,12,9082,60,97,IRON_III,42,12,9160,8,30,IRON_III,45,11,8317,73,84,BRONZE_IV,25,10,6677,161,183,IRON_III,96,11,8034,255,281,BRONZE_IV,75,12,9041,238,232,BRONZE_IV,12,11,7888
0,317,257,SILVER_IV,15,12,9879,111,97,BRONZE_II,49,12,8865,432,386,BRONZE_I,59,12,8621,122,136,BRONZE_IV,0,12,9736,140,113,BRONZE_III,64,9,5747,8,30,IRON_III,45,11,7690,56,90,BRONZE_IV,0,10,6671,164,178,IRON_III,29,9,5926,204,229,BRONZE_IV,0,10,6576,17,39,BRONZE_IV,11,10,6164
0,71,86,BRONZE_IV,58,15,14305,194,239,IRON_III,12,15,14678,200,214,BRONZE_III,0,16,16390,191,211,BRONZE_IV,42,16,14971,66,72,BRONZE_IV,69,14,11914,8,30,IRON_III,45,13,11201,539,528,BRONZE_III,47,17,17122,443,445,BRONZE_IV,49,14,11500,69,54,BRONZE_II,73,14,12511,60,97,IRON_III,42,12,9394
0,342,326,IRON_II,7,17,16741,84,98,BRONZE_IV,50,18,18655,313,301,BRONZE_III,33,18,18422,162,171,BRONZE_III,24,16,15950,49,41,BRONZE_I,46,16,15674,8,30,IRON_III,45,16,15511,5,15,IRON_II,10,17,16576,73,83,BRONZE_III,82,17,16656,242,217,BRONZE_IV,60,17,17159,198,209,BRONZE_IV,75,15,14229
0,58,75,IRON_II,55,11,8485,40,46,BRONZE_IV,16,11,7635,105,102,BRONZE_III,18,11,8315,241,261,BRONZE_IV,51,11,7642,260,280,BRONZE_III,33,10,6676,8,30,IRON_III,45,8,4751,6,20,BRONZE_IV,2,10,6594,92,131,IRON_II,14,9,5376,43,69,BRONZE_IV,0,10,6669,5,26,BRONZE_IV,47,7,3299
1,39,39,IRON_I,92,8,4158,71,96,IRON_II,41,7,3906,190,200,BRONZE_IV,10,9,6069,280,270,IRON_III,44,4,1624,141,141,BRONZE_IV,66,6,3040,8,30,IRON_III,45,7,3891,71,90,IRON_III,18,10,6306,7,12,IRON_I,0,8,4146,277,289,BRONZE_II,33,7,3957,30,40,BRONZE_III,62,7,3183
0,81,76,BRONZE_III,98,14,12394,102,119,BRONZE_IV,74,16,15108,120,132,BRONZE_IV,8,18,18383,257,249,IRON_II,60,13,11167,71,82,IRON_I,74,12,9775,8,30,IRON_III,45,14,11535,164,144,BRONZE_IV,0,14,12839,265,259,BRONZE_III,73,15,13921,33,69,IRON_I,62,14,12651,27,31,IRON_II,69,13,10269
0,336,268,SILVER_IV,37,16,15719,148,137,BRONZE_IV,47,18,21606,146,191,BRONZE_IV,0,18,20739,365,354,BRONZE_IV,74,18,18363,592,750,IRON_III,14,16,14863,173,160,IRON_III,75,17,18081,37,70,IRON_III,38,16,16448,53,66,IRON_II,9,15,13386,28,36,IRON_II,75,17,17133,132,151,BRONZE_IV,75,15,14510
0,46,60,IRON_III,32,13,10640,490,483,BRONZE_IV,48,12,8678,208,209,IRON_I,10,11,7522,79,104,BRONZE_IV,55,12,9022,82,98,IRON_II,74,10,6492,173,160,IRON_III,75,13,10848,86,90,BRONZE_III,24,11,7606,24,26,BRONZE_IV,0,12,9206,305,283,BRONZE_II,0,10,6920,26,39,IRON_III,0,9,5680
1,27,43,IRON_I,89,15,13030,420,401,BRONZE_III,1,12,9681,54,65,IRON_III,92,13,11438,139,146,BRONZE_IV,42,13,11426,18,31,BRONZE_IV,33,13,10916,173,160,IRON_III,75,15,14250,131,162,IRON_III,61,15,14221,249,229,BRONZE_I,42,16,15525,116,119,BRONZE_III,0,15,13143,147,140,BRONZE_II,4,13,10326
0,136,136,BRONZE_III,97,14,11498,193,189,BRONZE_III,53,10,6880,173,191,IRON_II,26,13,10271,86,53,BRONZE_II,18,11,7553,164,196,IRON_III,21,9,5626,173,160,IRON_III,75,11,8277,34,20,BRONZE_IV,90,9,5251,63,73,BRONZE_IV,16,10,6450,293,324,IRON_I,80,10,6980,106,96,BRONZE_III,75,9,5289
1,225,217,BRONZE_IV,0,14,11687,91,110,IRON_III,33,11,8147,118,139,IRON_I,13,11,7947,274,265,BRONZE_IV,53,10,6219,184,207,BRONZE_IV,50,11,8391,173,160,IRON_III,75,13,11225,194,200,BRONZE_I,0,14,12392,34,20,BRONZE_IV,90,13,11363,503,513,BRONZE_IV,48,13,10096,291,264,BRONZE_IV,0,11,8122
0,356,345,BRONZE_IV,75,15,14120,240,229,GOLD_IV,59,17,16912,112,91,SILVER_II,32,15,14350,89,98,BRONZE_III,27,14,12276,420,397,SILVER_II,21,13,10689,173,160,IRON_III,75,13,10452,554,501,SILVER_III,74,12,9607,137,137,SILVER_IV,15,13,11131,602,605,SILVER_IV,31,14,12274,302,329,BRONZE_II,46,13,10505
0,219,235,BRONZE_IV,0,16,16277,144,137,BRONZE_III,39,17,17969,104,106,BRONZE_IV,0,17,17019,64,59,BRONZE_IV,0,16,15415,262,224,BRONZE_IV,4,16,15760,173,160,IRON_III,75,16,15044,58,79,BRONZE_IV,0,13,11316,395,369,BRONZE_IV,45,15,14660,205,224,SILVER_III,91,14,12902,304,278,BRONZE_II,64,15,13143
1,236,229,BRONZE_III,0,15,14264,232,317,IRON_II,23,15,13557,231,229,BRONZE_III,78,15,14491,167,246,IRON_III,92,13,10976,144,171,BRONZE_III,29,14,13007,33,42,BRONZE_IV,73,17,17828,104,110,BRONZE_IV,71,15,13803,73,67,IRON_III,63,16,15048,366,391,BRONZE_IV,37,16,15660,223,210,BRONZE_II,45,15,14361
1,10,21,IRON_III,22,13,10566,9,25,IRON_I,0,12,9649,53,68,BRONZE_IV,0,15,13646,844,843,BRONZE_II,9,12,9645,288,304,IRON_I,22,12,9783,69,74,BRONZE_III,94,16,16352,132,109,BRONZE_III,71,13,10996,73,67,IRON_III,63,14,11814,35,34,BRONZE_IV,1,14,12760,64,80,BRONZE_IV,30,13,10162
1,93,93,BRONZE_IV,94,12,9571,44,60,BRONZE_IV,12,12,8803,150,174,IRON_III,3,12,9317,205,230,BRONZE_IV,4,10,6269,57,69,BRONZE_IV,73,11,7348,151,131,BRONZE_IV,92,14,12721,432,459,BRONZE_IV,0,11,8540,73,67,IRON_III,63,13,10325,50,47,IRON_I,79,12,9934,340,335,BRONZE_III,1,11,7491
1,522,528,BRONZE_III,82,16,15414,156,166,BRONZE_IV,0,17,18094,168,173,BRONZE_IV,19,18,18973,72,101,IRON_II,4,15,13829,53,57,IRON_II,48,15,14664,15,30,BRONZE_IV,29,17,17561,10,25,BRONZE_IV,0,17,17173,73,67,IRON_III,63,16,16336,39,53,IRON_I,0,18,20713,95,79,BRONZE_III,54,16,15681
1,163,180,BRONZE_IV,52,16,15166,43,61,BRONZE_IV,0,13,11283,47,50,BRONZE_IV,0,14,12567,298,322,IRON_II,11,15,14459,33,50,IRON_IV,73,13,10575,54,75,BRONZE_IV,59,16,16459,44,37,BRONZE_IV,0,18,18466,73,67,IRON_III,63,16,15395,39,53,IRON_I,0,16,15798,179,172,BRONZE_IV,23,16,16355
1,57,75,IRON_IV,40,11,7980,100,90,BRONZE_II,35,11,8357,305,324,IRON_II,68,9,5580,124,122,IRON_II,14,12,8974,265,251,BRONZE_III,0,10,6246,516,523,BRONZE_IV,0,13,11372,110,113,BRONZE_IV,0,13,10618,73,67,IRON_III,63,13,10432,216,224,IRON_II,75,12,8996,174,199,BRONZE_IV,0,11,8048
1,66,56,IRON_II,0,14,11872,155,165,IRON_III,50,14,11919,93,124,BRONZE_IV,0,15,13728,102,111,BRONZE_IV,92,16,15620,385,384,IRON_I,45,14,12688,52,81,IRON_I,41,18,19178,31,40,BRONZE_IV,24,16,15750,73,67,IRON_III,63,16,15374,274,289,IRON_III,14,16,16221,9,22,BRONZE_IV,46,15,13673
0,100,116,BRONZE_IV,0,14,12011,113,115,BRONZE_IV,0,12,8730,0,12,IRON_III,60,10,6308,313,353,IRON_I,75,11,8212,48,66,BRONZE_IV,0,12,9065,293,298,BRONZE_IV,11,15,13523,145,154,BRONZE_IV,0,12,9935,477,492,BRONZE_IV,46,15,13035,50,65,IRON_II,38,12,9358,308,259,SILVER_III,8,11,8433
0,5,10,IRON_I,80,15,13307,492,534,IRON_I,33,13,11008,0,12,IRON_III,60,11,8316,15,50,IRON_III,0,14,11505,125,122,BRONZE_IV,11,12,9846,329,298,BRONZE_II,75,14,11496,107,94,BRONZE_IV,75,15,13885,461,437,BRONZE_I,43,13,11118,218,233,IRON_III,32,15,13910,246,258,IRON_II,73,14,12890
0,85,96,BRONZE_IV,15,13,10139,107,110,BRONZE_IV,42,14,12422,0,12,IRON_III,60,10,6188,194,186,BRONZE_IV,52,13,10237,146,166,BRONZE_IV,44,13,11310,356,369,BRONZE_III,45,15,13803,309,289,BRONZE_III,36,14,12092,391,369,BRONZE_IV,32,14,12274,38,51,BRONZE_IV,56,14,12695,160,168,BRONZE_IV,0,13,11044
0,46,30,BRONZE_IV,79,13,10861,18,43,IRON_III,75,11,8151,0,12,IRON_III,60,10,6394,14,38,IRON_III,36,14,11466,18,19,IRON_I,61,12,8771,175,233,IRON_III,21,13,10264,526,557,BRONZE_II,43,13,10124,197,217,IRON_I,76,14,11651,214,203,BRONZE_II,18,13,10655,1058,1052,BRONZE_II,18,10,7170
0,372,292,SILVER_I,100,12,9519,440,446,BRONZE_IV,16,13,10591,0,12,IRON_III,60,10,6784,223,187,SILVER_IV,22,15,13661,164,181,IRON_II,0,12,9155,148,143,BRONZE_II,31,17,18326,132,182,IRON_IV,77,15,13177,140,128,IRON_II,85,14,12005,152,182,IRON_I,13,14,11892,181,171,BRONZE_III,20,14,11919
0,40,60,IRON_II,45,16,15090,113,134,IRON_III,1,17,17296,0,12,IRON_III,60,16,15822,167,213,IRON_IV,7,16,15195,599,543,SILVER_IV,25,16,16207,62,44,SILVER_IV,35,17,18292,50,36,BRONZE_III,7,18,18452,123,123,BRONZE_IV,12,17,17976,8,17,IRON_III,55,17,16706,194,201,IRON_III,83,14,12878
0,0,32,IRON_IV,0,12,8882,62,52,IRON_II,20,8,4242,0,12,IRON_III,60,8,4473,0,31,IRON_III,21,9,5341,723,738,BRONZE_IV,50,9,5906,171,187,IRON_IV,0,11,8287,427,422,IRON_II,0,11,8210,144,160,BRONZE_IV,27,12,9685,224,203,IRON_I,79,10,7133,91,72,SILVER_IV,1,11,7627
0,45,41,BRONZE_II,0,17,18205,358,343,SILVER_IV,62,18,19775,21,25,BRONZE_III,61,17,16690,109,113,BRONZE_IV,50,16,15973,22,26,BRONZE_II,73,17,16484,402,385,SILVER_IV,27,17,17024,0,12,IRON_III,70,15,13651,0,12,IRON_III,70,15,13866,26,26,SILVER_III,44,14,12747,22,17,IRON_I,85,13,10290
0,142,97,SILVER_II,47,14,12149,94,89,BRONZE_II,39,12,8606,93,102,BRONZE_III,0,12,9033,28,22,BRONZE_II,87,12,8598,110,123,SILVER_IV,0,12,8763,222,210,SILVER_IV,46,12,9634,0,12,IRON_III,70,10,6926,0,12,IRON_III,70,12,9057,269,285,BRONZE_IV,0,10,6829,131,153,BRONZE_I,72,10,6228
0,101,110,BRONZE_I,21,14,12011,49,35,IRON_II,84,13,10395,21,40,BRONZE_III,57,15,13106,13,10,BRONZE_IV,94,14,12516,37,42,SILVER_III,42,13,10263,58,62,SILVER_IV,22,14,12702,0,12,IRON_III,70,12,9886,0,12,IRON_III,70,14,12146,390,385,SILVER_IV,51,13,10930,52,58,BRONZE_III,92,12,9537
0,57,61,BRONZE_I,32,14,12513,41,32,BRONZE_I,60,15,14259,83,88,BRONZE_I,0,14,12729,48,40,SILVER_IV,61,14,11602,32,32,BRONZE_II,72,13,10833,132,123,SILVER_III,0,13,10499,0,12,IRON_III,70,12,9571,0,12,IRON_III,70,12,9248,59,48,SILVER_III,47,12,9232,193,222,BRONZE_IV,42,12,8930
0,56,63,BRONZE_III,47,13,11235,8,10,BRONZE_II,24,13,10119,170,174,SILVER_IV,42,15,13379,170,174,SILVER_IV,42,12,9933,12,16,BRONZE_III,47,11,8359,70,69,BRONZE_I,31,14,12483,0,12,IRON_III,70,13,11087,0,12,IRON_III,70,14,11443,78,71,SILVER_III,9,10,6868,26,22,BRONZE_II,86,11,8023
0,12,16,BRONZE_III,47,14,12117,275,249,BRONZE_I,60,12,9548,158,152,SILVER_IV,18,14,12838,13,14,BRONZE_II,19,12,8749,13,14,BRONZE_II,19,13,10098,234,245,BRONZE_II,62,15,13766,0,12,IRON_III,70,12,9732,0,12,IRON_III,70,13,10257,64,85,BRONZE_IV,0,10,6892,58,84,BRONZE_IV,97,10,6556
0,99,100,IRON_I,18,13,10665,185,185,SILVER_IV,25,13,10767,89,102,SILVER_IV,14,15,14230,22,29,BRONZE_II,80,14,12149,22,29,BRONZE_II,80,13,10229,19,32,BRONZE_IV,87,16,15080,0,12,IRON_III,70,14,11848,0,12,IRON_III,70,14,12176,26,23,SILVER_I,34,13,9979,28,20,BRONZE_IV,0,12,8851
0,91,80,IRON_III,45,13,11379,581,589,BRONZE_III,0,17,17216,26,34,IRON_I,43,16,15138,265,310,BRONZE_IV,0,15,13236,118,116,IRON_I,3,14,11761,124,119,IRON_I,18,18,18360,81,92,BRONZE_III,0,18,21916,197,218,BRONZE_IV,16,17,16595,237,239,IRON_IV,31,14,12504,232,239,BRONZE_IV,22,17,16837
0,91,80,IRON_III,45,15,13862,91,97,IRON_III,48,17,16607,533,536,BRONZE_III,0,17,17751,130,155,IRON_II,55,16,15422,213,226,BRONZE_IV,0,16,15525,53,71,BRONZE_IV,89,18,20849,51,91,IRON_IV,41,16,16470,22,43,BRONZE_IV,0,15,14646,92,87,BRONZE_IV,19,17,16642,92,81,IRON_I,36,16,14785
0,91,80,IRON_III,45,14,12012,71,92,IRON_I,0,15,14094,172,204,IRON_IV,43,13,11389,14,19,IRON_I,100,14,12305,76,97,BRONZE_IV,0,13,11339,325,320,IRON_IV,92,15,13894,109,142,BRONZE_IV,18,16,16463,114,138,BRONZE_IV,0,17,17065,336,349,IRON_II,50,16,15974,72,89,BRONZE_IV,39,15,13317
