result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,283,278,IRON_I,60,15,14024,16,39,IRON_II,27,14,12834,106,107,IRON_I,11,15,13050,165,167,BRONZE_IV,65,14,11883,201,216,BRONZE_IV,0,14,11876,272,281,BRONZE_IV,0,15,14393,128,154,IRON_II,13,11,8199,128,154,IRON_II,13,12,9572,131,126,BRONZE_IV,32,13,10550,6,36,BRONZE_IV,0,9,5944
1,330,338,IRON_I,27,11,8118,44,49,IRON_II,0,13,10254,106,107,IRON_I,11,13,10771,40,42,IRON_I,3,12,9116,20,52,IRON_II,75,8,4317,1,33,BRONZE_IV,0,6,2898,25,72,IRON_IV,3,10,6422,8,14,IRON_I,37,11,8285,212,310,IRON_IV,33,10,6977,451,465,BRONZE_IV,21,10,6846
1,34,35,IRON_I,51,14,12433,269,270,IRON_II,25,12,8863,106,107,IRON_I,11,14,12654,400,422,IRON_I,29,14,11453,235,228,IRON_III,41,12,9120,37,67,IRON_II,30,13,10602,81,95,IRON_II,75,13,11046,59,73,IRON_II,79,15,13917,14,38,IRON_I,45,12,8682,302,319,IRON_IV,44,11,7783
1,63,92,IRON_II,66,14,12381,114,131,BRONZE_IV,0,13,10491,106,107,IRON_I,11,12,9360,88,120,BRONZE_IV,6,13,9971,633,629,BRONZE_IV,16,11,7410,253,289,IRON_II,75,10,6517,251,254,IRON_III,81,10,6341,625,615,BRONZE_IV,0,13,10363,377,338,BRONZE_IV,37,10,7225,364,397,IRON_II,29,11,7609
0,40,78,IRON_IV,81,18,19300,61,66,BRONZE_IV,59,17,18326,106,107,IRON_I,11,16,15612,237,239,BRONZE_IV,28,17,16993,31,50,BRONZE_IV,0,14,12792,277,288,IRON_I,100,18,20429,86,98,BRONZE_IV,36,18,27244,50,68,BRONZE_III,16,18,22135,89,113,IRON_III,27,17,17096,15,49,IRON_III,31,15,13756
1,160,216,IRON_III,41,3,904,232,282,BRONZE_IV,0,3,833,106,107,IRON_I,11,2,564,40,67,IRON_II,0,4,1145,102,111,BRONZE_IV,22,2,564,295,300,BRONZE_IV,4,3,845,368,378,IRON_I,28,3,985,8,18,IRON_I,62,3,752,134,164,IRON_III,60,3,904,12,47,IRON_IV,8,1,0
0,148,156,IRON_III,49,18,20230,9,28,BRONZE_IV,0,17,16602,106,107,IRON_I,11,15,14213,8,49,IRON_III,0,14,12915,126,123,BRONZE_IV,75,17,16719,316,298,IRON_I,67,18,22961,79,125,IRON_III,44,18,20904,247,256,IRON_II,15,3,995,373,381,IRON_I,82,18,19758,273,290,BRONZE_II,20,17,17189
1,125,216,IRON_IV,2,16,15007,12,24,BRONZE_IV,2,15,13697,105,126,IRON_II,41,14,11544,50,80,IRON_I,100,14,11825,134,139,IRON_I,21,13,10179,127,135,BRONZE_IV,38,15,13043,655,690,IRON_IV,44,13,10466,32,40,BRONZE_II,40,13,10078,107,112,BRONZE_IV,60,13,11111,18,67,IRON_IV,0,4,1335
0,169,175,IRON_II,75,13,10399,151,150,BRONZE_III,28,15,13742,30,68,IRON_IV,32,14,12009,48,67,BRONZE_IV,19,14,12001,134,139,IRON_I,21,12,8624,88,121,BRONZE_III,49,16,16016,145,173,IRON_III,94,15,13845,288,284,BRONZE_IV,11,17,17153,20,37,BRONZE_III,39,14,12338,22,42,BRONZE_IV,0,14,12805
1,22,34,BRONZE_IV,0,14,11945,61,48,BRONZE_IV,16,10,7110,24,17,SILVER_II,6,13,10461,10,17,BRONZE_IV,89,11,7474,134,139,IRON_I,21,9,5920,26,21,BRONZE_I,42,6,3107,6,11,IRON_I,59,9,5996,7,15,BRONZE_IV,1,10,7230,32,41,BRONZE_III,1,10,6154,229,217,IRON_I,4,9,5542
0,94,104,BRONZE_IV,55,16,15222,92,96,IRON_II,75,16,16161,16,43,IRON_III,75,14,11970,18,58,IRON_IV,0,11,8390,134,139,IRON_I,21,14,12753,403,419,IRON_I,63,16,16467,123,129,IRON_I,43,17,16739,131,224,IRON_IV,8,15,13707,264,290,IRON_III,24,14,12422,275,287,IRON_I,14,15,13409
1,183,206,BRONZE_IV,50,18,19388,349,364,BRONZE_IV,17,16,14898,604,592,BRONZE_II,0,17,18271,110,116,BRONZE_IV,27,12,9872,134,139,IRON_I,21,15,13346,152,159,BRONZE_III,10,14,11823,233,229,BRONZE_III,49,13,10407,389,399,BRONZE_IV,8,15,13295,56,59,BRONZE_IV,67,14,12618,40,67,IRON_I,100,14,11733
0,1196,1178,BRONZE_IV,53,14,11773,54,61,IRON_II,4,13,10634,62,60,BRONZE_IV,0,12,9523,139,160,BRONZE_IV,35,9,5468,134,139,IRON_I,21,13,10630,269,275,BRONZE_IV,0,14,12465,189,197,IRON_I,25,14,11709,194,199,BRONZE_III,39,15,14616,258,279,IRON_II,15,12,8651,217,240,BRONZE_IV,29,11,7809
0,18,37,IRON_I,5,9,6091,21,62,IRON_III,60,9,5227,243,254,IRON_I,31,11,8318,42,86,IRON_IV,0,7,3681,134,139,IRON_I,21,8,4252,79,92,IRON_I,56,12,9777,159,136,BRONZE_IV,0,11,7842,36,38,BRONZE_IV,26,10,7181,99,117,IRON_IV,78,10,6276,25,64,IRON_IV,0,7,3897
0,44,35,IRON_I,2,16,14946,44,35,IRON_I,2,16,15137,83,107,IRON_I,63,17,17005,83,107,IRON_I,63,16,15267,83,107,IRON_I,63,16,15036,9,17,BRONZE_IV,47,18,21364,15,33,BRONZE_IV,76,18,21433,51,72,BRONZE_III,75,17,16734,271,222,SILVER_I,6,18,22271,5,13,BRONZE_IV,62,18,18596
1,44,35,IRON_I,2,11,8565,83,107,IRON_I,63,14,11624,104,112,IRON_III,24,10,6405,153,139,BRONZE_IV,54,11,8162,159,138,BRONZE_IV,0,10,7104,36,42,IRON_I,2,9,5885,406,377,IRON_I,28,9,5968,98,136,IRON_IV,0,8,4746,519,543,IRON_III,56,8,4882,61,75,BRONZE_IV,35,9,5148
0,44,35,IRON_I,2,17,16514,133,153,SILVER_IV,0,17,18093,70,69,SILVER_III,26,15,14445,66,67,SILVER_IV,47,17,16997,195,186,BRONZE_I,0,16,15583,219,161,SILVER_IV,8,18,22602,139,136,SILVER_III,58,18,20780,209,186,BRONZE_II,87,18,19553,657,638,BRONZE_IV,59,17,17957,380,373,SILVER_IV,24,15,13620
1,44,35,IRON_I,2,16,15846,133,153,SILVER_IV,0,17,16560,196,211,SILVER_IV,0,18,25074,64,65,BRONZE_II,49,16,16267,64,65,BRONZE_II,49,15,14527,234,244,BRONZE_II,56,16,14873,262,286,BRONZE_IV,75,16,15439,335,324,BRONZE_III,43,16,15632,491,509,BRONZE_IV,59,14,12020,139,148,BRONZE_IV,23,14,12388
1,44,35,IRON_I,2,13,11206,133,153,SILVER_IV,0,13,10561,376,357,SILVER_IV,0,13,10962,167,178,BRONZE_III,55,11,7997,362,352,BRONZE_II,60,12,9004,37,58,BRONZE_IV,0,12,9082,97,108,BRONZE_III,47,10,6228,47,45,BRONZE_I,0,11,7547,38,56,BRONZE_IV,2,9,6069,30,34,BRONZE_IV,20,11,7318
1,44,35,IRON_I,2,16,15639,133,153,SILVER_IV,0,16,16199,190,200,BRONZE_I,1,16,16358,294,299,SILVER_IV,43,17,17191,211,201,BRONZE_II,37,15,14655,49,50,BRONZE_III,34,14,11800,46,54,BRONZE_IV,58,14,11750,124,121,BRONZE_II,5,15,13157,401,422,BRONZE_IV,0,15,14150,115,126,BRONZE_III,20,13,10119
1,44,35,IRON_I,2,9,5457,83,107,IRON_I,63,8,4293,147,138,BRONZE_III,0,10,7113,161,160,BRONZE_IV,0,9,5053,58,77,IRON_I,66,8,4277,146,132,BRONZE_IV,45,12,9154,20,42,IRON_II,62,8,4897,192,225,IRON_I,22,9,5239,109,122,IRON_IV,90,10,6437,34,44,BRONZE_III,41,1,243
0,225,267,BRONZE_IV,49,14,12649,263,297,IRON_II,68,15,13722,83,112,IRON_II,18,15,13987,169,218,IRON_III,15,13,10791,481,470,BRONZE_IV,0,11,8128,216,233,IRON_II,69,15,13505,114,115,IRON_I,29,12,9791,204,212,IRON_IV,66,13,10519,13,30,IRON_I,56,11,8029,435,422,BRONZE_IV,0,13,9976
1,2,35,IRON_III,75,6,2745,168,168,BRONZE_II,0,7,3908,10,18,IRON_I,37,7,3716,2,35,IRON_III,75,5,1919,149,161,BRONZE_III,32,7,3671,93,102,IRON_II,21,6,2847,114,115,IRON_I,29,7,3550,221,205,BRONZE_III,75,9,5495,94,96,BRONZE_III,14,7,3709,17,47,IRON_III,79,6,2593
1,20,25,IRON_III,7,14,12237,67,106,IRON_III,12,15,13131,211,230,IRON_II,53,16,14770,118,139,BRONZE_IV,36,15,13250,242,266,BRONZE_IV,0,13,10809,116,127,IRON_II,42,17,16498,114,115,IRON_I,29,14,11877,72,91,IRON_II,25,14,12240,26,31,IRON_III,43,15,14233,45,57,BRONZE_IV,68,14,12334
1,165,183,IRON_II,70,15,14285,90,115,IRON_III,60,13,10961,172,195,IRON_III,0,13,10541,62,67,IRON_I,68,12,9461,34,60,BRONZE_IV,4,12,9453,29,31,IRON_III,76,14,12018,114,115,IRON_I,29,16,14978,20,49,IRON_III,26,14,12632,109,126,BRONZE_III,55,14,11789,154,165,BRONZE_IV,65,14,11440
0,149,166,BRONZE_IV,11,18,20329,22,41,IRON_IV,91,17,17710,334,322,IRON_I,31,18,20822,79,89,IRON_I,38,18,23096,194,191,BRONZE_IV,41,16,15635,26,43,BRONZE_IV,2,18,19796,114,115,IRON_I,29,17,17288,89,104,IRON_I,58,17,17560,33,55,IRON_I,45,18,18416,158,190,IRON_II,75,16,15440
1,219,251,BRONZE_IV,23,18,19741,30,53,IRON_III,69,14,11440,38,58,IRON_I,75,16,15936,12,28,BRONZE_IV,46,16,16097,221,201,BRONZE_IV,31,14,11890,37,41,IRON_I,6,18,19183,114,115,IRON_I,29,16,15695,577,554,BRONZE_IV,70,15,13591,62,82,BRONZE_IV,68,18,19965,160,155,IRON_I,54,15,14558
0,34,35,IRON_I,51,18,20734,56,79,IRON_II,74,18,24394,316,338,BRONZE_IV,27,18,24799,19,32,IRON_III,15,17,16929,70,92,BRONZE_IV,92,16,16183,6,13,IRON_II,75,18,20412,114,115,IRON_I,29,17,17277,337,349,IRON_III,75,18,18940,28,28,IRON_II,1,17,17760,36,31,IRON_I,78,16,15886
0,7,9,BRONZE_IV,61,11,7344,116,123,BRONZE_I,0,12,9275,4,6,IRON_I,75,12,9183,14,9,BRONZE_II,72,11,8002,22,29,BRONZE_IV,37,10,6289,9,7,BRONZE_II,21,14,11636,1358,1358,SILVER_IV,9,12,8584,1358,1358,SILVER_IV,9,14,12871,27,26,BRONZE_II,75,11,8313,3,10,BRONZE_II,0,11,8053
0,7,24,BRONZE_IV,24,12,9703,8,16,BRONZE_II,52,11,7482,4,6,IRON_I,75,10,7148,110,114,BRONZE_IV,42,9,5861,7,9,BRONZE_II,99,9,5916,31,25,SILVER_IV,97,13,10285,31,25,SILVER_IV,97,12,8836,51,40,GOLD_IV,21,14,12121,21,27,BRONZE_II,79,11,8446,39,44,BRONZE_I,86,11,8469
0,181,210,IRON_II,61,13,11148,133,122,BRONZE_III,48,12,8683,4,6,IRON_I,75,11,8126,232,262,IRON_I,21,9,5293,29,51,IRON_II,81,8,5030,87,75,BRONZE_IV,0,10,6910,96,102,BRONZE_IV,15,12,9400,546,535,BRONZE_III,34,12,9709,240,262,BRONZE_III,44,11,7360,82,101,IRON_I,0,11,7742
1,114,136,BRONZE_IV,48,17,17701,202,210,BRONZE_II,28,16,15370,4,6,IRON_I,75,8,4168,258,258,BRONZE_II,65,18,19490,99,80,BRONZE_II,57,16,15014,128,121,SILVER_IV,0,15,14273,124,139,BRONZE_II,0,14,12143,166,190,BRONZE_IV,54,14,12399,468,483,BRONZE_III,64,14,11911,622,600,BRONZE_III,28,13,10138
0,9,11,BRONZE_II,86,13,10667,9,11,BRONZE_II,86,11,8029,4,6,IRON_I,75,10,7213,190,173,BRONZE_II,89,10,7148,35,71,IRON_IV,83,8,4451,9,22,BRONZE_III,11,12,9323,24,39,BRONZE_IV,29,12,9632,34,59,IRON_I,62,13,11114,41,55,SILVER_III,7,13,10059,7,13,IRON_I,86,12,9440
1,356,340,BRONZE_II,19,16,15042,146,162,BRONZE_II,75,17,17531,4,6,IRON_I,75,15,14539,59,66,BRONZE_III,33,14,12359,192,205,BRONZE_II,68,13,10725,362,365,BRONZE_IV,75,15,14109,50,62,BRONZE_III,76,14,12072,103,102,SILVER_IV,0,15,14266,24,31,BRONZE_III,10,13,10231,68,76,BRONZE_IV,56,11,7774
0,8,16,BRONZE_II,52,15,14268,33,34,BRONZE_III,93,15,13219,4,6,IRON_I,75,13,11228,343,298,BRONZE_II,0,14,11477,151,171,IRON_I,0,13,11385,12,18,BRONZE_II,31,16,14955,8,7,BRONZE_III,54,14,12065,39,32,BRONZE_II,40,15,14545,180,178,SILVER_IV,62,17,16576,54,65,SILVER_IV,73,15,14093
0,360,345,BRONZE_III,48,17,16879,36,44,BRONZE_II,63,15,13684,65,79,BRONZE_IV,64,15,14400,52,48,BRONZE_II,0,14,11440,130,138,BRONZE_II,0,13,11261,124,112,BRONZE_II,59,16,14913,8,9,IRON_I,90,14,12565,217,208,BRONZE_III,75,14,12070,173,178,BRONZE_III,45,13,10382,55,57,BRONZE_III,5,12,9454
1,61,84,BRONZE_IV,94,16,15590,174,148,GOLD_IV,91,15,13444,459,423,SILVER_IV,0,15,14399,765,777,IRON_I,16,14,12359,324,331,BRONZE_III,2,14,11968,151,141,BRONZE_II,18,18,20253,8,9,IRON_I,90,17,16826,120,113,IRON_I,29,17,17489,107,137,IRON_IV,29,16,15037,364,362,BRONZE_IV,37,15,14174
0,22,14,BRONZE_II,64,13,11377,42,47,BRONZE_III,61,12,8975,151,141,BRONZE_II,18,13,10833,270,259,BRONZE_IV,1,10,6511,93,81,SILVER_IV,42,12,9378,182,184,BRONZE_IV,28,11,8008,8,9,IRON_I,90,12,9225,252,264,BRONZE_III,70,11,7791,287,282,BRONZE_III,73,9,5731,26,69,IRON_IV,0,7,4012
0,532,653,IRON_IV,93,18,21170,42,68,IRON_I,0,18,20223,139,165,BRONZE_IV,0,18,21982,77,90,BRONZE_IV,62,18,19364,256,272,BRONZE_IV,20,16,16336,227,229,BRONZE_IV,0,18,20547,8,9,IRON_I,90,18,22186,268,259,BRONZE_III,76,18,19638,64,85,BRONZE_IV,42,18,19356,57,79,IRON_III,44,17,17750
1,11,33,IRON_I,38,15,13774,377,336,BRONZE_I,49,17,17079,63,80,BRONZE_IV,59,15,14236,101,116,BRONZE_III,59,16,15248,92,108,BRONZE_IV,34,18,20028,63,55,BRONZE_III,60,18,19789,8,9,IRON_I,90,18,21659,143,169,BRONZE_IV,39,18,21996,206,187,SILVER_IV,0,18,20680,153,161,BRONZE_III,33,17,16861
1,392,352,BRONZE_I,43,10,7151,93,119,IRON_II,72,11,7430,11,23,BRONZE_IV,72,10,6985,77,79,BRONZE_III,37,7,3624,106,119,BRONZE_I,0,7,3347,10,11,SILVER_III,92,12,9564,8,9,IRON_I,90,11,7316,82,112,IRON_IV,58,10,6916,40,50,BRONZE_III,28,9,5454,52,51,BRONZE_II,21,8,4988
1,77,95,BRONZE_IV,0,17,17128,363,300,GOLD_IV,27,15,14668,117,125,BRONZE_IV,15,15,13700,98,113,BRONZE_IV,10,16,15625,184,174,BRONZE_IV,24,14,12398,185,213,IRON_I,20,15,14386,8,9,IRON_I,90,17,18339,64,72,BRONZE_III,15,16,16396,485,520,IRON_I,22,18,19377,164,160,BRONZE_III,0,15,13437
1,6,7,BRONZE_II,26,14,12901,8,13,BRONZE_I,36,14,12257,92,111,IRON_I,29,14,11758,7,3,BRONZE_III,92,14,12045,27,21,BRONZE_I,40,14,11826,4,9,IRON_I,51,15,13757,37,41,SILVER_IV,43,15,13754,44,44,SILVER_III,9,18,19372,44,44,SILVER_III,9,17,17027,44,44,SILVER_III,9,15,13121
1,22,40,BRONZE_III,49,12,8860,21,55,IRON_II,0,7,3584,21,55,IRON_II,0,11,8272,6,10,BRONZE_III,33,8,4419,8,18,BRONZE_II,12,4,1610,4,9,IRON_I,51,10,6566,8,13,BRONZE_II,48,9,5868,4,9,IRON_I,51,12,8916,7,3,BRONZE_III,92,11,7469,27,21,BRONZE_I,40,9,5870
1,12,14,BRONZE_I,22,3,722,12,14,BRONZE_I,22,3,985,60,57,BRONZE_II,20,1,0,68,83,SILVER_III,75,2,315,62,77,BRONZE_II,66,2,315,4,9,IRON_I,51,2,620,8,5,BRONZE_I,0,3,904,4,9,IRON_I,51,4,1175,83,86,SILVER_IV,14,3,677,7,6,BRONZE_I,64,3,677
0,19,48,IRON_IV,61,16,15222,62,81,IRON_I,93,16,16103,8,6,SILVER_II,1,17,16969,257,244,BRONZE_I,51,16,15330,13,16,BRONZE_I,28,15,14205,4,9,IRON_I,51,14,12171,36,42,BRONZE_IV,75,18,18673,88,76,BRONZE_I,29,14,12659,217,215,BRONZE_II,91,13,11035,34,41,BRONZE_I,32,13,10834
0,11,14,BRONZE_II,64,15,13921,38,40,SILVER_III,7,16,15089,37,40,SILVER_IV,62,16,14736,8,19,BRONZE_II,0,14,12494,8,19,BRONZE_II,0,13,10207,4,9,IRON_I,51,13,10721,36,52,BRONZE_II,0,15,13033,201,210,BRONZE_I,64,14,12886,201,210,BRONZE_I,64,13,10230,31,31,SILVER_IV,70,12,9933
0,19,37,BRONZE_II,87,15,13695,9,2,BRONZE_III,60,15,14249,12,17,BRONZE_I,0,14,11981,117,148,IRON_III,8,13,11438,130,137,BRONZE_II,0,13,10836,4,9,IRON_I,51,14,11544,220,235,SILVER_IV,45,13,10318,301,312,BRONZE_III,29,15,13102,87,109,IRON_II,40,12,8676,21,34,BRONZE_III,84,11,8033
0,17,8,BRONZE_I,45,16,15777,10,8,BRONZE_II,23,16,15548,119,145,BRONZE_II,57,17,17345,175,178,BRONZE_III,65,15,13733,147,155,BRONZE_IV,22,14,12133,4,9,IRON_I,51,14,12255,28,49,BRONZE_IV,0,16,15489,73,81,IRON_I,15,15,13768,43,50,BRONZE_II,11,13,10578,7,20,BRONZE_IV,16,12,9192
0,258,267,BRONZE_III,23,10,6128,519,553,BRONZE_IV,0,12,8889,214,192,BRONZE_III,71,12,9364,29,68,IRON_IV,0,10,6957,23,24,IRON_I,90,10,7117,51,67,BRONZE_III,19,13,10838,122,126,BRONZE_II,47,13,11106,80,108,BRONZE_IV,68,14,11584,175,178,BRONZE_III,0,13,10256,279,302,BRONZE_IV,17,11,8504
1,144,160,BRONZE_IV,35,17,17277,82,99,IRON_III,69,17,17882,606,586,BRONZE_I,17,18,22504,526,536,BRONZE_IV,15,18,20379,23,24,IRON_I,90,15,14471,120,120,BRONZE_IV,61,15,13994,209,231,BRONZE_IV,24,17,16931,251,269,IRON_II,26,18,18949,107,112,BRONZE_IV,20,16,15513,239,248,BRONZE_IV,58,14,12438
0,188,190,BRONZE_IV,18,17,18335,52,76,IRON_IV,0,15,14497,269,254,BRONZE_III,0,15,13363,237,264,BRONZE_IV,18,16,15145,23,24,IRON_I,90,14,12567,16,19,IRON_II,55,17,17336,258,258,BRONZE_II,65,18,18573,112,132,IRON_IV,75,15,14171,57,72,BRONZE_IV,8,18,18751,208,232,BRONZE_III,8,15,13806
0,286,333,BRONZE_IV,81,14,12644,38,42,BRONZE_III,75,12,9598,42,67,IRON_I,83,12,9039,84,109,BRONZE_IV,28,13,11051,23,24,IRON_I,90,13,10616,267,253,BRONZE_II,75,15,14148,261,239,BRONZE_III,30,15,14473,201,193,BRONZE_III,37,15,14054,164,179,BRONZE_III,31,14,11524,54,57,BRONZE_II,2,15,13076
1,310,327,IRON_II,1,17,17542,143,116,IRON_I,61,16,14988,159,186,BRONZE_IV,11,18,18569,198,197,BRONZE_IV,7,18,19235,23,24,IRON_I,90,16,16441,66,77,BRONZE_IV,64,17,16867,49,65,IRON_I,0,17,17861,181,185,BRONZE_III,17,18,19571,10,18,IRON_II,48,18,18432,10,18,BRONZE_IV,45,15,13844
1,451,439,BRONZE_IV,66,11,7723,81,103,BRONZE_IV,0,11,8098,200,205,IRON_IV,86,15,13126,173,205,BRONZE_IV,18,12,9023,23,24,IRON_I,90,10,6534,32,49,BRONZE_III,0,13,10347,53,88,IRON_IV,39,11,8131,151,121,SILVER_IV,0,12,8736,76,49,IRON_I,100,9,5356,57,77,IRON_III,49,8,4772
1,207,205,BRONZE_IV,0,12,9191,170,207,IRON_I,46,11,8297,353,281,GOLD_IV,32,13,10870,370,356,BRONZE_IV,11,11,7873,23,24,IRON_I,90,10,7205,374,357,BRONZE_IV,37,12,8864,100,87,BRONZE_III,27,10,6673,403,388,BRONZE_IV,10,12,9037,251,210,BRONZE_III,41,11,8161,140,102,GOLD_IV,1,8,4676
0,359,337,SILVER_IV,32,17,17713,8,23,IRON_I,0,12,9815,33,39,BRONZE_III,0,14,12778,9,16,IRON_I,47,15,13369,52,55,BRONZE_IV,18,14,12544,155,157,BRONZE_IV,72,17,17103,102,86,BRONZE_II,45,15,14144,77,122,IRON_IV,19,18,19846,82,79,BRONZE_III,56,17,18022,361,353,BRONZE_III,13,16,14750
1,189,161,BRONZE_III,76,11,7491,61,44,BRONZE_IV,47,10,6845,84,67,BRONZE_IV,16,12,8968,9,16,IRON_I,47,9,5918,52,55,BRONZE_IV,18,10,6919,119,114,BRONZE_II,2,11,7740,70,78,BRONZE_II,39,8,5022,106,98,BRONZE_III,75,11,7475,16,57,IRON_IV,12,8,4094,9,46,IRON_IV,19,8,4787
0,170,176,IRON_III,38,17,16799,350,364,BRONZE_IV,72,14,12446,146,145,BRONZE_II,0,16,16060,9,16,IRON_I,47,14,12918,310,305,BRONZE_IV,52,15,13605,271,233,SILVER_IV,15,18,22875,573,605,IRON_IV,8,17,17088,37,18,BRONZE_III,24,18,18526,242,221,SILVER_IV,24,14,12857,165,151,BRONZE_II,1,14,11929
0,6,7,BRONZE_II,25,11,8188,6,7,BRONZE_II,25,11,8461,7,14,BRONZE_II,0,12,9617,9,16,IRON_I,47,10,6434,4,13,IRON_I,90,8,4837,17,18,BRONZE_II,71,13,10634,204,165,GOLD_IV,1,11,8163,13,10,BRONZE_I,31,14,11716,5,5,BRONZE_IV,21,13,10237,5,6,BRONZE_II,1,10,6266
1,27,21,BRONZE_IV,62,9,5658,553,548,BRONZE_III,64,7,3913,37,42,BRONZE_III,49,8,4234,9,16,IRON_I,47,7,3597,19,19,IRON_II,94,6,2882,1,36,IRON_IV,0,5,2158,1,36,IRON_IV,0,6,2909,149,145,BRONZE_II,17,8,4672,30,22,BRONZE_IV,96,6,2640,251,233,SILVER_IV,35,5,2177
0,45,48,BRONZE_III,63,16,15010,305,325,BRONZE_III,50,14,12345,63,60,BRONZE_III,30,15,13722,9,16,IRON_I,47,13,10764,306,316,BRONZE_III,29,13,10694,232,244,BRONZE_III,75,15,13374,11,4,BRONZE_III,0,15,14043,288,292,BRONZE_III,0,17,17770,96,85,BRONZE_III,53,15,13970,293,324,BRONZE_IV,75,14,11828
1,84,82,BRONZE_IV,0,15,14337,122,165,IRON_I,16,14,11558,160,162,IRON_I,64,14,12517,9,16,IRON_I,47,14,12220,318,322,IRON_I,35,12,9700,490,451,SILVER_III,2,14,12216,228,228,IRON_II,67,12,9831,374,352,SILVER_IV,42,14,12897,451,388,SILVER_IV,77,11,7884,6,30,IRON_I,53,11,7502
1,8,8,BRONZE_III,90,18,21654,15,13,BRONZE_I,48,18,18582,9,6,GOLD_IV,25,17,17921,41,48,SILVER_III,40,16,16314,3,9,IRON_I,16,17,16798,75,67,SILVER_IV,99,17,17128,21,10,SILVER_II,43,17,17486,6,5,BRONZE_III,55,17,16609,24,25,SILVER_I,10,17,16489,21,24,BRONZE_II,70,15,14197
1,146,134,SILVER_I,59,14,12721,12,26,SILVER_IV,21,11,8329,93,97,GOLD_III,32,13,10792,9,6,GOLD_IV,25,12,9010,3,9,IRON_I,16,11,7544,17,45,BRONZE_IV,0,11,8397,17,45,BRONZE_IV,0,10,6898,64,55,GOLD_IV,65,10,7067,58,49,BRONZE_I,21,10,7087,129,114,SILVER_II,23,11,7390
0,1159,1170,IRON_II,17,15,14094,209,187,BRONZE_II,50,12,9880,146,158,BRONZE_III,28,13,10346,112,116,BRONZE_IV,31,12,8885,3,9,IRON_I,16,11,8481,44,73,BRONZE_IV,19,15,14325,169,168,BRONZE_I,71,15,14669,12,15,IRON_I,91,14,13015,104,102,BRONZE_III,75,14,12729,97,112,BRONZE_III,62,13,11220
1,177,176,BRONZE_IV,9,16,15088,230,198,SILVER_III,3,16,15498,228,221,SILVER_IV,73,18,20680,104,110,BRONZE_III,0,15,14483,3,9,IRON_I,16,15,13037,116,127,BRONZE_III,28,18,19455,68,60,SILVER_IV,47,17,16788,79,81,BRONZE_III,44,16,15363,19,35,BRONZE_IV,0,15,13377,183,200,BRONZE_III,56,14,12318
1,261,263,IRON_I,16,17,18199,348,351,BRONZE_II,71,17,17908,344,350,IRON_II,53,16,15103,750,709,SILVER_IV,68,16,14837,3,9,IRON_I,16,15,13028,132,97,BRONZE_III,48,15,13837,42,62,BRONZE_IV,16,12,9870,274,291,BRONZE_I,0,17,18045,157,174,IRON_III,12,14,12869,76,81,IRON_I,0,13,11166
0,141,144,BRONZE_IV,0,16,15605,214,175,BRONZE_II,14,15,14662,119,141,BRONZE_IV,0,16,15948,167,179,BRONZE_IV,15,15,13211,3,9,IRON_I,16,15,14384,354,328,SILVER_IV,13,16,15841,153,172,BRONZE_IV,53,15,14672,301,268,BRONZE_II,0,15,14001,265,247,SILVER_IV,0,17,17323,74,94,IRON_II,65,14,12930
0,101,105,BRONZE_III,13,18,22980,6,8,IRON_I,52,13,11286,7,16,IRON_II,0,17,16820,42,56,BRONZE_III,75,18,22007,3,9,IRON_I,16,18,18686,165,158,BRONZE_I,26,18,21434,172,202,BRONZE_IV,61,18,21173,145,143,BRONZE_II,47,17,16828,1333,1308,BRONZE_III,40,18,20391,140,161,BRONZE_III,18,17,16645
0,418,479,IRON_II,1,3,904,204,169,SILVER_IV,54,2,500,221,239,BRONZE_III,0,3,875,9,10,IRON_I,0,1,0,29,36,IRON_I,66,2,514,164,173,BRONZE_III,13,2,631,877,857,BRONZE_I,0,2,651,71,76,IRON_III,9,3,799,273,285,BRONZE_IV,47,2,516,26,25,BRONZE_IV,48,2,486
0,8,7,IRON_I,100,10,6487,6,6,BRONZE_IV,54,9,5801,29,36,IRON_I,66,10,6589,9,10,IRON_I,0,4,1264,11,18,BRONZE_I,23,6,2864,8,7,BRONZE_IV,75,10,7272,9,3,SILVER_II,30,10,6312,32,30,BRONZE_I,33,10,7181,32,30,BRONZE_I,33,9,5851,38,48,BRONZE_II,0,9,5112
