result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,61,42,DIAMOND_II,0,14,12302,182,210,DIAMOND_II,16,14,12728,129,125,DIAMOND_IV,48,14,12407,194,163,DIAMOND_II,15,13,10470,483,480,DIAMOND_IV,42,13,10366,171,138,DIAMOND_III,89,12,9253,427,401,DIAMOND_III,48,11,8288,111,101,DIAMOND_III,89,13,10548,273,258,DIAMOND_III,55,11,8388,168,171,DIAMOND_IV,40,10,7076
0,545,529,DIAMOND_II,9,16,15922,97,89,DIAMOND_III,34,15,14639,82,67,DIAMOND_III,93,15,13264,175,148,DIAMOND_II,38,14,11586,343,307,DIAMOND_II,24,12,8903,110,97,DIAMOND_II,18,13,11398,270,259,DIAMOND_II,65,14,12713,139,110,DIAMOND_I,4,14,11493,273,258,DIAMOND_III,55,13,10682,206,182,DIAMOND_III,56,11,8439
1,19,29,DIAMOND_IV,22,13,10663,196,203,DIAMOND_IV,75,12,8909,689,702,DIAMOND_III,26,12,9912,521,501,DIAMOND_III,63,12,9521,121,117,DIAMOND_IV,39,11,7574,61,42,DIAMOND_II,0,14,12269,100,76,DIAMOND_I,58,16,14909,66,52,DIAMOND_IV,20,15,13338,273,258,DIAMOND_III,55,14,11456,58,54,DIAMOND_III,22,11,8518
1,16,17,PLATINUM_I,97,12,9907,100,76,DIAMOND_I,58,12,9220,224,233,DIAMOND_III,68,12,9220,42,43,DIAMOND_III,67,10,6961,58,61,DIAMOND_IV,0,10,7112,200,209,DIAMOND_III,44,14,12377,29,34,PLATINUM_I,100,12,9486,39,40,DIAMOND_IV,3,13,10180,273,258,DIAMOND_III,55,12,9279,689,673,DIAMOND_IV,74,11,7459
1,947,960,DIAMOND_IV,77,15,13371,144,134,DIAMOND_II,16,13,10971,127,140,DIAMOND_III,64,14,12045,36,40,DIAMOND_IV,21,13,10754,83,66,DIAMOND_II,16,11,7510,188,154,DIAMOND_II,23,15,14055,262,235,DIAMOND_I,5,15,14091,95,87,DIAMOND_III,67,17,16703,273,258,DIAMOND_III,55,13,10746,322,290,DIAMOND_I,50,12,9757
1,582,575,DIAMOND_II,1,15,14420,158,157,DIAMOND_IV,92,15,14566,65,63,DIAMOND_IV,13,12,8771,80,76,PLATINUM_I,57,13,10668,498,463,DIAMOND_III,0,12,9141,530,529,DIAMOND_IV,59,15,14034,138,127,DIAMOND_II,15,14,12037,151,149,DIAMOND_IV,60,15,14424,273,258,DIAMOND_III,55,15,14518,257,224,DIAMOND_IV,78,13,10480
1,245,279,DIAMOND_III,0,13,10918,251,225,PLATINUM_I,15,11,8074,133,109,PLATINUM_I,15,13,10187,155,199,DIAMOND_IV,1,10,6708,1189,1163,DIAMOND_IV,0,10,6476,205,200,DIAMOND_IV,86,13,11262,38,29,PLATINUM_I,73,14,11633,127,124,PLATINUM_II,43,14,11508,116,99,PLATINUM_I,53,13,10043,741,734,DIAMOND_III,30,11,8219
1,67,70,PLATINUM_II,93,16,15168,122,116,DIAMOND_IV,32,14,12925,246,253,PLATINUM_I,15,15,14449,259,271,DIAMOND_IV,0,15,14173,301,295,DIAMOND_III,13,12,9895,111,85,PLATINUM_I,15,17,18082,77,57,PLATINUM_I,18,17,16654,282,301,DIAMOND_IV,45,18,21042,184,175,DIAMOND_IV,52,16,16179,741,734,DIAMOND_III,30,14,12979
0,176,172,PLATINUM_I,72,18,20852,525,516,DIAMOND_IV,41,18,18404,80,58,PLATINUM_I,20,17,16772,75,81,PLATINUM_I,38,17,17418,112,122,DIAMOND_IV,66,15,14182,209,196,PLATINUM_I,31,17,18221,63,63,PLATINUM_I,50,15,13594,261,230,PLATINUM_II,0,17,17443,195,204,DIAMOND_III,4,16,15059,741,734,DIAMOND_III,30,13,11115
0,44,69,SILVER_IV,73,17,16994,8,20,SILVER_II,57,18,20490,185,167,PLATINUM_IV,31,18,21563,63,68,DIAMOND_IV,0,18,23573,208,186,DIAMOND_IV,40,18,22548,152,166,PLATINUM_IV,0,18,18863,36,23,GOLD_II,25,16,16411,121,142,GOLD_III,8,17,17756,49,43,SILVER_II,78,16,15293,741,734,DIAMOND_III,30,17,17714
0,296,258,SILVER_I,28,15,14681,152,120,MASTER_I,197,17,17763,444,419,PLATINUM_I,38,15,14096,132,156,PLATINUM_I,60,17,17368,617,566,DIAMOND_III,12,18,22004,128,123,GOLD_IV,86,18,19050,364,347,PLATINUM_II,60,16,15553,152,166,PLATINUM_IV,0,16,15337,49,43,SILVER_II,78,16,15951,741,734,DIAMOND_III,30,17,18013
0,22,23,PLATINUM_I,75,14,12925,31,38,SILVER_II,42,12,9677,31,38,SILVER_II,42,16,14923,11,18,PLATINUM_I,40,14,11670,398,381,GRANDMASTER_I,499,15,13677,128,123,GOLD_IV,86,14,12491,364,347,PLATINUM_II,60,12,9819,152,166,PLATINUM_IV,0,13,11163,49,43,SILVER_II,78,11,7652,741,734,DIAMOND_III,30,12,8944
1,35,25,PLATINUM_I,11,13,10998,244,234,DIAMOND_III,41,12,9823,18,28,PLATINUM_III,0,13,11367,34,25,PLATINUM_II,99,12,8747,54,58,DIAMOND_IV,57,10,7025,89,67,DIAMOND_II,1,13,10095,33,31,DIAMOND_IV,11,14,11810,460,435,DIAMOND_II,11,15,13383,130,120,DIAMOND_III,0,12,9145,741,734,DIAMOND_III,30,14,12289
0,161,140,DIAMOND_III,9,12,9733,197,212,DIAMOND_II,14,12,9930,292,294,DIAMOND_III,59,11,7703,41,33,PLATINUM_I,79,12,9952,151,131,PLATINUM_I,35,11,7984,253,238,DIAMOND_III,0,11,8349,136,144,DIAMOND_IV,63,10,7213,168,162,DIAMOND_III,35,10,6802,610,587,DIAMOND_III,31,10,6976,253,227,DIAMOND_III,60,9,5574
0,117,111,DIAMOND_II,12,15,14146,255,276,DIAMOND_II,47,14,12096,194,186,DIAMOND_II,32,14,12681,122,112,DIAMOND_II,12,15,14277,682,657,DIAMOND_III,83,16,14855,98,106,DIAMOND_IV,40,15,14074,158,157,DIAMOND_IV,92,13,11433,168,162,DIAMOND_III,35,13,10469,234,216,DIAMOND_III,59,13,10581,121,117,DIAMOND_IV,39,13,10459
0,114,80,DIAMOND_IV,64,12,9504,52,41,DIAMOND_IV,1,15,13241,23,15,DIAMOND_IV,0,13,10166,41,44,DIAMOND_IV,29,13,10293,132,111,DIAMOND_III,75,11,7390,98,106,DIAMOND_IV,40,13,10714,269,254,DIAMOND_IV,58,11,8034,168,162,DIAMOND_III,35,13,10506,28,22,DIAMOND_IV,48,12,8921,7,6,PLATINUM_I,42,9,5378
1,98,106,DIAMOND_IV,40,12,8728,269,254,DIAMOND_IV,58,11,7709,205,190,DIAMOND_III,63,12,9920,490,494,DIAMOND_II,54,11,7836,236,215,DIAMOND_IV,58,9,5838,546,527,DIAMOND_II,12,14,11810,1025,1010,DIAMOND_IV,17,12,9422,168,162,DIAMOND_III,35,11,8270,538,528,DIAMOND_III,60,11,7632,157,121,DIAMOND_I,100,10,6351
1,46,31,PLATINUM_II,50,15,14146,46,37,PLATINUM_IV,0,14,12685,22,14,DIAMOND_IV,1,15,14618,83,91,DIAMOND_IV,58,13,11044,128,105,PLATINUM_I,51,12,9361,88,76,DIAMOND_III,14,17,17455,75,56,PLATINUM_I,88,16,16363,168,162,DIAMOND_III,35,16,15407,107,97,DIAMOND_IV,1,15,13222,102,105,DIAMOND_III,51,14,12141
0,116,109,DIAMOND_IV,47,14,12854,171,143,DIAMOND_IV,18,18,18728,315,276,DIAMOND_III,9,18,18649,394,402,DIAMOND_IV,30,15,14228,254,240,DIAMOND_III,26,15,13269,31,25,DIAMOND_IV,1,17,17051,70,80,PLATINUM_I,82,18,19151,168,162,DIAMOND_III,35,16,15067,279,278,DIAMOND_II,0,14,12834,242,221,DIAMOND_III,29,13,10652
0,605,600,DIAMOND_III,83,17,17721,251,229,DIAMOND_III,40,17,17571,180,116,DIAMOND_I,32,17,17412,961,928,DIAMOND_III,42,16,16375,132,111,DIAMOND_III,75,15,13063,364,309,DIAMOND_I,48,16,16349,133,95,DIAMOND_IV,47,15,14287,168,162,DIAMOND_III,35,14,12739,516,511,DIAMOND_IV,59,15,14255,163,137,DIAMOND_IV,8,15,13036
0,210,205,DIAMOND_III,46,13,10730,314,325,DIAMOND_II,36,13,11082,298,299,DIAMOND_III,27,15,14674,121,92,DIAMOND_IV,0,15,13414,390,384,DIAMOND_III,75,11,8480,390,384,DIAMOND_III,75,16,15817,56,67,DIAMOND_IV,41,17,17832,287,276,DIAMOND_II,30,15,13948,577,586,DIAMOND_III,5,16,15021,219,223,DIAMOND_IV,47,14,12910
0,38,33,PLATINUM_I,17,16,15280,211,202,PLATINUM_I,54,15,13376,40,28,PLATINUM_II,46,17,17159,121,92,DIAMOND_IV,0,15,14599,390,384,DIAMOND_III,75,13,10177,104,74,PLATINUM_I,49,18,19720,134,118,PLATINUM_I,30,18,19459,961,928,DIAMOND_III,42,17,17961,126,121,PLATINUM_II,90,17,17742,80,81,PLATINUM_I,100,14,12202
0,8,8,BRONZE_II,93,12,8939,9,11,BRONZE_I,45,11,8084,23,23,BRONZE_I,100,12,9868,121,92,DIAMOND_IV,0,13,10180,390,384,DIAMOND_III,75,10,7024,314,233,GOLD_III,91,14,12126,117,132,GOLD_IV,43,15,13532,151,131,DIAMOND_I,25,14,12291,172,199,GOLD_II,60,13,10915,23,18,SILVER_I,85,11,8453
1,121,92,DIAMOND_IV,0,11,8372,223,212,PLATINUM_III,27,11,8261,7,5,BRONZE_I,76,11,8293,175,199,GOLD_II,35,11,8429,390,384,DIAMOND_III,75,10,6710,31,35,GOLD_I,39,11,8362,51,55,GOLD_II,33,9,5547,7,10,SILVER_III,61,10,7000,90,80,GOLD_II,22,9,5383,62,79,GOLD_IV,79,8,4727
1,33,35,GOLD_II,21,16,16174,23,20,GOLD_IV,31,16,15185,92,87,SILVER_I,45,15,14422,121,92,DIAMOND_IV,0,16,16027,390,384,DIAMOND_III,75,14,12911,52,52,GOLD_III,32,15,13607,44,44,GOLD_II,15,14,12968,44,44,GOLD_II,15,15,13580,71,66,GOLD_I,10,15,13163,10,7,SILVER_I,23,12,9352
1,12,6,SILVER_IV,21,16,15955,6,4,SILVER_III,58,16,16088,46,60,PLATINUM_IV,0,15,13138,121,92,DIAMOND_IV,0,14,12490,390,384,DIAMOND_III,75,11,8110,333,256,MASTER_I,355,14,12388,22,23,SILVER_I,61,11,8307,349,347,DIAMOND_III,13,14,11964,97,88,PLATINUM_IV,67,12,8626,12,6,SILVER_IV,21,12,8856
1,121,92,DIAMOND_IV,0,14,12140,13,8,GOLD_I,46,15,13312,363,381,GOLD_IV,33,13,10827,70,68,GOLD_III,45,12,9836,390,384,DIAMOND_III,75,12,9934,122,110,SILVER_I,0,11,8264,72,56,PLATINUM_IV,73,13,11170,238,176,DIAMOND_III,94,10,7188,26,27,PLATINUM_IV,31,12,9629,126,131,SILVER_II,19,13,10194
1,39,25,DIAMOND_IV,0,12,8613,47,28,PLATINUM_I,100,10,7189,101,86,DIAMOND_III,17,9,5888,54,36,PLATINUM_I,57,9,5779,33,21,PLATINUM_II,41,8,4935,42,19,PLATINUM_I,78,5,2388,5,5,PLATINUM_III,32,9,5501,66,22,PLATINUM_I,84,10,6412,60,37,DIAMOND_IV,32,10,6972,49,29,PLATINUM_I,45,9,5405
1,270,237,DIAMOND_IV,44,17,17646,640,559,DIAMOND_II,70,18,18975,101,86,DIAMOND_III,17,17,17748,46,41,PLATINUM_II,17,16,15838,50,52,DIAMOND_IV,18,16,16195,38,30,DIAMOND_IV,64,18,20162,41,50,PLATINUM_II,75,15,14144,134,105,DIAMOND_III,28,17,17746,252,218,DIAMOND_III,53,15,14348,155,147,DIAMOND_III,11,15,14351
1,494,503,DIAMOND_III,59,15,14561,313,295,DIAMOND_IV,35,14,11679,101,86,DIAMOND_III,17,16,14868,78,70,DIAMOND_II,59,14,12360,351,336,DIAMOND_II,0,13,10551,217,188,PLATINUM_I,76,14,12777,430,427,DIAMOND_IV,24,12,9853,344,325,DIAMOND_II,25,14,11922,160,112,DIAMOND_III,23,13,10618,1077,1048,DIAMOND_I,52,11,8042
1,87,87,PLATINUM_I,3,11,7579,18,2,GOLD_IV,87,10,6933,101,86,DIAMOND_III,17,11,7427,24,6,PLATINUM_IV,46,10,7153,26,15,PLATINUM_II,62,9,5407,65,60,PLATINUM_I,17,11,8056,53,35,DIAMOND_IV,1,9,6055,110,104,PLATINUM_I,2,10,6451,21,17,PLATINUM_IV,94,8,4567,167,148,PLATINUM_II,44,6,3170
1,34,31,DIAMOND_IV,1,17,16616,76,86,DIAMOND_IV,36,15,14356,101,86,DIAMOND_III,17,15,14416,64,33,PLATINUM_I,27,15,13137,288,280,PLATINUM_IV,63,14,11781,16,13,PLATINUM_I,41,15,13774,58,48,PLATINUM_II,40,13,11213,59,60,PLATINUM_I,2,14,11839,573,552,DIAMOND_IV,81,14,11744,130,122,DIAMOND_III,0,12,9317
1,133,122,PLATINUM_I,15,15,13257,90,80,DIAMOND_IV,0,14,11874,101,86,DIAMOND_III,17,15,13664,513,465,DIAMOND_IV,28,13,10097,406,405,DIAMOND_IV,9,12,9460,42,46,PLATINUM_I,73,12,9047,163,149,DIAMOND_IV,67,11,7971,530,524,DIAMOND_IV,0,12,8661,71,55,PLATINUM_I,59,12,9113,229,210,DIAMOND_IV,76,10,7055
1,406,405,DIAMOND_IV,9,14,12936,20,26,PLATINUM_IV,47,18,22757,101,86,DIAMOND_III,17,17,17301,38,30,GOLD_III,13,16,16271,4,6,BRONZE_III,98,16,15395,4,6,BRONZE_III,98,16,15221,7,14,BRONZE_I,94,17,17234,7,14,BRONZE_I,94,17,17191,208,206,PLATINUM_IV,91,18,18519,156,156,DIAMOND_IV,30,17,18281
1,156,156,DIAMOND_IV,30,13,11152,397,374,GOLD_IV,5,13,10203,117,135,PLATINUM_IV,0,15,13288,5,8,GOLD_III,1,14,12776,42,55,GOLD_III,98,12,8731,209,180,DIAMOND_III,17,18,18610,18,8,SILVER_I,88,14,12245,141,133,PLATINUM_IV,0,16,15294,141,133,PLATINUM_IV,0,14,13000,152,134,SILVER_III,75,12,9088
0,171,167,PLATINUM_IV,0,18,22533,88,89,DIAMOND_IV,1,18,24778,66,67,GOLD_IV,31,18,20152,78,75,DIAMOND_III,0,18,25861,10,10,GOLD_I,60,18,20791,209,180,DIAMOND_III,17,18,24211,33,16,PLATINUM_I,100,18,24634,141,133,PLATINUM_IV,0,18,20709,209,180,DIAMOND_III,17,18,19879,152,134,SILVER_III,75,17,17244
1,66,67,GOLD_IV,31,14,11637,88,89,DIAMOND_IV,1,12,9453,171,167,PLATINUM_IV,0,13,10455,10,10,GOLD_I,60,13,10243,78,75,DIAMOND_III,0,11,7755,209,180,DIAMOND_III,17,14,11516,33,16,PLATINUM_I,100,16,15360,141,133,PLATINUM_IV,0,15,13304,209,180,DIAMOND_III,17,14,12809,152,134,SILVER_III,75,11,8347
0,57,63,GOLD_II,48,15,13420,13,15,GOLD_II,20,15,14164,41,30,PLATINUM_IV,88,13,11229,41,30,PLATINUM_IV,88,15,14069,20,14,PLATINUM_IV,21,12,9814,209,180,DIAMOND_III,17,13,11085,141,133,PLATINUM_IV,0,12,8771,12,21,GOLD_II,0,12,8643,209,180,DIAMOND_III,17,13,11042,152,134,SILVER_III,75,12,8747
0,111,137,PLATINUM_IV,10,17,17580,21,24,GOLD_IV,95,18,18486,288,269,PLATINUM_II,60,18,19963,240,236,DIAMOND_IV,22,17,16999,104,108,PLATINUM_IV,0,16,14930,209,180,DIAMOND_III,17,18,18427,104,108,PLATINUM_IV,0,16,16305,84,93,PLATINUM_IV,2,16,15728,84,93,PLATINUM_IV,2,16,15732,78,90,GOLD_IV,15,15,13149
1,24,13,PLATINUM_I,75,15,13411,61,51,PLATINUM_I,75,14,12102,11,13,GOLD_I,19,15,14453,157,106,PLATINUM_III,56,13,10958,148,135,PLATINUM_II,29,12,9581,209,180,DIAMOND_III,17,14,12097,78,90,GOLD_IV,15,17,16654,84,93,PLATINUM_IV,2,15,13427,78,90,GOLD_IV,15,14,12298,209,180,DIAMOND_III,17,16,15728
0,354,341,DIAMOND_III,26,18,21563,78,70,PLATINUM_I,62,16,15457,78,70,PLATINUM_I,62,16,15653,37,44,GOLD_I,64,16,15520,18,15,GOLD_IV,22,15,13283,209,180,DIAMOND_III,17,15,13540,84,93,PLATINUM_IV,2,14,12707,84,93,PLATINUM_IV,2,16,15375,78,90,GOLD_IV,15,14,12079,78,90,GOLD_IV,15,16,15780
0,276,291,DIAMOND_III,70,18,19086,330,309,DIAMOND_IV,44,14,12333,312,290,DIAMOND_II,54,16,15642,175,183,DIAMOND_III,3,14,12953,310,304,DIAMOND_II,13,11,8482,268,252,DIAMOND_III,92,16,16145,316,293,DIAMOND_III,59,14,11697,262,249,DIAMOND_IV,75,16,16426,232,228,DIAMOND_II,13,13,11439,432,415,DIAMOND_IV,18,12,9341
0,171,160,DIAMOND_II,0,18,20581,644,622,DIAMOND_I,11,18,19880,327,304,DIAMOND_III,26,18,18423,180,155,DIAMOND_I,15,16,14878,70,52,MASTER_I,24,18,21000,210,193,DIAMOND_I,1,16,16026,316,293,DIAMOND_III,59,17,17207,111,101,DIAMOND_III,89,18,22197,243,232,DIAMOND_III,75,17,16542,237,206,DIAMOND_I,0,16,16369
0,256,182,DIAMOND_I,33,17,16789,420,394,DIAMOND_III,45,16,14920,133,88,DIAMOND_II,60,16,15030,217,195,DIAMOND_IV,7,15,14206,127,116,DIAMOND_II,60,13,11412,101,104,DIAMOND_IV,43,16,15599,316,293,DIAMOND_III,59,14,12293,63,57,DIAMOND_III,75,13,11193,701,683,DIAMOND_IV,71,13,10948,223,201,DIAMOND_IV,0,11,7786
1,457,421,DIAMOND_III,1,14,12621,169,133,DIAMOND_III,56,12,8986,467,460,DIAMOND_IV,49,15,13509,167,144,DIAMOND_III,58,11,8576,293,305,DIAMOND_IV,16,10,6445,174,170,DIAMOND_III,39,15,13749,316,293,DIAMOND_III,59,15,14241,217,195,DIAMOND_IV,7,14,12737,528,498,DIAMOND_IV,56,14,12066,188,176,DIAMOND_II,8,13,10628
1,446,465,DIAMOND_IV,45,11,7509,332,321,DIAMOND_III,75,10,6975,78,69,DIAMOND_III,47,11,7934,91,88,DIAMOND_II,30,9,5827,326,315,DIAMOND_IV,23,8,4976,502,429,DIAMOND_I,0,12,8625,316,293,DIAMOND_III,59,12,9232,268,265,MASTER_I,15,12,9813,363,339,DIAMOND_II,31,11,8049,50,32,DIAMOND_II,1,11,7805
0,128,113,DIAMOND_III,53,17,16903,140,146,DIAMOND_IV,59,17,17151,266,188,MASTER_I,1,16,15959,110,121,DIAMOND_III,0,15,13316,343,307,DIAMOND_II,24,13,10073,146,133,DIAMOND_III,60,15,13050,316,293,DIAMOND_III,59,15,13983,124,143,DIAMOND_III,97,16,16321,79,79,DIAMOND_III,33,14,12391,138,130,DIAMOND_IV,21,14,12003
0,131,120,DIAMOND_I,31,17,17759,718,686,DIAMOND_III,48,17,18163,83,77,DIAMOND_III,69,17,17050,137,122,DIAMOND_III,32,15,13391,142,159,DIAMOND_IV,60,15,13183,144,121,DIAMOND_III,29,14,12778,316,293,DIAMOND_III,59,14,12706,378,404,DIAMOND_IV,0,14,12049,378,356,DIAMOND_III,77,14,11871,1077,1048,DIAMOND_I,52,12,9735
1,438,390,DIAMOND_III,53,17,17130,44,31,PLATINUM_I,100,15,14164,123,97,DIAMOND_IV,1,15,13182,349,331,DIAMOND_IV,64,16,14921,194,194,DIAMOND_III,14,14,11750,93,74,DIAMOND_IV,42,14,12854,81,75,DIAMOND_III,47,14,12588,591,563,DIAMOND_IV,61,15,13348,207,199,DIAMOND_III,3,13,10566,225,201,DIAMOND_II,7,12,9467
0,537,526,DIAMOND_IV,63,16,15013,50,52,PLATINUM_II,48,14,12792,91,73,DIAMOND_IV,73,12,9885,654,619,PLATINUM_II,75,13,10743,194,194,DIAMOND_III,14,12,9012,166,146,DIAMOND_III,75,16,15400,301,278,DIAMOND_III,89,14,11595,717,674,DIAMOND_IV,58,16,15601,491,437,DIAMOND_IV,94,15,13183,143,166,DIAMOND_III,49,13,10450
0,546,527,DIAMOND_II,12,16,15963,586,589,DIAMOND_IV,17,18,20382,271,226,DIAMOND_II,65,15,13845,182,191,DIAMOND_IV,0,15,13257,194,194,DIAMOND_III,14,12,9755,35,31,DIAMOND_IV,1,16,16435,64,55,DIAMOND_II,18,18,18557,115,92,DIAMOND_III,65,17,17492,37,37,PLATINUM_I,74,16,16416,130,105,DIAMOND_III,0,15,13683
0,115,86,DIAMOND_IV,0,13,11225,245,241,DIAMOND_III,0,11,8030,97,107,DIAMOND_III,62,14,12159,50,57,DIAMOND_IV,0,11,8029,194,194,DIAMOND_III,14,9,5875,204,173,DIAMOND_III,51,13,10414,26,25,DIAMOND_IV,1,14,11926,261,250,DIAMOND_IV,36,14,11629,48,23,PLATINUM_II,75,12,9778,561,538,DIAMOND_I,24,11,7885
1,97,107,DIAMOND_III,62,15,13638,219,202,DIAMOND_III,33,15,13384,388,388,DIAMOND_IV,43,16,16064,253,262,DIAMOND_IV,9,16,15883,194,194,DIAMOND_III,14,14,12411,892,902,DIAMOND_I,20,18,19488,116,88,DIAMOND_IV,65,14,12783,218,212,DIAMOND_II,14,15,13507,99,75,DIAMOND_IV,43,13,11167,197,187,DIAMOND_IV,59,13,9995
0,310,289,DIAMOND_IV,65,12,9392,468,463,DIAMOND_III,45,11,7785,424,440,DIAMOND_IV,0,14,11723,247,230,DIAMOND_III,54,13,10842,194,194,DIAMOND_III,14,11,7309,73,66,DIAMOND_II,67,16,14872,69,77,DIAMOND_IV,95,15,13649,83,65,DIAMOND_IV,1,15,13244,488,479,DIAMOND_IV,32,14,11532,66,95,PLATINUM_I,53,13,10207
0,191,131,DIAMOND_II,2,15,13089,191,155,DIAMOND_III,23,13,10830,291,273,DIAMOND_II,49,15,13168,498,489,DIAMOND_III,42,15,14208,194,194,DIAMOND_III,14,12,9613,71,55,DIAMOND_IV,17,16,15788,285,290,DIAMOND_IV,42,16,16453,284,266,DIAMOND_III,75,18,18815,107,95,DIAMOND_II,42,16,14720,69,77,PLATINUM_II,79,14,12439
1,61,68,DIAMOND_IV,0,16,16199,284,256,DIAMOND_III,75,16,15035,148,109,DIAMOND_III,10,17,17372,380,343,DIAMOND_III,8,15,13926,253,218,DIAMOND_III,28,13,10680,195,166,DIAMOND_II,87,18,19246,275,227,DIAMOND_II,0,15,14514,37,37,DIAMOND_III,19,16,15756,57,57,DIAMOND_IV,19,14,12678,62,35,DIAMOND_IV,57,14,12136
0,71,66,DIAMOND_III,41,16,15301,243,234,DIAMOND_II,13,16,16061,153,93,DIAMOND_I,52,15,14216,81,78,DIAMOND_III,77,14,12666,254,234,DIAMOND_III,38,11,8409,36,36,DIAMOND_II,40,12,9484,110,94,PLATINUM_II,49,14,12736,37,37,DIAMOND_III,19,13,11008,97,91,DIAMOND_IV,0,15,13921,87,78,PLATINUM_I,100,11,8142
1,315,280,DIAMOND_II,6,14,12271,92,79,DIAMOND_III,81,15,13101,99,81,DIAMOND_III,23,15,14308,325,330,DIAMOND_II,25,13,10232,334,328,DIAMOND_III,20,13,10861,610,605,DIAMOND_III,72,17,17532,73,70,DIAMOND_IV,27,17,16570,37,37,DIAMOND_III,19,15,13632,345,332,DIAMOND_III,58,15,13126,213,249,DIAMOND_IV,59,13,10820
1,479,465,DIAMOND_II,23,18,22505,512,500,DIAMOND_III,67,17,18194,76,77,DIAMOND_III,14,18,21241,470,464,DIAMOND_I,41,16,14938,372,373,DIAMOND_IV,82,14,12558,177,162,DIAMOND_III,3,16,16405,152,127,DIAMOND_II,29,17,17384,37,37,DIAMOND_III,19,18,18486,522,512,DIAMOND_II,80,18,19397,226,229,DIAMOND_II,0,15,14166
1,625,595,DIAMOND_II,75,18,21397,454,453,PLATINUM_II,59,18,19498,293,265,DIAMOND_IV,93,16,15690,95,110,DIAMOND_IV,29,18,20157,148,133,DIAMOND_III,46,15,13113,177,146,DIAMOND_III,21,18,25457,112,91,DIAMOND_I,53,18,24212,37,37,DIAMOND_III,19,17,18352,751,746,DIAMOND_IV,0,18,20185,268,250,DIAMOND_III,53,16,15506
1,254,224,DIAMOND_II,0,14,12876,113,107,DIAMOND_IV,61,16,15076,785,735,DIAMOND_I,0,18,19065,206,206,DIAMOND_IV,15,15,13338,274,257,DIAMOND_II,73,14,12796,49,42,PLATINUM_I,5,16,16285,167,149,DIAMOND_IV,48,17,17324,37,37,DIAMOND_III,19,16,15041,671,671,PLATINUM_I,65,15,13557,375,378,DIAMOND_III,0,17,17064
1,378,354,DIAMOND_IV,17,16,16295,256,263,DIAMOND_IV,19,16,16339,97,91,DIAMOND_III,91,16,15310,376,353,DIAMOND_II,50,17,17097,238,236,DIAMOND_II,40,15,13757,251,193,MASTER_I,1,18,19107,196,203,DIAMOND_IV,75,17,17899,37,37,DIAMOND_III,19,16,16050,621,601,MASTER_I,36,16,16073,452,452,DIAMOND_IV,75,15,13715
1,313,287,DIAMOND_III,45,16,15663,67,92,DIAMOND_III,37,12,8782,186,125,DIAMOND_III,75,14,11850,632,612,DIAMOND_II,31,16,15610,76,82,DIAMOND_II,11,14,11862,138,113,DIAMOND_III,19,17,17185,282,287,DIAMOND_II,20,17,18049,242,217,DIAMOND_I,100,16,15491,89,106,DIAMOND_II,56,16,15481,64,55,DIAMOND_II,18,14,11932
0,72,60,DIAMOND_II,68,14,12384,75,72,DIAMOND_III,0,14,11585,209,169,DIAMOND_II,49,13,11131,126,134,DIAMOND_III,65,13,11290,184,159,DIAMOND_II,64,12,8590,138,113,DIAMOND_III,19,12,8923,51,47,DIAMOND_IV,37,12,9195,108,100,DIAMOND_III,24,12,9022,231,225,DIAMOND_II,28,11,7666,178,204,DIAMOND_III,96,10,6491
1,520,484,DIAMOND_II,22,17,17607,148,113,DIAMOND_III,63,17,17266,146,108,DIAMOND_II,18,16,15913,204,177,DIAMOND_II,7,16,15147,7,9,PLATINUM_I,100,15,13715,138,113,DIAMOND_III,19,18,19264,80,58,DIAMOND_III,0,18,18914,305,269,DIAMOND_II,58,18,19329,350,305,DIAMOND_I,7,18,22007,203,192,DIAMOND_II,32,15,14568
0,54,43,DIAMOND_III,5,15,14305,71,80,DIAMOND_II,71,14,12651,50,22,DIAMOND_II,24,15,14087,350,305,DIAMOND_I,7,14,11916,88,52,DIAMOND_III,14,13,10468,138,113,DIAMOND_III,19,13,10888,204,198,DIAMOND_II,25,12,9068,35,47,DIAMOND_III,0,10,6153,35,39,PLATINUM_I,100,12,9755,343,307,DIAMOND_II,24,12,9363
