result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
1,446,454,PLATINUM_IV,0,18,23075,239,220,PLATINUM_IV,36,18,21535,411,392,GOLD_II,90,18,25295,151,133,GOLD_I,56,17,16642,117,113,GOLD_II,33,17,16561,165,171,GOLD_I,36,16,16065,346,332,GOLD_I,19,17,16906,66,65,GOLD_I,18,18,19913,43,48,GOLD_II,0,17,16683,70,71,GOLD_II,77,15,13758
0,446,454,PLATINUM_IV,0,18,19132,238,244,PLATINUM_IV,49,16,15738,145,148,GOLD_II,47,15,14578,147,129,PLATINUM_IV,0,15,14431,173,134,PLATINUM_IV,1,14,12811,204,204,GOLD_II,83,17,18232,147,147,GOLD_III,89,16,15092,72,62,PLATINUM_III,44,18,18393,308,329,PLATINUM_IV,22,16,16413,59,63,GOLD_I,36,16,14892
0,446,454,PLATINUM_IV,0,16,16226,316,316,GOLD_I,68,14,11653,290,295,GOLD_I,0,15,13465,129,129,PLATINUM_IV,0,14,12039,48,57,GOLD_II,13,12,9151,123,106,GOLD_IV,75,13,10982,257,252,GOLD_I,0,15,13866,247,266,PLATINUM_IV,0,15,14528,351,349,PLATINUM_IV,75,14,12618,84,73,GOLD_I,20,14,11660
0,62,67,PLATINUM_IV,0,15,13020,93,107,GOLD_IV,72,14,12625,30,35,GOLD_I,10,15,13435,167,169,PLATINUM_IV,27,12,9770,263,259,PLATINUM_IV,50,12,9896,323,310,PLATINUM_IV,10,15,13778,354,337,PLATINUM_II,5,17,16590,241,219,PLATINUM_III,5,15,13625,76,78,PLATINUM_III,0,12,9727,143,151,GOLD_I,78,12,9478
1,62,67,PLATINUM_IV,0,16,16142,131,145,GOLD_IV,24,17,17986,276,284,SILVER_I,42,16,14792,204,196,PLATINUM_IV,0,15,13706,104,120,SILVER_III,0,13,11099,122,122,GOLD_III,35,15,13350,345,346,GOLD_I,4,16,15805,104,96,GOLD_IV,95,15,13659,170,174,GOLD_IV,34,15,13596,81,69,PLATINUM_III,32,14,11801
1,62,67,PLATINUM_IV,0,17,18144,383,383,GOLD_III,15,16,15949,195,209,GOLD_IV,75,15,13556,139,126,GOLD_III,90,15,14493,104,120,SILVER_III,0,12,9503,446,431,GOLD_I,8,15,14228,641,618,GOLD_I,44,14,11964,171,197,GOLD_III,53,15,13206,209,207,GOLD_III,11,13,10006,48,42,GOLD_IV,3,12,9274
1,62,67,PLATINUM_IV,0,17,18319,187,189,GOLD_IV,94,15,14253,104,120,SILVER_III,0,15,14075,390,372,GOLD_II,72,14,13003,289,273,GOLD_II,75,15,13833,44,70,GOLD_IV,0,15,13177,85,75,GOLD_IV,19,16,14863,120,124,GOLD_IV,19,15,14032,45,47,GOLD_IV,25,13,11422,41,43,GOLD_IV,75,13,10177
0,62,67,PLATINUM_IV,0,16,15998,171,195,PLATINUM_IV,8,14,11926,104,120,SILVER_III,0,15,13687,138,144,GOLD_III,0,13,11359,60,75,GOLD_IV,89,14,11608,416,406,GOLD_IV,25,16,15884,220,197,PLATINUM_IV,0,14,12665,241,254,GOLD_IV,0,16,15744,41,34,GOLD_I,18,14,12860,177,180,SILVER_II,61,14,12053
0,62,67,PLATINUM_IV,0,14,12769,97,111,GOLD_III,0,14,12346,104,120,SILVER_III,0,14,12323,51,67,GOLD_IV,73,14,11659,198,200,GOLD_II,29,12,9351,120,102,PLATINUM_IV,23,16,16295,262,271,PLATINUM_IV,4,16,16471,126,124,SILVER_I,0,16,15105,304,306,GOLD_III,0,14,13014,364,369,GOLD_IV,76,13,11040
1,62,67,PLATINUM_IV,0,18,18527,210,209,GOLD_III,88,16,15811,104,120,SILVER_III,0,16,16009,12,15,SILVER_I,73,15,14406,231,253,GOLD_IV,0,15,13516,305,293,GOLD_III,58,15,13255,63,54,GOLD_II,64,15,13475,114,121,GOLD_IV,75,17,18178,64,57,GOLD_III,27,16,15523,362,347,PLATINUM_IV,0,14,12174
0,47,49,GOLD_IV,25,15,13239,47,51,GOLD_II,75,15,13990,81,99,SILVER_III,8,14,12875,124,106,PLATINUM_IV,0,14,12086,124,106,PLATINUM_IV,0,12,9022,49,41,GOLD_IV,1,13,10654,73,94,SILVER_IV,16,13,10650,33,19,PLATINUM_IV,1,14,11601,33,19,PLATINUM_IV,1,12,9485,9,8,SILVER_II,73,12,9525
1,50,70,BRONZE_IV,58,12,8816,86,77,SILVER_IV,73,10,6431,86,77,SILVER_IV,73,12,9168,83,77,GOLD_III,93,10,6320,69,82,SILVER_II,11,10,6598,173,162,GOLD_IV,1,13,11270,139,127,SILVER_II,36,12,8751,33,19,PLATINUM_IV,1,12,8658,49,41,GOLD_IV,1,11,8197,120,87,PLATINUM_III,30,10,7009
1,136,103,PLATINUM_III,53,12,9740,83,83,GOLD_II,75,12,9551,104,115,PLATINUM_IV,0,13,10171,35,17,GOLD_I,7,11,7383,39,31,PLATINUM_IV,43,10,7150,14,9,GOLD_II,73,16,15131,33,29,PLATINUM_IV,1,15,13788,61,61,GOLD_I,68,14,12540,34,17,PLATINUM_IV,26,12,9794,23,27,PLATINUM_IV,18,11,8394
0,54,57,PLATINUM_IV,50,18,20277,77,72,PLATINUM_I,15,15,14665,32,27,PLATINUM_III,0,15,13869,9,11,PLATINUM_IV,67,16,14989,27,21,PLATINUM_IV,0,12,9877,35,26,PLATINUM_III,1,15,14311,33,29,PLATINUM_IV,1,14,12401,168,147,PLATINUM_III,60,16,15467,34,17,PLATINUM_IV,26,14,12877,64,57,PLATINUM_III,58,14,12484
0,74,77,PLATINUM_IV,79,16,15095,72,71,GOLD_III,59,16,14815,66,63,SILVER_I,68,15,14307,70,74,GOLD_II,0,16,16376,87,78,GOLD_I,13,13,11355,87,78,GOLD_I,13,14,12852,150,145,DIAMOND_I,66,16,16090,34,29,SILVER_III,73,12,9747,34,17,PLATINUM_IV,26,14,12100,33,29,PLATINUM_IV,1,14,12889
1,56,36,PLATINUM_III,2,17,17318,39,42,PLATINUM_IV,0,15,13718,216,219,GOLD_IV,43,16,14854,216,219,GOLD_IV,43,17,17175,291,291,GOLD_IV,31,15,14419,166,115,MASTER_I,15,18,23599,33,29,PLATINUM_IV,1,18,20287,34,17,PLATINUM_IV,26,16,15094,34,17,PLATINUM_IV,26,18,20395,56,36,PLATINUM_III,2,18,20753
0,233,237,PLATINUM_IV,0,18,22698,120,114,GOLD_II,98,18,19541,54,51,GOLD_IV,39,18,20686,107,107,GOLD_II,40,18,19096,13,19,SILVER_I,100,18,19247,33,29,PLATINUM_IV,1,18,19130,166,115,MASTER_I,15,18,19641,166,115,MASTER_I,15,16,15064,34,17,PLATINUM_IV,26,18,21023,56,36,PLATINUM_III,2,17,16928
0,82,74,GOLD_III,75,10,6976,85,110,SILVER_III,0,10,7074,85,110,SILVER_III,0,11,8147,113,107,PLATINUM_III,0,11,7699,49,52,GOLD_II,68,11,7690,56,36,PLATINUM_III,2,9,6006,34,29,SILVER_III,73,10,6493,33,29,PLATINUM_IV,1,10,6434,34,17,PLATINUM_IV,26,12,9578,33,29,PLATINUM_IV,1,8,4588
0,54,52,GOLD_IV,98,18,22996,12,10,SILVER_II,56,18,20859,221,194,PLATINUM_III,3,18,27322,193,209,PLATINUM_IV,47,18,21492,20,26,SILVER_III,52,17,17770,56,36,PLATINUM_III,2,18,23096,34,29,SILVER_III,73,17,17379,33,29,PLATINUM_IV,1,18,21852,34,17,PLATINUM_IV,26,18,18589,33,29,PLATINUM_IV,1,18,22603
1,221,220,GOLD_III,47,13,10957,255,246,PLATINUM_IV,44,12,9615,182,171,PLATINUM_IV,48,13,11044,44,32,GOLD_I,48,10,6529,111,120,PLATINUM_IV,0,10,6251,40,53,PLATINUM_IV,0,14,12890,103,93,GOLD_II,24,14,12288,41,56,GOLD_III,13,13,11316,191,206,PLATINUM_IV,55,12,9850,69,37,PLATINUM_IV,16,12,8639
1,224,188,PLATINUM_III,3,16,16384,175,178,PLATINUM_IV,90,16,16267,113,118,PLATINUM_IV,50,16,15765,79,88,PLATINUM_IV,75,16,15850,66,114,PLATINUM_IV,7,15,13276,78,76,PLATINUM_III,42,18,21786,587,557,PLATINUM_IV,0,18,19543,596,590,PLATINUM_II,41,18,19366,44,30,PLATINUM_IV,1,16,15127,69,37,PLATINUM_IV,16,17,16815
0,86,102,GOLD_I,13,12,9407,56,54,PLATINUM_IV,45,10,6149,15,22,SILVER_III,63,10,6753,53,45,GOLD_II,35,9,6018,29,26,GOLD_II,44,9,5126,533,455,GOLD_III,26,10,6881,256,235,PLATINUM_IV,11,9,5767,7,7,GOLD_III,70,11,7873,626,604,MASTER_I,59,8,4610,104,87,PLATINUM_I,76,8,5008
1,20,19,SILVER_III,20,14,12576,59,44,PLATINUM_IV,16,14,12219,10,12,GOLD_IV,69,16,16024,68,56,PLATINUM_IV,67,17,17130,14,15,BRONZE_I,27,11,7830,159,135,DIAMOND_I,0,17,17954,256,235,PLATINUM_IV,11,15,14033,7,7,GOLD_III,70,17,16568,379,358,GOLD_I,3,16,16123,104,87,PLATINUM_I,76,15,13115
0,50,68,BRONZE_II,40,18,18375,186,168,PLATINUM_III,13,18,19200,189,198,GOLD_IV,0,18,19185,34,31,SILVER_I,63,18,18726,171,136,GOLD_I,100,16,15784,68,67,SILVER_II,0,16,16219,256,235,PLATINUM_IV,11,17,16489,159,135,DIAMOND_I,0,17,16831,379,358,GOLD_I,3,16,15917,104,87,PLATINUM_I,76,14,12883
1,132,128,SILVER_IV,12,16,14837,105,123,BRONZE_III,90,14,12550,60,37,GOLD_IV,76,15,14263,13,7,SILVER_I,5,14,12589,59,67,SILVER_II,32,13,10206,533,455,GOLD_III,26,18,19737,256,235,PLATINUM_IV,11,16,16329,104,80,DIAMOND_IV,0,18,19366,227,201,SILVER_I,8,16,15145,104,87,PLATINUM_I,76,15,13897
1,104,87,PLATINUM_I,76,16,15093,104,87,PLATINUM_I,76,14,12827,104,87,PLATINUM_I,76,14,12639,104,87,PLATINUM_I,76,13,10718,104,87,PLATINUM_I,76,13,10089,533,455,GOLD_III,26,14,12775,256,235,PLATINUM_IV,11,16,16257,104,80,DIAMOND_IV,0,16,14976,227,201,SILVER_I,8,15,14497,104,87,PLATINUM_I,76,15,13429
0,248,231,PLATINUM_II,75,16,15261,192,162,DIAMOND_IV,55,17,16765,397,406,PLATINUM_III,75,16,15879,100,104,PLATINUM_I,19,15,13980,91,76,PLATINUM_II,6,13,11412,100,80,PLATINUM_III,31,15,14113,256,235,PLATINUM_IV,11,15,13726,338,339,PLATINUM_IV,75,14,12142,114,97,PLATINUM_IV,15,15,13086,327,330,PLATINUM_IV,47,12,9481
1,201,202,PLATINUM_III,62,13,11404,216,222,GOLD_II,75,12,9810,192,192,PLATINUM_II,62,13,10188,102,89,PLATINUM_III,60,14,11753,425,425,PLATINUM_III,42,12,8688,73,69,PLATINUM_IV,7,17,17101,256,235,PLATINUM_IV,11,15,13037,338,339,PLATINUM_IV,75,16,15479,75,71,PLATINUM_IV,28,13,10378,136,130,PLATINUM_IV,27,13,10353
0,110,102,GOLD_II,46,16,14968,326,321,PLATINUM_IV,29,16,14826,153,140,PLATINUM_II,21,17,17427,280,288,PLATINUM_IV,10,15,13121,208,171,PLATINUM_IV,16,5,2167,38,39,GOLD_I,11,14,12807,81,72,PLATINUM_IV,3,6,2746,62,41,GOLD_I,76,16,15020,207,246,PLATINUM_IV,25,12,9638,153,124,PLATINUM_IV,37,11,7484
0,29,21,GOLD_I,0,16,16315,230,227,PLATINUM_III,15,16,16078,179,150,PLATINUM_IV,0,17,16688,283,276,PLATINUM_IV,7,16,14893,373,349,GOLD_I,57,15,13443,47,43,GOLD_II,35,15,13335,81,72,PLATINUM_IV,3,15,13618,46,82,PLATINUM_IV,15,14,11593,195,185,PLATINUM_IV,70,14,12748,907,904,PLATINUM_IV,0,14,11714
1,47,53,PLATINUM_IV,67,15,13488,113,140,PLATINUM_IV,5,15,13108,237,235,PLATINUM_IV,15,15,13656,458,435,PLATINUM_II,90,13,10915,396,413,PLATINUM_IV,27,13,10028,161,129,DIAMOND_IV,41,17,17108,165,176,PLATINUM_IV,0,17,16866,37,32,PLATINUM_IV,1,17,17641,67,44,PLATINUM_IV,0,15,14515,191,145,PLATINUM_II,89,14,12062
1,121,101,PLATINUM_IV,32,17,16757,155,156,PLATINUM_IV,0,15,14177,103,86,PLATINUM_IV,0,16,16135,145,143,PLATINUM_IV,0,15,13567,122,110,GOLD_III,75,13,11299,247,238,PLATINUM_IV,0,17,17310,355,327,PLATINUM_III,30,16,15862,37,32,PLATINUM_IV,1,17,16847,144,151,PLATINUM_IV,15,16,16380,136,99,PLATINUM_III,46,14,11851
0,318,287,PLATINUM_I,14,17,17306,440,459,PLATINUM_II,39,17,18217,230,223,PLATINUM_III,15,17,17291,329,344,PLATINUM_IV,12,15,13899,173,198,GOLD_I,7,15,14659,247,249,PLATINUM_IV,26,16,15033,805,778,PLATINUM_IV,89,15,14364,37,32,PLATINUM_IV,1,15,13961,383,401,GOLD_I,26,13,10737,213,193,PLATINUM_IV,0,14,12221
1,76,85,PLATINUM_IV,15,16,14865,144,131,PLATINUM_IV,56,15,13576,57,50,PLATINUM_II,39,17,17255,28,30,GOLD_II,68,14,12915,90,115,GOLD_II,47,13,10048,79,81,PLATINUM_IV,59,17,16504,95,51,PLATINUM_I,46,17,17628,37,32,PLATINUM_IV,1,15,13801,500,455,PLATINUM_III,28,16,15621,134,129,PLATINUM_IV,45,13,10278
0,68,48,PLATINUM_IV,68,15,14353,307,281,PLATINUM_IV,93,14,12965,348,337,PLATINUM_III,74,16,16431,437,460,PLATINUM_IV,91,15,13196,540,530,PLATINUM_II,76,15,14135,62,45,PLATINUM_II,41,18,19234,246,228,PLATINUM_I,2,17,17459,198,181,PLATINUM_I,10,17,17152,72,51,PLATINUM_II,4,17,17533,45,52,PLATINUM_IV,0,14,12986
1,68,48,PLATINUM_IV,68,16,14953,286,283,PLATINUM_I,4,15,13247,407,389,PLATINUM_I,2,16,15513,72,51,PLATINUM_II,4,15,13691,45,52,PLATINUM_IV,0,13,11269,85,79,PLATINUM_III,93,16,14855,342,317,PLATINUM_II,30,13,10787,306,292,PLATINUM_II,82,15,13195,45,39,PLATINUM_III,44,13,10978,210,226,PLATINUM_IV,65,12,9073
0,541,526,PLATINUM_IV,52,17,18234,19,15,GOLD_I,83,16,14990,146,135,PLATINUM_IV,45,17,16672,243,208,PLATINUM_IV,38,16,14793,162,142,PLATINUM_IV,40,14,12999,67,61,PLATINUM_IV,46,16,15136,89,79,PLATINUM_IV,23,13,11076,179,155,PLATINUM_IV,75,15,14645,33,40,GOLD_I,71,14,12361,380,355,PLATINUM_III,1,13,11203
0,9,9,GOLD_II,56,18,19541,84,87,PLATINUM_IV,80,18,20090,103,78,PLATINUM_IV,90,18,19753,54,48,PLATINUM_IV,4,18,22070,73,62,PLATINUM_IV,1,16,14973,67,61,PLATINUM_IV,46,18,18388,203,203,PLATINUM_IV,68,18,20598,173,175,PLATINUM_IV,56,18,23193,112,95,PLATINUM_IV,61,17,17393,32,22,PLATINUM_IV,64,16,16081
0,700,688,PLATINUM_II,3,16,15141,172,147,PLATINUM_III,76,16,15228,207,205,PLATINUM_IV,71,15,14317,90,77,PLATINUM_II,0,17,16495,503,517,PLATINUM_III,20,15,13945,67,61,PLATINUM_IV,46,16,16258,115,139,PLATINUM_III,5,16,14773,32,22,PLATINUM_IV,64,15,14264,173,171,GOLD_I,36,14,12585,47,30,PLATINUM_IV,96,14,11668
1,567,569,PLATINUM_II,12,13,10939,91,79,PLATINUM_IV,85,13,10434,247,252,PLATINUM_III,39,12,9138,252,228,PLATINUM_III,38,13,10047,98,84,PLATINUM_III,0,10,6574,67,61,PLATINUM_IV,46,15,13682,304,302,PLATINUM_III,40,14,12431,32,22,PLATINUM_IV,64,13,11335,719,730,PLATINUM_II,37,13,11278,120,103,PLATINUM_II,0,11,7740
1,169,172,PLATINUM_III,0,11,8145,299,311,PLATINUM_III,0,10,6632,361,330,PLATINUM_IV,80,11,8473,951,855,PLATINUM_III,22,10,6216,275,292,PLATINUM_IV,45,9,5771,67,61,PLATINUM_IV,46,12,9229,22,27,GOLD_I,100,13,10590,32,22,PLATINUM_IV,64,12,9644,78,79,GOLD_I,100,11,7566,124,137,PLATINUM_III,0,11,7445
0,436,432,PLATINUM_II,31,18,19008,1003,1005,PLATINUM_III,29,16,15229,179,168,PLATINUM_III,14,16,15162,130,101,PLATINUM_III,73,15,14376,47,31,PLATINUM_IV,84,14,13005,67,61,PLATINUM_IV,46,15,14529,185,184,PLATINUM_III,4,16,15046,162,159,PLATINUM_III,14,17,16696,98,102,PLATINUM_II,1,13,11235,188,193,PLATINUM_IV,13,15,13413
0,154,147,PLATINUM_III,67,14,12867,188,189,PLATINUM_III,55,17,16768,114,110,PLATINUM_III,0,16,15726,246,245,PLATINUM_IV,99,15,13908,13,19,GOLD_II,91,14,11855,67,61,PLATINUM_IV,46,15,13524,101,85,PLATINUM_III,15,15,14243,32,22,PLATINUM_IV,64,14,12399,173,163,PLATINUM_IV,76,12,9062,89,79,PLATINUM_III,48,11,8257
1,22,26,PLATINUM_II,70,14,12002,130,104,PLATINUM_III,33,14,12218,20,21,GOLD_I,1,13,11173,40,26,PLATINUM_IV,69,14,11831,59,38,PLATINUM_II,43,13,11059,103,79,PLATINUM_II,73,13,10356,17,28,PLATINUM_III,1,13,11216,300,288,PLATINUM_III,61,13,10014,195,190,PLATINUM_II,29,14,11467,327,341,PLATINUM_II,31,11,7945
1,384,387,PLATINUM_III,62,15,14395,130,104,PLATINUM_III,33,15,14272,119,92,PLATINUM_III,17,16,15111,40,26,PLATINUM_IV,69,15,14285,55,47,PLATINUM_III,78,14,12485,407,421,PLATINUM_III,46,14,12912,60,55,PLATINUM_II,17,14,11985,441,419,PLATINUM_III,18,15,14002,327,307,PLATINUM_IV,32,14,12323,28,44,PLATINUM_III,23,12,9044
0,32,35,DIAMOND_I,31,11,7492,54,45,DIAMOND_II,75,10,6175,33,23,PLATINUM_IV,81,10,7253,183,198,PLATINUM_II,3,11,8111,39,64,PLATINUM_IV,0,12,9266,181,174,DIAMOND_I,32,13,11271,26,14,DIAMOND_IV,1,13,11166,23,18,DIAMOND_IV,36,11,7596,554,488,CHALLENGER_I,894,14,12447,53,32,DIAMOND_I,61,15,13043
1,32,35,DIAMOND_I,31,13,10878,54,45,DIAMOND_II,75,12,9592,33,23,PLATINUM_IV,81,14,12976,183,198,PLATINUM_II,3,15,13825,39,64,PLATINUM_IV,0,14,11747,162,158,DIAMOND_III,65,12,9848,57,54,PLATINUM_I,100,11,8548,111,115,PLATINUM_IV,89,13,11295,169,131,MASTER_I,434,14,11500,116,96,PLATINUM_II,45,13,10593
1,28,49,SILVER_IV,1,16,15605,66,55,DIAMOND_IV,56,15,14513,33,23,PLATINUM_IV,81,17,17530,33,27,PLATINUM_IV,14,16,15599,15,14,GOLD_II,47,16,15088,154,158,DIAMOND_IV,37,16,14895,129,109,DIAMOND_I,18,14,12672,71,55,DIAMOND_I,75,17,17375,85,59,DIAMOND_II,44,15,13416,564,561,DIAMOND_II,34,15,13471
1,33,27,PLATINUM_IV,14,15,13337,28,49,SILVER_IV,1,16,14940,33,23,PLATINUM_IV,81,16,16031,15,14,GOLD_II,47,13,10905,66,55,DIAMOND_IV,56,14,12667,15,14,GOLD_II,47,13,11360,161,150,MASTER_I,461,12,9608,108,114,DIAMOND_I,35,16,14835,15,5,GOLD_IV,1,14,12128,196,139,MASTER_I,237,12,9384
0,33,27,PLATINUM_IV,14,11,8348,28,49,SILVER_IV,1,12,8853,33,23,PLATINUM_IV,81,12,9324,15,14,GOLD_II,47,10,6375,66,55,DIAMOND_IV,56,8,4475,66,55,DIAMOND_IV,56,13,10105,28,35,GOLD_II,72,11,7458,87,82,DIAMOND_I,42,12,8876,121,118,DIAMOND_I,42,12,8755,59,28,DIAMOND_II,75,11,7554
1,33,27,PLATINUM_IV,14,2,541,28,49,SILVER_IV,1,4,1175,33,23,PLATINUM_IV,81,3,985,15,14,GOLD_II,47,2,564,66,55,DIAMOND_IV,56,2,564,66,55,DIAMOND_IV,56,4,1200,35,33,PLATINUM_IV,37,1,0,87,82,DIAMOND_I,42,3,965,121,118,DIAMOND_I,42,3,663,59,28,DIAMOND_II,75,3,663
1,33,27,PLATINUM_IV,14,17,18209,28,49,SILVER_IV,1,16,15643,33,23,PLATINUM_IV,81,16,16317,15,14,GOLD_II,47,14,11718,66,55,DIAMOND_IV,56,13,10201,25,17,GOLD_IV,43,17,17442,103,96,PLATINUM_I,75,16,14875,10,6,PLATINUM_I,37,16,14780,10,6,PLATINUM_I,37,17,17035,29,33,PLATINUM_II,48,15,14040
0,106,108,PLATINUM_IV,27,15,14518,262,249,PLATINUM_IV,7,14,12966,191,187,PLATINUM_IV,0,13,11264,279,261,PLATINUM_IV,0,13,10360,280,292,PLATINUM_III,17,12,8812,43,34,GOLD_I,81,14,12414,102,85,GOLD_I,88,15,13915,88,102,PLATINUM_IV,41,16,16289,137,124,PLATINUM_IV,30,13,11371,287,284,PLATINUM_IV,48,13,11427
0,196,187,PLATINUM_IV,26,15,13857,262,249,PLATINUM_IV,7,13,11120,34,32,GOLD_III,33,13,10873,237,194,PLATINUM_IV,55,14,12580,430,407,PLATINUM_IV,51,12,9039,51,36,GOLD_I,100,15,14588,82,63,GOLD_I,55,17,17022,369,358,PLATINUM_IV,0,15,13338,52,42,PLATINUM_IV,1,14,11801,69,51,GOLD_I,79,15,13113
0,160,130,PLATINUM_IV,59,16,15655,585,563,GOLD_II,37,14,12061,45,62,GOLD_III,0,16,15568,105,116,PLATINUM_IV,0,14,12132,228,202,GOLD_IV,14,13,10557,236,249,PLATINUM_IV,22,17,16862,194,174,GOLD_II,56,15,14291,238,254,GOLD_III,0,14,12464,119,115,GOLD_I,63,16,16226,251,245,PLATINUM_IV,0,13,11315
0,160,130,PLATINUM_IV,59,13,11091,490,476,GOLD_II,67,13,10401,412,398,PLATINUM_IV,11,11,8100,119,115,GOLD_I,63,11,8235,228,202,GOLD_IV,14,10,7150,87,79,GOLD_II,30,15,14550,32,17,GOLD_III,35,15,13468,238,254,GOLD_III,0,14,11569,551,555,GOLD_II,61,13,11042,251,245,PLATINUM_IV,0,11,7388
1,160,130,PLATINUM_IV,59,14,12428,13,11,GOLD_I,0,14,11897,391,386,GOLD_IV,0,14,12424,102,101,GOLD_III,43,15,13441,228,202,GOLD_IV,14,13,10277,218,191,GOLD_II,91,14,11944,386,358,GOLD_II,7,13,10979,124,122,PLATINUM_IV,0,13,11387,268,278,GOLD_IV,43,12,8833,147,127,PLATINUM_IV,0,12,9222
0,160,130,PLATINUM_IV,59,13,10308,113,117,GOLD_II,6,13,11299,294,293,GOLD_III,61,12,9272,221,193,PLATINUM_IV,32,14,12230,228,202,GOLD_IV,14,12,9347,105,97,GOLD_IV,35,15,14583,194,202,GOLD_I,42,16,15066,299,290,GOLD_III,44,15,13737,256,265,GOLD_II,77,14,12080,224,208,GOLD_I,50,13,10407
0,160,130,PLATINUM_IV,59,14,12673,221,193,GOLD_II,64,16,16403,244,242,GOLD_I,17,17,16570,712,688,GOLD_II,0,15,13840,228,202,GOLD_IV,14,14,11710,55,45,GOLD_III,56,17,17590,108,104,PLATINUM_IV,11,17,17961,283,285,GOLD_III,58,18,20684,148,149,GOLD_II,41,17,17239,89,76,GOLD_II,0,14,12941
0,160,130,PLATINUM_IV,59,12,9108,191,192,GOLD_III,49,12,9753,247,252,GOLD_IV,1,13,10219,824,827,GOLD_IV,4,11,7473,228,202,GOLD_IV,14,11,7367,472,450,GOLD_II,0,15,14573,604,594,GOLD_II,70,14,11647,180,172,GOLD_I,100,14,12393,33,41,GOLD_IV,18,12,9811,115,107,GOLD_II,48,13,11114
1,160,130,PLATINUM_IV,59,18,18374,271,301,GOLD_I,0,16,15844,228,223,PLATINUM_IV,0,15,13917,119,117,GOLD_I,0,15,13503,228,202,GOLD_IV,14,12,9677,484,487,GOLD_I,40,14,12212,52,54,PLATINUM_IV,75,14,11522,139,137,GOLD_I,31,16,15276,645,617,PLATINUM_IV,14,13,11052,129,143,GOLD_IV,20,13,10135
0,158,154,PLATINUM_IV,29,17,17021,122,101,GOLD_I,84,17,17661,216,209,PLATINUM_III,63,17,17355,194,205,PLATINUM_IV,0,15,13411,315,313,DIAMOND_III,0,15,14210,167,149,PLATINUM_IV,75,16,16194,457,437,PLATINUM_IV,0,14,12048,79,76,PLATINUM_IV,39,15,14640,59,56,PLATINUM_IV,37,13,10573,247,245,PLATINUM_IV,48,13,11007
0,23,27,GOLD_I,10,16,15475,517,475,PLATINUM_IV,2,15,13108,171,180,PLATINUM_IV,75,16,15857,134,115,PLATINUM_III,7,15,14419,121,109,PLATINUM_IV,46,14,12538,167,149,PLATINUM_IV,75,16,16029,127,117,PLATINUM_IV,45,15,13489,123,102,PLATINUM_IV,13,13,11088,89,84,PLATINUM_IV,0,14,11933,66,56,PLATINUM_III,21,13,9999
1,152,180,PLATINUM_IV,45,18,18934,49,66,GOLD_I,45,16,15740,65,63,PLATINUM_IV,85,14,12692,9,17,GOLD_III,75,15,14191,252,235,PLATINUM_IV,12,18,18566,35,24,GOLD_II,66,18,18979,37,36,GOLD_I,21,17,17239,79,73,PLATINUM_IV,0,18,21470,89,83,PLATINUM_IV,76,16,16234,26,19,GOLD_I,9,15,14373
0,28,32,PLATINUM_IV,0,15,13382,302,287,PLATINUM_III,0,15,13541,550,549,PLATINUM_III,60,14,12262,882,841,DIAMOND_IV,92,14,11563,39,37,PLATINUM_III,24,12,9144,36,29,GOLD_I,100,14,12143,88,65,PLATINUM_II,33,13,11410,73,68,PLATINUM_IV,0,12,9738,89,83,PLATINUM_IV,76,13,10902,116,109,PLATINUM_III,0,12,8817
0,66,70,PLATINUM_III,61,18,18473,67,62,GOLD_I,40,18,19007,160,161,GOLD_II,46,17,16742,144,127,PLATINUM_III,22,17,17431,116,109,PLATINUM_III,0,16,15082,95,99,PLATINUM_IV,75,17,17643,95,89,PLATINUM_IV,13,16,16070,126,110,PLATINUM_IV,60,16,15581,89,83,PLATINUM_IV,76,16,14842,384,396,PLATINUM_IV,0,13,11402
0,107,96,PLATINUM_II,1,13,10703,121,121,PLATINUM_III,58,13,10822,136,108,GOLD_I,16,14,12449,39,43,GOLD_IV,51,14,12718,18,16,SILVER_II,76,13,10441,79,69,GOLD_II,75,14,11684,37,34,GOLD_III,39,11,8016,64,73,SILVER_IV,25,10,7264,89,83,PLATINUM_IV,76,12,9665,102,91,GOLD_II,0,14,11520
