result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,733,676,DIAMOND_I,78,14,12926,513,523,PLATINUM_IV,89,13,10641,249,212,DIAMOND_II,59,15,13232,24,20,PLATINUM_II,75,12,9750,469,437,DIAMOND_III,92,11,8533,104,105,PLATINUM_I,21,12,9004,41,46,PLATINUM_II,0,12,9811,188,209,PLATINUM_IV,59,13,11128,576,608,PLATINUM_III,15,12,9531,204,215,DIAMOND_IV,48,9,6068
0,594,591,DIAMOND_III,65,16,15837,556,546,PLATINUM_I,34,16,14843,98,93,DIAMOND_IV,92,16,15738,24,20,PLATINUM_II,75,15,14196,69,63,PLATINUM_I,18,14,12615,213,231,DIAMOND_IV,0,17,17057,1100,1078,DIAMOND_I,100,16,14739,417,357,DIAMOND_II,8,17,18001,234,234,PLATINUM_I,75,16,14910,37,28,DIAMOND_III,39,15,13202
1,6,11,GOLD_I,71,12,8701,6,7,SILVER_III,39,8,4883,90,86,PLATINUM_I,59,9,6008,29,27,PLATINUM_IV,35,10,6502,141,139,PLATINUM_I,57,11,8057,51,27,PLATINUM_II,88,11,7613,25,11,SILVER_II,80,13,10592,37,44,PLATINUM_III,57,12,8913,37,44,PLATINUM_III,57,11,7380,19,25,GOLD_II,62,14,12043
1,83,87,PLATINUM_IV,21,11,8339,69,79,PLATINUM_IV,23,9,5675,33,31,GOLD_III,29,11,7492,62,72,PLATINUM_IV,61,12,8837,112,107,PLATINUM_IV,0,10,6503,51,27,PLATINUM_II,88,11,8086,112,107,PLATINUM_IV,0,10,6444,25,11,SILVER_II,80,13,10375,37,44,PLATINUM_III,57,12,8971,19,25,GOLD_II,62,12,9356
1,244,212,PLATINUM_IV,0,9,5888,532,530,PLATINUM_IV,19,8,4382,92,78,DIAMOND_IV,19,10,6227,297,271,DIAMOND_III,30,11,8156,163,142,DIAMOND_II,0,11,8496,51,27,PLATINUM_II,88,11,7558,25,11,SILVER_II,80,13,10687,37,44,PLATINUM_III,57,12,8722,37,44,PLATINUM_III,57,10,6775,19,25,GOLD_II,62,13,10244
1,389,374,PLATINUM_III,28,10,6241,212,202,PLATINUM_II,0,11,8043,195,187,PLATINUM_III,13,12,8727,111,108,PLATINUM_II,54,10,7234,106,94,PLATINUM_I,41,9,5796,51,27,PLATINUM_II,88,11,8210,809,793,PLATINUM_II,0,12,9628,258,253,PLATINUM_II,10,13,11383,220,209,PLATINUM_II,42,12,9860,357,337,PLATINUM_IV,65,11,7931
1,451,449,PLATINUM_III,0,13,11335,384,405,PLATINUM_II,14,14,12342,53,50,PLATINUM_III,52,13,10838,191,192,PLATINUM_II,46,13,10160,320,333,PLATINUM_IV,60,11,7356,51,27,PLATINUM_II,88,15,14351,128,118,PLATINUM_II,27,15,14599,646,637,PLATINUM_II,0,15,13531,441,424,PLATINUM_I,17,14,11495,357,337,PLATINUM_IV,65,14,12031
1,57,61,PLATINUM_IV,85,14,12632,503,516,PLATINUM_II,15,13,11265,148,139,PLATINUM_II,67,14,12092,402,415,PLATINUM_II,74,14,11754,403,368,PLATINUM_II,22,13,11186,51,27,PLATINUM_II,88,15,14570,186,165,PLATINUM_II,86,16,14738,138,119,PLATINUM_II,44,16,16032,809,793,PLATINUM_II,0,15,13872,357,337,PLATINUM_IV,65,15,13072
1,186,165,PLATINUM_II,86,13,9992,809,793,PLATINUM_II,0,12,9822,46,41,PLATINUM_III,40,14,12717,69,42,PLATINUM_IV,46,12,9844,64,50,PLATINUM_III,16,12,9658,51,27,PLATINUM_II,88,14,12169,146,171,GOLD_III,17,14,12885,44,26,DIAMOND_II,61,17,16770,53,36,PLATINUM_III,1,14,12678,357,337,PLATINUM_IV,65,13,10782
0,229,233,PLATINUM_II,0,8,4851,494,470,PLATINUM_II,29,7,3992,74,65,PLATINUM_II,18,9,5608,497,458,PLATINUM_II,0,7,3329,50,62,PLATINUM_III,79,6,2918,230,205,PLATINUM_II,15,8,4170,91,75,PLATINUM_II,75,4,1496,25,24,PLATINUM_III,1,5,2346,99,89,PLATINUM_II,35,6,3160,221,202,PLATINUM_III,75,4,1558
0,239,224,DIAMOND_IV,48,17,17876,21,27,PLATINUM_I,6,15,14397,71,64,PLATINUM_II,1,17,16622,256,263,DIAMOND_IV,41,14,12669,376,342,PLATINUM_I,38,14,12458,115,90,PLATINUM_I,15,15,14558,91,75,PLATINUM_II,75,16,16427,445,457,DIAMOND_IV,22,14,11579,58,74,PLATINUM_I,17,13,10729,589,522,DIAMOND_IV,84,12,9437
0,363,342,PLATINUM_II,66,14,12308,445,457,DIAMOND_IV,22,16,15719,229,185,PLATINUM_II,75,14,12860,532,505,DIAMOND_III,0,14,11733,371,362,DIAMOND_IV,91,11,7870,193,205,DIAMOND_IV,55,13,10547,91,75,PLATINUM_II,75,13,10245,51,49,DIAMOND_IV,0,14,12074,280,291,DIAMOND_IV,0,12,9295,27,38,PLATINUM_II,76,11,7358
0,380,359,PLATINUM_I,81,16,15099,60,64,PLATINUM_III,91,15,13833,249,256,PLATINUM_I,39,16,14845,556,528,PLATINUM_II,76,16,15846,452,443,PLATINUM_II,3,13,10841,117,99,PLATINUM_I,20,14,12783,91,75,PLATINUM_II,75,15,14234,29,37,PLATINUM_II,34,14,12817,86,97,PLATINUM_I,57,14,12080,191,180,PLATINUM_I,76,14,11483
1,143,134,PLATINUM_II,57,9,5551,112,90,PLATINUM_I,25,8,4795,104,134,PLATINUM_I,38,10,6669,75,61,PLATINUM_III,75,8,4646,327,348,DIAMOND_IV,5,7,3393,249,227,PLATINUM_I,85,12,9141,91,75,PLATINUM_II,75,10,7273,430,448,PLATINUM_III,60,10,7050,93,85,DIAMOND_IV,0,9,5204,372,373,DIAMOND_IV,82,8,4272
0,162,151,DIAMOND_III,1,16,15531,69,68,PLATINUM_III,79,16,16256,504,489,DIAMOND_IV,62,17,16621,230,198,DIAMOND_III,15,15,13982,262,243,DIAMOND_IV,43,14,12314,134,90,MASTER_I,34,16,16417,91,75,PLATINUM_II,75,15,13112,164,146,DIAMOND_IV,18,15,13257,213,197,DIAMOND_IV,62,14,11889,279,261,DIAMOND_IV,41,13,10131
0,110,89,DIAMOND_IV,69,17,18215,429,418,PLATINUM_III,0,17,18314,211,198,DIAMOND_IV,14,16,14763,68,42,PLATINUM_II,34,18,18505,39,15,PLATINUM_II,38,18,19419,18,19,PLATINUM_III,75,16,16105,91,75,PLATINUM_II,75,17,17718,14,22,PLATINUM_IV,0,15,14115,30,21,GOLD_I,80,16,15927,72,71,PLATINUM_I,79,16,15312
1,325,310,PLATINUM_II,30,15,14225,41,43,GOLD_I,75,14,12909,140,142,PLATINUM_II,76,16,15767,398,383,PLATINUM_II,12,15,13296,367,383,PLATINUM_III,61,13,10048,166,151,PLATINUM_III,60,14,11692,92,60,PLATINUM_III,95,13,10862,139,130,PLATINUM_III,29,14,12201,25,21,PLATINUM_II,62,13,10300,191,161,GOLD_I,53,11,8191
0,41,43,GOLD_I,75,11,7357,343,349,PLATINUM_III,72,12,8873,140,142,PLATINUM_II,76,12,9605,363,350,PLATINUM_III,16,10,6897,264,232,PLATINUM_II,12,9,6004,424,412,PLATINUM_III,77,13,10888,241,240,PLATINUM_III,98,13,11038,88,68,PLATINUM_III,80,13,10881,295,290,PLATINUM_III,88,12,8906,398,389,PLATINUM_II,30,11,8363
0,41,43,GOLD_I,75,16,14842,201,196,PLATINUM_III,50,16,16388,140,142,PLATINUM_II,76,18,19383,179,173,PLATINUM_II,69,15,13512,161,155,PLATINUM_II,61,14,12328,46,30,PLATINUM_I,58,17,16647,245,246,PLATINUM_III,0,17,17807,260,257,PLATINUM_III,76,16,15873,150,123,GOLD_I,17,14,12540,53,36,PLATINUM_I,100,15,13528
1,41,43,GOLD_I,75,15,14036,261,250,PLATINUM_II,29,15,13905,140,142,PLATINUM_II,76,17,17748,450,445,PLATINUM_III,64,13,10538,46,43,PLATINUM_IV,73,14,12295,260,257,PLATINUM_III,76,14,12573,48,54,PLATINUM_IV,31,15,14223,23,28,PLATINUM_III,43,14,12756,199,166,PLATINUM_III,60,14,11466,377,378,PLATINUM_III,47,13,10733
0,195,175,PLATINUM_IV,0,14,11531,76,87,SILVER_IV,22,13,10589,140,142,PLATINUM_II,76,14,11803,25,43,SILVER_I,92,11,8190,5,6,BRONZE_I,1,12,9642,2,8,SILVER_I,95,15,14658,16,12,SILVER_I,72,13,10065,18,15,SILVER_II,75,14,11650,37,43,GOLD_III,58,12,9201,114,105,GOLD_IV,34,14,11623
0,138,149,GOLD_IV,24,15,13503,76,87,SILVER_IV,22,15,14435,140,142,PLATINUM_II,76,17,17268,99,64,PLATINUM_III,93,14,11810,97,127,PLATINUM_IV,13,13,10996,97,127,PLATINUM_IV,13,16,15907,35,45,PLATINUM_IV,0,15,13396,52,57,GOLD_I,84,16,16086,66,58,PLATINUM_III,20,17,17015,56,68,PLATINUM_IV,0,13,11431
0,140,142,PLATINUM_II,76,13,11103,140,142,PLATINUM_II,76,14,11523,140,142,PLATINUM_II,76,15,14570,140,142,PLATINUM_II,76,13,10191,140,142,PLATINUM_II,76,12,9096,231,209,GOLD_IV,25,14,12731,33,37,PLATINUM_I,81,17,18359,52,55,GOLD_I,71,14,12675,439,443,PLATINUM_IV,13,15,14085,101,86,PLATINUM_IV,75,14,12124
0,46,37,PLATINUM_II,61,13,10022,121,117,PLATINUM_II,18,12,8874,58,57,GOLD_II,65,12,9616,426,379,DIAMOND_IV,88,11,8002,72,65,PLATINUM_III,43,11,7826,187,128,PLATINUM_I,100,16,14826,22,24,PLATINUM_II,26,15,13329,70,70,PLATINUM_IV,1,14,12043,112,81,DIAMOND_IV,0,12,9671,14,14,GOLD_I,84,14,12273
1,104,94,PLATINUM_III,64,15,13880,121,117,PLATINUM_II,18,14,11892,208,209,PLATINUM_I,24,11,7745,328,306,PLATINUM_III,22,13,10367,266,285,PLATINUM_IV,0,10,7297,325,310,PLATINUM_II,30,12,9280,356,350,PLATINUM_II,14,11,7731,314,288,PLATINUM_IV,6,11,8389,615,589,PLATINUM_III,21,11,7540,316,301,PLATINUM_III,74,10,6518
1,291,298,PLATINUM_III,31,18,19440,121,117,PLATINUM_II,18,18,20101,425,425,PLATINUM_IV,0,16,15203,262,252,PLATINUM_II,17,17,16822,61,51,PLATINUM_II,61,17,17161,169,161,PLATINUM_I,0,18,19453,262,248,PLATINUM_II,14,16,16463,105,103,PLATINUM_II,22,15,14489,492,473,GOLD_I,26,16,15889,59,60,PLATINUM_III,54,15,13333
0,331,309,PLATINUM_I,0,14,11634,121,117,PLATINUM_II,18,15,13053,281,283,PLATINUM_IV,0,15,13281,193,189,PLATINUM_IV,74,16,15400,41,46,PLATINUM_IV,82,13,11345,169,161,PLATINUM_I,0,18,19492,73,73,PLATINUM_III,75,16,14832,180,153,PLATINUM_II,46,15,13994,492,473,GOLD_I,26,16,14706,69,67,PLATINUM_IV,75,13,11069
1,216,198,PLATINUM_IV,30,17,18085,121,117,PLATINUM_II,18,14,12187,66,43,DIAMOND_IV,1,14,12489,131,129,PLATINUM_III,60,16,15523,311,274,PLATINUM_III,61,13,10904,800,785,PLATINUM_I,0,13,10611,542,523,PLATINUM_III,28,13,10621,105,93,PLATINUM_III,59,15,13161,93,142,PLATINUM_IV,0,15,14185,171,164,PLATINUM_III,0,12,9323
0,22,21,PLATINUM_I,75,14,12672,121,117,PLATINUM_II,18,12,9748,79,70,GOLD_I,59,13,10086,132,118,PLATINUM_II,0,13,11309,594,568,PLATINUM_II,67,11,7638,385,368,DIAMOND_III,36,15,13304,697,677,PLATINUM_II,28,15,13827,249,239,PLATINUM_II,15,14,12774,410,382,PLATINUM_III,41,15,13044,168,136,PLATINUM_II,14,12,9502
0,221,203,PLATINUM_III,90,17,17804,121,117,PLATINUM_II,18,15,13283,205,199,PLATINUM_IV,25,16,14965,156,149,PLATINUM_IV,2,16,15689,90,94,PLATINUM_II,57,14,12805,193,206,PLATINUM_III,11,18,21166,697,677,PLATINUM_II,28,17,18276,348,320,PLATINUM_I,11,16,14854,162,152,PLATINUM_I,59,16,15137,92,98,PLATINUM_III,19,14,12149
1,66,48,PLATINUM_II,1,14,12522,192,181,PLATINUM_III,80,13,10764,302,311,PLATINUM_II,59,14,11529,103,99,PLATINUM_III,75,13,11052,320,333,PLATINUM_IV,60,11,8255,195,187,PLATINUM_II,42,16,15221,57,61,PLATINUM_II,88,16,16021,388,375,PLATINUM_II,33,15,13971,75,65,PLATINUM_II,36,15,13744,58,60,PLATINUM_II,84,14,11843
0,349,320,DIAMOND_IV,0,13,11256,205,180,DIAMOND_IV,49,12,8874,41,34,PLATINUM_III,52,12,9573,114,112,DIAMOND_IV,61,11,7971,153,131,PLATINUM_II,99,9,5783,121,138,PLATINUM_II,32,11,7856,150,146,DIAMOND_IV,0,10,7230,149,110,MASTER_I,0,10,7235,71,69,PLATINUM_III,0,10,6851,58,60,PLATINUM_II,84,9,5827
1,45,45,DIAMOND_IV,8,11,7385,57,68,PLATINUM_III,73,9,5877,126,115,DIAMOND_IV,1,9,5712,449,449,GOLD_I,14,9,6100,140,119,PLATINUM_I,18,8,4581,349,320,DIAMOND_IV,0,12,9835,128,108,DIAMOND_II,54,9,6039,195,187,PLATINUM_III,13,12,9076,71,69,PLATINUM_III,0,11,7315,58,60,PLATINUM_II,84,8,4840
0,51,47,PLATINUM_III,57,14,12128,264,248,DIAMOND_IV,0,15,13371,313,335,PLATINUM_IV,19,14,12423,68,66,PLATINUM_I,44,15,14149,429,426,DIAMOND_IV,0,12,9481,71,69,PLATINUM_III,0,14,11669,145,147,PLATINUM_II,0,12,9815,263,247,DIAMOND_IV,11,13,11333,58,80,PLATINUM_III,62,12,9639,58,60,PLATINUM_II,84,10,7051
0,592,615,PLATINUM_IV,23,16,15271,113,103,DIAMOND_IV,98,16,14913,109,100,DIAMOND_IV,76,16,15997,517,522,MASTER_I,103,16,15798,714,691,PLATINUM_II,61,15,13103,114,104,PLATINUM_I,16,15,13041,120,121,DIAMOND_IV,36,14,12557,135,135,PLATINUM_II,34,16,15281,71,69,PLATINUM_III,0,14,12609,58,60,PLATINUM_II,84,13,10988
1,42,42,PLATINUM_II,78,16,15623,339,341,PLATINUM_II,15,15,14605,30,41,GOLD_I,100,16,16311,21,31,PLATINUM_IV,35,14,11663,189,176,DIAMOND_IV,9,14,12607,526,531,DIAMOND_III,16,17,17557,93,83,PLATINUM_II,29,16,14719,138,155,PLATINUM_II,0,17,17746,71,69,PLATINUM_III,0,16,15360,58,60,PLATINUM_II,84,15,14650
1,133,113,PLATINUM_I,23,13,10063,145,129,PLATINUM_III,17,12,9938,216,189,PLATINUM_II,23,13,11149,415,397,DIAMOND_IV,27,14,11555,61,46,PLATINUM_II,32,11,8552,224,226,DIAMOND_IV,0,16,14736,339,341,PLATINUM_II,15,16,15550,30,41,GOLD_I,100,14,12780,71,69,PLATINUM_III,0,14,12467,58,60,PLATINUM_II,84,14,12123
1,58,60,PLATINUM_II,84,13,11332,8,9,GOLD_I,32,13,10187,120,103,PLATINUM_II,13,14,11557,38,20,PLATINUM_I,95,13,10229,72,68,PLATINUM_IV,58,12,8931,213,202,DIAMOND_II,0,11,7978,41,35,PLATINUM_IV,0,10,7242,181,187,DIAMOND_IV,69,11,8516,328,335,DIAMOND_III,15,12,8623,216,196,DIAMOND_IV,13,10,7117
1,513,481,DIAMOND_IV,99,18,18514,12,4,PLATINUM_IV,1,18,18583,120,103,PLATINUM_II,13,17,16988,38,20,PLATINUM_I,95,18,20441,15,11,PLATINUM_II,1,15,14553,35,23,PLATINUM_III,75,18,18949,12,8,GOLD_I,8,18,18550,11,11,PLATINUM_II,75,17,17751,31,23,PLATINUM_II,64,16,14771,27,16,GOLD_I,73,14,12675
1,38,20,PLATINUM_I,95,13,11123,72,68,PLATINUM_IV,58,11,7586,120,103,PLATINUM_II,13,11,8434,52,48,GOLD_II,79,12,9461,44,34,SILVER_II,16,14,11647,6,13,PLATINUM_I,15,12,9762,6,13,PLATINUM_I,15,9,5221,75,81,PLATINUM_IV,20,10,6130,75,81,PLATINUM_IV,20,10,6498,118,104,PLATINUM_IV,30,12,9108
1,38,20,PLATINUM_I,95,16,14819,72,68,PLATINUM_IV,58,14,11832,120,103,PLATINUM_II,13,15,13451,52,48,GOLD_II,79,15,14406,44,34,SILVER_II,16,16,15563,174,184,SILVER_II,0,15,13145,61,63,PLATINUM_I,50,14,12443,100,87,DIAMOND_II,15,14,11576,115,118,PLATINUM_III,16,13,10452,64,55,GOLD_II,44,15,13626
1,38,20,PLATINUM_I,95,16,15149,72,68,PLATINUM_IV,58,16,15943,120,103,PLATINUM_II,13,13,10270,52,48,GOLD_II,79,16,15959,44,34,SILVER_II,16,16,15441,64,55,GOLD_II,44,12,9616,64,55,GOLD_II,44,14,11966,319,330,DIAMOND_III,59,14,11851,49,30,DIAMOND_III,6,15,14162,331,314,PLATINUM_IV,42,14,12768
0,224,225,DIAMOND_IV,48,18,21748,14,9,PLATINUM_II,18,17,18328,120,103,PLATINUM_II,13,17,17577,425,408,DIAMOND_IV,57,16,15765,123,116,DIAMOND_IV,42,14,12077,59,44,DIAMOND_IV,9,18,26448,75,55,DIAMOND_III,9,18,21666,127,96,PLATINUM_I,79,16,15971,624,584,PLATINUM_I,28,16,16326,248,223,DIAMOND_III,89,15,13301
0,14,9,PLATINUM_II,18,13,11427,27,42,PLATINUM_II,50,13,11129,120,103,PLATINUM_II,13,13,11226,176,165,PLATINUM_I,49,14,12705,83,82,PLATINUM_I,21,11,7780,252,249,DIAMOND_III,72,17,17298,18,32,PLATINUM_IV,49,17,18284,491,480,DIAMOND_IV,62,17,16592,487,512,DIAMOND_III,2,16,15240,208,188,DIAMOND_IV,7,14,12352
0,19,13,GOLD_IV,88,17,17611,69,52,GOLD_I,83,15,14200,31,28,SILVER_I,88,13,10620,280,304,GOLD_IV,44,17,17039,64,45,PLATINUM_II,28,16,15005,39,25,GOLD_II,61,18,19741,15,2,GOLD_I,11,18,19085,15,2,GOLD_I,11,16,14835,14,12,SILVER_I,84,15,13970,72,52,GOLD_IV,67,14,12213
1,23,11,GOLD_III,99,13,11420,47,44,PLATINUM_IV,37,14,11448,280,304,GOLD_IV,44,12,9030,135,129,GOLD_III,32,12,9337,64,45,PLATINUM_II,28,12,9647,261,234,PLATINUM_IV,6,13,10641,40,27,GOLD_I,78,11,8069,70,60,GOLD_III,44,11,8548,13,12,GOLD_I,1,10,6978,18,28,GOLD_III,81,12,9434
0,43,69,PLATINUM_IV,55,13,11117,308,282,PLATINUM_IV,10,13,10191,280,304,GOLD_IV,44,14,12238,103,123,PLATINUM_IV,1,12,9436,64,45,PLATINUM_II,28,10,6490,245,232,PLATINUM_IV,14,14,11813,75,71,GOLD_I,34,14,12671,408,411,PLATINUM_IV,86,16,14725,295,272,PLATINUM_II,87,14,12200,250,227,GOLD_II,60,12,9761
1,49,53,GOLD_II,30,18,18887,280,259,PLATINUM_III,52,18,18988,280,304,GOLD_IV,44,17,17966,241,234,PLATINUM_IV,67,16,15332,64,45,PLATINUM_II,28,15,14529,131,129,PLATINUM_IV,4,16,16201,376,353,GOLD_I,59,15,13553,75,99,PLATINUM_IV,0,17,16745,440,427,PLATINUM_IV,12,16,14978,406,382,PLATINUM_IV,13,13,10680
1,64,82,DIAMOND_IV,1,14,11846,49,52,PLATINUM_IV,13,15,13073,324,311,PLATINUM_II,0,14,11857,259,262,PLATINUM_III,11,14,12534,64,45,PLATINUM_II,28,13,10016,203,188,PLATINUM_II,33,13,10488,136,130,PLATINUM_II,71,14,11979,327,342,PLATINUM_II,9,15,13627,122,104,PLATINUM_II,45,11,8212,221,215,PLATINUM_IV,88,11,8162
1,53,55,PLATINUM_III,90,16,14976,74,86,PLATINUM_III,58,17,17479,334,313,PLATINUM_III,21,15,13883,363,350,PLATINUM_III,16,13,10094,64,45,PLATINUM_II,28,13,11366,151,139,PLATINUM_III,1,15,14534,89,86,PLATINUM_III,30,13,10472,91,80,PLATINUM_III,76,13,10720,233,220,PLATINUM_III,5,13,10549,300,293,PLATINUM_III,0,12,8869
1,608,597,PLATINUM_III,32,15,13369,23,23,GOLD_I,79,13,9997,41,31,PLATINUM_I,69,13,11392,30,31,GOLD_III,13,12,9628,64,45,PLATINUM_II,28,11,8168,469,439,PLATINUM_III,76,13,10086,89,86,PLATINUM_III,30,11,8293,392,372,PLATINUM_III,91,11,7761,458,485,PLATINUM_II,6,11,7647,444,451,PLATINUM_IV,40,10,6750
0,394,379,PLATINUM_II,14,16,16255,136,138,PLATINUM_III,74,16,15819,50,43,GOLD_II,75,17,16735,73,45,PLATINUM_I,75,16,15620,47,55,PLATINUM_III,19,15,13026,315,283,PLATINUM_II,30,17,18169,61,64,PLATINUM_III,63,17,17152,329,312,PLATINUM_II,87,17,17824,207,207,PLATINUM_III,35,17,17847,71,48,PLATINUM_III,4,15,14153
1,394,379,PLATINUM_II,14,15,14324,28,36,PLATINUM_IV,26,13,10903,361,333,PLATINUM_II,51,15,13999,202,196,PLATINUM_III,90,14,11933,325,303,PLATINUM_III,35,13,10865,45,56,PLATINUM_III,10,13,11421,229,229,PLATINUM_III,31,13,10211,199,198,PLATINUM_II,15,14,12132,503,516,PLATINUM_II,15,12,9751,359,355,PLATINUM_I,37,10,6937
0,394,379,PLATINUM_II,14,12,9406,317,286,PLATINUM_III,27,14,11504,185,210,PLATINUM_III,7,13,10469,157,124,PLATINUM_II,1,12,9059,16,29,PLATINUM_III,29,10,6284,122,95,PLATINUM_III,74,15,13200,389,407,PLATINUM_II,40,13,10620,487,467,PLATINUM_III,46,14,12907,57,55,PLATINUM_II,15,14,11623,229,174,PLATINUM_II,32,11,7468
0,394,379,PLATINUM_II,14,12,9889,181,142,PLATINUM_III,58,14,11792,50,60,PLATINUM_III,54,12,8824,77,68,PLATINUM_III,61,11,8382,140,138,PLATINUM_II,31,11,8167,85,103,PLATINUM_I,60,15,14124,203,179,PLATINUM_III,44,14,11725,113,49,PLATINUM_III,50,14,11943,318,292,PLATINUM_I,23,14,11855,105,96,PLATINUM_II,14,12,9372
0,394,379,PLATINUM_II,14,16,15537,113,120,PLATINUM_II,90,14,12230,627,597,PLATINUM_II,15,14,12103,259,259,PLATINUM_II,75,16,15414,398,373,PLATINUM_II,75,12,8637,30,45,PLATINUM_III,75,16,14866,55,80,PLATINUM_II,0,15,14022,365,341,DIAMOND_IV,0,17,17273,330,313,PLATINUM_I,44,15,13705,569,585,PLATINUM_II,75,15,13551
0,394,379,PLATINUM_II,14,11,8519,201,214,PLATINUM_II,48,12,8802,113,120,PLATINUM_II,90,12,9305,111,96,PLATINUM_I,24,10,6514,79,56,PLATINUM_II,38,9,5907,126,122,PLATINUM_II,32,13,10134,203,197,PLATINUM_I,28,13,10644,106,89,PLATINUM_II,45,13,10472,113,107,PLATINUM_II,73,10,6962,358,319,PLATINUM_II,75,10,6980
1,394,379,PLATINUM_II,14,18,20019,294,304,PLATINUM_II,23,18,22547,54,41,PLATINUM_II,44,18,19744,92,95,PLATINUM_II,71,17,17494,694,680,PLATINUM_I,12,15,14110,329,306,PLATINUM_II,86,18,20813,467,456,PLATINUM_II,1,17,18280,162,155,PLATINUM_II,35,16,14905,279,259,PLATINUM_II,28,17,17472,45,33,PLATINUM_III,88,14,12794
0,87,94,SILVER_I,29,13,10817,432,423,GOLD_III,16,15,13934,268,236,PLATINUM_III,29,16,14725,466,450,DIAMOND_III,31,17,17116,104,114,SILVER_II,22,15,13112,141,118,PLATINUM_II,36,15,14123,26,18,GOLD_III,51,14,12749,29,32,GOLD_III,64,14,12897,60,64,GOLD_II,37,14,11554,51,43,PLATINUM_II,27,13,11271
1,96,82,PLATINUM_II,63,12,9241,186,165,PLATINUM_II,48,15,13152,32,33,SILVER_I,41,14,12813,35,32,SILVER_I,23,12,8972,167,145,GOLD_III,2,13,11123,141,118,PLATINUM_II,36,16,15280,26,18,GOLD_III,51,16,15652,29,32,GOLD_III,64,15,13976,60,64,GOLD_II,37,13,9981,51,43,PLATINUM_II,27,13,11208
0,13,18,PLATINUM_II,54,14,12649,10,15,BRONZE_I,68,14,11765,100,79,GOLD_IV,69,15,14440,236,221,GOLD_III,26,12,9633,3,10,BRONZE_I,100,13,10729,141,118,PLATINUM_II,36,14,11785,26,18,GOLD_III,51,14,12009,29,32,GOLD_III,64,15,14443,60,64,GOLD_II,37,12,9901,51,43,PLATINUM_II,27,13,10141
0,75,84,GOLD_I,40,15,13423,26,36,GOLD_III,0,17,17793,19,11,GOLD_IV,1,17,16636,144,145,GOLD_III,33,17,17147,70,44,GOLD_III,32,18,20355,141,118,PLATINUM_II,36,17,17350,60,64,GOLD_II,37,15,13624,29,32,GOLD_III,64,17,16482,26,18,GOLD_III,51,17,18152,51,43,PLATINUM_II,27,15,14235
1,216,216,PLATINUM_III,60,16,15012,68,49,PLATINUM_I,100,17,17993,142,107,PLATINUM_I,18,16,15214,81,79,PLATINUM_IV,35,15,14448,279,247,PLATINUM_II,0,15,13140,143,133,PLATINUM_I,0,18,21831,227,204,PLATINUM_I,46,17,17202,227,204,PLATINUM_I,46,17,16839,147,142,GOLD_III,49,16,15559,51,43,PLATINUM_II,27,18,21330
1,119,93,PLATINUM_I,94,13,11007,88,75,DIAMOND_I,34,13,10536,39,41,PLATINUM_IV,60,14,11694,150,166,GOLD_IV,91,12,8716,221,168,DIAMOND_II,19,11,7314,143,133,PLATINUM_I,0,13,11397,227,204,PLATINUM_I,46,14,12247,227,204,PLATINUM_I,46,15,13168,147,142,GOLD_III,49,12,9780,51,43,PLATINUM_II,27,13,10762
1,221,168,DIAMOND_II,19,14,12301,49,43,DIAMOND_III,14,14,12003,286,290,GOLD_IV,78,15,13258,99,122,DIAMOND_IV,28,15,13165,89,60,PLATINUM_IV,45,12,8626,143,133,PLATINUM_I,0,16,14884,227,204,PLATINUM_I,46,17,16840,227,204,PLATINUM_I,46,15,13288,147,142,GOLD_III,49,14,12442,51,43,PLATINUM_II,27,15,14274
0,68,51,PLATINUM_II,67,15,13408,384,334,PLATINUM_III,0,14,13011,53,40,PLATINUM_III,54,17,16507,124,130,PLATINUM_II,78,15,13029,174,138,PLATINUM_I,1,13,10964,205,199,PLATINUM_II,28,14,12411,241,229,PLATINUM_II,0,13,10673,157,150,PLATINUM_III,75,14,12523,84,64,GOLD_I,0,13,10294,14,27,PLATINUM_III,34,11,7827
1,380,367,PLATINUM_III,27,15,13737,68,70,SILVER_II,47,13,10475,178,178,GOLD_II,75,15,14185,55,42,PLATINUM_IV,64,14,11946,255,235,PLATINUM_IV,14,16,16223,355,341,PLATINUM_IV,47,18,18536,241,229,PLATINUM_II,0,16,15755,138,144,GOLD_III,80,14,11808,714,716,GOLD_III,29,15,14388,25,23,GOLD_IV,43,17,17145
