result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,20,31,BRONZE_I,25,16,15562,22,21,SILVER_II,21,16,14835,35,30,BRONZE_II,22,15,14307,137,146,SILVER_IV,0,14,11743,285,281,SILVER_III,42,14,13017,131,159,BRONZE_I,15,18,18417,185,165,GOLD_IV,8,16,16098,66,65,SILVER_III,3,18,18540,88,72,SILVER_IV,75,18,18904,205,183,GOLD_IV,41,17,16539
1,20,31,BRONZE_I,25,15,14223,540,475,GOLD_III,98,13,10887,35,48,BRONZE_III,75,13,10839,113,103,BRONZE_II,61,12,9521,8,19,BRONZE_I,13,12,8616,243,238,SILVER_IV,48,13,11406,47,45,BRONZE_I,60,12,9792,175,154,SILVER_III,16,13,10540,38,44,BRONZE_III,94,11,8217,27,25,BRONZE_II,61,10,6868
1,20,31,BRONZE_I,25,14,12886,48,45,SILVER_II,34,14,11695,37,51,BRONZE_IV,21,13,10048,46,54,SILVER_III,25,13,10682,186,173,SILVER_II,0,10,6883,167,171,SILVER_III,0,14,12311,46,40,BRONZE_I,11,11,8212,203,210,BRONZE_III,81,13,10727,297,260,GOLD_IV,72,12,8693,212,202,GOLD_IV,75,12,9047
0,194,178,BRONZE_I,14,15,14258,168,149,SILVER_IV,0,14,13012,55,55,BRONZE_I,48,15,13691,83,93,SILVER_IV,45,14,12890,228,216,BRONZE_I,59,13,10674,398,404,SILVER_IV,91,18,18423,28,36,SILVER_IV,29,17,16863,129,117,SILVER_IV,29,17,17423,85,92,SILVER_IV,15,15,13770,244,242,BRONZE_II,94,15,13521
1,194,178,BRONZE_I,14,18,18512,60,61,SILVER_IV,14,18,20261,128,156,SILVER_IV,13,18,19692,178,179,SILVER_IV,14,17,17005,117,137,SILVER_IV,27,16,15386,124,143,SILVER_IV,0,16,14803,135,121,SILVER_IV,34,16,15424,278,242,SILVER_IV,51,16,16103,93,86,SILVER_IV,0,16,15079,123,120,SILVER_IV,5,14,11824
0,194,178,BRONZE_I,14,12,9062,101,116,BRONZE_IV,43,13,10652,5,8,SILVER_III,78,15,13156,303,332,SILVER_IV,12,12,8852,112,112,SILVER_IV,66,11,7668,65,57,BRONZE_I,24,5,2370,123,138,SILVER_IV,32,14,12109,200,187,SILVER_IV,53,16,15768,107,110,BRONZE_II,3,15,13951,160,151,BRONZE_I,100,14,12445
1,194,178,BRONZE_I,14,15,14521,208,214,SILVER_IV,21,17,17977,44,35,BRONZE_I,19,16,15687,243,241,SILVER_III,54,16,16056,148,139,BRONZE_I,100,15,14487,46,67,BRONZE_II,37,17,16698,100,109,BRONZE_I,33,16,14792,104,103,BRONZE_I,100,16,16223,55,48,BRONZE_I,21,16,16027,186,217,SILVER_IV,50,15,14092
0,194,178,BRONZE_I,14,13,10525,41,50,SILVER_III,44,12,9681,18,27,BRONZE_I,58,14,11953,23,31,SILVER_IV,7,12,9763,258,253,SILVER_III,30,11,7422,63,71,BRONZE_II,72,14,12648,111,101,SILVER_III,6,14,11600,50,40,SILVER_IV,52,14,11614,84,82,SILVER_I,8,14,11956,23,29,BRONZE_I,98,12,9008
0,194,178,BRONZE_I,14,13,11095,200,182,BRONZE_I,52,14,12993,11,13,BRONZE_III,62,14,11859,34,41,SILVER_IV,5,13,10245,3,11,BRONZE_III,4,13,10272,37,38,BRONZE_I,2,16,15905,139,129,BRONZE_I,67,13,10857,26,23,BRONZE_II,77,15,13726,41,42,BRONZE_I,49,14,11834,28,28,BRONZE_I,15,11,8565
1,194,178,BRONZE_I,14,15,13333,18,29,BRONZE_II,60,13,11314,218,217,BRONZE_I,61,11,7762,62,75,BRONZE_I,0,12,9667,273,268,BRONZE_I,28,9,5907,39,50,BRONZE_III,64,14,11471,41,61,BRONZE_I,68,11,7889,280,241,SILVER_IV,13,11,8231,14,18,BRONZE_III,72,12,9000,132,130,BRONZE_I,70,9,5302
0,10,10,BRONZE_I,13,15,13044,10,17,BRONZE_I,27,10,6990,10,17,BRONZE_I,27,13,11114,12,12,SILVER_IV,45,13,10025,9,4,BRONZE_III,53,12,9192,4,8,BRONZE_II,70,12,9139,8,9,BRONZE_II,81,11,7861,4,6,BRONZE_I,81,13,11310,6,12,BRONZE_I,0,11,7317,16,15,SILVER_IV,67,10,6923
1,15,19,BRONZE_I,61,12,9943,6,13,SILVER_IV,22,12,9775,16,19,SILVER_II,0,13,10189,11,7,SILVER_II,22,11,8574,8,12,SILVER_IV,34,10,6272,41,42,SILVER_I,52,13,10943,33,36,GOLD_IV,0,13,10647,4,6,BRONZE_I,81,15,14006,35,16,PLATINUM_II,9,13,10821,5,8,SILVER_IV,82,11,8533
0,34,31,GOLD_IV,56,16,15832,13,16,SILVER_IV,62,15,14092,49,49,GOLD_III,60,16,16048,11,22,SILVER_IV,76,15,14639,27,21,GOLD_IV,1,14,12209,53,61,SILVER_III,52,15,13921,6,8,SILVER_IV,10,14,12661,4,6,BRONZE_I,81,16,14914,17,32,BRONZE_I,30,13,10756,17,13,SILVER_IV,80,14,11585
1,26,60,SILVER_III,61,15,14114,2,10,BRONZE_III,75,15,13987,42,48,SILVER_II,37,14,11841,67,84,SILVER_I,12,15,13138,101,93,GOLD_IV,0,13,11275,12,11,SILVER_IV,42,16,15586,105,114,SILVER_II,3,16,15035,4,6,BRONZE_I,81,17,17895,22,27,BRONZE_I,53,15,13060,10,12,SILVER_II,0,14,12546
1,23,20,SILVER_II,0,10,6882,26,29,SILVER_II,94,10,6217,26,29,SILVER_II,94,11,7899,26,29,SILVER_II,94,10,6967,18,20,SILVER_III,43,9,5224,17,15,SILVER_II,17,13,10666,58,49,GOLD_III,49,12,9560,4,6,BRONZE_I,81,12,9787,10,9,SILVER_II,32,11,8245,15,15,SILVER_I,0,11,8026
0,5,8,SILVER_III,66,15,14450,295,306,GOLD_IV,0,15,14301,197,223,SILVER_III,21,15,13527,94,60,GOLD_II,75,15,13798,11,5,SILVER_III,89,14,11893,165,156,GOLD_IV,75,15,13914,320,298,GOLD_III,47,15,13391,4,6,BRONZE_I,81,15,14527,62,71,GOLD_IV,27,13,10750,31,41,SILVER_IV,48,11,7400
0,17,20,SILVER_II,76,14,11549,146,110,PLATINUM_IV,34,13,10576,17,39,SILVER_IV,48,14,12086,63,62,GOLD_IV,45,11,8155,129,122,GOLD_III,36,10,6876,320,298,GOLD_III,47,13,10142,178,188,GOLD_IV,15,11,8187,4,6,BRONZE_I,81,12,9906,174,184,GOLD_IV,0,11,7442,39,33,GOLD_IV,3,10,6213
0,73,88,BRONZE_II,59,15,13967,85,98,BRONZE_IV,55,13,10353,151,139,SILVER_IV,0,14,12698,14,16,BRONZE_I,8,12,9731,610,625,BRONZE_I,58,13,9960,30,25,BRONZE_I,19,14,12457,26,25,BRONZE_II,24,15,13598,89,94,BRONZE_II,63,15,14330,134,151,SILVER_IV,8,15,14376,34,42,BRONZE_II,17,14,12666
1,73,88,BRONZE_II,59,15,13207,243,191,SILVER_IV,28,17,16586,227,244,SILVER_IV,47,18,18883,14,16,BRONZE_I,8,15,14415,20,19,BRONZE_I,6,17,16484,292,290,SILVER_IV,36,16,14989,120,98,SILVER_III,24,16,14974,18,26,BRONZE_II,27,15,13533,176,187,BRONZE_II,8,15,13232,49,47,BRONZE_I,84,14,11655
1,8,9,BRONZE_II,57,17,16650,297,297,BRONZE_I,14,16,15357,103,105,BRONZE_I,28,16,15268,14,16,BRONZE_I,8,14,12726,73,88,BRONZE_II,59,15,13615,199,197,SILVER_IV,13,15,14111,8,14,BRONZE_II,80,15,13387,142,142,BRONZE_I,27,15,13120,104,80,BRONZE_I,0,14,12292,104,80,BRONZE_I,0,13,9996
1,39,59,BRONZE_II,44,14,11948,13,19,BRONZE_III,95,13,10746,31,45,BRONZE_II,49,15,14107,14,16,BRONZE_I,8,13,10728,73,88,BRONZE_II,59,12,9005,17,18,BRONZE_III,83,14,11704,4,19,BRONZE_III,75,12,9525,4,13,BRONZE_III,25,14,11453,28,39,BRONZE_III,61,14,11596,148,166,BRONZE_IV,59,11,7351
1,9,7,BRONZE_II,23,18,20848,82,95,BRONZE_III,15,14,12024,68,63,SILVER_II,32,17,16898,14,16,BRONZE_I,8,15,13294,73,88,BRONZE_II,59,13,10606,84,78,GOLD_IV,1,15,14484,348,359,BRONZE_III,75,13,10656,111,126,BRONZE_III,15,13,10715,117,105,SILVER_III,40,14,12554,117,126,SILVER_III,30,15,13495
0,30,37,BRONZE_III,34,12,9236,73,88,BRONZE_II,59,12,9076,86,89,BRONZE_I,26,13,10330,14,16,BRONZE_I,8,11,8382,241,228,BRONZE_II,79,11,8277,214,252,BRONZE_IV,75,15,13051,56,60,SILVER_IV,0,13,10171,14,20,BRONZE_IV,87,13,10082,198,193,SILVER_IV,50,14,12046,102,102,SILVER_IV,57,11,8027
0,83,50,GOLD_IV,0,15,13033,75,40,PLATINUM_IV,15,15,13907,75,40,PLATINUM_IV,15,12,9253,14,16,BRONZE_I,8,13,10119,73,56,GOLD_II,0,12,9671,65,71,GOLD_III,17,15,14450,5,5,GOLD_III,15,15,13903,52,37,GOLD_III,60,14,12606,25,37,GOLD_III,37,13,10170,25,37,GOLD_III,37,12,9913
1,159,153,SILVER_III,0,16,16249,86,88,SILVER_II,54,15,13941,15,9,SILVER_III,94,16,15823,349,383,SILVER_IV,39,16,14901,20,23,BRONZE_I,100,16,15594,53,58,SILVER_III,18,15,14144,44,33,SILVER_II,13,16,15831,39,53,SILVER_III,17,15,13458,127,127,SILVER_III,76,15,13501,30,38,SILVER_III,20,13,11212
1,53,58,SILVER_III,18,13,10656,430,438,SILVER_III,18,12,9450,15,9,SILVER_III,94,12,9914,94,116,SILVER_II,15,10,6651,20,23,BRONZE_I,100,10,6270,457,437,SILVER_II,14,11,8004,38,55,SILVER_III,36,8,4843,561,542,SILVER_I,14,11,7385,24,30,SILVER_IV,60,10,6178,36,34,SILVER_II,17,8,4721
1,266,286,SILVER_IV,21,18,29440,24,24,SILVER_II,0,18,24387,127,120,BRONZE_I,94,18,26887,168,167,BRONZE_II,51,18,20818,20,23,BRONZE_I,100,18,22657,175,165,SILVER_III,29,18,23875,363,387,BRONZE_II,48,18,25256,178,164,SILVER_I,43,18,19906,315,306,SILVER_IV,4,18,21890,115,127,SILVER_II,14,18,21345
1,148,144,SILVER_II,13,11,7587,68,41,SILVER_II,85,11,8086,78,79,SILVER_IV,6,12,8926,299,301,SILVER_IV,67,11,7959,20,23,BRONZE_I,100,11,7499,101,112,SILVER_IV,25,10,6241,119,130,SILVER_IV,39,11,7464,55,50,BRONZE_II,39,11,7569,86,87,GOLD_IV,14,9,5316,57,65,BRONZE_II,2,8,4903
0,35,42,BRONZE_I,51,15,14358,238,254,BRONZE_II,61,13,10786,77,75,SILVER_IV,0,13,11104,19,36,BRONZE_I,22,12,9632,20,23,BRONZE_I,100,12,9139,120,127,SILVER_IV,14,15,13825,95,82,SILVER_III,23,15,14114,210,197,SILVER_IV,80,15,13878,42,48,SILVER_IV,75,14,12257,96,91,BRONZE_I,46,13,10467
0,109,97,BRONZE_I,64,16,15678,276,276,SILVER_IV,43,16,15904,55,72,BRONZE_I,41,15,13930,208,225,BRONZE_II,50,15,13435,20,23,BRONZE_I,100,15,13774,116,99,SILVER_III,61,16,15482,199,226,SILVER_IV,0,18,19272,189,193,SILVER_III,59,17,18064,186,196,SILVER_IV,0,15,14468,146,136,SILVER_III,0,14,11664
1,458,412,GOLD_IV,32,14,12884,217,221,SILVER_III,21,15,13429,539,542,SILVER_III,66,16,15572,164,178,SILVER_III,0,16,15095,20,23,BRONZE_I,100,15,13327,33,26,SILVER_IV,7,15,13367,73,61,SILVER_II,19,14,12536,12,17,BRONZE_I,35,14,12563,161,159,SILVER_II,28,13,10975,129,131,SILVER_IV,15,12,9795
0,273,291,SILVER_III,4,18,19221,488,476,SILVER_IV,34,18,21341,21,27,BRONZE_I,100,18,18479,60,47,SILVER_III,36,17,16525,121,140,SILVER_IV,14,15,13089,16,24,BRONZE_I,20,18,27565,147,152,SILVER_III,45,18,26427,218,178,SILVER_I,46,18,18541,140,145,SILVER_III,0,18,21998,76,87,SILVER_IV,31,17,17593
1,610,578,SILVER_IV,96,17,16898,60,70,BRONZE_II,6,15,14456,21,27,BRONZE_I,100,17,17820,27,26,SILVER_IV,63,18,19709,74,65,SILVER_III,15,17,17219,25,22,BRONZE_I,100,18,20042,11,4,BRONZE_I,56,16,14856,227,227,BRONZE_IV,79,16,14917,8,26,BRONZE_II,79,16,16318,13,24,BRONZE_II,20,15,13096
1,282,272,SILVER_II,29,15,14683,78,93,BRONZE_I,95,16,14917,21,27,BRONZE_I,100,17,16480,290,286,SILVER_IV,44,14,12816,128,163,BRONZE_II,58,13,11197,149,144,SILVER_I,53,13,11303,211,205,SILVER_III,39,13,10216,86,95,SILVER_IV,56,13,10041,131,156,SILVER_IV,36,13,10334,231,240,SILVER_III,4,12,9140
1,76,78,SILVER_IV,0,16,15868,98,129,SILVER_IV,12,15,14242,21,27,BRONZE_I,100,18,19011,46,53,SILVER_IV,75,14,11865,55,33,SILVER_I,100,14,11726,23,24,BRONZE_I,58,16,15053,247,262,SILVER_IV,0,12,9191,197,200,SILVER_IV,31,13,10938,72,96,SILVER_III,79,12,9607,31,38,SILVER_IV,19,12,9274
0,108,92,SILVER_II,8,13,10602,117,144,SILVER_IV,41,9,5922,21,27,BRONZE_I,100,9,5664,159,147,SILVER_III,15,9,5070,34,34,BRONZE_I,88,9,5174,35,26,SILVER_III,15,13,10529,224,237,SILVER_III,31,11,7826,156,137,SILVER_II,8,12,9813,21,35,SILVER_III,20,10,6676,12,22,BRONZE_III,61,10,6828
0,116,106,SILVER_III,75,15,14278,48,70,SILVER_IV,80,17,16915,21,27,BRONZE_I,100,17,18185,323,344,SILVER_IV,60,15,13426,73,69,SILVER_IV,56,13,11413,290,279,SILVER_II,85,18,20503,18,21,BRONZE_I,100,16,16265,14,10,SILVER_IV,27,16,15003,38,42,SILVER_IV,40,15,14194,64,63,SILVER_III,37,15,13908
0,64,63,SILVER_III,37,18,20384,21,25,SILVER_III,34,16,16067,21,27,BRONZE_I,100,18,18573,92,104,SILVER_IV,16,16,15560,45,61,SILVER_IV,0,14,11789,10,18,BRONZE_I,60,18,19811,27,40,BRONZE_II,67,17,18067,33,22,SILVER_IV,16,17,16840,16,7,SILVER_III,34,18,19074,16,7,BRONZE_I,76,16,14834
0,150,133,SILVER_IV,64,11,7785,107,131,BRONZE_III,20,10,7136,250,264,SILVER_IV,12,10,6986,274,284,SILVER_III,1,10,7135,73,96,BRONZE_III,45,10,6168,136,126,SILVER_IV,2,9,5206,235,252,SILVER_IV,0,8,4718,143,149,BRONZE_II,76,8,4826,20,24,BRONZE_I,80,8,5000,79,82,BRONZE_III,28,9,5328
1,251,227,BRONZE_I,0,15,13471,36,34,GOLD_IV,1,15,13916,15,12,BRONZE_II,95,15,13978,129,123,SILVER_II,60,14,11946,39,52,SILVER_IV,0,15,13267,133,151,SILVER_III,19,16,15940,133,151,SILVER_III,19,17,16666,121,105,SILVER_IV,0,16,15723,20,24,BRONZE_I,80,15,13745,10,12,BRONZE_I,45,13,10888
1,43,54,SILVER_III,26,12,9919,128,109,SILVER_II,38,11,7997,34,48,BRONZE_I,45,12,9949,243,189,GOLD_IV,42,10,7116,585,590,BRONZE_IV,70,9,5479,70,70,SILVER_III,48,13,10585,116,103,SILVER_IV,54,13,10809,118,105,BRONZE_III,20,13,10368,20,24,BRONZE_I,80,12,9843,10,12,BRONZE_I,45,11,7391
0,24,34,BRONZE_II,23,14,11663,38,53,BRONZE_II,73,12,9489,118,130,SILVER_IV,0,13,11033,10,9,BRONZE_I,16,11,7646,125,135,BRONZE_II,7,11,7742,354,353,SILVER_IV,43,10,6596,5,22,BRONZE_IV,75,8,4470,252,248,BRONZE_I,0,11,8404,20,24,BRONZE_I,80,11,8094,10,12,BRONZE_I,45,9,5653
1,137,132,SILVER_IV,0,15,13675,29,34,BRONZE_II,71,13,11323,316,284,SILVER_III,60,12,9540,142,123,SILVER_IV,0,12,9887,10,47,IRON_IV,61,9,5248,57,51,BRONZE_II,33,15,14432,37,53,BRONZE_I,13,13,11008,83,75,BRONZE_IV,0,13,10750,20,24,BRONZE_I,80,13,11151,164,142,SILVER_IV,30,13,11090
0,69,57,BRONZE_I,61,18,28332,76,76,BRONZE_II,15,18,19123,201,201,SILVER_IV,0,18,20573,83,87,SILVER_IV,31,17,17701,85,84,BRONZE_IV,56,18,19031,95,113,BRONZE_III,74,18,19521,350,321,SILVER_III,75,18,22988,83,75,BRONZE_IV,0,18,19978,20,24,BRONZE_I,80,18,19245,195,151,SILVER_IV,16,16,15193
1,224,215,BRONZE_I,11,11,8292,427,415,IRON_I,0,10,6576,427,415,IRON_I,0,11,8240,88,102,SILVER_IV,0,11,7826,308,269,SILVER_I,75,10,6455,64,45,GOLD_II,39,16,15496,90,63,SILVER_III,85,13,11271,83,75,BRONZE_IV,0,13,11401,20,24,BRONZE_I,80,12,8942,99,95,BRONZE_II,9,13,11348
0,83,77,SILVER_IV,0,16,15205,577,540,SILVER_IV,1,13,10043,215,230,BRONZE_I,15,13,11259,34,39,BRONZE_II,90,12,9245,147,155,SILVER_IV,29,11,7829,204,225,SILVER_IV,0,15,13835,210,228,SILVER_IV,19,14,12192,89,72,SILVER_IV,88,13,11274,36,42,BRONZE_I,11,14,12007,22,27,BRONZE_I,1,13,11088
1,70,93,BRONZE_IV,75,14,12644,382,398,SILVER_IV,46,15,13660,215,230,BRONZE_I,15,14,12606,368,366,GOLD_IV,0,14,12886,80,83,BRONZE_I,30,14,11928,196,204,BRONZE_II,48,15,13853,137,129,SILVER_IV,13,12,9796,84,70,BRONZE_I,66,14,11952,498,475,SILVER_IV,75,12,9066,223,216,BRONZE_III,32,12,9334
1,426,441,BRONZE_II,71,6,3072,230,213,BRONZE_I,77,8,5012,215,230,BRONZE_I,15,9,5459,25,24,BRONZE_II,47,6,2938,147,145,SILVER_IV,0,6,2856,79,89,BRONZE_I,6,3,859,193,186,SILVER_IV,0,6,2956,527,487,SILVER_III,13,7,3784,171,184,BRONZE_II,63,6,2648,330,345,BRONZE_II,49,5,1883
0,337,342,SILVER_IV,13,12,9694,166,165,SILVER_IV,42,12,9720,215,230,BRONZE_I,15,10,7078,165,183,SILVER_IV,17,11,7378,368,355,BRONZE_I,38,11,7311,421,378,SILVER_IV,60,15,13087,101,103,SILVER_III,43,13,11196,148,144,BRONZE_I,34,13,10944,61,79,SILVER_IV,0,14,11942,102,108,SILVER_IV,13,13,10369
1,68,56,SILVER_IV,0,18,24147,19,32,BRONZE_III,71,18,18864,215,230,BRONZE_I,15,18,20134,110,117,BRONZE_I,48,18,21686,16,16,BRONZE_I,77,16,16234,282,292,BRONZE_II,39,18,19970,75,77,SILVER_IV,16,18,20764,232,206,SILVER_IV,14,18,21048,113,114,SILVER_IV,27,18,18607,384,362,SILVER_IV,0,17,16799
0,526,561,SILVER_III,3,15,13109,42,48,BRONZE_I,100,11,8471,215,230,BRONZE_I,15,12,9355,130,112,BRONZE_III,59,11,8383,323,313,SILVER_IV,99,11,8325,238,231,SILVER_III,1,14,12219,48,46,BRONZE_II,48,15,14218,39,56,SILVER_IV,79,15,14155,48,54,SILVER_IV,91,13,11359,44,36,BRONZE_IV,64,13,10708
0,127,127,SILVER_III,59,16,16016,40,53,BRONZE_II,53,16,14893,215,230,BRONZE_I,15,15,14659,55,61,BRONZE_II,66,16,16175,501,499,SILVER_II,0,16,15094,137,142,SILVER_IV,0,18,22291,333,326,SILVER_II,14,18,20504,51,61,SILVER_IV,37,18,18719,419,413,SILVER_IV,0,17,17915,436,447,BRONZE_II,67,16,16181
0,564,575,SILVER_IV,0,18,19745,386,375,SILVER_IV,17,17,17199,43,48,BRONZE_I,31,18,19631,65,87,IRON_I,75,17,17873,23,20,BRONZE_II,66,15,14255,24,52,IRON_II,75,16,14866,147,191,BRONZE_I,0,15,14082,115,83,SILVER_II,0,16,15429,241,213,SILVER_II,91,16,14769,102,85,SILVER_IV,16,15,14368
0,160,145,SILVER_IV,11,18,21591,115,132,BRONZE_II,76,18,25321,163,146,BRONZE_II,42,18,26393,339,307,SILVER_IV,34,18,23235,154,124,BRONZE_III,79,18,22916,147,131,SILVER_IV,29,18,25963,147,191,BRONZE_I,0,18,18724,188,192,BRONZE_I,0,18,24786,239,263,BRONZE_I,6,18,23208,173,194,BRONZE_IV,92,17,16740
0,76,96,BRONZE_IV,81,17,17259,168,166,SILVER_IV,30,16,15965,275,262,SILVER_IV,0,15,14133,274,281,SILVER_IV,12,16,14723,86,109,BRONZE_III,69,15,13314,59,69,BRONZE_II,21,16,14829,147,191,BRONZE_I,0,16,14893,102,93,BRONZE_II,57,16,15145,366,333,SILVER_III,90,16,15066,52,49,BRONZE_III,85,13,11099
1,90,78,SILVER_IV,36,14,12721,6,17,BRONZE_IV,46,12,9559,21,45,IRON_I,32,12,9234,9,7,BRONZE_II,1,12,9745,82,94,SILVER_IV,4,11,8353,67,56,BRONZE_II,85,14,12414,147,191,BRONZE_I,0,16,15511,67,56,BRONZE_II,85,16,15407,54,58,BRONZE_III,76,14,12663,47,44,BRONZE_II,39,14,11939
1,53,51,SILVER_III,47,3,1020,89,89,BRONZE_II,43,6,3113,133,146,BRONZE_I,39,8,4683,68,55,SILVER_IV,28,7,4018,64,67,SILVER_III,16,7,3578,295,310,SILVER_IV,71,8,4332,147,191,BRONZE_I,0,9,5148,160,156,SILVER_IV,41,8,4959,61,58,SILVER_IV,46,6,3072,11,17,BRONZE_III,45,7,3681
1,305,264,SILVER_III,0,16,16478,49,52,BRONZE_I,16,14,12663,244,233,BRONZE_II,29,15,14357,244,224,SILVER_III,0,15,13510,95,106,SILVER_IV,33,12,9799,168,176,SILVER_IV,6,17,17733,147,191,BRONZE_I,0,16,16273,37,26,SILVER_I,7,17,17265,59,81,SILVER_IV,35,16,16311,112,122,SILVER_IV,14,14,12274
0,205,207,BRONZE_II,75,16,15130,142,107,SILVER_II,59,17,17578,225,256,SILVER_IV,18,18,19358,232,225,SILVER_IV,79,17,17254,232,224,SILVER_IV,59,15,14534,89,83,SILVER_IV,76,14,12929,147,191,BRONZE_I,0,16,15967,206,206,SILVER_IV,28,14,12351,251,258,SILVER_IV,19,15,13254,470,468,SILVER_IV,58,14,11619
0,503,512,SILVER_IV,0,15,13363,250,255,SILVER_IV,15,16,16105,58,79,BRONZE_IV,15,16,16472,121,109,SILVER_II,47,14,12829,274,269,SILVER_IV,15,15,13706,162,145,SILVER_IV,44,13,11194,27,31,BRONZE_I,68,13,10185,113,123,BRONZE_III,0,13,10998,357,347,SILVER_II,44,14,12999,46,41,SILVER_IV,51,14,12156
1,148,168,BRONZE_II,25,15,14529,36,30,SILVER_I,79,14,12979,181,181,SILVER_III,0,14,12643,165,183,SILVER_IV,17,13,11095,148,140,BRONZE_III,94,13,10540,56,45,BRONZE_I,40,17,18274,27,31,BRONZE_I,68,16,14771,84,55,SILVER_III,14,17,16986,183,203,SILVER_III,54,15,14427,76,63,BRONZE_I,34,14,12369
1,69,63,BRONZE_I,76,18,22394,74,47,GOLD_IV,1,15,13740,247,232,BRONZE_II,33,17,17379,12,22,BRONZE_IV,0,16,15536,66,98,BRONZE_II,15,16,15174,56,45,BRONZE_I,40,17,17759,27,31,BRONZE_I,68,18,19098,44,45,BRONZE_I,100,18,19401,409,394,BRONZE_II,75,18,19381,80,87,BRONZE_II,0,16,15640
0,167,160,SILVER_III,61,18,20179,330,327,SILVER_IV,33,18,18821,311,328,BRONZE_II,28,18,21588,275,253,BRONZE_III,62,16,15818,142,146,SILVER_III,19,17,17703,332,316,SILVER_IV,52,18,24099,27,31,BRONZE_I,68,17,17727,165,174,BRONZE_II,15,17,17620,365,358,SILVER_IV,29,18,18896,127,115,SILVER_II,59,18,18814
0,32,49,SILVER_IV,61,18,19257,153,161,SILVER_III,9,16,15588,123,133,SILVER_III,89,17,17706,205,198,SILVER_IV,26,16,16471,167,179,SILVER_III,14,15,14096,315,344,SILVER_IV,16,17,17855,27,31,BRONZE_I,68,15,14542,83,91,SILVER_III,21,18,18688,208,194,SILVER_I,0,16,14802,115,137,SILVER_III,57,15,13781
1,71,74,BRONZE_I,55,7,3732,132,168,BRONZE_IV,38,10,6406,121,118,BRONZE_I,6,9,5836,66,83,BRONZE_III,60,8,5009,88,82,BRONZE_I,27,9,5273,193,177,SILVER_IV,56,13,10131,27,31,BRONZE_I,68,11,7301,389,380,BRONZE_I,29,12,8854,395,421,BRONZE_I,28,10,6773,38,45,BRONZE_II,49,9,5669
0,273,289,SILVER_IV,72,16,16318,85,66,SILVER_IV,13,14,12739,105,100,SILVER_III,0,13,10880,89,86,SILVER_IV,26,14,11695,49,46,SILVER_IV,0,11,8245,314,324,SILVER_IV,25,14,12052,27,31,BRONZE_I,68,13,10811,62,60,BRONZE_I,56,14,11871,207,236,BRONZE_III,37,12,9499,228,218,SILVER_IV,34,11,7812
1,29,51,BRONZE_IV,6,14,12284,11,24,IRON_I,100,15,13087,24,19,SILVER_II,48,17,17801,20,20,BRONZE_I,100,16,15636,26,28,SILVER_III,50,14,11810,26,28,SILVER_III,50,17,17909,11,17,BRONZE_III,85,15,13472,11,6,BRONZE_I,1,17,17325,24,33,BRONZE_I,1,15,14194,62,85,IRON_III,83,14,12078
0,5,5,BRONZE_III,25,12,9913,12,6,BRONZE_I,31,12,9401,14,21,BRONZE_II,47,14,12814,34,23,SILVER_III,92,15,13855,48,46,SILVER_III,57,13,11011,48,46,SILVER_III,57,15,14390,15,19,BRONZE_I,2,14,11681,11,6,BRONZE_I,1,14,12016,25,24,SILVER_II,25,14,11850,12,21,BRONZE_II,0,13,10876
0,7,8,BRONZE_I,41,17,17190,8,7,BRONZE_I,0,14,12093,8,7,BRONZE_I,0,16,15135,38,37,SILVER_II,15,16,15301,38,37,SILVER_II,15,13,11428,12,21,BRONZE_II,0,15,13923,8,12,BRONZE_II,52,15,13305,11,6,BRONZE_I,1,15,13099,17,19,SILVER_III,6,14,12198,7,8,BRONZE_I,41,13,11154
1,6,13,BRONZE_II,56,16,15342,6,4,BRONZE_IV,61,15,13430,27,33,BRONZE_II,63,15,14207,72,86,BRONZE_II,29,16,14937,72,86,BRONZE_II,29,15,13446,12,12,BRONZE_I,56,15,13825,61,38,GOLD_IV,13,17,18294,11,6,BRONZE_I,1,17,17925,55,63,SILVER_IV,62,16,15254,53,61,SILVER_III,62,13,11341
